household_id,parent,event_time,log_earnings,hours,participation_rate
21,father,-2,3.9305,40.3586,0.9473
21,mother,-1,3.6256,36.4962,0.9367
21,father,-1,3.9266,39.6762,0.9743
21,mother,0,3.5198,33.7142,0.923
21,father,0,3.987,39.4868,0.9536
21,mother,1,3.4276,31.4731,0.8686
21,father,1,4.0192,39.7385,0.9581
21,mother,2,3.3534,30.6419,0.8344
21,father,2,3.9807,40.1863,0.9704
21,mother,3,3.3433,29.9875,0.8108
21,father,3,4.0344,40.5281,0.9531
21,mother,4,3.3496,29.7173,0.7762
21,father,4,3.9534,39.5514,0.9515
21,mother,5,3.3243,29.4109,0.7558
21,father,5,3.9733,39.8192,0.9635
21,mother,6,3.363,29.5652,0.7782
21,father,6,4.0,39.2179,0.9562
21,mother,7,3.2537,29.4296,0.7689
21,father,7,3.9409,40.4042,0.9476
21,mother,8,3.3216,29.2433,0.7351
21,father,8,3.9696,39.4791,0.9688
21,mother,9,3.324,29.4915,0.7746
21,father,9,3.9819,40.3009,0.9743
21,mother,10,3.3322,29.3405,0.7592
21,father,10,4.0632,39.8172,0.9668
22,mother,-5,3.3998,34.1392,0.9393
22,father,-5,3.7962,40.7381,0.9563
22,mother,-4,3.3988,34.9111,0.935
22,father,-4,3.7735,41.6234,0.9612
22,mother,-3,3.3932,35.0836,0.9364
22,father,-3,3.7711,41.7258,0.9731
22,mother,-2,3.4017,34.2906,0.9161
22,father,-2,3.826,41.4037,0.9756
22,mother,-1,3.4209,34.407,0.9348
22,father,-1,3.8082,40.2821,0.9718
22,mother,0,3.3368,31.77,0.9466
22,father,0,3.7842,41.7041,0.9567
22,mother,1,3.2515,29.9474,0.8577
22,father,1,3.8305,40.6703,0.9659
22,mother,2,3.187,28.3441,0.8099
22,father,2,3.7335,41.5976,0.9622
22,mother,3,3.1352,27.1857,0.7897
22,father,3,3.8089,41.5003,0.9823
22,mother,4,3.1728,27.9839,0.7809
22,father,4,3.7866,40.7261,0.9534
22,mother,5,3.114,27.5629,0.7696
22,father,5,3.7819,41.1459,0.9499
22,mother,6,3.1235,27.8579,0.7846
22,father,6,3.8587,41.7646,0.9571
22,mother,7,3.1132,27.4632,0.7689
22,father,7,3.832,41.8511,0.9419
22,mother,8,3.0869,27.6306,0.7592
22,father,8,3.7878,41.6169,0.9672
22,mother,9,3.1325,27.3526,0.7912
22,father,9,3.807,41.6493,0.9518
22,mother,10,3.1111,27.1575,0.7756
22,father,10,3.7869,41.7752,0.9743
23,mother,-5,3.6759,36.6297,0.9289
23,father,-5,3.8101,42.8529,0.9639
23,mother,-4,3.6267,35.909,0.9131
23,father,-4,3.8132,42.1219,0.9872
23,mother,-3,3.6623,35.8052,0.9297
23,father,-3,3.7829,42.797,0.992
23,mother,-2,3.5988,36.7059,0.9314
23,father,-2,3.7881,42.9637,0.9607
23,mother,-1,3.663,36.5486,0.9368
23,father,-1,3.8255,42.8228,0.9574
23,mother,0,3.5748,33.3597,0.943
23,father,0,3.7855,41.7577,0.9761
23,mother,1,3.478,31.6848,0.8794
23,father,1,3.7715,42.4242,0.9641
23,mother,2,3.3904,30.1117,0.8179
23,father,2,3.7937,42.9829,0.9579
23,mother,3,3.4413,30.0655,0.7952
23,father,3,3.7906,42.3559,0.9618
23,mother,4,3.3403,30.3041,0.7914
23,father,4,3.7984,42.3428,0.9729
23,mother,5,3.3534,29.4135,0.7689
23,father,5,3.819,42.3991,0.9684
23,mother,6,3.3564,28.7831,0.7411
23,father,6,3.8249,42.8695,0.9631
23,mother,7,3.3699,28.3904,0.7523
23,father,7,3.833,43.1526,0.9567
23,mother,8,3.3212,29.1854,0.7454
23,father,8,3.8113,42.587,0.9657
23,mother,9,3.351,29.6591,0.7375
23,father,9,3.8079,42.7305,0.964
23,mother,10,3.3123,30.258,0.7609
23,father,10,3.7631,42.1678,0.9362
24,mother,-5,3.5633,38.3328,0.9422
24,father,-5,4.1265,40.3956,0.9691
24,mother,-4,3.5231,37.6588,0.9439
24,father,-4,4.0756,39.0694,0.955
24,mother,-3,3.5232,37.7834,0.9313
24,father,-3,4.1732,40.3292,0.9752
24,mother,-2,3.5421,38.0181,0.9404
24,father,-2,4.1115,39.5947,0.9703
24,mother,-1,3.5308,38.0261,0.9335
24,father,-1,4.1123,40.819,0.9746
24,mother,0,3.4737,34.1105,0.9277
24,father,0,4.0958,39.5732,0.9696
24,mother,1,3.3917,33.3175,0.8483
24,father,1,4.1338,39.315,0.9904
24,mother,2,3.3578,32.4296,0.8121
24,father,2,4.1433,40.0684,0.9687
24,mother,3,3.263,31.3261,0.7876
24,father,3,4.1253,40.2962,0.9715
24,mother,4,3.3301,31.055,0.7796
24,father,4,4.1323,39.332,0.9784
24,mother,5,3.2397,30.1753,0.7624
24,father,5,4.0934,40.1685,0.959
24,mother,6,3.2065,30.7817,0.7473
24,father,6,4.1081,40.2682,0.9785
24,mother,7,3.2924,30.3384,0.7918
24,father,7,4.1219,40.3818,0.9452
24,mother,8,3.2106,30.319,0.7428
24,father,8,4.1312,40.389,0.9448
24,mother,9,3.2708,29.7227,0.7584
24,father,9,4.0718,40.461,0.9686
24,mother,10,3.2627,30.7634,0.7424
24,father,10,4.1571,40.959,0.9527
25,mother,-5,3.7172,35.6253,0.9348
25,father,-5,3.7551,38.5155,0.9724
25,mother,-4,3.6066,37.1893,0.9316
25,father,-4,3.7596,40.2449,0.9808
25,mother,-3,3.67,36.631,0.9399
25,father,-3,3.6497,39.6215,0.9803
25,mother,-2,3.592,36.2161,0.9314
25,father,-2,3.7263,39.6034,0.9727
25,mother,-1,3.6208,36.6149,0.9283
25,father,-1,3.6585,39.1833,0.9708
25,mother,0,3.5623,32.6606,0.9263
25,father,0,3.6987,39.1931,0.9827
25,mother,1,3.4799,30.7853,0.8734
25,father,1,3.7096,39.0106,0.9829
25,mother,2,3.4769,29.4682,0.8131
25,father,2,3.7129,39.0535,0.9508
25,mother,3,3.352,29.7274,0.7972
25,father,3,3.7241,38.8673,0.9587
25,mother,4,3.367,29.0704,0.7994
25,father,4,3.7089,39.4299,0.969
25,mother,5,3.4263,29.179,0.7692
25,father,5,3.7029,39.4294,0.9886
25,mother,6,3.3568,28.6574,0.7642
25,father,6,3.719,40.5009,0.9705
25,mother,7,3.3724,28.7447,0.7978
25,father,7,3.728,38.8223,0.9666
25,mother,8,3.3483,27.9838,0.7502
25,father,8,3.7555,39.271,0.9704
25,mother,9,3.3514,28.7186,0.7609
25,father,9,3.7049,39.0376,0.9504
25,mother,10,3.3723,28.3235,0.7503
25,father,10,3.7345,38.754,0.9657
26,mother,-5,3.6329,33.3511,0.9106
26,father,-5,4.0305,43.1546,0.971
26,mother,-4,3.5811,33.6214,0.9064
26,father,-4,3.9985,43.0742,0.9786
26,mother,-3,3.592,33.0343,0.9235
26,father,-3,4.0178,43.127,0.9543
26,mother,-2,3.4978,33.6703,0.9264
26,father,-2,3.9726,42.6781,0.98
26,mother,-1,3.5608,32.7971,0.934
26,father,-1,3.9624,42.9399,0.9764
26,mother,0,3.449,30.7697,0.9566
26,father,0,3.9724,42.443,0.9476
26,mother,1,3.3707,28.5862,0.8579
26,father,1,3.9887,42.0573,0.9752
26,mother,2,3.3571,26.9825,0.8339
26,father,2,4.0191,42.5169,0.9658
26,mother,3,3.2414,27.0025,0.7867
26,father,3,3.9829,42.814,0.9704
26,mother,4,3.2203,26.44,0.7889
26,father,4,3.9842,43.1545,0.9596
26,mother,5,3.3351,26.5936,0.7808
26,father,5,4.0305,43.022,0.964
26,mother,6,3.2416,26.5692,0.7736
26,father,6,4.0746,41.7732,0.9532
26,mother,7,3.3007,26.7457,0.7446
26,father,7,4.0496,41.9236,0.9859
26,mother,8,3.2461,25.2802,0.7604
26,father,8,4.0235,43.1561,0.9541
26,mother,9,3.2648,25.7741,0.7643
26,father,9,4.0144,42.4461,0.9769
26,mother,10,3.3354,25.7989,0.7842
26,father,10,4.0503,42.6739,0.9596
27,mother,-5,3.5193,33.835,0.9161
27,father,-5,3.8471,40.505,0.9604
27,mother,-4,3.5425,34.7244,0.9322
27,father,-4,3.8244,40.4981,0.9827
27,mother,-3,3.4835,35.0229,0.9378
27,father,-3,3.8796,39.8884,0.9808
27,mother,-2,3.4599,34.517,0.9049
27,father,-2,3.8438,39.9549,0.9639
27,mother,-1,3.4571,34.4656,0.9459
27,father,-1,3.8886,40.3497,0.9889
27,mother,0,3.3743,30.5533,0.9319
27,father,0,3.8238,39.7731,0.9656
27,mother,1,3.2714,29.706,0.8488
27,father,1,3.9836,40.5517,0.9605
27,mother,2,3.2079,28.6201,0.8338
27,father,2,3.8841,40.1119,0.9527
27,mother,3,3.2302,28.7996,0.7981
27,father,3,3.8648,40.8475,0.9822
27,mother,4,3.1745,27.4347,0.7883
27,father,4,3.886,40.9733,0.9657
27,mother,5,3.1446,27.4329,0.7868
27,father,5,3.8225,40.1503,0.9671
27,mother,6,3.1975,26.4422,0.7543
27,father,6,3.8607,40.5944,0.9841
27,mother,7,3.1297,27.5315,0.7704
27,father,7,3.8836,39.8221,0.9515
27,mother,8,3.2205,27.4788,0.7719
27,father,8,3.8768,40.6055,0.9826
27,mother,9,3.2011,25.8543,0.7497
27,father,9,3.8329,40.5713,0.9688
27,mother,10,3.1529,27.8265,0.7623
27,father,10,3.8808,39.5041,0.9595
28,mother,-5,3.6782,34.6428,0.9184
28,father,-5,3.8899,40.4603,0.9569
28,mother,-4,3.6514,35.5565,0.9238
28,father,-4,3.9514,40.3241,0.9676
28,mother,-3,3.7142,35.002,0.9254
28,father,-3,3.9053,40.2506,0.9685
28,mother,-2,3.6751,35.3466,0.9192
28,father,-2,3.9093,40.4205,0.9623
28,mother,-1,3.6498,35.9456,0.9411
28,father,-1,3.9398,40.1081,0.9814
28,mother,0,3.5923,31.529,0.9102
28,father,0,3.9668,40.9089,0.96
28,mother,1,3.5154,31.7483,0.865
28,father,1,3.8966,40.28,0.995
28,mother,2,3.4453,30.6747,0.8224
28,father,2,3.9271,40.2319,0.9773
28,mother,3,3.4082,29.2861,0.807
28,father,3,3.8895,40.3634,0.9791
28,mother,4,3.3743,29.1815,0.789
28,father,4,3.9637,40.963,0.958
28,mother,5,3.4093,29.2181,0.7799
28,father,5,3.8998,39.8896,0.9485
28,mother,6,3.3568,28.7046,0.7698
28,father,6,3.9299,40.3581,0.9516
28,mother,7,3.4458,27.9817,0.772
28,father,7,3.929,39.7422,0.9769
28,mother,8,3.413,28.2669,0.7514
28,father,8,3.9705,41.2885,0.9497
28,mother,9,3.3429,27.9615,0.7629
28,father,9,3.9695,39.7337,0.9555
28,mother,10,3.3637,28.7752,0.7419
28,father,10,3.91,40.4321,0.9711
29,mother,-5,3.6164,33.6419,0.917
29,father,-5,4.034,39.5228,0.9685
29,mother,-4,3.6023,34.223,0.9385
29,father,-4,4.0549,39.7351,0.9687
29,mother,-3,3.6122,33.987,0.9351
29,father,-3,4.0463,38.6895,0.9726
29,mother,-2,3.5763,34.9585,0.9095
29,father,-2,4.0473,39.1243,0.9645
29,mother,-1,3.6081,34.6526,0.9348
29,father,-1,4.0932,39.1748,0.9736
29,mother,0,3.5076,31.9751,0.9367
29,father,0,4.1045,39.4709,0.9836
29,mother,1,3.4503,29.9949,0.8894
29,father,1,4.1212,39.5209,0.9563
29,mother,2,3.3673,28.9832,0.8331
29,father,2,4.0751,39.041,0.9737
29,mother,3,3.3311,28.0493,0.8024
29,father,3,4.1124,39.3162,0.9582
29,mother,4,3.2978,28.3162,0.7618
29,father,4,4.0562,38.2899,0.9571
29,mother,5,3.3478,27.4879,0.7911
29,father,5,4.114,38.9898,0.995
29,mother,6,3.2905,26.783,0.7787
29,father,6,4.1058,39.6187,0.9568
29,mother,7,3.3204,27.8399,0.746
29,father,7,4.0521,39.1996,0.9336
29,mother,8,3.3076,27.6656,0.7572
29,father,8,4.1072,39.2629,0.9472
29,mother,9,3.2758,27.7916,0.7674
29,father,9,4.1537,39.2741,0.9598
29,mother,10,3.3397,27.6921,0.7515
29,father,10,4.0721,39.8592,0.9655
30,mother,-5,3.454,36.3247,0.9236
30,father,-5,3.8904,40.7343,0.9678
30,mother,-4,3.4307,36.0808,0.9396
30,father,-4,3.878,42.0173,0.995
30,mother,-3,3.4764,36.2405,0.9187
30,father,-3,3.8701,41.2007,0.9629
30,mother,-2,3.4434,36.391,0.9422
30,father,-2,3.8505,41.5622,0.9531
30,mother,-1,3.4452,36.181,0.9306
30,father,-1,3.8327,41.7604,0.9773
30,mother,0,3.3616,32.7579,0.9115
30,father,0,3.8053,41.1474,0.963
30,mother,1,3.2712,32.1392,0.8727
30,father,1,3.8823,41.8102,0.9752
30,mother,2,3.2326,31.0103,0.8209
30,father,2,3.8518,41.4429,0.9621
30,mother,3,3.1768,29.9271,0.8051
30,father,3,3.8854,41.2831,0.9549
30,mother,4,3.1652,29.289,0.8112
30,father,4,3.8728,41.9859,0.951
30,mother,5,3.1602,28.3888,0.7716
30,father,5,3.874,41.3189,0.9605
30,mother,6,3.1197,29.4361,0.7832
30,father,6,3.8906,41.6034,0.9641
30,mother,7,3.1371,28.9843,0.7917
30,father,7,3.8848,41.708,0.9682
30,mother,8,3.1738,28.3607,0.7645
30,father,8,3.8473,40.6261,0.959
30,mother,9,3.1352,28.7064,0.7625
30,father,9,3.8618,41.8402,0.9633
30,mother,10,3.2324,28.983,0.7468
30,father,10,3.8722,41.3294,0.9635
31,mother,-5,3.7067,36.0154,0.9288
31,father,-5,3.7945,41.1951,0.9655
31,mother,-4,3.672,36.4847,0.9171
31,father,-4,3.6854,40.7187,0.9744
31,mother,-3,3.6248,36.1424,0.9218
31,father,-3,3.7406,40.9041,0.9699
31,mother,-2,3.6832,36.4034,0.9286
31,father,-2,3.733,40.5841,0.9494
31,mother,-1,3.6669,36.1845,0.9172
31,father,-1,3.8088,40.8435,0.9673
31,mother,0,3.5378,32.4145,0.9511
31,father,0,3.7288,40.8397,0.9796
31,mother,1,3.5231,30.8502,0.8776
31,father,1,3.7654,41.3305,0.9605
31,mother,2,3.4404,30.1351,0.8254
31,father,2,3.7687,40.6197,0.9799
31,mother,3,3.4043,29.6813,0.8056
31,father,3,3.7549,41.2242,0.9643
31,mother,4,3.4149,29.9591,0.7736
31,father,4,3.7259,40.7905,0.9624
31,mother,5,3.3802,29.201,0.7694
31,father,5,3.7197,40.916,0.9554
31,mother,6,3.376,29.3631,0.7967
31,father,6,3.7397,40.5205,0.9639
31,mother,7,3.4012,28.5825,0.7774
31,father,7,3.7858,41.3797,0.9766
31,mother,8,3.4205,28.9756,0.7782
31,father,8,3.7733,40.8848,0.9826
31,mother,9,3.3647,27.8267,0.7715
31,father,9,3.7565,39.9972,0.9701
31,mother,10,3.3711,27.9159,0.7663
31,father,10,3.761,40.5927,0.9559
32,mother,-5,3.6468,34.53,0.9431
32,father,-5,3.8186,41.0141,0.9491
32,mother,-4,3.6105,35.7322,0.9361
32,father,-4,3.7722,40.9842,0.9702
32,mother,-3,3.6609,34.9165,0.8954
32,father,-3,3.7707,41.7163,0.9537
32,mother,-2,3.6221,34.0669,0.9359
32,father,-2,3.836,41.2092,0.9468
32,mother,-1,3.6564,35.2064,0.9157
32,father,-1,3.8089,40.7223,0.9746
32,mother,0,3.617,31.7661,0.9302
32,father,0,3.8062,40.6172,0.9731
32,mother,1,3.5826,31.455,0.8671
32,father,1,3.7862,40.378,0.9581
32,mother,2,3.4068,30.3902,0.8222
32,father,2,3.7854,40.3732,0.9536
32,mother,3,3.39,29.2277,0.7963
32,father,3,3.7875,40.6265,0.9632
32,mother,4,3.3955,28.4381,0.7875
32,father,4,3.8473,40.6535,0.9594
32,mother,5,3.3962,28.8656,0.7688
32,father,5,3.7419,41.0521,0.9538
32,mother,6,3.3284,28.491,0.7786
32,father,6,3.8584,40.969,0.9613
32,mother,7,3.4014,28.0744,0.7338
32,father,7,3.7672,40.9149,0.9482
32,mother,8,3.3954,27.6177,0.7706
32,father,8,3.8092,41.1771,0.9552
32,mother,9,3.3413,28.0428,0.78
32,father,9,3.791,41.3652,0.9721
32,mother,10,3.3965,28.1775,0.7615
32,father,10,3.8291,41.2366,0.9768
33,mother,-5,3.7624,38.8516,0.9341
33,father,-5,3.8048,39.8099,0.9669
33,mother,-4,3.7499,38.5227,0.9312
33,father,-4,3.8937,39.4202,0.9668
33,mother,-3,3.7446,38.6739,0.9336
33,father,-3,3.838,39.812,0.9758
33,mother,-2,3.7284,38.7523,0.9371
33,father,-2,3.8396,40.1043,0.9806
33,mother,-1,3.782,38.4016,0.9281
33,father,-1,3.79,39.4987,0.9661
33,mother,0,3.7269,34.8521,0.9432
33,father,0,3.8662,39.1858,0.9712
33,mother,1,3.6476,33.8204,0.8873
33,father,1,3.7942,40.5114,0.9599
33,mother,2,3.5547,32.8259,0.8219
33,father,2,3.8131,39.4764,0.9669
33,mother,3,3.5395,32.3829,0.8151
33,father,3,3.7671,39.8616,0.9768
33,mother,4,3.5379,31.3705,0.7802
33,father,4,3.8438,39.3193,0.9651
33,mother,5,3.4958,31.4994,0.7888
33,father,5,3.793,39.4212,0.9805
33,mother,6,3.4585,31.6596,0.7699
33,father,6,3.791,40.1582,0.9727
33,mother,7,3.4616,31.1884,0.7458
33,father,7,3.8082,39.234,0.9658
33,mother,8,3.4618,31.885,0.7617
33,father,8,3.8599,39.2003,0.9631
33,mother,9,3.4461,31.1183,0.7511
33,father,9,3.8186,38.942,0.9652
33,mother,10,3.4883,31.4042,0.7875
33,father,10,3.8102,39.4339,0.9668
34,mother,-5,3.7594,37.8895,0.934
34,father,-5,3.9304,39.8798,0.9676
34,mother,-4,3.7763,38.4178,0.9501
34,father,-4,3.9763,39.8115,0.9725
34,mother,-3,3.7297,38.4236,0.9372
34,father,-3,3.9807,39.8031,0.9853
34,mother,-2,3.7437,38.0493,0.9438
34,father,-2,3.8904,39.6674,0.995
34,mother,-1,3.7634,37.9572,0.9286
34,father,-1,3.9121,39.7878,0.9651
34,mother,0,3.6619,34.9848,0.9317
34,father,0,3.9134,40.3056,0.9684
34,mother,1,3.5895,33.6086,0.8567
34,father,1,3.9152,39.643,0.9546
34,mother,2,3.5405,32.4721,0.8489
34,father,2,3.9374,39.5957,0.9572
34,mother,3,3.5545,31.3055,0.785
34,father,3,3.947,38.9954,0.9849
34,mother,4,3.4581,31.6208,0.7771
34,father,4,3.9278,39.5534,0.9599
34,mother,5,3.4794,31.5395,0.7652
34,father,5,3.9523,39.6919,0.9657
34,mother,6,3.436,31.2615,0.7786
34,father,6,3.934,39.298,0.9705
34,mother,7,3.4111,30.8756,0.7341
34,father,7,3.9069,39.4646,0.9661
34,mother,8,3.4604,30.892,0.7787
34,father,8,3.9143,39.7622,0.9544
34,mother,9,3.4145,30.3951,0.7679
34,father,9,3.9445,39.7208,0.9606
34,mother,10,3.4704,31.0639,0.7801
34,father,10,3.9141,39.6063,0.9593
35,mother,-5,3.5716,36.9465,0.95
35,father,-5,3.8638,41.8069,0.9598
35,mother,-4,3.5763,36.7135,0.9455
35,father,-4,3.8351,42.1266,0.948
35,mother,-3,3.5973,36.5384,0.9053
35,father,-3,3.8318,41.9203,0.9641
35,mother,-2,3.585,36.922,0.9301
35,father,-2,3.879,41.673,0.9529
35,mother,-1,3.6244,36.5717,0.9367
35,father,-1,3.8136,42.4456,0.9781
35,mother,0,3.5739,33.4356,0.9236
35,father,0,3.8746,42.0122,0.9595
35,mother,1,3.4414,31.8815,0.8558
35,father,1,3.8353,41.6793,0.9733
35,mother,2,3.4036,31.8991,0.8114
35,father,2,3.8604,42.1299,0.9667
35,mother,3,3.3316,30.8371,0.7947
35,father,3,3.8854,42.7756,0.9812
35,mother,4,3.3441,30.3821,0.7769
35,father,4,3.8669,42.6565,0.9609
35,mother,5,3.2884,30.1477,0.7847
35,father,5,3.8223,42.4876,0.9596
35,mother,6,3.302,29.6403,0.7853
35,father,6,3.8166,42.7122,0.968
35,mother,7,3.3616,30.1191,0.7521
35,father,7,3.8584,41.8561,0.9398
35,mother,8,3.262,30.2159,0.7618
35,father,8,3.8545,41.6564,0.956
35,mother,9,3.2733,30.4652,0.7783
35,father,9,3.8781,42.5834,0.9456
35,mother,10,3.2818,28.6769,0.7366
35,father,10,3.9176,41.7897,0.9529
36,mother,-5,3.5315,35.3725,0.9606
36,father,-5,3.7135,40.8198,0.9765
36,mother,-4,3.4806,35.441,0.9178
36,father,-4,3.7147,39.5359,0.9527
36,mother,-3,3.5044,36.4329,0.914
36,father,-3,3.6833,38.8903,0.9901
36,mother,-2,3.495,35.469,0.9241
36,father,-2,3.7111,39.5757,0.964
36,mother,-1,3.4755,35.4996,0.9337
36,father,-1,3.7223,38.0767,0.9796
36,mother,0,3.4023,31.899,0.9277
36,father,0,3.8069,39.4103,0.984
36,mother,1,3.2916,31.5439,0.8723
36,father,1,3.766,38.45,0.9579
36,mother,2,3.2891,30.6085,0.8169
36,father,2,3.7359,39.2962,0.9828
36,mother,3,3.2154,29.3369,0.7965
36,father,3,3.7369,39.5857,0.9641
36,mother,4,3.2115,28.457,0.7855
36,father,4,3.7387,39.0514,0.9779
36,mother,5,3.162,29.5031,0.7584
36,father,5,3.7118,39.6638,0.9622
36,mother,6,3.1438,29.0244,0.7836
36,father,6,3.7243,39.4695,0.9612
36,mother,7,3.1779,29.0086,0.7516
36,father,7,3.7169,39.4038,0.9468
36,mother,8,3.1808,27.8376,0.7527
36,father,8,3.7561,38.8757,0.9777
36,mother,9,3.1917,28.5808,0.7461
36,father,9,3.7226,39.2405,0.9726
36,mother,10,3.1986,28.0257,0.7631
36,father,10,3.7962,39.0367,0.9614
37,mother,-5,3.517,36.659,0.9348
37,father,-5,3.9153,39.4205,0.9872
37,mother,-4,3.5245,37.5571,0.9347
37,father,-4,3.9394,38.4966,0.9656
37,mother,-3,3.465,37.1844,0.9392
37,father,-3,3.9241,39.0666,0.985
37,mother,-2,3.5563,37.2477,0.9308
37,father,-2,3.8983,38.9693,0.9625
37,mother,-1,3.5608,36.4732,0.9171
37,father,-1,3.8877,38.8883,0.975
37,mother,0,3.4265,33.7814,0.9275
37,father,0,3.9216,39.2675,0.9676
37,mother,1,3.3723,31.8668,0.8446
37,father,1,3.8829,38.8115,0.9515
37,mother,2,3.3643,31.3508,0.7984
37,father,2,3.8726,38.7909,0.9794
37,mother,3,3.2748,30.4603,0.7683
37,father,3,3.8851,38.1774,0.9635
37,mother,4,3.2987,30.5354,0.7848
37,father,4,3.8914,39.7409,0.9549
37,mother,5,3.2954,30.7174,0.7535
37,father,5,3.8682,39.1726,0.9589
37,mother,6,3.2135,30.2895,0.7718
37,father,6,3.885,38.7384,0.9533
37,mother,7,3.291,29.3714,0.7625
37,father,7,3.9482,38.8861,0.9505
37,mother,8,3.2701,30.6336,0.7671
37,father,8,3.9105,39.4596,0.9659
37,mother,9,3.2126,29.2329,0.7615
37,father,9,3.9281,39.3335,0.9576
37,mother,10,3.2241,29.8325,0.7821
37,father,10,3.8704,38.7574,0.9627
38,mother,-5,3.6796,33.7008,0.9048
38,father,-5,3.834,40.5424,0.9464
38,mother,-4,3.6427,33.0783,0.9152
38,father,-4,3.9187,42.0449,0.9606
38,mother,-3,3.6486,34.0937,0.9191
38,father,-3,3.8944,41.4423,0.9708
38,mother,-2,3.6869,34.0789,0.9283
38,father,-2,3.8971,41.2905,0.9597
38,mother,-1,3.635,34.6053,0.9478
38,father,-1,3.8702,41.6984,0.9825
38,mother,0,3.5563,29.9654,0.9187
38,father,0,3.85,42.0077,0.9761
38,mother,1,3.4463,28.9118,0.8534
38,father,1,3.8834,41.3054,0.967
38,mother,2,3.3921,28.7876,0.822
38,father,2,3.8856,41.6318,0.9601
38,mother,3,3.417,27.8734,0.7909
38,father,3,3.8594,41.1023,0.9617
38,mother,4,3.4134,27.6928,0.7855
38,father,4,3.8655,40.9993,0.9893
38,mother,5,3.334,27.3018,0.7651
38,father,5,3.8602,41.2863,0.9625
38,mother,6,3.37,27.9279,0.7636
38,father,6,3.85,41.7869,0.9515
38,mother,7,3.3417,26.9486,0.762
38,father,7,3.8744,41.712,0.9702
38,mother,8,3.283,26.5867,0.7554
38,father,8,3.9028,41.7876,0.9587
38,mother,9,3.3673,26.4807,0.7722
38,father,9,3.8807,41.8389,0.9816
38,mother,10,3.3336,26.836,0.7716
38,father,10,3.8661,41.5178,0.9574
39,mother,-5,3.6388,34.4686,0.9157
39,father,-5,3.9879,38.0988,0.9724
39,mother,-4,3.6699,34.1987,0.9216
39,father,-4,3.9687,38.4503,0.9802
39,mother,-3,3.6237,33.5792,0.9398
39,father,-3,3.9832,37.5791,0.9651
39,mother,-2,3.6564,33.2264,0.9289
39,father,-2,3.9874,38.6928,0.964
39,mother,-1,3.6105,33.6121,0.936
39,father,-1,3.9842,38.2637,0.9669
39,mother,0,3.6241,31.122,0.936
39,father,0,3.9592,38.2307,0.9742
39,mother,1,3.4979,29.3771,0.8457
39,father,1,3.9374,38.9813,0.9608
39,mother,2,3.4556,28.8179,0.8096
39,father,2,3.9148,38.5611,0.9558
39,mother,3,3.4051,27.8002,0.797
39,father,3,3.981,38.5917,0.9513
39,mother,4,3.3883,28.1501,0.7703
39,father,4,3.9286,38.3369,0.9597
39,mother,5,3.3752,26.9405,0.7843
39,father,5,4.001,39.0183,0.9575
39,mother,6,3.3896,26.6466,0.7626
39,father,6,4.0263,38.7192,0.95
39,mother,7,3.3261,25.6789,0.7644
39,father,7,4.0013,39.3437,0.9475
39,mother,8,3.3151,26.2342,0.7564
39,father,8,3.9663,38.5246,0.9624
39,mother,9,3.3372,25.9337,0.744
39,father,9,3.9703,39.4446,0.978
39,mother,10,3.3591,25.8088,0.7793
39,father,10,3.9315,39.061,0.9336
40,mother,-5,3.7881,35.4928,0.9217
40,father,-5,3.8382,39.9977,0.9658
40,mother,-4,3.7697,35.6647,0.9177
40,father,-4,3.8498,39.0496,0.9563
40,mother,-3,3.7934,36.3476,0.9357
40,father,-3,3.9015,40.3548,0.9923
40,mother,-2,3.8452,36.202,0.921
40,father,-2,3.8544,39.3945,0.9936
40,mother,-1,3.7673,35.9162,0.9348
40,father,-1,3.8513,39.7135,0.977
40,mother,0,3.7396,31.5925,0.9613
40,father,0,3.8906,39.6191,0.9823
40,mother,1,3.6509,30.9751,0.8693
40,father,1,3.894,40.4639,0.9541
40,mother,2,3.559,30.9178,0.8137
40,father,2,3.8634,40.4463,0.9807
40,mother,3,3.544,30.3112,0.7865
40,father,3,3.8944,39.0998,0.9476
40,mother,4,3.5433,29.8283,0.7869
40,father,4,3.8624,39.7232,0.9759
40,mother,5,3.4971,29.5013,0.7885
40,father,5,3.9411,39.231,0.965
40,mother,6,3.5153,28.989,0.7941
40,father,6,3.8271,39.8577,0.9602
40,mother,7,3.494,29.055,0.7712
40,father,7,3.8914,40.9602,0.9589
40,mother,8,3.5492,28.4423,0.748
40,father,8,3.8933,40.0103,0.9734
40,mother,9,3.5037,28.5495,0.7775
40,father,9,3.879,39.5634,0.9655
40,mother,10,3.5233,28.1993,0.7343
40,father,10,3.8545,40.3999,0.9376
41,mother,-5,3.725,36.46,0.9286
41,father,-5,3.8351,41.4749,0.9756
41,mother,-4,3.6781,35.9972,0.9029
41,father,-4,3.8769,41.4046,0.9617
41,mother,-3,3.6632,36.0691,0.9338
41,father,-3,3.8892,41.0773,0.9745
41,mother,-2,3.6868,35.7113,0.9274
41,father,-2,3.836,41.203,0.9387
41,mother,-1,3.6995,35.9202,0.9158
41,father,-1,3.8561,40.4334,0.9676
41,mother,0,3.583,32.7084,0.9197
41,father,0,3.9074,40.0564,0.967
41,mother,1,3.5449,31.2178,0.848
41,father,1,3.8277,40.7218,0.9587
41,mother,2,3.4898,30.5457,0.8185
41,father,2,3.8775,41.1754,0.9596
41,mother,3,3.4815,29.6079,0.7931
