application_id,firm_segment,city,resume_quality,signal_group,experience_years,leadership_signal,callback,signal_label,quality_label
1738,office_admin,Atlanta,0,1,3,0,0,group_1,standard_quality
1739,office_admin,Boston,0,0,3,1,0,group_0,standard_quality
1740,office_admin,Atlanta,1,1,3,0,0,group_1,high_quality
1741,office_admin,Boston,1,1,7,0,0,group_1,high_quality
1742,office_admin,Boston,0,0,4,0,0,group_0,standard_quality
1743,office_admin,Boston,0,1,4,0,1,group_1,standard_quality
1744,office_admin,Los Angeles,1,1,3,1,0,group_1,high_quality
1745,office_admin,Boston,1,0,2,1,0,group_0,high_quality
1746,office_admin,Chicago,1,1,5,0,1,group_1,high_quality
1747,office_admin,Los Angeles,1,1,7,0,0,group_1,high_quality
1748,office_admin,Los Angeles,0,1,2,0,1,group_1,standard_quality
1749,office_admin,Chicago,0,1,5,1,0,group_1,standard_quality
1750,office_admin,Boston,0,0,4,1,0,group_0,standard_quality
1751,office_admin,Boston,0,1,7,0,0,group_1,standard_quality
1752,office_admin,Los Angeles,1,1,4,1,0,group_1,high_quality
1753,office_admin,Boston,1,1,5,0,0,group_1,high_quality
1754,office_admin,Boston,0,1,3,0,0,group_1,standard_quality
1755,office_admin,Los Angeles,0,1,5,1,1,group_1,standard_quality
1756,office_admin,Atlanta,0,1,3,1,0,group_1,standard_quality
1757,office_admin,Atlanta,1,1,4,1,0,group_1,high_quality
1758,office_admin,Boston,1,0,2,0,0,group_0,high_quality
1759,office_admin,Atlanta,1,0,2,0,0,group_0,high_quality
1760,office_admin,Los Angeles,1,0,6,1,0,group_0,high_quality
1761,office_admin,Boston,1,1,6,1,0,group_1,high_quality
1762,office_admin,Chicago,1,1,6,1,0,group_1,high_quality
1763,office_admin,Los Angeles,0,0,2,1,0,group_0,standard_quality
1764,office_admin,Boston,0,1,6,0,0,group_1,standard_quality
1765,office_admin,Los Angeles,1,0,5,1,0,group_0,high_quality
1766,office_admin,Boston,0,0,3,0,0,group_0,standard_quality
1767,office_admin,Chicago,1,1,2,1,0,group_1,high_quality
1768,office_admin,Atlanta,0,0,3,0,0,group_0,standard_quality
1769,office_admin,Los Angeles,0,1,3,1,0,group_1,standard_quality
1770,office_admin,Chicago,0,0,5,0,0,group_0,standard_quality
1771,office_admin,Chicago,0,0,3,0,0,group_0,standard_quality
1772,office_admin,Boston,1,1,4,1,0,group_1,high_quality
1773,office_admin,Atlanta,0,1,4,1,1,group_1,standard_quality
1774,office_admin,Atlanta,0,0,4,0,0,group_0,standard_quality
1775,office_admin,Chicago,0,0,3,1,0,group_0,standard_quality
1776,office_admin,Chicago,0,1,3,1,0,group_1,standard_quality
1777,office_admin,Atlanta,0,1,7,0,0,group_1,standard_quality
1778,office_admin,Boston,0,1,2,0,0,group_1,standard_quality
1779,office_admin,Boston,1,1,6,1,0,group_1,high_quality
1780,office_admin,Los Angeles,1,1,6,0,0,group_1,high_quality
1781,office_admin,Boston,0,1,5,0,0,group_1,standard_quality
1782,office_admin,Los Angeles,1,0,2,1,0,group_0,high_quality
1783,office_admin,Atlanta,0,0,5,1,0,group_0,standard_quality
1784,office_admin,Atlanta,0,0,7,1,0,group_0,standard_quality
1785,office_admin,Chicago,0,0,4,0,0,group_0,standard_quality
1786,office_admin,Atlanta,0,0,7,0,0,group_0,standard_quality
1787,office_admin,Los Angeles,0,1,7,0,0,group_1,standard_quality
1788,office_admin,Boston,1,0,6,0,0,group_0,high_quality
1789,office_admin,Los Angeles,0,0,7,0,0,group_0,standard_quality
1790,office_admin,Boston,0,1,3,1,0,group_1,standard_quality
1791,office_admin,Boston,1,0,7,0,1,group_0,high_quality
1792,office_admin,Chicago,0,1,3,0,0,group_1,standard_quality
1793,office_admin,Boston,0,0,6,0,0,group_0,standard_quality
1794,office_admin,Boston,0,1,6,0,0,group_1,standard_quality
1795,office_admin,Boston,1,0,2,1,1,group_0,high_quality
1796,office_admin,Los Angeles,0,1,4,1,0,group_1,standard_quality
1797,office_admin,Boston,0,1,2,1,0,group_1,standard_quality
1798,office_admin,Atlanta,1,0,5,1,1,group_0,high_quality
1799,office_admin,Los Angeles,1,0,5,0,0,group_0,high_quality
1800,office_admin,Boston,0,1,6,0,1,group_1,standard_quality
1801,office_admin,Chicago,1,0,4,1,0,group_0,high_quality
1802,office_admin,Chicago,0,1,7,1,1,group_1,standard_quality
1803,office_admin,Chicago,1,0,2,0,0,group_0,high_quality
1804,office_admin,Atlanta,0,0,5,0,0,group_0,standard_quality
1805,office_admin,Boston,0,0,2,1,0,group_0,standard_quality
1806,office_admin,Boston,0,0,4,1,0,group_0,standard_quality
1807,office_admin,Boston,0,1,2,0,0,group_1,standard_quality
1808,office_admin,Chicago,1,1,7,0,0,group_1,high_quality
1809,office_admin,Boston,0,1,6,1,0,group_1,standard_quality
1810,office_admin,Boston,0,1,7,1,0,group_1,standard_quality
1811,office_admin,Chicago,0,1,2,1,0,group_1,standard_quality
1812,office_admin,Boston,1,1,4,0,0,group_1,high_quality
1813,office_admin,Chicago,0,0,6,0,1,group_0,standard_quality
1814,office_admin,Los Angeles,0,1,3,0,0,group_1,standard_quality
1815,office_admin,Los Angeles,0,0,7,0,0,group_0,standard_quality
1816,office_admin,Chicago,0,1,7,1,0,group_1,standard_quality
1817,office_admin,Chicago,1,0,4,0,0,group_0,high_quality
1818,office_admin,Los Angeles,1,0,5,1,0,group_0,high_quality
1819,office_admin,Chicago,1,1,7,1,0,group_1,high_quality
1820,office_admin,Atlanta,1,1,7,1,0,group_1,high_quality
1821,office_admin,Boston,1,0,5,0,0,group_0,high_quality
1822,office_admin,Boston,1,0,2,1,0,group_0,high_quality
1823,office_admin,Boston,1,0,3,1,0,group_0,high_quality
1824,office_admin,Chicago,1,1,2,1,0,group_1,high_quality
1825,office_admin,Atlanta,1,0,6,0,0,group_0,high_quality
1826,office_admin,Boston,1,1,4,1,0,group_1,high_quality
1827,office_admin,Atlanta,0,0,3,0,0,group_0,standard_quality
1828,office_admin,Chicago,0,1,2,1,1,group_1,standard_quality
1829,office_admin,Boston,1,1,6,0,0,group_1,high_quality
1830,office_admin,Chicago,0,0,2,0,0,group_0,standard_quality
1831,office_admin,Los Angeles,0,0,2,1,1,group_0,standard_quality
1832,office_admin,Chicago,1,1,2,1,1,group_1,high_quality
1833,office_admin,Boston,1,1,6,0,1,group_1,high_quality
1834,office_admin,Boston,1,0,4,0,1,group_0,high_quality
1835,office_admin,Atlanta,0,1,4,0,0,group_1,standard_quality
1836,office_admin,Boston,0,1,4,0,1,group_1,standard_quality
1837,office_admin,Los Angeles,0,1,7,0,0,group_1,standard_quality
1838,office_admin,Boston,0,0,7,0,0,group_0,standard_quality
1839,office_admin,Los Angeles,1,1,5,1,1,group_1,high_quality
1840,office_admin,Los Angeles,1,1,5,0,0,group_1,high_quality
1841,office_admin,Chicago,1,1,5,1,1,group_1,high_quality
1842,office_admin,Los Angeles,0,1,7,0,0,group_1,standard_quality
1843,office_admin,Chicago,0,1,2,1,0,group_1,standard_quality
1844,office_admin,Chicago,1,1,2,0,0,group_1,high_quality
1845,office_admin,Atlanta,0,1,7,0,1,group_1,standard_quality
1846,office_admin,Chicago,1,0,6,1,1,group_0,high_quality
1847,office_admin,Chicago,1,1,6,1,0,group_1,high_quality
1848,office_admin,Los Angeles,1,0,7,1,1,group_0,high_quality
1849,office_admin,Boston,1,0,5,1,0,group_0,high_quality
1850,office_admin,Los Angeles,0,0,7,1,0,group_0,standard_quality
1851,office_admin,Atlanta,1,0,7,0,0,group_0,high_quality
1852,office_admin,Los Angeles,0,1,6,1,0,group_1,standard_quality
1853,office_admin,Boston,1,1,2,0,1,group_1,high_quality
1854,office_admin,Los Angeles,1,1,7,0,0,group_1,high_quality
1855,office_admin,Chicago,0,1,7,1,0,group_1,standard_quality
1856,office_admin,Atlanta,0,1,7,1,0,group_1,standard_quality
1857,office_admin,Chicago,1,1,3,1,0,group_1,high_quality
1858,office_admin,Atlanta,0,1,3,1,0,group_1,standard_quality
1859,office_admin,Atlanta,1,0,3,0,0,group_0,high_quality
1860,office_admin,Chicago,0,0,6,1,0,group_0,standard_quality
1861,office_admin,Atlanta,1,1,3,0,0,group_1,high_quality
1862,office_admin,Atlanta,0,0,3,0,0,group_0,standard_quality
1863,office_admin,Boston,1,1,6,0,0,group_1,high_quality
1864,office_admin,Los Angeles,0,0,5,0,0,group_0,standard_quality
1865,office_admin,Boston,0,1,2,1,0,group_1,standard_quality
1866,office_admin,Los Angeles,1,1,2,0,0,group_1,high_quality
1867,office_admin,Chicago,0,1,5,1,1,group_1,standard_quality
1868,office_admin,Los Angeles,0,0,3,1,0,group_0,standard_quality
1869,office_admin,Atlanta,1,0,3,1,0,group_0,high_quality
1870,office_admin,Atlanta,0,0,6,1,0,group_0,standard_quality
1871,office_admin,Boston,1,0,4,1,0,group_0,high_quality
1872,office_admin,Chicago,1,0,3,1,0,group_0,high_quality
1873,office_admin,Atlanta,0,1,4,0,0,group_1,standard_quality
1874,office_admin,Boston,1,0,3,1,0,group_0,high_quality
1875,office_admin,Boston,0,0,4,0,0,group_0,standard_quality
1876,office_admin,Los Angeles,1,1,5,0,0,group_1,high_quality
1877,office_admin,Atlanta,0,0,6,1,0,group_0,standard_quality
1878,office_admin,Boston,0,0,4,0,0,group_0,standard_quality
1879,office_admin,Los Angeles,0,0,3,1,0,group_0,standard_quality
1880,office_admin,Atlanta,0,0,2,1,0,group_0,standard_quality
1881,office_admin,Atlanta,0,0,5,1,0,group_0,standard_quality
1882,office_admin,Chicago,0,1,5,1,0,group_1,standard_quality
1883,office_admin,Chicago,0,0,3,1,0,group_0,standard_quality
1884,office_admin,Chicago,0,1,7,1,0,group_1,standard_quality
1885,office_admin,Atlanta,0,1,6,0,0,group_1,standard_quality
1886,office_admin,Atlanta,1,1,7,0,0,group_1,high_quality
1887,office_admin,Chicago,0,1,7,1,0,group_1,standard_quality
1888,office_admin,Atlanta,1,1,2,0,1,group_1,high_quality
1889,office_admin,Los Angeles,0,1,6,1,0,group_1,standard_quality
1890,office_admin,Boston,1,1,5,1,0,group_1,high_quality
1891,office_admin,Chicago,1,1,2,0,0,group_1,high_quality
1892,office_admin,Los Angeles,1,1,4,0,0,group_1,high_quality
1893,office_admin,Chicago,1,0,3,1,0,group_0,high_quality
1894,office_admin,Chicago,0,0,3,0,0,group_0,standard_quality
1895,office_admin,Los Angeles,1,0,3,1,0,group_0,high_quality
1896,office_admin,Atlanta,1,1,7,0,1,group_1,high_quality
1897,office_admin,Atlanta,0,0,7,1,0,group_0,standard_quality
1898,office_admin,Chicago,0,1,4,0,0,group_1,standard_quality
1899,office_admin,Chicago,0,0,4,1,0,group_0,standard_quality
1900,office_admin,Los Angeles,0,1,2,1,0,group_1,standard_quality
1901,office_admin,Chicago,0,1,5,0,1,group_1,standard_quality
1902,office_admin,Boston,0,1,7,0,0,group_1,standard_quality
1903,office_admin,Atlanta,1,1,2,0,0,group_1,high_quality
1904,office_admin,Chicago,1,0,5,1,0,group_0,high_quality
1905,office_admin,Chicago,1,0,2,1,0,group_0,high_quality
1906,office_admin,Los Angeles,1,0,4,1,0,group_0,high_quality
1907,office_admin,Chicago,1,0,7,1,0,group_0,high_quality
1908,office_admin,Chicago,0,0,7,0,0,group_0,standard_quality
1909,office_admin,Los Angeles,0,1,2,0,0,group_1,standard_quality
1910,office_admin,Chicago,0,0,7,0,0,group_0,standard_quality
1911,office_admin,Chicago,0,1,4,0,0,group_1,standard_quality
1912,office_admin,Atlanta,1,1,5,0,1,group_1,high_quality
1913,office_admin,Los Angeles,1,0,5,0,0,group_0,high_quality
1914,office_admin,Atlanta,0,1,2,0,0,group_1,standard_quality
1915,office_admin,Los Angeles,1,0,6,1,0,group_0,high_quality
1916,office_admin,Atlanta,1,0,5,1,0,group_0,high_quality
1917,office_admin,Chicago,0,1,2,1,1,group_1,standard_quality
1918,office_admin,Los Angeles,0,1,5,0,0,group_1,standard_quality
1919,office_admin,Los Angeles,1,0,3,1,1,group_0,high_quality
1920,office_admin,Los Angeles,0,0,7,0,0,group_0,standard_quality
1921,office_admin,Atlanta,0,0,4,0,0,group_0,standard_quality
1922,office_admin,Los Angeles,1,0,3,1,1,group_0,high_quality
1923,office_admin,Atlanta,1,1,4,1,0,group_1,high_quality
1924,office_admin,Chicago,0,1,2,1,0,group_1,standard_quality
1925,office_admin,Chicago,0,1,4,0,0,group_1,standard_quality
1926,office_admin,Atlanta,0,1,4,0,0,group_1,standard_quality
1927,office_admin,Boston,1,1,3,1,0,group_1,high_quality
1928,office_admin,Atlanta,0,0,4,0,0,group_0,standard_quality
1929,office_admin,Atlanta,1,0,2,1,0,group_0,high_quality
1930,office_admin,Chicago,1,0,2,1,0,group_0,high_quality
1931,office_admin,Atlanta,0,0,6,1,0,group_0,standard_quality
1932,office_admin,Boston,1,1,4,0,0,group_1,high_quality
1933,office_admin,Chicago,1,1,3,0,0,group_1,high_quality
1934,office_admin,Chicago,0,0,2,0,0,group_0,standard_quality
1935,office_admin,Boston,1,1,2,1,0,group_1,high_quality
1936,office_admin,Boston,0,1,4,1,0,group_1,standard_quality
1937,office_admin,Los Angeles,0,0,5,1,0,group_0,standard_quality
1938,office_admin,Boston,1,0,6,0,0,group_0,high_quality
1939,office_admin,Boston,0,1,5,1,1,group_1,standard_quality
1940,office_admin,Boston,0,1,7,0,0,group_1,standard_quality
1941,office_admin,Atlanta,0,1,3,0,0,group_1,standard_quality
1942,office_admin,Atlanta,0,0,5,1,0,group_0,standard_quality
1943,office_admin,Los Angeles,0,1,6,0,0,group_1,standard_quality
1944,office_admin,Boston,1,1,5,0,1,group_1,high_quality
1945,office_admin,Boston,1,0,2,1,0,group_0,high_quality
1946,office_admin,Los Angeles,0,0,6,0,0,group_0,standard_quality
1947,office_admin,Boston,0,0,7,1,1,group_0,standard_quality
1948,office_admin,Atlanta,1,1,2,1,0,group_1,high_quality
1949,office_admin,Chicago,1,1,7,1,0,group_1,high_quality
1950,office_admin,Chicago,0,0,6,1,0,group_0,standard_quality
1951,office_admin,Chicago,0,0,6,0,0,group_0,standard_quality
1952,office_admin,Boston,0,1,5,0,1,group_1,standard_quality
1953,office_admin,Boston,0,0,5,0,0,group_0,standard_quality
1954,office_admin,Chicago,1,1,4,1,0,group_1,high_quality
1955,office_admin,Los Angeles,0,1,7,0,0,group_1,standard_quality
1956,office_admin,Los Angeles,1,0,6,0,0,group_0,high_quality
1957,office_admin,Los Angeles,0,1,3,1,1,group_1,standard_quality
1958,office_admin,Atlanta,0,0,2,1,0,group_0,standard_quality
1959,office_admin,Los Angeles,0,0,4,1,0,group_0,standard_quality
1960,office_admin,Los Angeles,1,0,5,0,0,group_0,high_quality
1961,office_admin,Atlanta,1,0,6,1,1,group_0,high_quality
1962,office_admin,Los Angeles,1,1,2,0,0,group_1,high_quality
1963,office_admin,Atlanta,0,1,5,0,0,group_1,standard_quality
1964,office_admin,Los Angeles,0,0,7,1,0,group_0,standard_quality
1965,office_admin,Atlanta,0,1,4,0,0,group_1,standard_quality
1966,office_admin,Atlanta,0,1,5,0,0,group_1,standard_quality
1967,office_admin,Los Angeles,1,0,2,1,0,group_0,high_quality
1968,office_admin,Atlanta,1,1,2,0,0,group_1,high_quality
1969,office_admin,Boston,0,1,5,1,0,group_1,standard_quality
1970,office_admin,Chicago,1,0,3,0,0,group_0,high_quality
1971,office_admin,Los Angeles,1,1,6,1,0,group_1,high_quality
1972,office_admin,Los Angeles,0,0,7,0,1,group_0,standard_quality
1973,office_admin,Chicago,0,0,2,1,0,group_0,standard_quality
1974,office_admin,Atlanta,0,1,7,0,0,group_1,standard_quality
1975,office_admin,Los Angeles,1,0,3,1,0,group_0,high_quality
1976,office_admin,Boston,1,1,4,1,0,group_1,high_quality
1977,office_admin,Chicago,0,1,4,0,0,group_1,standard_quality
1978,office_admin,Atlanta,0,0,7,1,0,group_0,standard_quality
1979,office_admin,Chicago,1,0,5,0,0,group_0,high_quality
1980,office_admin,Chicago,0,0,5,1,1,group_0,standard_quality
1981,office_admin,Chicago,1,0,5,1,0,group_0,high_quality
1982,office_admin,Chicago,1,0,5,1,0,group_0,high_quality
1983,office_admin,Chicago,1,1,4,1,0,group_1,high_quality
1984,office_admin,Los Angeles,0,0,4,1,0,group_0,standard_quality
1985,office_admin,Los Angeles,1,1,3,1,0,group_1,high_quality
1986,office_admin,Boston,1,1,4,1,0,group_1,high_quality
1987,office_admin,Chicago,1,1,5,1,0,group_1,high_quality
1988,office_admin,Atlanta,1,0,6,1,0,group_0,high_quality
1989,office_admin,Atlanta,0,1,2,1,0,group_1,standard_quality
1990,office_admin,Atlanta,1,1,5,1,0,group_1,high_quality
1991,office_admin,Los Angeles,0,0,4,1,0,group_0,standard_quality
1992,office_admin,Boston,1,1,3,1,0,group_1,high_quality
1993,office_admin,Boston,1,0,4,1,0,group_0,high_quality
1994,office_admin,Boston,0,0,5,0,0,group_0,standard_quality
1995,office_admin,Atlanta,1,1,6,1,0,group_1,high_quality
1996,office_admin,Chicago,0,1,7,0,0,group_1,standard_quality
1997,office_admin,Boston,1,1,7,0,0,group_1,high_quality
1998,office_admin,Boston,0,1,7,0,0,group_1,standard_quality
1999,office_admin,Boston,0,1,5,0,0,group_1,standard_quality
2000,office_admin,Boston,0,1,6,1,0,group_1,standard_quality
2001,office_admin,Los Angeles,1,0,2,1,0,group_0,high_quality
2002,office_admin,Boston,0,0,4,0,1,group_0,standard_quality
2003,office_admin,Atlanta,0,0,2,1,0,group_0,standard_quality
2004,office_admin,Atlanta,1,1,5,0,0,group_1,high_quality
2005,office_admin,Boston,0,0,2,1,0,group_0,standard_quality
2006,office_admin,Boston,1,1,3,1,1,group_1,high_quality
2007,office_admin,Chicago,1,0,4,1,0,group_0,high_quality
2008,office_admin,Los Angeles,1,0,3,1,0,group_0,high_quality
2009,office_admin,Atlanta,0,1,7,0,0,group_1,standard_quality
2010,office_admin,Atlanta,0,1,3,0,0,group_1,standard_quality
2011,office_admin,Chicago,1,0,3,1,0,group_0,high_quality
2012,office_admin,Los Angeles,0,0,6,0,1,group_0,standard_quality
2013,office_admin,Chicago,1,0,2,1,0,group_0,high_quality
2014,office_admin,Chicago,1,1,2,1,1,group_1,high_quality
2015,office_admin,Los Angeles,0,0,4,1,1,group_0,standard_quality
2016,office_admin,Boston,1,0,5,0,0,group_0,high_quality
2017,office_admin,Los Angeles,0,1,5,1,0,group_1,standard_quality
2018,office_admin,Boston,0,1,5,1,0,group_1,standard_quality
2019,office_admin,Chicago,0,1,6,0,0,group_1,standard_quality
2020,office_admin,Los Angeles,0,1,2,1,0,group_1,standard_quality
2021,office_admin,Chicago,0,1,2,1,0,group_1,standard_quality
2022,office_admin,Boston,0,1,2,1,0,group_1,standard_quality
2023,office_admin,Atlanta,0,0,3,1,0,group_0,standard_quality
2024,office_admin,Boston,0,0,6,0,0,group_0,standard_quality
2025,office_admin,Chicago,0,1,3,1,0,group_1,standard_quality
2026,office_admin,Boston,1,1,5,0,0,group_1,high_quality
2027,office_admin,Boston,0,1,6,0,0,group_1,standard_quality
2028,office_admin,Chicago,1,1,3,1,1,group_1,high_quality
2029,office_admin,Atlanta,1,0,4,0,1,group_0,high_quality
2030,office_admin,Los Angeles,1,1,4,1,0,group_1,high_quality
2031,office_admin,Los Angeles,1,0,2,1,0,group_0,high_quality
2032,office_admin,Chicago,0,0,7,0,0,group_0,standard_quality
2033,office_admin,Atlanta,1,1,6,1,0,group_1,high_quality
2034,office_admin,Atlanta,1,0,7,1,1,group_0,high_quality
2035,office_admin,Chicago,1,1,3,0,0,group_1,high_quality
2036,office_admin,Los Angeles,1,1,3,0,0,group_1,high_quality
2037,office_admin,Los Angeles,0,1,6,1,0,group_1,standard_quality
2038,office_admin,Atlanta,0,1,3,1,0,group_1,standard_quality
2039,office_admin,Chicago,0,0,4,0,0,group_0,standard_quality
2040,office_admin,Atlanta,1,1,2,1,0,group_1,high_quality
2041,office_admin,Los Angeles,1,0,2,0,0,group_0,high_quality
2042,office_admin,Chicago,1,1,3,0,0,group_1,high_quality
2043,office_admin,Boston,1,1,2,1,0,group_1,high_quality
2044,office_admin,Los Angeles,0,0,3,0,0,group_0,standard_quality
2045,office_admin,Los Angeles,1,1,5,0,0,group_1,high_quality
2046,office_admin,Boston,0,0,7,0,0,group_0,standard_quality
2047,office_admin,Los Angeles,1,1,3,1,0,group_1,high_quality
2048,office_admin,Chicago,1,0,2,1,1,group_0,high_quality
2049,office_admin,Boston,1,1,5,0,0,group_1,high_quality
2050,office_admin,Los Angeles,0,0,2,0,1,group_0,standard_quality
2051,office_admin,Los Angeles,0,0,2,1,0,group_0,standard_quality
2052,office_admin,Atlanta,1,1,4,0,0,group_1,high_quality
2053,office_admin,Atlanta,0,0,2,0,0,group_0,standard_quality
2054,office_admin,Chicago,0,1,4,0,0,group_1,standard_quality
2055,office_admin,Boston,1,1,2,0,0,group_1,high_quality
2056,office_admin,Chicago,1,1,2,1,0,group_1,high_quality
2057,office_admin,Boston,0,0,4,1,0,group_0,standard_quality
2058,office_admin,Chicago,1,1,2,0,0,group_1,high_quality
2059,office_admin,Atlanta,0,1,4,1,0,group_1,standard_quality
2060,office_admin,Atlanta,1,1,3,1,0,group_1,high_quality
2061,office_admin,Atlanta,1,0,4,0,0,group_0,high_quality
2062,office_admin,Atlanta,0,1,6,0,0,group_1,standard_quality
2063,office_admin,Boston,0,1,5,1,1,group_1,standard_quality
2064,office_admin,Atlanta,0,0,5,0,0,group_0,standard_quality
2065,office_admin,Boston,1,1,6,1,0,group_1,high_quality
2066,office_admin,Chicago,0,0,2,0,1,group_0,standard_quality
2067,office_admin,Boston,0,1,7,1,1,group_1,standard_quality
2068,office_admin,Chicago,0,0,6,1,0,group_0,standard_quality
2069,office_admin,Chicago,0,0,4,0,0,group_0,standard_quality
2070,office_admin,Atlanta,0,0,7,1,0,group_0,standard_quality
2071,office_admin,Atlanta,0,0,3,0,1,group_0,standard_quality
2072,office_admin,Atlanta,1,0,4,1,0,group_0,high_quality
2073,office_admin,Los Angeles,1,0,3,1,0,group_0,high_quality
2074,office_admin,Boston,1,0,6,1,0,group_0,high_quality
2075,office_admin,Boston,0,0,2,0,1,group_0,standard_quality
2076,office_admin,Los Angeles,1,1,5,0,0,group_1,high_quality
2077,office_admin,Chicago,0,1,5,1,1,group_1,standard_quality
2078,office_admin,Chicago,1,0,7,0,0,group_0,high_quality
2079,office_admin,Los Angeles,0,0,5,0,0,group_0,standard_quality
2080,office_admin,Atlanta,0,1,7,1,1,group_1,standard_quality
2081,office_admin,Chicago,0,1,6,0,1,group_1,standard_quality
2082,office_admin,Boston,0,1,4,1,1,group_1,standard_quality
2083,office_admin,Los Angeles,0,1,4,0,0,group_1,standard_quality
2084,office_admin,Boston,0,1,2,0,0,group_1,standard_quality
2085,office_admin,Boston,0,1,5,1,0,group_1,standard_quality
2086,office_admin,Chicago,1,0,2,1,1,group_0,high_quality
2087,office_admin,Boston,0,1,2,0,0,group_1,standard_quality
2088,office_admin,Chicago,0,1,5,1,0,group_1,standard_quality
2089,office_admin,Boston,0,0,3,1,0,group_0,standard_quality
2090,office_admin,Boston,1,1,5,1,0,group_1,high_quality
2091,office_admin,Atlanta,1,0,7,0,0,group_0,high_quality
2092,office_admin,Los Angeles,1,1,3,0,0,group_1,high_quality
2093,office_admin,Boston,1,1,4,0,1,group_1,high_quality
2094,office_admin,Atlanta,1,0,7,1,0,group_0,high_quality
2095,office_admin,Los Angeles,1,0,3,1,0,group_0,high_quality
2096,office_admin,Atlanta,0,1,2,0,0,group_1,standard_quality
2097,office_admin,Boston,0,0,3,0,0,group_0,standard_quality
2098,office_admin,Los Angeles,1,1,3,1,0,group_1,high_quality
2099,office_admin,Chicago,1,1,2,0,0,group_1,high_quality
2100,office_admin,Los Angeles,0,1,6,0,0,group_1,standard_quality
2101,office_admin,Chicago,0,1,6,1,0,group_1,standard_quality
2102,office_admin,Atlanta,1,0,3,0,1,group_0,high_quality
2103,office_admin,Chicago,1,0,7,1,0,group_0,high_quality
2104,office_admin,Boston,1,1,3,1,0,group_1,high_quality
2105,office_admin,Chicago,1,0,2,1,0,group_0,high_quality
2106,office_admin,Chicago,0,0,5,0,0,group_0,standard_quality
2107,office_admin,Atlanta,1,1,5,0,0,group_1,high_quality
2108,office_admin,Boston,1,0,5,0,1,group_0,high_quality
2109,office_admin,Chicago,0,1,7,1,1,group_1,standard_quality
2110,office_admin,Chicago,1,1,6,0,0,group_1,high_quality
2111,office_admin,Atlanta,0,0,6,1,0,group_0,standard_quality
2112,office_admin,Boston,0,1,2,0,0,group_1,standard_quality
2113,office_admin,Boston,1,1,5,1,1,group_1,high_quality
2114,office_admin,Atlanta,1,0,5,0,0,group_0,high_quality
2115,office_admin,Atlanta,1,1,6,0,0,group_1,high_quality
2116,office_admin,Atlanta,1,1,3,0,0,group_1,high_quality
2117,office_admin,Chicago,0,1,2,0,0,group_1,standard_quality
2118,office_admin,Boston,1,0,7,1,1,group_0,high_quality
2119,office_admin,Los Angeles,1,1,7,0,0,group_1,high_quality
2120,office_admin,Atlanta,1,0,6,1,0,group_0,high_quality
2121,office_admin,Chicago,1,0,3,1,1,group_0,high_quality
2122,office_admin,Boston,1,1,7,1,0,group_1,high_quality
2123,office_admin,Boston,0,0,6,1,0,group_0,standard_quality
2124,office_admin,Chicago,0,0,2,1,0,group_0,standard_quality
2125,office_admin,Chicago,0,0,5,1,0,group_0,standard_quality
2126,office_admin,Atlanta,1,1,5,0,0,group_1,high_quality
2127,office_admin,Boston,0,1,2,1,0,group_1,standard_quality
2128,office_admin,Los Angeles,0,1,2,0,0,group_1,standard_quality
2129,office_admin,Los Angeles,1,1,5,1,1,group_1,high_quality
2130,office_admin,Atlanta,1,1,6,1,0,group_1,high_quality
2131,office_admin,Los Angeles,1,1,5,0,0,group_1,high_quality
2132,office_admin,Atlanta,0,0,7,0,0,group_0,standard_quality
2133,office_admin,Chicago,1,0,2,1,0,group_0,high_quality
2134,office_admin,Chicago,0,0,2,1,0,group_0,standard_quality
2135,office_admin,Los Angeles,0,0,5,1,1,group_0,standard_quality
2136,office_admin,Boston,1,0,6,0,0,group_0,high_quality
2137,office_admin,Chicago,0,0,4,0,1,group_0,standard_quality
2138,office_admin,Los Angeles,1,0,6,1,1,group_0,high_quality
2139,office_admin,Chicago,0,1,5,0,0,group_1,standard_quality
2140,office_admin,Los Angeles,0,1,3,1,0,group_1,standard_quality
2141,office_admin,Atlanta,0,0,5,1,1,group_0,standard_quality
2142,office_admin,Boston,1,1,2,0,0,group_1,high_quality
2143,office_admin,Atlanta,0,1,7,1,0,group_1,standard_quality
2144,office_admin,Chicago,1,0,4,1,0,group_0,high_quality
2145,office_admin,Atlanta,1,1,3,1,0,group_1,high_quality
2146,office_admin,Atlanta,0,0,4,0,0,group_0,standard_quality
2147,office_admin,Los Angeles,1,0,4,0,0,group_0,high_quality
2148,office_admin,Atlanta,0,1,6,1,0,group_1,standard_quality
2149,office_admin,Boston,1,1,4,1,0,group_1,high_quality
2150,office_admin,Los Angeles,1,0,4,1,0,group_0,high_quality
2151,office_admin,Los Angeles,1,1,5,1,0,group_1,high_quality
2152,office_admin,Chicago,0,1,7,0,0,group_1,standard_quality
2153,office_admin,Chicago,0,1,5,1,0,group_1,standard_quality
2154,office_admin,Chicago,1,1,5,1,0,group_1,high_quality
2155,office_admin,Chicago,1,0,6,0,0,group_0,high_quality
2156,office_admin,Atlanta,0,0,3,1,0,group_0,standard_quality
2157,office_admin,Chicago,0,1,3,1,0,group_1,standard_quality
2158,office_admin,Los Angeles,0,0,5,0,0,group_0,standard_quality
2159,office_admin,Chicago,1,1,7,1,0,group_1,high_quality
2160,office_admin,Chicago,1,1,2,0,0,group_1,high_quality
