worker_i,worker_j,linked,predicted_link_probability,same_group,same_occupation,skill_distance,geo_distance,referral_opportunity
W031,W043,1,0.1909696568979071,1,0,1.0856,1,0.3946
W031,W044,1,0.36096376759112747,1,1,0.6501,1,0.5734
W031,W045,0,0.03786378751263067,0,0,0.2702,5,0.5829
W031,W046,0,0.08400855376903955,0,0,0.2295,2,0.5818
W031,W047,0,0.1637668707014996,0,1,0.5232,3,0.4582
W031,W048,0,0.2085513174108575,1,0,0.5712,0,0.5413
W031,W049,1,0.2232655640599415,1,1,0.8637,5,0.4788
W031,W050,0,0.29554314350627725,1,1,0.1888,1,0.5671
W031,W051,0,0.19296043771900906,1,0,0.1867,2,0.5089
W031,W052,0,0.2713309734562293,1,0,0.668,1,0.5313
W031,W053,0,0.021600971210787804,0,0,0.4189,6,0.5469
W031,W054,0,0.37579422896155273,1,1,0.4654,0,0.6383
W031,W055,0,0.14400254612326552,1,0,0.2992,5,0.5177
W031,W056,0,0.08407607721049466,0,0,0.3565,2,0.5373
W031,W057,0,0.17763805413869907,1,0,0.0027,3,0.5766
W031,W058,0,0.2509955417843089,1,0,1.1477,1,0.6005
W031,W059,0,0.2804341482415233,1,1,0.3683,2,0.5072
W031,W060,1,0.26178802505043025,1,1,0.0547,4,0.4856
W031,W061,0,0.027831527997452137,0,0,0.2603,6,0.5297
W031,W062,0,0.06810349017531699,0,0,1.5291,1,0.4899
W031,W063,0,0.18385931410230466,0,1,0.0697,2,0.555
W031,W064,0,0.21934793579462938,1,0,0.1639,0,0.5571
W031,W065,1,0.36261784195937175,1,1,0.4585,1,0.6203
W031,W066,0,0.06537131697748297,0,0,0.1169,4,0.4909
W031,W067,0,0.16607323207793884,1,0,1.2154,2,0.4646
W031,W068,1,0.24240818306282552,1,0,0.0015,4,0.5774
W031,W069,0,0.1907491676672341,1,0,1.0515,0,0.5811
W031,W070,1,0.2517859824593053,1,1,0.2495,4,0.5338
W031,W071,0,0.14269565188624364,1,0,1.7461,2,0.5513
W031,W072,0,0.0914608647430691,0,0,0.274,2,0.4806
W032,W033,0,0.28050082665785214,1,0,0.1016,2,0.4484
W032,W034,0,0.19764141266788637,0,0,0.1137,1,0.4034
W032,W035,0,0.25464696379911606,1,0,0.7515,2,0.5226
W032,W036,0,0.2742604813668996,1,0,0.1882,2,0.4905
W032,W037,0,0.2103604501567456,1,0,0.8671,5,0.4765
W032,W038,0,0.22375058908346912,1,0,1.3883,3,0.4872
W032,W039,0,0.20763745608820755,0,0,0.3447,0,0.3809
W032,W040,0,0.1964795645876648,0,0,0.2273,0,0.5499
W032,W041,0,0.27424803337770964,1,0,0.7397,1,0.473
W032,W042,1,0.2502899630384858,1,0,0.4061,3,0.5195
W032,W043,1,0.1786776559897092,0,0,0.8397,1,0.372
W032,W044,0,0.2689235853981544,0,1,0.4042,1,0.5508
W032,W045,0,0.21357441376868636,1,0,0.5161,5,0.5603
W032,W046,1,0.27342266241410207,1,0,0.0164,2,0.5593
W032,W047,0,0.3541782012600913,1,1,0.2773,3,0.4355
W032,W048,0,0.181567289772642,0,0,0.8171,0,0.5187
W032,W049,0,0.21096488557922527,0,1,0.6178,5,0.4563
W032,W050,0,0.2798482108729808,0,1,0.0571,1,0.5444
W032,W051,1,0.17713135676844824,0,0,0.0592,2,0.4863
W032,W052,0,0.1792821136907379,0,0,0.4221,1,0.5088
W032,W053,0,0.2120036241968611,1,0,0.173,6,0.5243
W032,W054,1,0.26906202003856206,0,1,0.7113,0,0.6157
W032,W055,0,0.13171054521506767,0,0,0.0533,5,0.4951
W032,W056,1,0.259778025894032,1,0,0.6024,2,0.5148
W032,W057,0,0.15065402650048357,0,0,0.2486,3,0.554
W032,W058,0,0.15896403716385424,0,0,0.9018,1,0.5778
W032,W059,0,0.26814214733332536,0,1,0.1224,2,0.4846
W032,W060,0,0.23807221157297911,0,1,0.1912,4,0.463
W032,W061,1,0.2182341809835254,1,0,0.0144,6,0.5071
W032,W062,0,0.25849746558887193,1,0,1.2832,1,0.4674
W032,W063,1,0.3637430516969716,1,1,0.1762,2,0.5323
W032,W064,1,0.19237258572893223,0,0,0.4098,0,0.5344
W032,W065,0,0.25588563303638107,0,1,0.7044,1,0.5977
W032,W066,0,0.2480664813577317,1,0,0.129,4,0.4683
W032,W067,0,0.153781231169741,0,0,0.9695,2,0.442
W032,W068,0,0.1357655961003677,0,0,0.2444,4,0.5548
W032,W069,0,0.16376514002901857,0,0,1.2974,0,0.5585
W032,W070,0,0.23949398155110735,0,1,0.0036,4,0.5112
W032,W071,0,0.11571162424802812,0,0,1.992,2,0.5287
W032,W072,0,0.2671714909991248,1,0,0.5199,2,0.458
W033,W034,0,0.0931481174390268,0,0,0.0121,3,0.3791
W033,W035,1,0.24291365394339814,1,1,0.6499,4,0.4982
W033,W036,1,0.22347471427014137,1,0,0.2898,0,0.4662
W033,W037,1,0.15958336063250572,1,0,0.9687,3,0.4521
W033,W038,1,0.27178652391409214,1,1,1.2867,1,0.4629
W033,W039,0,0.09708244430510841,0,0,0.4463,2,0.3565
W033,W040,0,0.09198626935880523,0,0,0.1257,2,0.5256
W033,W041,1,0.292395007078903,1,1,0.6381,1,0.4487
W033,W042,1,0.20557459006848555,1,0,0.3045,1,0.4952
W033,W043,0,0.0980029277635213,0,0,0.9413,1,0.3477
W033,W044,0,0.17525440822863678,0,0,0.5058,1,0.5264
W033,W045,0,0.16885904079868608,1,0,0.4145,3,0.536
W033,W046,0,0.22361676208583622,1,0,0.0852,0,0.535
W033,W047,0,0.21063244879019144,1,0,0.3789,1,0.4113
W033,W048,1,0.07708267211630083,0,0,0.7155,2,0.4943
W033,W049,0,0.06742781068184377,0,0,0.7194,3,0.432
W033,W050,0,0.07993614544183857,0,0,0.0445,3,0.5202
W033,W051,0,0.22264265508719455,0,1,0.0424,0,0.4619
W033,W052,0,0.17836424432184353,0,0,0.5237,1,0.4844
W033,W053,0,0.16121785710010286,1,0,0.2746,4,0.5
W033,W054,0,0.15156559829385444,0,0,0.6097,2,0.5914
W033,W055,0,0.08092477811830938,0,0,0.1549,3,0.4708
W033,W056,0,0.15529340823769083,1,0,0.5008,4,0.4904
W033,W057,0,0.19868996133110653,0,1,0.147,1,0.5297
W033,W058,0,0.22089983689363507,0,1,1.0034,3,0.5535
W033,W059,0,0.06482715017708457,0,0,0.224,4,0.4603
W033,W060,0,0.10060553080235562,0,0,0.0896,2,0.4387
W033,W061,0,0.16743973631424883,1,0,0.116,4,0.4829
W033,W062,0,0.14794245380577273,1,0,1.3848,3,0.443
W033,W063,0,0.2262676933538297,1,0,0.0746,0,0.5081
W033,W064,0,0.0878792905000727,0,0,0.3082,2,0.5101
W033,W065,0,0.1682781724211031,0,0,0.6028,1,0.5734
W033,W066,0,0.20335110838773146,1,0,0.0274,2,0.444
W033,W067,0,0.13597752718726505,0,1,1.0711,4,0.4176
W033,W068,0,0.17079840441514257,0,0,0.1428,2,0.5305
W033,W069,0,0.05927184480015901,0,0,1.1958,2,0.5342
W033,W070,1,0.09595690665372587,0,0,0.1052,2,0.4869
W033,W071,0,0.07099625127802787,0,0,1.8904,0,0.5044
W033,W072,0,0.16267819577026524,1,0,0.4183,4,0.4337
W034,W035,0,0.09790616619135194,0,0,0.6378,1,0.4533
W034,W036,0,0.08082870044879786,0,0,0.3019,3,0.4213
W034,W037,0,0.016937346811162258,0,0,0.9808,6,0.4072
W034,W038,0,0.0371208303462754,0,0,1.2746,4,0.4179
W034,W039,0,0.30966899201003706,1,1,0.4584,1,0.3115
W034,W040,0,0.21253578217222388,1,0,0.1136,1,0.4807
W034,W041,0,0.08761827464051589,0,0,0.626,2,0.4037
W034,W042,0,0.06365152672877368,0,0,0.2924,4,0.4503
W034,W043,0,0.18794920653839706,1,0,0.9534,2,0.3027
W034,W044,1,0.2651920094309942,1,0,0.5179,2,0.4815
W034,W045,0,0.026944655031492612,0,0,0.4024,6,0.491
W034,W046,0,0.08098810340952951,0,0,0.0973,3,0.4899
W034,W047,0,0.06800379011388472,0,0,0.391,4,0.3662
W034,W048,0,0.29038349273034275,1,1,0.7034,1,0.4494
W034,W049,0,0.12748512832728986,1,0,0.7315,6,0.387
W034,W050,1,0.229669024048092,1,0,0.0566,0,0.4751
W034,W051,1,0.18993998735949905,1,0,0.0545,3,0.417
W034,W052,0,0.26830184552420094,1,0,0.5358,2,0.4395
W034,W053,0,0.01858052085127779,0,0,0.2867,7,0.455
W034,W054,0,0.2721237886797915,1,0,0.5976,1,0.5464
W034,W055,0,0.23373340356437872,1,1,0.167,6,0.4258
W034,W056,0,0.19578853608689115,0,1,0.4887,1,0.4455
W034,W057,0,0.16671892165756103,1,0,0.1349,4,0.4847
W034,W058,1,0.27786405255422847,1,0,1.0155,0,0.5086
W034,W059,0,0.21455135121081964,1,0,0.2361,1,0.4153
W034,W060,0,0.16138579892943336,1,0,0.0775,5,0.3937
W034,W061,0,0.024811077637942106,0,0,0.1281,7,0.4378
W034,W062,0,0.09496332337271819,0,0,1.3969,0,0.3981
W034,W063,0,0.08436198515915458,0,0,0.0625,3,0.463
W034,W064,0,0.30118878868663296,1,1,0.2961,1,0.4651
W034,W065,1,0.2589474016776105,1,0,0.5907,2,0.5284
W034,W066,0,0.15418803042116117,0,1,0.0153,5,0.399
W034,W067,0,0.1929417428478585,1,0,1.0832,1,0.3727
W034,W068,0,0.23157867254222028,1,0,0.1307,5,0.4855
W034,W069,0,0.17983871275861443,1,0,1.1837,1,0.4891
W034,W070,0,0.15601422429917206,1,0,0.1173,5,0.4419
W034,W071,1,0.22452782720572884,1,1,1.8783,3,0.4594
W034,W072,0,0.20318200119198393,0,1,0.4062,1,0.3887
W035,W036,0,0.13784292915254592,1,0,0.9397,4,0.5404
W035,W037,1,0.07395157551491031,1,0,1.6186,7,0.5263
W035,W038,0,0.22498494689669368,1,1,0.6368,5,0.5371
W035,W039,1,0.07122858144637226,0,0,1.0962,2,0.4307
W035,W040,0,0.07364272679272149,0,0,0.5242,2,0.5998
W035,W041,1,0.2747773651014092,1,1,0.0118,3,0.5229
W035,W042,0,0.13813606293905756,1,0,0.3454,5,0.5694
W035,W043,0,0.04226010377535552,0,0,1.5912,3,0.4219
W035,W044,0,0.119511584240471,0,0,1.1557,3,0.6006
W035,W045,1,0.10800146834751839,1,0,0.2354,7,0.6101
W035,W046,0,0.13799365454075915,1,0,0.7351,4,0.6091
W035,W047,0,0.1250093412451144,1,0,1.0288,5,0.4854
W035,W048,0,0.09005901735776176,0,0,0.0656,2,0.5685
W035,W049,0,0.01,0,0,1.3693,7,0.5061
W035,W050,1,0.08397992128505045,0,0,0.6944,1,0.5943
W035,W051,0,0.13701086996959913,0,1,0.6923,4,0.5361
W035,W052,0,0.12262142033367775,0,0,1.1736,3,0.5586
W035,W053,0,0.07559474955502585,1,0,0.9245,8,0.5741
W035,W054,1,0.16214007499303507,0,0,0.0402,2,0.6656
W035,W055,0,0.01,0,0,0.8048,7,0.545
W035,W056,0,0.2191392528610463,1,0,0.1491,0,0.5646
W035,W057,0,0.12184980591824827,0,1,0.5029,5,0.6038
W035,W058,0,0.2249349351643286,0,1,1.6533,1,0.6277
W035,W059,0,0.0987598871497261,0,0,0.8739,0,0.5344
W035,W060,0,0.02032716412725545,0,0,0.5603,6,0.5129
W035,W061,0,0.08181662876917178,1,0,0.7659,8,0.557
W035,W062,0,0.15197755207646627,1,0,2.0347,1,0.5172
W035,W063,0,0.14510178464591947,1,0,0.5753,4,0.5822
W035,W064,1,0.08043975313215165,0,0,0.3417,2,0.5843
W035,W065,1,0.14855142697240306,0,0,0.0471,3,0.6476
W035,W066,0,0.11936509532172099,1,0,0.6225,6,0.5181
W035,W067,1,0.16990158658738821,0,1,1.721,0,0.4918
W035,W068,0,0.09369862994027395,0,0,0.5071,6,0.6047
W035,W069,0,0.07225686761413833,0,0,0.5459,2,0.6083
W035,W070,0,0.010325121536130496,0,0,0.7551,6,0.5611
W035,W071,0,0.0241946742606295,0,0,1.2405,4,0.5786
W035,W072,0,0.22159483256431425,1,0,0.2316,0,0.5079
W036,W037,1,0.2573302142178456,1,1,0.6789,3,0.4943
W036,W038,0,0.16672447669575832,1,0,1.5765,1,0.505
W036,W039,0,0.102077990089825,0,0,0.1565,2,0.3987
W036,W040,1,0.17241816016919956,0,1,0.4155,2,0.5678
W036,W041,0,0.1873242822880508,1,0,0.9279,1,0.4909
W036,W042,0,0.2860064808788798,1,1,0.5943,1,0.5374
W036,W043,0,0.19575845892137955,0,1,0.6515,1,0.3898
W036,W044,0,0.1802499540133534,0,0,0.216,1,0.5686
W036,W045,0,0.24929960918159882,1,1,0.7043,3,0.5781
W036,W046,0,0.3091478578270145,1,1,0.2046,0,0.5771
W036,W047,0,0.21563667214742638,1,0,0.0891,1,0.4534
W036,W048,0,0.0647632551260719,0,0,1.0053,2,0.5365
W036,W049,0,0.07243203403907875,0,0,0.4296,3,0.4741
W036,W050,0,0.07028419085326906,0,0,0.2453,3,0.5623
W036,W051,0,0.12010524438073743,0,0,0.2474,0,0.5041
W036,W052,1,0.27611109790718336,0,1,0.2339,1,0.5266
W036,W053,0,0.25806521905789487,1,1,0.0152,4,0.5421
W036,W054,1,0.13924618130362545,0,0,0.8995,2,0.6336
W036,W055,0,0.07786032225243886,0,0,0.1349,3,0.513
W036,W056,0,0.1429739912474619,1,0,0.7906,4,0.5326
W036,W057,0,0.09362791411277277,0,0,0.4368,1,0.5718
W036,W058,0,0.13314407487772842,0,0,0.7136,3,0.5957
W036,W059,0,0.06589995686561212,0,0,0.0658,4,0.5024
W036,W060,0,0.08829479138464509,0,0,0.3794,2,0.4808
W036,W061,0,0.2548110696450348,1,1,0.1738,4,0.525
W036,W062,1,0.24568930739111258,1,1,1.095,3,0.4852
W036,W063,1,0.21395695393611913,1,0,0.3644,0,0.5502
W036,W064,0,0.07555987350984379,0,0,0.598,2,0.5523
W036,W065,0,0.15595875543087417,0,0,0.8926,1,0.6156
W036,W066,0,0.19104036897002089,1,0,0.3172,2,0.4861
W036,W067,1,0.048221765171358406,0,0,0.7813,4,0.4598
W036,W068,0,0.2512389727980553,0,1,0.4326,2,0.5726
W036,W069,0,0.1397124131830717,0,1,1.4856,2,0.5763
W036,W070,0,0.0899229764955338,0,0,0.1846,2,0.5291
W036,W071,0,0.05868551186031731,0,0,2.1802,0,0.5465
W036,W072,0,0.1503674563525547,1,0,0.7081,4,0.4758
W037,W038,0,0.13272208418755235,1,0,2.2554,2,0.4909
W037,W039,0,0.04753719433444948,0,0,0.5224,5,0.3846
W037,W040,1,0.10852680653156395,0,1,1.0944,5,0.5537
W037,W041,0,0.12343292865041516,1,0,1.6068,4,0.4768
W037,W042,0,0.2520040883706739,1,1,1.2732,2,0.5233
W037,W043,0,0.17078423256932426,0,1,0.0274,4,0.3758
W037,W044,0,0.12926416269244734,0,0,0.4629,4,0.5545
W037,W045,1,0.27506646135973367,1,1,1.3832,0,0.5641
W037,W046,0,0.24525650418937886,1,1,0.8835,3,0.563
W037,W047,1,0.18695782409487138,1,0,0.5898,2,0.4393
W037,W048,0,0.01,0,0,1.6842,5,0.5224
W037,W049,0,0.12387529328633867,0,0,0.2493,0,0.46
W037,W050,0,0.01,0,0,0.9242,6,0.5482
W037,W051,0,0.056213890743101805,0,0,0.9263,3,0.49
W037,W052,0,0.22619479531530265,0,1,0.445,4,0.5125
W037,W053,0,0.2838320712360299,1,1,0.6941,1,0.5281
W037,W054,0,0.07535482766598985,0,0,1.5784,5,0.6195
W037,W055,0,0.10363585200309214,0,0,0.8138,0,0.4989
W037,W056,0,0.07908263760982628,1,0,1.4695,7,0.5185
W037,W057,0,0.059625521604566786,0,0,1.1157,2,0.5577
W037,W058,0,0.10981562057725815,0,0,0.0347,6,0.5816
W037,W059,0,0.01,0,0,0.7447,7,0.4884
W037,W060,0,0.08418136000586872,0,0,1.0583,1,0.4667
W037,W061,0,0.2805865993956881,1,1,0.8527,1,0.5109
W037,W062,0,0.2223608530906423,1,1,0.4161,6,0.4711
W037,W063,0,0.15006560029848354,1,0,1.0433,3,0.5361
W037,W064,0,0.011668519872208146,0,0,1.2769,5,0.5382
W037,W065,0,0.09206740179323855,0,0,1.5715,4,0.6015
W037,W066,0,0.18692693759124454,1,0,0.9961,1,0.472
W037,W067,0,0.02489331087088815,0,0,0.1024,7,0.4457
W037,W068,0,0.24712554141927892,0,1,1.1115,1,0.5585
W037,W069,1,0.07582105954543608,0,1,2.1645,5,0.5622
W037,W070,0,0.08580954511675744,0,0,0.8635,1,0.515
W037,W071,0,0.01,0,0,2.8591,3,0.5324
W037,W072,0,0.08647610271491908,1,0,1.387,7,0.4617
W038,W039,0,0.040332206730725365,0,0,1.733,3,0.3953
W038,W040,0,0.04273767450455619,0,0,1.161,3,0.5645
W038,W041,0,0.27376995151519196,1,1,0.6486,2,0.4875
W038,W042,0,0.19689789403918115,1,0,0.9822,0,0.5341
W038,W043,0,0.04125269018913826,0,0,2.228,2,0.3865
W038,W044,0,0.11849549308173535,0,0,1.7925,2,0.5653
W038,W045,0,0.16676329944764204,1,0,0.8722,2,0.5748
W038,W046,0,0.16687520208397158,1,0,1.3719,1,0.5737
W038,W047,1,0.18377117234523804,1,0,1.6656,0,0.4501
W038,W048,0,0.0630734321435662,0,0,0.5712,3,0.5332
W038,W049,0,0.04056653423689038,0,0,2.0061,2,0.4708
W038,W050,0,0.02318590786745554,0,0,1.3312,4,0.559
W038,W051,0,0.16588373994029312,0,1,1.3291,1,0.5008
W038,W052,0,0.12161400674746052,0,0,1.8104,2,0.5232
W038,W053,0,0.1343565806551495,1,0,1.5613,3,0.5388
W038,W054,0,0.1312437002773882,0,0,0.677,3,0.6302
W038,W055,0,0.05406350167335601,0,0,1.4416,2,0.5096
W038,W056,0,0.1284649558865401,1,0,0.7859,5,0.5292
W038,W057,0,0.1806116370183719,0,1,1.1397,0,0.5685
W038,W058,0,0.16414092174673364,0,1,2.2901,4,0.5924
W038,W059,0,0.01,0,0,1.5107,5,0.4991
W038,W060,0,0.07909767279989749,0,0,1.1971,1,0.4775
W038,W061,0,0.14058713744181378,1,0,1.4027,3,0.5216
W038,W062,0,0.09118353865887134,1,0,2.6715,4,0.4819
W038,W063,0,0.17397465461661346,1,0,1.2121,1,0.5469
W038,W064,0,0.049534700843986396,0,0,0.9785,3,0.549
W038,W065,0,0.1475440133861858,0,0,0.6839,2,0.6122
W038,W066,1,0.17812692642184466,1,0,1.2593,1,0.4828
W038,W067,0,0.07921861204036366,0,1,2.3578,5,0.4565
W038,W068,0,0.15246913861291597,0,0,1.1439,1,0.5693
W038,W069,0,0.07396823416255953,0,0,0.0909,3,0.573
W038,W070,0,0.06909563020877253,0,0,1.3919,1,0.5257
W038,W071,0,0.09112373144871874,0,0,0.6037,1,0.5432
W038,W072,0,0.1309205355898081,1,0,0.8684,5,0.4725
W039,W040,0,0.2157471585566739,1,0,0.572,0,0.4581
W039,W041,0,0.09082965102496586,0,0,1.0844,1,0.3811
W039,W042,0,0.06686290311322364,0,0,0.7508,3,0.4277
W039,W043,1,0.21854037648916588,1,0,0.495,1,0.2802
W039,W044,0,0.29579185695428134,1,0,0.0595,1,0.4589
W039,W045,0,0.030147353843424207,0,0,0.8608,5,0.4685
W039,W046,0,0.09000428006135829,0,0,0.3611,2,0.4674
W039,W047,0,0.09456794663804438,0,0,0.0674,3,0.3437
W039,W048,1,0.2935948691147927,1,1,1.1618,0,0.4268
W039,W049,0,0.15808497585057713,1,0,0.2731,5,0.3644
W039,W050,0,0.20636449704136664,1,0,0.4018,1,0.4526
W039,W051,0,0.1964076283099757,1,0,0.4039,2,0.3944
W039,W052,0,0.29890169304748815,1,0,0.0774,1,0.4169
W039,W053,0,0.038912963719720375,0,0,0.1717,6,0.4325
W039,W054,0,0.27532648749172306,1,0,1.056,0,0.5239
W039,W055,0,0.24691401398230037,1,1,0.2914,5,0.4033
W039,W056,0,0.1691109513419115,0,1,0.9471,2,0.4229
W039,W057,0,0.16993029804201099,1,0,0.5933,3,0.4621
W039,W058,1,0.27857493894808605,1,0,0.5571,1,0.486
W039,W059,0,0.20198026305370964,1,0,0.2223,2,0.3927
W039,W060,0,0.16459717531388332,1,0,0.5359,4,0.3711
W039,W061,0,0.035667491879378614,0,0,0.3303,6,0.4153
W039,W062,0,0.09567420976657577,0,0,0.9385,1,0.3755
W039,W063,0,0.08756468397108622,0,0,0.5209,2,0.4405
W039,W064,1,0.30439148749856454,1,1,0.7545,0,0.4426
W039,W065,1,0.2621501004895421,1,0,1.0491,1,0.5059
W039,W066,0,0.15739940680561115,0,1,0.4737,4,0.3764
W039,W067,0,0.19365262924171606,1,0,0.6248,2,0.3501
W039,W068,1,0.2347900489266703,1,0,0.5891,4,0.4629
W039,W069,0,0.18304141157054601,1,0,1.6421,0,0.4666
W039,W070,0,0.16622536042477204,1,0,0.3411,4,0.4194
W039,W071,0,0.2277392035901788,1,1,2.3367,2,0.4368
W039,W072,0,0.17650441644700426,0,1,0.8646,2,0.3661
W040,W041,0,0.09323511879879669,0,0,0.5124,1,0.5503
W040,W042,0,0.16202835626019607,0,1,0.1788,3,0.5968
W040,W043,0,0.27953866625879875,1,1,1.067,1,0.4492
W040,W044,1,0.2640301613507726,1,0,0.6315,1,0.628
W040,W045,0,0.12531280699039662,0,1,0.2888,5,0.6376
W040,W046,1,0.17256888555741282,0,1,0.2109,2,0.6365
W040,W047,0,0.06683326446114476,0,0,0.5046,3,0.5128
W040,W048,1,0.20325770666051865,1,0,0.5898,0,0.5959
W040,W049,0,0.12632328024706835,1,0,0.8451,5,0.5335
W040,W050,0,0.19860953726592245,1,0,0.1702,1,0.6217
W040,W051,0,0.18877813927927747,1,0,0.1681,2,0.5635
W040,W052,1,0.3598913052446026,1,1,0.6494,1,0.586
W040,W053,0,0.11016130299916108,0,1,0.4003,6,0.6016
W040,W054,0,0.2777493104105906,1,0,0.484,0,0.6929
W040,W055,0,0.1398115701110156,1,0,0.2806,5,0.5724
W040,W056,0,0.07877378888763743,0,0,0.3751,2,0.592
W040,W057,0,0.17234444338836025,1,0,0.0213,3,0.6312
W040,W058,1,0.24681324334457727,1,0,1.1291,1,0.6551
W040,W059,0,0.18350054200116844,1,0,0.3497,2,0.5618
W040,W060,0,0.16484574123755702,1,0,0.0361,4,0.5403
W040,W061,0,0.11639185978582536,0,1,0.2417,6,0.5844
W040,W062,0,0.15666382196369025,0,1,1.5105,1,0.5446
W040,W063,0,0.08692570786194981,0,0,0.0511,2,0.6096
W040,W064,0,0.21405432504429053,1,0,0.1825,0,0.6117
W040,W065,0,0.26457292340840965,1,0,0.4771,1,0.6749
W040,W066,0,0.0611890185377514,0,0,0.0983,4,0.5455
W040,W067,0,0.1618909336382073,1,0,1.1968,2,0.5192
W040,W068,1,0.3299468245011244,1,1,0.0171,4,0.6321
W040,W069,1,0.27820686471751843,1,1,1.0701,0,0.6357
W040,W070,0,0.15484369864643208,1,0,0.2309,4,0.5885
W040,W071,0,0.13740204113590482,1,0,1.7647,2,0.6059
W040,W072,0,0.08615857642021188,0,0,0.2926,2,0.5353
W041,W042,0,0.1876174160745624,1,0,0.3336,2,0.5199
W041,W043,0,0.09175013448337875,0,0,1.5794,0,0.3723
W041,W044,0,0.16899293737597584,0,0,1.1439,0,0.5511
W041,W045,0,0.15748282148302326,1,0,0.2236,4,0.5606
W041,W046,1,0.1874836852487824,1,0,0.7233,1,0.5595
W041,W047,0,0.1744993719531376,1,0,1.017,2,0.4358
W041,W048,1,0.10894638327431191,0,0,0.0774,1,0.519
W041,W049,0,0.03128605627227159,0,0,1.3575,4,0.4566
W041,W050,0,0.07369202973421442,0,0,0.6826,2,0.5447
W041,W051,0,0.186492223105104,0,1,0.6805,1,0.4866
W041,W052,0,0.1721027734691826,0,0,1.1618,0,0.5091
W041,W053,0,0.1250761026905307,1,0,0.9127,5,0.5246
W041,W054,0,0.18174114457162868,0,0,0.0284,1,0.616
W041,W055,0,0.0447830237087372,0,0,0.793,4,0.4954
W041,W056,0,0.17895372260826223,1,0,0.1373,3,0.5151
W041,W057,0,0.17133115905375312,0,1,0.4911,2,0.5543
W041,W058,0,0.2146383660409741,0,1,1.6415,2,0.5782
W041,W059,0,0.05857435689694202,0,0,0.8621,3,0.4849
W041,W060,0,0.06981719483527868,0,0,0.5485,3,0.4633
W041,W061,0,0.131306659477195,1,0,0.7541,5,0.5074
W041,W062,0,0.1416809829531118,1,0,2.0229,2,0.4677
W041,W063,0,0.1945918153539427,1,0,0.5635,1,0.5326
W041,W064,0,0.10004082271074528,0,0,0.3299,1,0.5347
W041,W065,1,0.19804145768042625,0,0,0.0353,0,0.598
W041,W066,0,0.16884644845722585,1,0,0.6107,3,0.4686
W041,W067,0,0.12971605633460412,0,1,1.7092,3,0.4423
W041,W068,0,0.14318866064829716,0,0,0.4953,3,0.5551
W041,W069,0,0.09115291110320685,0,0,0.5577,1,0.5587
W041,W070,0,0.0598151522441537,0,0,0.7433,3,0.5115
W041,W071,0,0.07297967887912768,0,0,1.2523,1,0.529
W041,W072,0,0.18141797988404856,1,0,0.2198,3,0.4583
W042,W043,0,0.16053469437225978,0,1,1.2458,2,0.4189
W042,W044,0,0.14503486703675203,0,0,0.8103,2,0.5976
W042,W045,0,0.27947302652502165,1,1,0.11,2,0.6072
W042,W046,0,0.2861572062670931,1,1,0.3897,1,0.6061
W042,W047,0,0.2103105463002547,1,0,0.6834,0,0.4824
W042,W048,0,0.06505638891258347,0,0,0.411,3,0.5655
W042,W049,0,0.06710590819190704,0,0,1.0239,2,0.5031
W042,W050,0,0.049725281822472205,0,0,0.349,4,0.5913
W042,W051,0,0.09967180609468657,0,0,0.3469,1,0.5331
W042,W052,0,0.24089601093058205,0,1,0.8282,2,0.5556
W042,W053,0,0.253638584838271,1,1,0.5791,3,0.5712
W042,W054,0,0.13954799266265544,0,0,0.3052,3,0.6625
W042,W055,0,0.08059419805585429,0,0,0.4594,2,0.542
W042,W056,0,0.1432671250339735,1,0,0.1963,5,0.5616
W042,W057,0,0.11439970317276534,0,0,0.1575,0,0.6008
W042,W058,0,0.09792898790112707,0,0,1.3079,4,0.6247
W042,W059,0,0.034616286557718215,0,0,0.5285,5,0.5314
W042,W060,0,0.10562836918239574,0,0,0.2149,1,0.5099
W042,W061,1,0.25986914162493535,1,1,0.4205,3,0.554
W042,W062,0,0.21047422041451122,1,1,1.6893,4,0.5142
W042,W063,0,0.20051402857163012,1,0,0.2299,1,0.5792
W042,W064,0,0.07585300729635537,0,0,0.0037,3,0.5813
W042,W065,0,0.15626056678990413,0,0,0.2983,2,0.6445
W042,W066,0,0.2046663003768613,1,0,0.2771,1,0.5151
W042,W067,0,0.013006678194757051,0,0,1.3756,5,0.4888
W042,W068,0,0.2717511427960375,0,1,0.1617,1,0.6017
W042,W069,1,0.1400055469695833,0,1,0.8913,3,0.6053
W042,W070,0,0.09562632659127078,0,0,0.4097,1,0.5581
W042,W071,0,0.05896996807431053,0,0,1.5859,1,0.5756
W042,W072,0,0.1506519125665479,1,0,0.1138,5,0.5049
W043,W044,0,0.3002673448471638,1,0,0.4355,0,0.4501
W043,W045,0,0.12382782267497873,0,1,1.3558,4,0.4596
W043,W046,0,0.18367607132039443,0,1,0.8561,1,0.4586
W043,W047,0,0.09549710766897568,0,0,0.5624,2,0.3348
W043,W048,0,0.1718837612156711,1,0,1.6568,1,0.4179
W043,W049,0,0.17532263092333653,1,0,0.2219,4,0.3556
W043,W050,0,0.17740469694286826,1,0,0.8968,2,0.4437
W043,W051,0,0.1973281117683886,1,0,0.8989,1,0.3856
W043,W052,1,0.3972066550425374,1,1,0.4176,0,0.408
W043,W053,0,0.13259343255127487,0,1,0.6667,5,0.4236
W043,W054,0,0.2463666873932247,1,0,1.551,1,0.515
