worker_id,firm_id,default_group,firm_response_type,active_choice_required,passive_choice,default_contribution_rate,default_equity_share,sophistication_index,liquidity_need_index,annual_income,target_contribution_rate,target_equity_share,participation,contribution_rate,equity_share,default_gap,welfare_distance,undersaving,oversaving_liquidity_risk
default-worker-0706,firm-34,high_default,insure_or_oversteer,0,0,0.1,0.7,0.18,0.48,82150,0.03,0.464,1,0.027,0.462,-0.002,0.004,0,0
default-worker-0707,firm-35,active_choice,accommodate,1,0,0.0,0.0,0.18,0.48,82750,0.03,0.464,1,0.03,0.476,-0.0,0.004,0,0
default-worker-0708,firm-36,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.27,0.56,81900,0.036,0.482,1,0.03,0.45,-0.006,0.018,0,0
default-worker-0709,firm-37,standard_default,insure,0,1,0.06,0.6,0.27,0.56,82500,0.036,0.482,1,0.06,0.6,0.024,0.069,0,1
default-worker-0710,firm-38,high_default,insure_or_oversteer,0,1,0.1,0.7,0.27,0.56,83100,0.036,0.482,1,0.1,0.7,0.064,0.149,0,1
default-worker-0711,firm-39,active_choice,accommodate,1,0,0.0,0.0,0.27,0.56,83700,0.036,0.482,1,0.039,0.473,0.003,0.006,0,0
default-worker-0712,firm-40,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.36,0.64,82850,0.042,0.5,1,0.03,0.45,-0.012,0.031,0,0
default-worker-0713,firm-41,standard_default,insure,0,1,0.06,0.6,0.36,0.64,83450,0.042,0.5,1,0.06,0.6,0.018,0.056,0,1
default-worker-0714,firm-42,high_default,insure_or_oversteer,0,0,0.1,0.7,0.36,0.64,84050,0.042,0.5,1,0.04,0.496,-0.003,0.005,0,0
default-worker-0715,firm-43,active_choice,accommodate,1,0,0.0,0.0,0.36,0.64,84650,0.042,0.5,1,0.042,0.51,-0.0,0.004,0,0
default-worker-0716,firm-44,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.45,0.16,83800,0.074,0.607,1,0.03,0.45,-0.044,0.103,1,0
default-worker-0717,firm-45,standard_default,insure,0,0,0.06,0.6,0.45,0.16,84400,0.074,0.607,1,0.072,0.607,-0.002,0.002,0,0
default-worker-0718,firm-46,high_default,insure_or_oversteer,0,1,0.1,0.7,0.45,0.16,85000,0.074,0.607,1,0.1,0.7,0.026,0.06,0,0
default-worker-0719,firm-47,active_choice,accommodate,1,0,0.0,0.0,0.45,0.16,85600,0.074,0.607,1,0.076,0.597,0.002,0.006,0,0
default-worker-0720,firm-00,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.54,0.24,42000,0.065,0.625,1,0.03,0.45,-0.035,0.099,1,0
default-worker-0721,firm-01,standard_default,insure,0,1,0.06,0.6,0.54,0.24,42600,0.065,0.625,1,0.06,0.6,-0.005,0.014,0,0
default-worker-0722,firm-02,high_default,insure_or_oversteer,0,0,0.1,0.7,0.54,0.24,43200,0.065,0.625,1,0.062,0.619,-0.003,0.005,0,0
default-worker-0723,firm-03,active_choice,accommodate,1,0,0.0,0.0,0.54,0.24,43800,0.065,0.625,1,0.064,0.634,-0.001,0.004,0,0
default-worker-0724,firm-04,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.63,0.32,42950,0.071,0.643,1,0.072,0.627,0.002,0.007,0,0
default-worker-0725,firm-05,standard_default,insure,0,0,0.06,0.6,0.63,0.32,43550,0.071,0.643,1,0.069,0.641,-0.002,0.003,0,0
default-worker-0726,firm-06,high_default,insure_or_oversteer,0,1,0.1,0.7,0.63,0.32,44150,0.071,0.643,1,0.1,0.7,0.029,0.051,0,0
default-worker-0727,firm-07,active_choice,accommodate,1,0,0.0,0.0,0.63,0.32,44750,0.071,0.643,1,0.073,0.631,0.002,0.007,0,0
default-worker-0728,firm-08,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.72,0.4,43900,0.077,0.661,1,0.03,0.45,-0.047,0.123,1,0
default-worker-0729,firm-09,standard_default,insure,0,1,0.06,0.6,0.72,0.4,44500,0.077,0.661,1,0.06,0.6,-0.017,0.039,1,0
default-worker-0730,firm-10,high_default,insure_or_oversteer,0,0,0.1,0.7,0.72,0.4,45100,0.077,0.661,1,0.08,0.653,0.003,0.006,0,0
default-worker-0731,firm-11,active_choice,accommodate,1,0,0.0,0.0,0.72,0.4,45700,0.077,0.661,1,0.076,0.668,-0.001,0.004,0,0
default-worker-0732,firm-12,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.81,0.48,44850,0.083,0.679,1,0.084,0.661,0.001,0.008,0,0
default-worker-0733,firm-13,standard_default,insure,0,0,0.06,0.6,0.81,0.48,45450,0.083,0.679,1,0.081,0.675,-0.003,0.004,0,0
default-worker-0734,firm-14,high_default,insure_or_oversteer,0,1,0.1,0.7,0.81,0.48,46050,0.083,0.679,1,0.1,0.7,0.017,0.026,0,1
default-worker-0735,firm-15,active_choice,accommodate,1,0,0.0,0.0,0.81,0.48,46650,0.083,0.679,1,0.085,0.665,0.002,0.007,0,0
default-worker-0736,firm-16,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.18,0.56,45800,0.035,0.452,1,0.03,0.45,-0.005,0.007,0,0
default-worker-0737,firm-17,standard_default,insure,0,1,0.06,0.6,0.18,0.56,46400,0.035,0.452,1,0.06,0.6,0.025,0.08,0,1
default-worker-0738,firm-18,high_default,insure_or_oversteer,0,1,0.1,0.7,0.18,0.56,47000,0.035,0.452,1,0.1,0.7,0.065,0.161,0,1
default-worker-0739,firm-19,active_choice,accommodate,1,0,0.0,0.0,0.18,0.56,47600,0.035,0.452,1,0.034,0.457,-0.001,0.003,0,0
default-worker-0740,firm-20,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.27,0.64,46750,0.026,0.469,1,0.03,0.45,0.004,0.011,0,0
default-worker-0741,firm-21,standard_default,insure,0,0,0.06,0.6,0.27,0.64,47350,0.026,0.469,1,0.024,0.465,-0.003,0.005,0,0
default-worker-0742,firm-22,high_default,insure_or_oversteer,0,1,0.1,0.7,0.27,0.64,47950,0.026,0.469,1,0.1,0.7,0.074,0.166,0,1
default-worker-0743,firm-23,active_choice,accommodate,1,0,0.0,0.0,0.27,0.64,48550,0.026,0.469,1,0.028,0.454,0.002,0.007,0,0
default-worker-0744,firm-24,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.36,0.16,47700,0.058,0.577,1,0.056,0.576,-0.002,0.002,0,0
default-worker-0745,firm-25,standard_default,insure,0,1,0.06,0.6,0.36,0.16,48300,0.058,0.577,1,0.06,0.6,0.002,0.01,0,0
default-worker-0746,firm-26,high_default,insure_or_oversteer,0,0,0.1,0.7,0.36,0.16,48900,0.058,0.577,1,0.06,0.566,0.002,0.006,0,0
default-worker-0747,firm-27,active_choice,accommodate,1,0,0.0,0.0,0.36,0.16,49500,0.058,0.577,1,0.056,0.581,-0.001,0.003,0,0
default-worker-0748,firm-28,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.45,0.24,48650,0.064,0.595,1,0.03,0.45,-0.034,0.088,1,0
default-worker-0749,firm-29,standard_default,insure,0,0,0.06,0.6,0.45,0.24,49250,0.064,0.595,1,0.061,0.588,-0.003,0.006,0,0
default-worker-0750,firm-30,high_default,insure_or_oversteer,0,1,0.1,0.7,0.45,0.24,49850,0.064,0.595,1,0.1,0.7,0.036,0.075,0,0
default-worker-0751,firm-31,active_choice,accommodate,1,0,0.0,0.0,0.45,0.24,50450,0.064,0.595,1,0.065,0.578,0.001,0.007,0,0
default-worker-0752,firm-32,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.54,0.32,49600,0.07,0.612,1,0.068,0.61,-0.002,0.003,0,0
default-worker-0753,firm-33,standard_default,insure,0,1,0.06,0.6,0.54,0.32,50200,0.07,0.612,1,0.06,0.6,-0.01,0.015,0,0
default-worker-0754,firm-34,high_default,insure_or_oversteer,0,0,0.1,0.7,0.54,0.32,50800,0.07,0.612,1,0.072,0.6,0.002,0.007,0,0
default-worker-0755,firm-35,active_choice,accommodate,1,0,0.0,0.0,0.54,0.32,51400,0.07,0.612,1,0.068,0.615,-0.002,0.003,0,0
default-worker-0756,firm-36,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.63,0.4,50550,0.076,0.63,1,0.03,0.45,-0.046,0.112,1,0
default-worker-0757,firm-37,standard_default,insure,0,0,0.06,0.6,0.63,0.4,51150,0.076,0.63,1,0.079,0.622,0.003,0.006,0,0
default-worker-0758,firm-38,high_default,insure_or_oversteer,0,1,0.1,0.7,0.63,0.4,51750,0.076,0.63,1,0.1,0.7,0.024,0.051,0,0
default-worker-0759,firm-39,active_choice,accommodate,1,0,0.0,0.0,0.63,0.4,52350,0.076,0.63,1,0.077,0.612,0.001,0.008,0,0
default-worker-0760,firm-40,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.72,0.48,51500,0.067,0.648,1,0.065,0.644,-0.003,0.004,0,0
default-worker-0761,firm-41,standard_default,insure,0,1,0.06,0.6,0.72,0.48,52100,0.067,0.648,1,0.06,0.6,-0.007,0.025,0,0
default-worker-0762,firm-42,high_default,insure_or_oversteer,0,0,0.1,0.7,0.72,0.48,52700,0.067,0.648,1,0.069,0.634,0.002,0.007,0,0
default-worker-0763,firm-43,active_choice,accommodate,1,0,0.0,0.0,0.72,0.48,53300,0.067,0.648,1,0.065,0.649,-0.002,0.002,0,0
default-worker-0764,firm-44,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.81,0.56,52450,0.074,0.666,1,0.03,0.45,-0.044,0.121,1,0
default-worker-0765,firm-45,standard_default,insure,0,0,0.06,0.6,0.81,0.56,53050,0.074,0.666,1,0.076,0.656,0.003,0.006,0,0
default-worker-0766,firm-46,high_default,insure_or_oversteer,0,1,0.1,0.7,0.81,0.56,53650,0.074,0.666,1,0.1,0.7,0.026,0.042,0,1
default-worker-0767,firm-47,active_choice,accommodate,1,0,0.0,0.0,0.81,0.56,54250,0.074,0.666,1,0.075,0.646,0.001,0.008,0,0
default-worker-0768,firm-00,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.18,0.64,53400,0.026,0.439,1,0.023,0.434,-0.003,0.005,0,0
default-worker-0769,firm-01,standard_default,insure,0,1,0.06,0.6,0.18,0.64,54000,0.026,0.439,1,0.06,0.6,0.034,0.096,0,1
default-worker-0770,firm-02,high_default,insure_or_oversteer,0,1,0.1,0.7,0.18,0.64,54600,0.026,0.439,1,0.1,0.7,0.074,0.178,0,1
default-worker-0771,firm-03,active_choice,accommodate,1,0,0.0,0.0,0.18,0.64,55200,0.026,0.439,1,0.024,0.438,-0.002,0.003,0,0
default-worker-0772,firm-04,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.27,0.16,54350,0.057,0.546,1,0.03,0.45,-0.027,0.064,1,0
default-worker-0773,firm-05,standard_default,insure,0,1,0.06,0.6,0.27,0.16,54950,0.057,0.546,1,0.06,0.6,0.003,0.022,0,0
default-worker-0774,firm-06,high_default,insure_or_oversteer,0,1,0.1,0.7,0.27,0.16,55550,0.057,0.546,1,0.1,0.7,0.043,0.098,0,0
default-worker-0775,firm-07,active_choice,accommodate,1,0,0.0,0.0,0.27,0.16,56150,0.057,0.546,1,0.058,0.565,0.001,0.007,0,0
default-worker-0776,firm-08,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.36,0.24,55300,0.063,0.564,1,0.066,0.557,0.003,0.005,0,0
default-worker-0777,firm-09,standard_default,insure,0,1,0.06,0.6,0.36,0.24,55900,0.063,0.564,1,0.06,0.6,-0.003,0.016,0,0
default-worker-0778,firm-10,high_default,insure_or_oversteer,0,1,0.1,0.7,0.36,0.24,56500,0.063,0.564,1,0.1,0.7,0.037,0.087,0,0
default-worker-0779,firm-11,active_choice,accommodate,1,0,0.0,0.0,0.36,0.24,57100,0.063,0.564,1,0.061,0.562,-0.002,0.004,0,0
default-worker-0780,firm-12,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.45,0.32,56250,0.054,0.582,1,0.03,0.45,-0.024,0.073,1,0
default-worker-0781,firm-13,standard_default,insure,0,1,0.06,0.6,0.45,0.32,56850,0.054,0.582,1,0.06,0.6,0.006,0.012,0,0
default-worker-0782,firm-14,high_default,insure_or_oversteer,0,1,0.1,0.7,0.45,0.32,57450,0.054,0.582,1,0.1,0.7,0.046,0.091,0,0
default-worker-0783,firm-15,active_choice,accommodate,1,0,0.0,0.0,0.45,0.32,58050,0.054,0.582,1,0.055,0.599,0.0,0.006,0,0
default-worker-0784,firm-16,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.54,0.4,57200,0.061,0.6,1,0.063,0.591,0.003,0.006,0,0
default-worker-0785,firm-17,standard_default,insure,0,1,0.06,0.6,0.54,0.4,57800,0.061,0.6,1,0.06,0.6,-0.001,0.001,0,0
default-worker-0786,firm-18,high_default,insure_or_oversteer,0,1,0.1,0.7,0.54,0.4,58400,0.061,0.6,1,0.1,0.7,0.039,0.079,0,0
default-worker-0787,firm-19,active_choice,accommodate,1,0,0.0,0.0,0.54,0.4,59000,0.061,0.6,1,0.058,0.596,-0.003,0.004,0,0
default-worker-0788,firm-20,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.63,0.48,58150,0.067,0.617,1,0.03,0.45,-0.037,0.098,1,0
default-worker-0789,firm-21,standard_default,insure,0,1,0.06,0.6,0.63,0.48,58750,0.067,0.617,1,0.06,0.6,-0.007,0.013,0,0
default-worker-0790,firm-22,high_default,insure_or_oversteer,0,0,0.1,0.7,0.63,0.48,59350,0.067,0.617,1,0.065,0.618,-0.002,0.002,0,0
default-worker-0791,firm-23,active_choice,accommodate,1,0,0.0,0.0,0.63,0.48,59950,0.067,0.617,1,0.067,0.633,0.0,0.006,0,0
default-worker-0792,firm-24,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.72,0.56,59100,0.073,0.635,1,0.075,0.625,0.002,0.006,0,0
default-worker-0793,firm-25,standard_default,insure,0,1,0.06,0.6,0.72,0.56,59700,0.073,0.635,1,0.06,0.6,-0.013,0.026,0,0
default-worker-0794,firm-26,high_default,insure_or_oversteer,0,1,0.1,0.7,0.72,0.56,60300,0.073,0.635,1,0.1,0.7,0.027,0.054,0,1
default-worker-0795,firm-27,active_choice,accommodate,1,0,0.0,0.0,0.72,0.56,60900,0.073,0.635,1,0.07,0.63,-0.003,0.005,0,0
default-worker-0796,firm-28,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.81,0.64,60050,0.079,0.653,1,0.03,0.45,-0.049,0.122,1,0
default-worker-0797,firm-29,standard_default,insure,0,1,0.06,0.6,0.81,0.64,60650,0.079,0.653,1,0.06,0.6,-0.019,0.038,1,0
default-worker-0798,firm-30,high_default,insure_or_oversteer,0,0,0.1,0.7,0.81,0.64,61250,0.079,0.653,1,0.077,0.652,-0.002,0.003,0,0
default-worker-0799,firm-31,active_choice,accommodate,1,0,0.0,0.0,0.81,0.64,61850,0.079,0.653,1,0.079,0.667,0.0,0.005,0,0
default-worker-0800,firm-32,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.18,0.16,61000,0.041,0.516,1,0.03,0.45,-0.011,0.036,0,0
default-worker-0801,firm-33,standard_default,insure,0,1,0.06,0.6,0.18,0.16,61600,0.041,0.516,1,0.06,0.6,0.019,0.049,0,0
default-worker-0802,firm-34,high_default,insure_or_oversteer,0,1,0.1,0.7,0.18,0.16,62200,0.041,0.516,1,0.1,0.7,0.059,0.126,0,0
default-worker-0803,firm-35,active_choice,accommodate,1,0,0.0,0.0,0.18,0.16,62800,0.041,0.516,1,0.044,0.508,0.003,0.006,0,0
default-worker-0804,firm-36,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.27,0.24,61950,0.047,0.533,1,0.03,0.45,-0.017,0.049,1,0
default-worker-0805,firm-37,standard_default,insure,0,1,0.06,0.6,0.27,0.24,62550,0.047,0.533,1,0.06,0.6,0.013,0.037,0,0
default-worker-0806,firm-38,high_default,insure_or_oversteer,0,0,0.1,0.7,0.27,0.24,63150,0.047,0.533,1,0.045,0.531,-0.002,0.004,0,0
default-worker-0807,firm-39,active_choice,accommodate,1,0,0.0,0.0,0.27,0.24,63750,0.047,0.533,1,0.047,0.545,-0.0,0.004,0,0
default-worker-0808,firm-40,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.36,0.32,62900,0.054,0.551,1,0.03,0.45,-0.024,0.062,1,0
default-worker-0809,firm-41,standard_default,insure,0,1,0.06,0.6,0.36,0.32,63500,0.054,0.551,1,0.06,0.6,0.006,0.024,0,0
default-worker-0810,firm-42,high_default,insure_or_oversteer,0,1,0.1,0.7,0.36,0.32,64100,0.054,0.551,1,0.1,0.7,0.046,0.102,0,0
default-worker-0811,firm-43,active_choice,accommodate,1,0,0.0,0.0,0.36,0.32,64700,0.054,0.551,1,0.056,0.542,0.003,0.006,0,0
default-worker-0812,firm-44,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.45,0.4,63850,0.06,0.569,1,0.03,0.45,-0.03,0.074,1,0
default-worker-0813,firm-45,standard_default,insure,0,1,0.06,0.6,0.45,0.4,64450,0.06,0.569,1,0.06,0.6,0.0,0.011,0,0
default-worker-0814,firm-46,high_default,insure_or_oversteer,0,0,0.1,0.7,0.45,0.4,65050,0.06,0.569,1,0.057,0.565,-0.003,0.005,0,0
default-worker-0815,firm-47,active_choice,accommodate,1,0,0.0,0.0,0.45,0.4,65650,0.06,0.569,1,0.059,0.579,-0.0,0.004,0,0
default-worker-0816,firm-00,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.54,0.48,64800,0.066,0.587,1,0.03,0.45,-0.036,0.087,1,0
default-worker-0817,firm-01,standard_default,insure,0,0,0.06,0.6,0.54,0.48,65400,0.066,0.587,1,0.064,0.587,-0.002,0.002,0,0
default-worker-0818,firm-02,high_default,insure_or_oversteer,0,1,0.1,0.7,0.54,0.48,66000,0.066,0.587,1,0.1,0.7,0.034,0.078,0,1
default-worker-0819,firm-03,active_choice,accommodate,1,0,0.0,0.0,0.54,0.48,66600,0.066,0.587,1,0.068,0.576,0.002,0.006,0,0
default-worker-0820,firm-04,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.63,0.56,65750,0.057,0.605,1,0.03,0.45,-0.027,0.083,1,0
default-worker-0821,firm-05,standard_default,insure,0,1,0.06,0.6,0.63,0.56,66350,0.057,0.605,1,0.06,0.6,0.003,0.005,0,0
default-worker-0822,firm-06,high_default,insure_or_oversteer,0,0,0.1,0.7,0.63,0.56,66950,0.057,0.605,1,0.054,0.599,-0.003,0.005,0,0
default-worker-0823,firm-07,active_choice,accommodate,1,0,0.0,0.0,0.63,0.56,67550,0.057,0.605,1,0.056,0.613,-0.001,0.004,0,0
default-worker-0824,firm-08,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.72,0.64,66700,0.063,0.622,1,0.03,0.45,-0.033,0.095,1,0
default-worker-0825,firm-09,standard_default,insure,0,0,0.06,0.6,0.72,0.64,67300,0.063,0.622,1,0.061,0.621,-0.002,0.003,0,0
default-worker-0826,firm-10,high_default,insure_or_oversteer,0,1,0.1,0.7,0.72,0.64,67900,0.063,0.622,1,0.1,0.7,0.037,0.07,0,1
default-worker-0827,firm-11,active_choice,accommodate,1,0,0.0,0.0,0.72,0.64,68500,0.063,0.622,1,0.065,0.61,0.002,0.007,0,0
default-worker-0828,firm-12,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.81,0.16,67650,0.095,0.73,1,0.03,0.45,-0.065,0.165,1,0
default-worker-0829,firm-13,standard_default,insure,0,1,0.06,0.6,0.81,0.16,68250,0.095,0.73,1,0.06,0.6,-0.035,0.081,1,0
default-worker-0830,firm-14,high_default,insure_or_oversteer,0,0,0.1,0.7,0.81,0.16,68850,0.095,0.73,1,0.097,0.722,0.003,0.006,0,0
default-worker-0831,firm-15,active_choice,accommodate,1,0,0.0,0.0,0.81,0.16,69450,0.095,0.73,1,0.094,0.737,-0.001,0.004,0,0
default-worker-0832,firm-16,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.18,0.24,68600,0.047,0.503,1,0.03,0.45,-0.017,0.038,1,0
default-worker-0833,firm-17,standard_default,insure,0,0,0.06,0.6,0.18,0.24,69200,0.047,0.503,1,0.044,0.5,-0.003,0.004,0,0
default-worker-0834,firm-18,high_default,insure_or_oversteer,0,1,0.1,0.7,0.18,0.24,69800,0.047,0.503,1,0.1,0.7,0.053,0.126,0,0
default-worker-0835,firm-19,active_choice,accommodate,1,0,0.0,0.0,0.18,0.24,70400,0.047,0.503,1,0.049,0.489,0.002,0.007,0,0
default-worker-0836,firm-20,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.27,0.32,69550,0.053,0.521,1,0.03,0.45,-0.023,0.051,1,0
default-worker-0837,firm-21,standard_default,insure,0,1,0.06,0.6,0.27,0.32,70150,0.053,0.521,1,0.06,0.6,0.007,0.036,0,0
default-worker-0838,firm-22,high_default,insure_or_oversteer,0,0,0.1,0.7,0.27,0.32,70750,0.053,0.521,1,0.055,0.511,0.003,0.006,0,0
default-worker-0839,firm-23,active_choice,accommodate,1,0,0.0,0.0,0.27,0.32,71350,0.053,0.521,1,0.052,0.526,-0.001,0.003,0,0
default-worker-0840,firm-24,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.36,0.4,70500,0.044,0.538,1,0.03,0.45,-0.014,0.047,0,0
default-worker-0841,firm-25,standard_default,insure,0,0,0.06,0.6,0.36,0.4,71100,0.044,0.538,1,0.041,0.534,-0.003,0.005,0,0
default-worker-0842,firm-26,high_default,insure_or_oversteer,0,1,0.1,0.7,0.36,0.4,71700,0.044,0.538,1,0.1,0.7,0.056,0.118,0,0
default-worker-0843,firm-27,active_choice,accommodate,1,0,0.0,0.0,0.36,0.4,72300,0.044,0.538,1,0.046,0.523,0.002,0.007,0,0
default-worker-0844,firm-28,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.45,0.48,71450,0.05,0.556,1,0.048,0.556,-0.002,0.002,0,0
default-worker-0845,firm-29,standard_default,insure,0,1,0.06,0.6,0.45,0.48,72050,0.05,0.556,1,0.06,0.6,0.01,0.026,0,0
default-worker-0846,firm-30,high_default,insure_or_oversteer,0,0,0.1,0.7,0.45,0.48,72650,0.05,0.556,1,0.052,0.545,0.002,0.006,0,0
default-worker-0847,firm-31,active_choice,accommodate,1,0,0.0,0.0,0.45,0.48,73250,0.05,0.556,1,0.049,0.56,-0.001,0.003,0,0
default-worker-0848,firm-32,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.54,0.56,72400,0.056,0.574,1,0.03,0.45,-0.026,0.072,1,0
default-worker-0849,firm-33,standard_default,insure,0,0,0.06,0.6,0.54,0.56,73000,0.056,0.574,1,0.053,0.568,-0.003,0.005,0,0
default-worker-0850,firm-34,high_default,insure_or_oversteer,0,1,0.1,0.7,0.54,0.56,73600,0.056,0.574,1,0.1,0.7,0.044,0.094,0,1
default-worker-0851,firm-35,active_choice,accommodate,1,0,0.0,0.0,0.54,0.56,74200,0.056,0.574,1,0.058,0.557,0.001,0.008,0,0
default-worker-0852,firm-36,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.63,0.64,73350,0.062,0.592,1,0.06,0.59,-0.002,0.003,0,0
default-worker-0853,firm-37,standard_default,insure,0,1,0.06,0.6,0.63,0.64,73950,0.062,0.592,1,0.06,0.6,-0.002,0.005,0,0
default-worker-0854,firm-38,high_default,insure_or_oversteer,0,0,0.1,0.7,0.63,0.64,74550,0.062,0.592,1,0.065,0.579,0.002,0.007,0,0
default-worker-0855,firm-39,active_choice,accommodate,1,0,0.0,0.0,0.63,0.64,75150,0.062,0.592,1,0.061,0.594,-0.002,0.003,0,0
default-worker-0856,firm-40,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.72,0.16,74300,0.094,0.699,1,0.03,0.45,-0.064,0.154,1,0
default-worker-0857,firm-41,standard_default,insure,0,0,0.06,0.6,0.72,0.16,74900,0.094,0.699,1,0.097,0.691,0.003,0.006,0,0
default-worker-0858,firm-42,high_default,insure_or_oversteer,0,1,0.1,0.7,0.72,0.16,75500,0.094,0.699,1,0.1,0.7,0.006,0.007,0,0
default-worker-0859,firm-43,active_choice,accommodate,1,0,0.0,0.0,0.72,0.16,76100,0.094,0.699,1,0.095,0.681,0.001,0.008,0,0
default-worker-0860,firm-44,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.81,0.24,75250,0.085,0.717,1,0.082,0.713,-0.003,0.004,0,0
default-worker-0861,firm-45,standard_default,insure,0,1,0.06,0.6,0.81,0.24,75850,0.085,0.717,1,0.06,0.6,-0.025,0.067,1,0
default-worker-0862,firm-46,high_default,insure_or_oversteer,0,0,0.1,0.7,0.81,0.24,76450,0.085,0.717,1,0.087,0.703,0.002,0.007,0,0
default-worker-0863,firm-47,active_choice,accommodate,1,0,0.0,0.0,0.81,0.24,77050,0.085,0.717,1,0.083,0.718,-0.002,0.002,0,0
default-worker-0864,firm-00,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.18,0.32,76200,0.037,0.49,1,0.03,0.45,-0.007,0.022,0,0
default-worker-0865,firm-01,standard_default,insure,0,1,0.06,0.6,0.18,0.32,76800,0.037,0.49,1,0.06,0.6,0.023,0.063,0,0
default-worker-0866,firm-02,high_default,insure_or_oversteer,0,1,0.1,0.7,0.18,0.32,77400,0.037,0.49,1,0.1,0.7,0.063,0.141,0,0
default-worker-0867,firm-03,active_choice,accommodate,1,0,0.0,0.0,0.18,0.32,78000,0.037,0.49,1,0.038,0.47,0.001,0.008,0,0
default-worker-0868,firm-04,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.27,0.4,77150,0.043,0.508,1,0.04,0.503,-0.003,0.005,0,0
default-worker-0869,firm-05,standard_default,insure,0,1,0.06,0.6,0.27,0.4,77750,0.043,0.508,1,0.06,0.6,0.017,0.051,0,0
default-worker-0870,firm-06,high_default,insure_or_oversteer,0,1,0.1,0.7,0.27,0.4,78350,0.043,0.508,1,0.1,0.7,0.057,0.13,0,0
default-worker-0871,firm-07,active_choice,accommodate,1,0,0.0,0.0,0.27,0.4,78950,0.043,0.508,1,0.041,0.507,-0.002,0.003,0,0
default-worker-0872,firm-08,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.36,0.48,78100,0.049,0.526,1,0.03,0.45,-0.019,0.048,1,0
default-worker-0873,firm-09,standard_default,insure,0,1,0.06,0.6,0.36,0.48,78700,0.049,0.526,1,0.06,0.6,0.011,0.038,0,0
default-worker-0874,firm-10,high_default,insure_or_oversteer,0,1,0.1,0.7,0.36,0.48,79300,0.049,0.526,1,0.1,0.7,0.051,0.118,0,1
default-worker-0875,firm-11,active_choice,accommodate,1,0,0.0,0.0,0.36,0.48,79900,0.049,0.526,1,0.05,0.544,0.001,0.007,0,0
default-worker-0876,firm-12,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.45,0.56,79050,0.056,0.543,1,0.058,0.537,0.003,0.006,0,0
default-worker-0877,firm-13,standard_default,insure,0,1,0.06,0.6,0.45,0.56,79650,0.056,0.543,1,0.06,0.6,0.004,0.025,0,0
default-worker-0878,firm-14,high_default,insure_or_oversteer,0,1,0.1,0.7,0.45,0.56,80250,0.056,0.543,1,0.1,0.7,0.044,0.105,0,1
default-worker-0879,firm-15,active_choice,accommodate,1,0,0.0,0.0,0.45,0.56,80850,0.056,0.543,1,0.053,0.541,-0.002,0.003,0,0
default-worker-0880,firm-16,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.54,0.64,80000,0.047,0.561,1,0.03,0.45,-0.017,0.057,1,0
default-worker-0881,firm-17,standard_default,insure,0,1,0.06,0.6,0.54,0.64,80600,0.047,0.561,1,0.06,0.6,0.013,0.029,0,0
default-worker-0882,firm-18,high_default,insure_or_oversteer,0,1,0.1,0.7,0.54,0.64,81200,0.047,0.561,1,0.1,0.7,0.053,0.11,0,1
