worker_id,event_year,affected,baseline_capacity,firm_accommodation_capacity,household_buffer,program_access,high_skill_job,flexible_job,severity,capacity_index,accommodation,benefit_receipt,job_mobility,employment,hours,earnings,consumption,welfare_index
worker_095,-2,1,0.836,0.28,0.32,0.3,1,0,0.0,0.836,0,0,0.035,0.918,38.0,93.54,91.927,0.884
worker_095,-1,1,0.836,0.28,0.32,0.3,1,0,0.08,0.798,0,0,0.046,0.877,36.56,87.535,88.805,0.854
worker_095,0,1,0.836,0.28,0.32,0.3,1,0,0.4,0.644,0,0,0.151,0.711,30.8,60.807,76.299,0.734
worker_095,1,1,0.836,0.28,0.32,0.3,1,0,0.435,0.627,0,0,0.171,0.692,30.17,58.992,75.274,0.72
worker_095,2,1,0.836,0.28,0.32,0.3,1,0,0.47,0.58,0,1,0.191,0.494,24.14,34.22,82.607,0.657
worker_095,3,1,0.836,0.28,0.32,0.3,1,0,0.505,0.564,0,1,0.211,0.475,23.51,32.596,81.663,0.643
worker_095,4,1,0.836,0.28,0.32,0.3,1,0,0.54,0.547,0,1,0.231,0.456,22.88,30.971,80.718,0.63
worker_095,5,1,0.836,0.28,0.32,0.3,1,0,0.54,0.547,0,1,0.246,0.455,22.88,31.406,80.9,0.629
worker_096,-3,0,0.928,0.36,0.39,0.39,1,1,0.0,0.928,0,0,0.035,0.958,40.2,105.977,97.29,0.889
worker_096,-2,0,0.928,0.36,0.39,0.39,1,1,0.0,0.928,0,0,0.035,0.958,40.2,107.892,98.095,0.889
worker_096,-1,0,0.928,0.36,0.39,0.39,1,1,0.0,0.928,0,0,0.035,0.958,40.2,109.807,98.899,0.889
worker_096,0,0,0.928,0.36,0.39,0.39,1,1,0.0,0.928,0,0,0.035,0.958,40.2,111.723,101.069,0.889
worker_096,1,0,0.928,0.36,0.39,0.39,1,1,0.0,0.928,0,0,0.05,0.957,40.2,113.531,101.828,0.889
worker_096,2,0,0.928,0.36,0.39,0.39,1,1,0.0,0.928,0,0,0.065,0.956,40.2,115.336,102.586,0.888
worker_096,3,0,0.928,0.36,0.39,0.39,1,1,0.0,0.928,0,0,0.08,0.955,40.2,117.137,103.343,0.887
worker_096,4,0,0.928,0.36,0.39,0.39,1,1,0.0,0.928,0,0,0.095,0.954,40.2,118.935,104.098,0.886
worker_096,5,0,0.928,0.36,0.39,0.39,1,1,0.0,0.928,0,0,0.11,0.953,40.2,120.729,104.851,0.886
worker_097,-3,1,0.924,0.44,0.46,0.48,0,0,0.0,0.924,0,0,0.035,0.918,38.0,95.083,92.855,0.895
worker_097,-2,1,0.924,0.44,0.46,0.48,0,0,0.0,0.924,0,0,0.035,0.918,38.0,96.892,93.615,0.895
worker_097,-1,1,0.924,0.44,0.46,0.48,0,0,0.08,0.886,0,0,0.046,0.877,36.56,90.753,90.436,0.866
worker_097,0,1,0.924,0.44,0.46,0.48,0,0,0.36,0.751,0,0,0.145,0.731,31.52,66.42,79.726,0.76
worker_097,1,1,0.924,0.44,0.46,0.48,0,0,0.395,0.734,0,0,0.165,0.713,30.89,64.57,78.687,0.746
worker_097,2,1,0.924,0.44,0.46,0.48,0,0,0.43,0.688,0,1,0.185,0.514,24.86,38.138,85.323,0.683
worker_097,3,1,0.924,0.44,0.46,0.48,0,0,0.465,0.671,0,1,0.205,0.495,24.23,36.442,84.348,0.669
worker_097,4,1,0.924,0.44,0.46,0.48,0,0,0.5,0.654,0,1,0.225,0.477,23.6,34.738,83.37,0.656
worker_097,5,1,0.924,0.44,0.46,0.48,0,0,0.5,0.654,0,1,0.24,0.476,23.6,35.254,83.587,0.655
worker_098,-3,1,0.92,0.52,0.53,0.57,0,1,0.0,0.92,0,0,0.035,0.958,40.2,109.285,98.959,0.901
worker_098,-2,1,0.92,0.52,0.53,0.57,0,1,0.0,0.92,0,0,0.035,0.958,40.2,111.364,99.833,0.901
worker_098,-1,1,0.92,0.52,0.53,0.57,0,1,0.08,0.882,0,0,0.046,0.917,38.76,104.735,96.449,0.871
worker_098,0,1,0.92,0.52,0.53,0.57,0,1,0.38,0.738,0,0,0.088,0.765,33.36,76.532,84.208,0.761
worker_098,1,1,0.92,0.52,0.53,0.57,0,1,0.415,0.801,1,0,0.068,0.858,36.33,95.243,91.804,0.84
worker_098,2,1,0.92,0.52,0.53,0.57,0,1,0.45,0.754,1,1,0.088,0.66,30.3,62.127,95.634,0.776
worker_098,3,1,0.92,0.52,0.53,0.57,0,1,0.485,0.737,1,1,0.108,0.641,29.67,60.139,94.536,0.762
worker_098,4,1,0.92,0.52,0.53,0.57,0,1,0.52,0.72,1,1,0.128,0.622,29.04,58.121,93.426,0.749
worker_098,5,1,0.92,0.52,0.53,0.57,0,1,0.52,0.72,1,1,0.143,0.621,29.04,59.012,93.8,0.748
worker_099,-3,0,0.916,0.6,0.6,0.12,0,0,0.0,0.916,0,0,0.035,0.918,38.0,67.73,81.647,0.906
worker_099,-2,0,0.916,0.6,0.6,0.12,0,0,0.0,0.916,0,0,0.035,0.918,38.0,69.019,82.188,0.906
worker_099,-1,0,0.916,0.6,0.6,0.12,0,0,0.0,0.916,0,0,0.035,0.918,38.0,70.307,82.729,0.906
worker_099,0,0,0.916,0.6,0.6,0.12,0,0,0.0,0.916,0,0,0.095,0.914,38.0,71.315,85.252,0.903
worker_099,1,0,0.916,0.6,0.6,0.12,0,0,0.0,0.916,0,0,0.11,0.913,38.0,72.528,85.762,0.903
worker_099,2,0,0.916,0.6,0.6,0.12,0,0,0.0,0.916,0,0,0.125,0.913,38.0,73.737,86.27,0.902
worker_099,3,0,0.916,0.6,0.6,0.12,0,0,0.0,0.916,0,0,0.14,0.912,38.0,74.944,86.777,0.901
worker_099,4,0,0.916,0.6,0.6,0.12,0,0,0.0,0.916,0,0,0.155,0.911,38.0,76.149,87.283,0.9
worker_099,5,0,0.916,0.6,0.6,0.12,0,0,0.0,0.916,0,0,0.17,0.91,38.0,77.351,87.788,0.9
worker_100,-3,1,0.872,0.68,0.18,0.21,1,1,0.0,0.872,0,0,0.035,0.958,40.2,83.268,87.332,0.873
worker_100,-2,1,0.872,0.68,0.18,0.21,1,1,0.0,0.872,0,0,0.035,0.958,40.2,84.772,87.964,0.873
worker_100,-1,1,0.872,0.68,0.18,0.21,1,1,0.08,0.834,0,0,0.046,0.917,38.76,79.655,85.215,0.843
worker_100,0,1,0.872,0.68,0.18,0.21,1,1,0.34,0.709,0,0,0.083,0.785,34.08,60.989,76.055,0.748
worker_100,1,1,0.872,0.68,0.18,0.21,1,1,0.375,0.772,1,0,0.062,0.879,37.05,75.491,81.884,0.826
worker_100,2,1,0.872,0.68,0.18,0.21,1,1,0.41,0.755,1,0,0.082,0.86,36.42,73.853,80.933,0.813
worker_100,3,1,0.872,0.68,0.18,0.21,1,1,0.445,0.738,1,0,0.102,0.841,35.79,72.175,79.966,0.799
worker_100,4,1,0.872,0.68,0.18,0.21,1,1,0.48,0.722,1,0,0.122,0.823,35.16,70.459,78.983,0.785
worker_100,5,1,0.872,0.68,0.18,0.21,1,1,0.48,0.722,1,0,0.137,0.822,35.16,71.511,79.425,0.785
worker_101,-3,1,0.868,0.76,0.25,0.3,1,0,0.0,0.868,0,0,0.035,0.918,38.0,79.538,85.906,0.878
worker_101,-2,1,0.868,0.76,0.25,0.3,1,0,0.0,0.868,0,0,0.035,0.918,38.0,80.975,86.51,0.878
worker_101,-1,1,0.868,0.76,0.25,0.3,1,0,0.08,0.83,0,0,0.046,0.877,36.56,75.776,83.726,0.849
worker_101,0,1,0.868,0.76,0.25,0.3,1,0,0.36,0.695,0,0,0.145,0.731,31.52,55.411,73.947,0.743
worker_101,1,1,0.868,0.76,0.25,0.3,1,0,0.395,0.758,1,0,0.125,0.825,34.49,69.574,79.633,0.822
worker_101,2,1,0.868,0.76,0.25,0.3,1,0,0.43,0.742,1,0,0.145,0.806,33.86,67.88,78.66,0.808
worker_101,3,1,0.868,0.76,0.25,0.3,1,0,0.465,0.725,1,0,0.165,0.788,33.23,66.151,77.671,0.794
worker_101,4,1,0.868,0.76,0.25,0.3,1,0,0.5,0.678,1,1,0.185,0.589,27.2,41.147,84.907,0.731
worker_101,5,1,0.868,0.76,0.25,0.3,1,0,0.5,0.678,1,1,0.2,0.588,27.2,41.743,85.157,0.73
worker_102,-3,0,0.864,0.2,0.32,0.39,0,1,0.0,0.864,0,0,0.035,0.958,40.2,87.715,89.48,0.884
worker_102,-2,0,0.864,0.2,0.32,0.39,0,1,0.0,0.864,0,0,0.035,0.958,40.2,89.384,90.181,0.884
worker_102,-1,0,0.864,0.2,0.32,0.39,0,1,0.0,0.864,0,0,0.035,0.958,40.2,91.053,90.882,0.884
worker_102,0,0,0.864,0.2,0.32,0.39,0,1,0.0,0.864,0,0,0.035,0.958,40.2,92.722,92.703,0.884
worker_102,1,0,0.864,0.2,0.32,0.39,0,1,0.0,0.864,0,0,0.05,0.957,40.2,94.303,93.367,0.883
worker_102,2,0,0.864,0.2,0.32,0.39,0,1,0.0,0.864,0,0,0.065,0.956,40.2,95.88,94.029,0.882
worker_102,3,0,0.864,0.2,0.32,0.39,0,1,0.0,0.864,0,0,0.08,0.955,40.2,97.454,94.691,0.882
worker_102,4,0,0.864,0.2,0.32,0.39,0,1,0.0,0.864,0,0,0.095,0.954,40.2,99.025,95.35,0.881
worker_102,5,0,0.864,0.2,0.32,0.39,0,1,0.0,0.864,0,0,0.11,0.953,40.2,100.592,96.009,0.88
worker_103,-3,1,0.86,0.28,0.39,0.48,0,0,0.0,0.86,0,0,0.035,0.918,38.0,83.36,87.791,0.889
worker_103,-2,1,0.86,0.28,0.39,0.48,0,0,0.0,0.86,0,0,0.035,0.918,38.0,84.946,88.457,0.889
worker_103,-1,1,0.86,0.28,0.39,0.48,0,0,0.08,0.822,0,0,0.046,0.877,36.56,79.564,85.597,0.86
worker_103,0,1,0.86,0.28,0.39,0.48,0,0,0.4,0.668,0,0,0.151,0.711,30.8,55.319,74.379,0.74
worker_103,1,1,0.86,0.28,0.39,0.48,0,0,0.435,0.651,0,0,0.171,0.692,30.17,53.712,73.442,0.726
worker_103,2,1,0.86,0.28,0.39,0.48,0,0,0.47,0.604,0,1,0.191,0.494,24.14,31.183,81.717,0.662
worker_103,3,1,0.86,0.28,0.39,0.48,0,0,0.505,0.588,0,1,0.211,0.475,23.51,29.727,80.843,0.649
worker_103,4,1,0.86,0.28,0.39,0.48,0,0,0.54,0.571,0,1,0.231,0.456,22.88,28.266,79.967,0.635
worker_103,5,1,0.86,0.28,0.39,0.48,0,0,0.54,0.571,0,1,0.246,0.455,22.88,28.684,80.142,0.635
worker_104,-3,1,0.952,0.36,0.46,0.57,0,1,0.0,0.952,0,0,0.035,0.958,40.2,96.343,93.384,0.895
worker_104,-2,1,0.952,0.36,0.46,0.57,0,1,0.0,0.952,0,0,0.035,0.958,40.2,98.176,94.154,0.895
worker_104,-1,1,0.952,0.36,0.46,0.57,0,1,0.08,0.914,0,0,0.046,0.917,38.76,92.333,91.1,0.866
worker_104,0,1,0.952,0.36,0.46,0.57,0,1,0.34,0.789,0,0,0.083,0.785,34.08,70.758,81.698,0.77
worker_104,1,1,0.952,0.36,0.46,0.57,0,1,0.375,0.772,0,0,0.103,0.766,33.45,69.017,80.704,0.757
worker_104,2,1,0.952,0.36,0.46,0.57,0,1,0.41,0.725,0,1,0.122,0.568,27.42,42.648,87.367,0.693
worker_104,3,1,0.952,0.36,0.46,0.57,0,1,0.445,0.708,0,1,0.142,0.549,26.79,40.996,86.411,0.679
worker_104,4,1,0.952,0.36,0.46,0.57,0,1,0.48,0.692,0,1,0.162,0.53,26.16,39.329,85.448,0.666
worker_104,5,1,0.952,0.36,0.46,0.57,0,1,0.48,0.692,0,1,0.177,0.529,26.16,39.921,85.697,0.665
worker_105,-3,0,0.908,0.44,0.53,0.12,1,0,0.0,0.908,0,0,0.035,0.918,38.0,95.994,93.377,0.901
worker_105,-2,0,0.908,0.44,0.53,0.12,1,0,0.0,0.908,0,0,0.035,0.918,38.0,97.729,94.106,0.901
worker_105,-1,0,0.908,0.44,0.53,0.12,1,0,0.0,0.908,0,0,0.035,0.918,38.0,99.464,94.835,0.901
worker_105,0,0,0.908,0.44,0.53,0.12,1,0,0.0,0.908,0,0,0.095,0.914,38.0,100.802,97.252,0.898
worker_105,1,0,0.908,0.44,0.53,0.12,1,0,0.0,0.908,0,0,0.11,0.913,38.0,102.429,97.935,0.897
worker_105,2,0,0.908,0.44,0.53,0.12,1,0,0.0,0.908,0,0,0.125,0.913,38.0,104.052,98.617,0.896
worker_105,3,0,0.908,0.44,0.53,0.12,1,0,0.0,0.908,0,0,0.14,0.912,38.0,105.673,99.298,0.895
worker_105,4,0,0.908,0.44,0.53,0.12,1,0,0.0,0.908,0,0,0.155,0.911,38.0,107.29,99.977,0.895
worker_105,5,0,0.908,0.44,0.53,0.12,1,0,0.0,0.908,0,0,0.17,0.91,38.0,108.903,100.654,0.894
worker_106,-3,1,0.904,0.52,0.6,0.21,1,1,0.0,0.904,0,0,0.035,0.958,40.2,110.519,99.618,0.906
worker_106,-2,1,0.904,0.52,0.6,0.21,1,1,0.0,0.904,0,0,0.035,0.958,40.2,112.516,100.457,0.906
worker_106,-1,1,0.904,0.52,0.6,0.21,1,1,0.08,0.866,0,0,0.046,0.917,38.76,105.723,97.004,0.877
worker_106,0,1,0.904,0.52,0.6,0.21,1,1,0.38,0.722,0,0,0.088,0.765,33.36,77.187,84.868,0.767
worker_106,1,1,0.904,0.52,0.6,0.21,1,1,0.415,0.785,1,0,0.068,0.858,36.33,95.976,92.498,0.845
worker_106,2,1,0.904,0.52,0.6,0.21,1,1,0.45,0.768,1,0,0.088,0.84,35.7,93.813,91.326,0.832
worker_106,3,1,0.904,0.52,0.6,0.21,1,1,0.485,0.751,1,0,0.108,0.821,35.07,91.599,90.134,0.818
worker_106,4,1,0.904,0.52,0.6,0.21,1,1,0.52,0.734,1,0,0.128,0.802,34.44,89.339,88.922,0.804
worker_106,5,1,0.904,0.52,0.6,0.21,1,1,0.52,0.734,1,0,0.143,0.801,34.44,90.67,89.482,0.804
worker_107,-3,1,0.9,0.6,0.18,0.3,0,0,0.0,0.9,0,0,0.035,0.918,38.0,98.99,93.936,0.873
worker_107,-2,1,0.9,0.6,0.18,0.3,0,0,0.0,0.9,0,0,0.035,0.918,38.0,100.874,94.727,0.873
worker_107,-1,1,0.9,0.6,0.18,0.3,0,0,0.08,0.862,0,0,0.046,0.877,36.56,94.483,91.443,0.843
worker_107,0,1,0.9,0.6,0.18,0.3,0,0,0.4,0.708,0,0,0.151,0.711,30.8,65.691,77.58,0.723
worker_107,1,1,0.9,0.6,0.18,0.3,0,0,0.435,0.691,0,0,0.171,0.692,30.17,63.783,76.516,0.709
worker_107,2,1,0.9,0.6,0.18,0.3,0,0,0.47,0.644,0,1,0.191,0.494,24.14,37.03,83.018,0.646
worker_107,3,1,0.9,0.6,0.18,0.3,0,0,0.505,0.628,0,1,0.211,0.475,23.51,35.3,82.029,0.632
worker_107,4,1,0.9,0.6,0.18,0.3,0,0,0.54,0.611,0,1,0.231,0.456,22.88,33.565,81.038,0.618
worker_107,5,1,0.9,0.6,0.18,0.3,0,0,0.54,0.611,0,1,0.246,0.455,22.88,34.062,81.246,0.618
worker_108,-3,0,0.896,0.68,0.25,0.39,0,1,0.0,0.896,0,0,0.035,0.958,40.2,74.774,83.905,0.878
worker_108,-2,0,0.896,0.68,0.25,0.39,0,1,0.0,0.896,0,0,0.035,0.958,40.2,76.196,84.502,0.878
worker_108,-1,0,0.896,0.68,0.25,0.39,0,1,0.0,0.896,0,0,0.035,0.958,40.2,77.619,85.1,0.878
worker_108,0,0,0.896,0.68,0.25,0.39,0,1,0.0,0.896,0,0,0.035,0.958,40.2,79.042,86.573,0.878
worker_108,1,0,0.896,0.68,0.25,0.39,0,1,0.0,0.896,0,0,0.05,0.957,40.2,80.389,87.138,0.878
worker_108,2,0,0.896,0.68,0.25,0.39,0,1,0.0,0.896,0,0,0.065,0.956,40.2,81.734,87.703,0.877
worker_108,3,0,0.896,0.68,0.25,0.39,0,1,0.0,0.896,0,0,0.08,0.955,40.2,83.075,88.267,0.876
worker_108,4,0,0.896,0.68,0.25,0.39,0,1,0.0,0.896,0,0,0.095,0.954,40.2,84.414,88.829,0.875
worker_108,5,0,0.896,0.68,0.25,0.39,0,1,0.0,0.896,0,0,0.11,0.953,40.2,85.751,89.39,0.875
worker_109,-3,1,0.892,0.76,0.32,0.48,0,0,0.0,0.892,0,0,0.035,0.918,38.0,71.638,82.728,0.884
worker_109,-2,1,0.892,0.76,0.32,0.48,0,0,0.0,0.892,0,0,0.035,0.918,38.0,73.001,83.3,0.884
worker_109,-1,1,0.892,0.76,0.32,0.48,0,0,0.08,0.854,0,0,0.046,0.877,36.56,68.375,80.758,0.854
worker_109,0,1,0.892,0.76,0.32,0.48,0,0,0.36,0.719,0,0,0.145,0.731,31.52,50.042,72.078,0.749
worker_109,1,1,0.892,0.76,0.32,0.48,0,0,0.395,0.782,1,0,0.125,0.825,34.49,62.886,77.21,0.827
worker_109,2,1,0.892,0.76,0.32,0.48,0,0,0.43,0.736,1,1,0.145,0.626,28.46,40.09,85.373,0.764
worker_109,3,1,0.892,0.76,0.32,0.48,0,0,0.465,0.719,1,1,0.165,0.608,27.83,38.693,84.524,0.75
worker_109,4,1,0.892,0.76,0.32,0.48,0,0,0.5,0.702,1,1,0.185,0.589,27.2,37.28,83.668,0.736
worker_109,5,1,0.892,0.76,0.32,0.48,0,0,0.5,0.702,1,1,0.2,0.588,27.2,37.848,83.906,0.736
worker_110,-3,1,0.848,0.2,0.39,0.57,1,1,0.0,0.848,0,0,0.035,0.958,40.2,87.809,89.66,0.889
worker_110,-2,1,0.848,0.2,0.39,0.57,1,1,0.0,0.848,0,0,0.035,0.958,40.2,89.396,90.326,0.889
worker_110,-1,1,0.848,0.2,0.39,0.57,1,1,0.08,0.81,0,0,0.046,0.917,38.76,83.999,87.46,0.86
worker_110,0,1,0.848,0.2,0.39,0.57,1,1,0.38,0.666,0,0,0.088,0.765,33.36,61.326,77.052,0.75
worker_110,1,1,0.848,0.2,0.39,0.57,1,1,0.415,0.649,0,0,0.108,0.746,32.73,59.704,76.108,0.736
worker_110,2,1,0.848,0.2,0.39,0.57,1,1,0.45,0.602,0,1,0.128,0.547,26.7,36.334,84.03,0.673
worker_110,3,1,0.848,0.2,0.39,0.57,1,1,0.485,0.585,0,1,0.148,0.529,26.07,34.833,83.137,0.659
worker_110,4,1,0.848,0.2,0.39,0.57,1,1,0.52,0.568,0,1,0.168,0.51,25.44,33.324,82.241,0.646
worker_110,5,1,0.848,0.2,0.39,0.57,1,1,0.52,0.568,0,1,0.183,0.509,25.44,33.799,82.441,0.645
worker_111,-3,0,0.844,0.28,0.46,0.12,1,0,0.0,0.844,0,0,0.035,0.918,38.0,83.652,88.054,0.895
worker_111,-2,0,0.844,0.28,0.46,0.12,1,0,0.0,0.844,0,0,0.035,0.918,38.0,85.164,88.689,0.895
worker_111,-1,0,0.844,0.28,0.46,0.12,1,0,0.0,0.844,0,0,0.035,0.918,38.0,86.675,89.324,0.895
worker_111,0,0,0.844,0.28,0.46,0.12,1,0,0.0,0.844,0,0,0.095,0.914,38.0,87.841,91.423,0.892
worker_111,1,0,0.844,0.28,0.46,0.12,1,0,0.0,0.844,0,0,0.11,0.913,38.0,89.259,92.019,0.891
worker_111,2,0,0.844,0.28,0.46,0.12,1,0,0.0,0.844,0,0,0.125,0.913,38.0,90.674,92.613,0.891
worker_111,3,0,0.844,0.28,0.46,0.12,1,0,0.0,0.844,0,0,0.14,0.912,38.0,92.086,93.206,0.89
worker_111,4,0,0.844,0.28,0.46,0.12,1,0,0.0,0.844,0,0,0.155,0.911,38.0,93.495,93.798,0.889
worker_111,5,0,0.844,0.28,0.46,0.12,1,0,0.0,0.844,0,0,0.17,0.91,38.0,94.901,94.389,0.888
worker_112,-3,1,0.936,0.36,0.53,0.21,0,1,0.0,0.936,0,0,0.035,0.958,40.2,92.029,91.712,0.901
worker_112,-2,1,0.936,0.36,0.53,0.21,0,1,0.0,0.936,0,0,0.035,0.958,40.2,93.78,92.448,0.901
worker_112,-1,1,0.936,0.36,0.53,0.21,0,1,0.08,0.898,0,0,0.046,0.917,38.76,88.198,89.503,0.871
worker_112,0,1,0.936,0.36,0.53,0.21,0,1,0.34,0.773,0,0,0.083,0.785,34.08,67.59,80.753,0.776
worker_112,1,1,0.936,0.36,0.53,0.21,0,1,0.375,0.756,0,0,0.103,0.766,33.45,65.926,79.792,0.762
worker_112,2,1,0.936,0.36,0.53,0.21,0,1,0.41,0.739,0,0,0.122,0.748,32.82,64.223,78.813,0.749
worker_112,3,1,0.936,0.36,0.53,0.21,0,1,0.445,0.692,0,1,0.142,0.549,26.79,39.16,86.025,0.685
worker_112,4,1,0.936,0.36,0.53,0.21,0,1,0.48,0.676,0,1,0.162,0.53,26.16,37.568,85.093,0.671
worker_112,5,1,0.936,0.36,0.53,0.21,0,1,0.48,0.676,0,1,0.177,0.529,26.16,38.134,85.331,0.671
worker_113,-3,1,0.932,0.44,0.6,0.3,0,0,0.0,0.932,0,0,0.035,0.918,38.0,87.268,89.852,0.906
worker_113,-2,1,0.932,0.44,0.6,0.3,0,0,0.0,0.932,0,0,0.035,0.918,38.0,88.928,90.55,0.906
worker_113,-1,1,0.932,0.44,0.6,0.3,0,0,0.08,0.894,0,0,0.046,0.877,36.56,83.294,87.583,0.877
worker_113,0,1,0.932,0.44,0.6,0.3,0,0,0.36,0.759,0,0,0.145,0.731,31.52,60.961,78.203,0.771
worker_113,1,1,0.932,0.44,0.6,0.3,0,0,0.395,0.742,0,0,0.165,0.713,30.89,59.263,77.228,0.758
worker_113,2,1,0.932,0.44,0.6,0.3,0,0,0.43,0.696,0,1,0.185,0.514,24.86,35.004,84.776,0.694
worker_113,3,1,0.932,0.44,0.6,0.3,0,0,0.465,0.679,0,1,0.205,0.495,24.23,33.447,83.86,0.68
worker_113,4,1,0.932,0.44,0.6,0.3,0,0,0.5,0.662,0,1,0.225,0.477,23.6,31.882,82.941,0.667
worker_113,5,1,0.932,0.44,0.6,0.3,0,0,0.5,0.662,0,1,0.24,0.476,23.6,32.357,83.14,0.666
worker_114,-3,0,0.928,0.52,0.18,0.39,0,1,0.0,0.928,0,0,0.035,0.958,40.2,100.657,94.636,0.873
worker_114,-2,0,0.928,0.52,0.18,0.39,0,1,0.0,0.928,0,0,0.035,0.958,40.2,102.572,95.44,0.873
worker_114,-1,0,0.928,0.52,0.18,0.39,0,1,0.0,0.928,0,0,0.035,0.958,40.2,104.487,96.245,0.873
worker_114,0,0,0.928,0.52,0.18,0.39,0,1,0.0,0.928,0,0,0.035,0.958,40.2,106.403,97.679,0.873
worker_114,1,0,0.928,0.52,0.18,0.39,0,1,0.0,0.928,0,0,0.05,0.957,40.2,108.216,98.441,0.872
worker_114,2,0,0.928,0.52,0.18,0.39,0,1,0.0,0.928,0,0,0.065,0.956,40.2,110.026,99.201,0.871
worker_114,3,0,0.928,0.52,0.18,0.39,0,1,0.0,0.928,0,0,0.08,0.955,40.2,111.832,99.96,0.87
worker_114,4,0,0.928,0.52,0.18,0.39,0,1,0.0,0.928,0,0,0.095,0.954,40.2,113.635,100.717,0.87
worker_114,5,0,0.928,0.52,0.18,0.39,0,1,0.0,0.928,0,0,0.11,0.953,40.2,115.434,101.472,0.869
worker_115,-3,1,0.884,0.6,0.25,0.48,1,0,0.0,0.884,0,0,0.035,0.918,38.0,100.108,94.545,0.878
worker_115,-2,1,0.884,0.6,0.25,0.48,1,0,0.0,0.884,0,0,0.035,0.918,38.0,101.917,95.305,0.878
worker_115,-1,1,0.884,0.6,0.25,0.48,1,0,0.08,0.846,0,0,0.046,0.877,36.56,95.374,91.957,0.849
worker_115,0,1,0.884,0.6,0.25,0.48,1,0,0.4,0.692,0,0,0.151,0.711,30.8,66.253,78.201,0.728
worker_115,1,1,0.884,0.6,0.25,0.48,1,0,0.435,0.755,1,0,0.131,0.805,33.77,83.625,85.235,0.807
worker_115,2,1,0.884,0.6,0.25,0.48,1,0,0.47,0.708,1,1,0.151,0.606,27.74,52.602,89.943,0.743
worker_115,3,1,0.884,0.6,0.25,0.48,1,0,0.505,0.692,1,1,0.171,0.587,27.11,50.648,88.859,0.73
worker_115,4,1,0.884,0.6,0.25,0.48,1,0,0.54,0.675,1,1,0.191,0.569,26.48,48.677,87.769,0.716
worker_115,5,1,0.884,0.6,0.25,0.48,1,0,0.54,0.675,1,1,0.206,0.568,26.48,49.379,88.064,0.715
worker_116,-3,1,0.88,0.68,0.32,0.57,1,1,0.0,0.88,0,0,0.035,0.958,40.2,115.061,100.965,0.884
worker_116,-2,1,0.88,0.68,0.32,0.57,1,1,0.0,0.88,0,0,0.035,0.958,40.2,117.14,101.839,0.884
worker_116,-1,1,0.88,0.68,0.32,0.57,1,1,0.08,0.842,0,0,0.046,0.917,38.76,110.068,98.269,0.854
worker_116,0,1,0.88,0.68,0.32,0.57,1,1,0.34,0.717,0,0,0.083,0.785,34.08,84.276,86.606,0.759
worker_116,1,1,0.88,0.68,0.32,0.57,1,1,0.375,0.78,1,0,0.062,0.879,37.05,104.315,94.76,0.837
worker_116,2,1,0.88,0.68,0.32,0.57,1,1,0.41,0.733,1,1,0.082,0.68,31.02,68.729,97.551,0.774
worker_116,3,1,0.88,0.68,0.32,0.57,1,1,0.445,0.716,1,1,0.102,0.661,30.39,66.567,96.381,0.76
worker_116,4,1,0.88,0.68,0.32,0.57,1,1,0.48,0.7,1,1,0.122,0.643,29.76,64.377,95.199,0.747
worker_116,5,1,0.88,0.68,0.32,0.57,1,1,0.48,0.7,1,1,0.137,0.642,29.76,65.319,95.594,0.746
worker_117,-3,0,0.876,0.76,0.39,0.12,0,0,0.0,0.876,0,0,0.035,0.918,38.0,67.73,81.227,0.889
worker_117,-2,0,0.876,0.76,0.39,0.12,0,0,0.0,0.876,0,0,0.035,0.918,38.0,69.019,81.768,0.889
worker_117,-1,0,0.876,0.76,0.39,0.12,0,0,0.0,0.876,0,0,0.035,0.918,38.0,70.307,82.309,0.889
worker_117,0,0,0.876,0.76,0.39,0.12,0,0,0.0,0.876,0,0,0.095,0.914,38.0,71.315,84.097,0.886
worker_117,1,0,0.876,0.76,0.39,0.12,0,0,0.0,0.876,0,0,0.11,0.913,38.0,72.528,84.607,0.886
worker_117,2,0,0.876,0.76,0.39,0.12,0,0,0.0,0.876,0,0,0.125,0.913,38.0,73.737,85.115,0.885
worker_117,3,0,0.876,0.76,0.39,0.12,0,0,0.0,0.876,0,0,0.14,0.912,38.0,74.944,85.622,0.884
worker_117,4,0,0.876,0.76,0.39,0.12,0,0,0.0,0.876,0,0,0.155,0.911,38.0,76.149,86.128,0.883
worker_117,5,0,0.876,0.76,0.39,0.12,0,0,0.0,0.876,0,0,0.17,0.91,38.0,77.351,86.633,0.883
worker_118,-3,1,0.872,0.2,0.46,0.21,0,1,0.0,0.872,0,0,0.035,0.958,40.2,79.087,86.137,0.895
worker_118,-2,1,0.872,0.2,0.46,0.21,0,1,0.0,0.872,0,0,0.035,0.958,40.2,80.592,86.769,0.895
worker_118,-1,1,0.872,0.2,0.46,0.21,0,1,0.08,0.834,0,0,0.046,0.917,38.76,75.795,84.154,0.866
worker_118,0,1,0.872,0.2,0.46,0.21,0,1,0.38,0.69,0,0,0.088,0.765,33.36,55.385,74.942,0.756
worker_118,1,1,0.872,0.2,0.46,0.21,0,1,0.415,0.673,0,0,0.108,0.746,32.73,53.965,74.083,0.742
worker_118,2,1,0.872,0.2,0.46,0.21,0,1,0.45,0.626,0,1,0.128,0.547,26.7,32.869,82.96,0.678
