unit_id,period,mileage_state,replace,next_mileage_state,operating_cost,downtime_days,true_replacement_probability,synthetic_unit_quality
14,14,1,0,3,1.13792,0.04461,0.09342,-0.00837
14,15,3,0,4,2.44786,0.27274,0.42262,-0.00837
14,16,4,0,5,2.83705,0.43042,0.60479,-0.00837
14,17,5,0,7,3.22545,0.52328,0.74653,-0.00837
14,18,7,1,0,4.5728,0.27526,0.90536,-0.00837
14,19,0,0,1,0.42162,0.03662,0.02522,-0.00837
14,20,1,1,0,4.42162,0.34915,0.09342,-0.00837
14,21,0,0,0,0.63763,0.03936,0.02522,-0.00837
14,22,0,0,1,0.56406,0.0,0.02522,-0.00837
14,23,1,0,2,1.07982,0.16302,0.09342,-0.00837
14,24,2,0,3,1.73747,0.29608,0.23391,-0.00837
14,25,3,0,5,2.34511,0.29901,0.42262,-0.00837
14,26,5,1,0,4.55262,0.19146,0.74653,-0.00837
14,27,0,0,2,0.41508,0.1694,0.02522,-0.00837
14,28,2,1,0,4.5191,0.54858,0.23391,-0.00837
14,29,0,0,2,-0.06162,0.02562,0.02522,-0.00837
14,30,2,0,2,1.73792,0.21834,0.23391,-0.00837
14,31,2,0,3,1.7293,0.32523,0.23391,-0.00837
14,32,3,1,0,4.62072,0.25883,0.42262,-0.00837
14,33,0,0,1,0.37837,0.07165,0.02522,-0.00837
15,0,1,1,1,3.86859,0.38189,0.09377,0.00169
15,1,1,0,3,0.83595,0.13065,0.09377,0.00169
15,2,3,1,1,4.10047,0.27775,0.42298,0.00169
15,3,1,0,2,1.03968,0.18781,0.09377,0.00169
15,4,2,0,3,1.64167,0.36005,0.23426,0.00169
15,5,3,0,4,2.02734,0.42919,0.42298,0.00169
15,6,4,1,2,4.34909,0.51979,0.60515,0.00169
15,7,2,0,3,1.38431,0.1412,0.23426,0.00169
15,8,3,0,4,1.90956,0.24377,0.42298,0.00169
15,9,4,0,5,2.74082,0.39274,0.60515,0.00169
15,10,5,1,0,4.49773,0.39549,0.74688,0.00169
15,11,0,0,1,0.40555,0.03115,0.02557,0.00169
15,12,1,0,1,0.77171,0.04988,0.09377,0.00169
15,13,1,0,2,0.65256,0.06395,0.09377,0.00169
15,14,2,0,3,1.50362,0.14258,0.23426,0.00169
15,15,3,0,4,1.98093,0.22248,0.42298,0.00169
15,16,4,1,0,4.79344,0.31085,0.60515,0.00169
15,17,0,0,2,0.43157,0.01874,0.02557,0.00169
15,18,2,1,1,4.14933,0.33847,0.23426,0.00169
15,19,1,0,3,0.95334,0.21415,0.09377,0.00169
15,20,3,1,2,4.52017,0.39634,0.42298,0.00169
15,21,2,0,3,1.52142,0.16492,0.23426,0.00169
15,22,3,0,3,2.13813,0.27273,0.42298,0.00169
15,23,3,1,0,4.46424,0.35448,0.42298,0.00169
15,24,0,0,1,0.48853,0.0,0.02557,0.00169
15,25,1,0,2,1.32733,0.14572,0.09377,0.00169
15,26,2,1,0,4.19167,0.51174,0.23426,0.00169
15,27,0,0,1,0.23598,0.02232,0.02557,0.00169
15,28,1,0,2,0.90857,0.20751,0.09377,0.00169
15,29,2,1,0,4.31175,0.22463,0.23426,0.00169
15,30,0,0,1,0.39339,0.10308,0.02557,0.00169
15,31,1,0,2,0.929,0.22206,0.09377,0.00169
15,32,2,0,3,1.76585,0.23924,0.23426,0.00169
15,33,3,0,4,2.3245,0.17583,0.42298,0.00169
16,0,1,1,0,4.74481,0.34523,0.09109,-0.07478
16,1,0,0,1,0.76437,0.01174,0.0229,-0.07478
16,2,1,0,2,0.92314,0.05464,0.09109,-0.07478
16,3,2,0,3,1.27724,0.29329,0.23159,-0.07478
16,4,3,0,4,1.88683,0.32005,0.4203,-0.07478
16,5,4,0,5,2.82308,0.38207,0.60247,-0.07478
16,6,5,1,0,4.46979,0.42424,0.7442,-0.07478
16,7,0,0,1,0.58506,0.16663,0.0229,-0.07478
16,8,1,1,0,4.36386,0.34582,0.09109,-0.07478
16,9,0,0,1,0.28937,0.0,0.0229,-0.07478
16,10,1,1,0,4.46641,0.46104,0.09109,-0.07478
16,11,0,0,1,0.86345,0.01257,0.0229,-0.07478
16,12,1,0,2,1.20965,0.15022,0.09109,-0.07478
16,13,2,1,0,4.18022,0.40162,0.23159,-0.07478
16,14,0,0,2,0.03752,0.0,0.0229,-0.07478
16,15,2,1,0,4.44361,0.2581,0.23159,-0.07478
16,16,0,0,0,0.53518,0.05965,0.0229,-0.07478
16,17,0,0,0,0.27192,0.08019,0.0229,-0.07478
16,18,0,0,0,0.44413,0.0,0.0229,-0.07478
16,19,0,0,1,0.44475,0.02388,0.0229,-0.07478
16,20,1,1,1,4.17343,0.32805,0.09109,-0.07478
16,21,1,0,2,0.90798,0.13108,0.09109,-0.07478
16,22,2,0,3,1.81744,0.27037,0.23159,-0.07478
16,23,3,1,0,4.62127,0.31024,0.4203,-0.07478
16,24,0,0,1,0.50059,0.01372,0.0229,-0.07478
16,25,1,0,3,1.07752,0.06898,0.09109,-0.07478
16,26,3,1,0,4.38229,0.29974,0.4203,-0.07478
16,27,0,0,0,0.2523,0.09364,0.0229,-0.07478
16,28,0,0,2,0.58198,0.07259,0.0229,-0.07478
16,29,2,1,0,4.38993,0.36748,0.23159,-0.07478
16,30,0,0,1,0.37814,0.0611,0.0229,-0.07478
16,31,1,0,2,0.78122,0.08509,0.09109,-0.07478
16,32,2,0,2,1.68122,0.32768,0.23159,-0.07478
16,33,2,0,4,0.98606,0.2094,0.23159,-0.07478
17,0,0,0,1,0.18871,0.15566,0.01274,-0.36505
17,1,1,0,2,1.06115,0.15863,0.08093,-0.36505
17,2,2,0,3,1.85801,0.26261,0.22143,-0.36505
17,3,3,1,0,4.17979,0.64563,0.41014,-0.36505
17,4,0,0,1,0.68878,0.09441,0.01274,-0.36505
17,5,1,0,3,1.40609,0.2068,0.08093,-0.36505
17,6,3,0,4,2.10544,0.21932,0.41014,-0.36505
17,7,4,1,1,4.57345,0.19096,0.59231,-0.36505
17,8,1,0,3,0.77844,0.0147,0.08093,-0.36505
17,9,3,0,4,1.46517,0.30354,0.41014,-0.36505
17,10,4,1,0,4.44172,0.32097,0.59231,-0.36505
17,11,0,0,0,0.34094,0.08222,0.01274,-0.36505
17,12,0,0,1,0.12004,0.0,0.01274,-0.36505
17,13,1,0,1,1.10292,0.11482,0.08093,-0.36505
17,14,1,0,2,0.72108,0.09115,0.08093,-0.36505
17,15,2,0,2,1.48107,0.32205,0.22143,-0.36505
17,16,2,0,2,1.73506,0.18435,0.22143,-0.36505
17,17,2,1,0,4.41349,0.3148,0.22143,-0.36505
17,18,0,0,1,0.3705,0.04631,0.01274,-0.36505
17,19,1,0,2,0.89795,0.05349,0.08093,-0.36505
17,20,2,0,3,1.85165,0.23289,0.22143,-0.36505
17,21,3,1,0,4.53678,0.31125,0.41014,-0.36505
17,22,0,0,0,-0.04366,0.0855,0.01274,-0.36505
17,23,0,0,2,0.49376,0.0625,0.01274,-0.36505
17,24,2,0,3,1.49258,0.25568,0.22143,-0.36505
17,25,3,0,5,2.24613,0.35027,0.41014,-0.36505
17,26,5,1,1,4.66607,0.2743,0.73404,-0.36505
17,27,1,0,2,0.68461,0.16759,0.08093,-0.36505
17,28,2,0,3,1.38721,0.25506,0.22143,-0.36505
17,29,3,1,1,4.48047,0.33664,0.41014,-0.36505
17,30,1,1,0,4.52995,0.33804,0.08093,-0.36505
17,31,0,0,0,0.29387,0.01097,0.01274,-0.36505
17,32,0,0,1,0.33576,0.0,0.01274,-0.36505
17,33,1,0,2,1.09294,0.15076,0.08093,-0.36505
18,0,2,0,3,1.53974,0.20985,0.23913,0.14057
18,1,3,0,3,2.15833,0.30008,0.42784,0.14057
18,2,3,1,0,4.40255,0.4578,0.42784,0.14057
18,3,0,0,1,0.18683,0.07165,0.03043,0.14057
18,4,1,0,2,0.91381,0.16395,0.09863,0.14057
18,5,2,1,0,3.85751,0.33486,0.23913,0.14057
18,6,0,0,0,0.48057,0.0266,0.03043,0.14057
18,7,0,0,1,0.56985,0.0,0.03043,0.14057
18,8,1,0,2,1.30786,0.11203,0.09863,0.14057
18,9,2,1,0,4.55128,0.43666,0.23913,0.14057
18,10,0,0,2,0.433,0.08004,0.03043,0.14057
18,11,2,0,3,1.66483,0.13935,0.23913,0.14057
18,12,3,1,0,4.66162,0.52793,0.42784,0.14057
18,13,0,0,2,0.50178,0.00517,0.03043,0.14057
18,14,2,0,4,1.43642,0.20938,0.23913,0.14057
18,15,4,0,4,2.16774,0.38589,0.61001,0.14057
18,16,4,0,5,2.59312,0.27504,0.61001,0.14057
18,17,5,1,0,4.29697,0.2394,0.75174,0.14057
18,18,0,0,1,0.39438,0.05555,0.03043,0.14057
18,19,1,0,2,1.29188,0.25324,0.09863,0.14057
18,20,2,0,2,1.37147,0.16932,0.23913,0.14057
18,21,2,0,3,1.12628,0.2227,0.23913,0.14057
18,22,3,0,5,2.33741,0.25855,0.42784,0.14057
18,23,5,1,0,4.38625,0.22496,0.75174,0.14057
18,24,0,1,1,4.36869,0.37312,0.03043,0.14057
18,25,1,0,2,1.00843,0.09947,0.09863,0.14057
18,26,2,0,3,1.81544,0.20044,0.23913,0.14057
18,27,3,1,0,4.72464,0.35374,0.42784,0.14057
18,28,0,0,2,0.68936,0.14296,0.03043,0.14057
18,29,2,0,3,1.39372,0.24419,0.23913,0.14057
18,30,3,1,0,4.51144,0.49494,0.42784,0.14057
18,31,0,0,2,0.51751,0.08818,0.03043,0.14057
18,32,2,0,3,1.62446,0.21151,0.23913,0.14057
18,33,3,1,0,4.10454,0.22305,0.42784,0.14057
19,0,0,0,1,0.33324,0.01192,0.02375,-0.05027
19,1,1,0,3,0.81212,0.14301,0.09195,-0.05027
19,2,3,0,5,2.39643,0.26904,0.42116,-0.05027
19,3,5,1,0,4.60562,0.43156,0.74506,-0.05027
19,4,0,0,1,0.74878,0.07835,0.02375,-0.05027
19,5,1,1,0,4.75241,0.29155,0.09195,-0.05027
19,6,0,0,1,0.40685,0.0,0.02375,-0.05027
19,7,1,0,2,0.48775,0.13722,0.09195,-0.05027
19,8,2,0,2,1.50254,0.14206,0.23245,-0.05027
19,9,2,0,3,1.37444,0.25832,0.23245,-0.05027
19,10,3,0,4,1.91376,0.31177,0.42116,-0.05027
19,11,4,1,0,4.22645,0.25552,0.60333,-0.05027
19,12,0,0,1,0.46054,0.0,0.02375,-0.05027
19,13,1,0,2,0.86471,0.15007,0.09195,-0.05027
19,14,2,0,3,1.86354,0.10564,0.23245,-0.05027
19,15,3,1,0,4.16717,0.21718,0.42116,-0.05027
19,16,0,0,2,0.20505,0.00668,0.02375,-0.05027
19,17,2,0,3,1.95839,0.18394,0.23245,-0.05027
19,18,3,0,4,2.20263,0.23127,0.42116,-0.05027
19,19,4,1,1,4.26557,0.25954,0.60333,-0.05027
19,20,1,0,3,0.69326,0.15743,0.09195,-0.05027
19,21,3,0,5,1.96499,0.33428,0.42116,-0.05027
19,22,5,1,1,4.64869,0.31145,0.74506,-0.05027
19,23,1,0,2,0.6926,0.0241,0.09195,-0.05027
19,24,2,1,2,4.2387,0.36178,0.23245,-0.05027
19,25,2,0,2,1.59225,0.29293,0.23245,-0.05027
19,26,2,1,0,4.34877,0.46341,0.23245,-0.05027
19,27,0,0,1,0.49644,0.06672,0.02375,-0.05027
19,28,1,0,2,0.97217,0.08166,0.09195,-0.05027
19,29,2,0,2,1.70458,0.25643,0.23245,-0.05027
19,30,2,1,0,4.52161,0.56403,0.23245,-0.05027
19,31,0,0,0,0.65817,0.09386,0.02375,-0.05027
19,32,0,0,1,0.4987,0.05897,0.02375,-0.05027
19,33,1,1,0,4.48837,0.26039,0.09195,-0.05027
20,0,3,1,0,4.25339,0.52426,0.42313,0.00606
20,1,0,1,0,4.32275,0.49858,0.02572,0.00606
20,2,0,1,0,4.78733,0.09123,0.02572,0.00606
20,3,0,0,2,0.56985,0.0663,0.02572,0.00606
20,4,2,0,3,1.7997,0.29301,0.23442,0.00606
20,5,3,0,5,1.91016,0.31283,0.42313,0.00606
20,6,5,1,0,4.32669,0.43544,0.74703,0.00606
20,7,0,0,1,0.60301,0.10416,0.02572,0.00606
20,8,1,0,2,0.94316,0.10052,0.09392,0.00606
20,9,2,0,4,1.83342,0.19871,0.23442,0.00606
20,10,4,1,0,4.35328,0.16088,0.6053,0.00606
20,11,0,0,1,0.64008,0.0,0.02572,0.00606
20,12,1,0,3,1.28378,0.08626,0.09392,0.00606
20,13,3,1,1,4.45688,0.32097,0.42313,0.00606
20,14,1,0,2,1.01704,0.1059,0.09392,0.00606
20,15,2,0,3,1.78223,0.27932,0.23442,0.00606
20,16,3,0,4,1.88061,0.26788,0.42313,0.00606
20,17,4,1,0,4.48165,0.56107,0.6053,0.00606
20,18,0,0,1,0.22989,0.07219,0.02572,0.00606
20,19,1,0,2,1.07257,0.18745,0.09392,0.00606
20,20,2,0,3,1.2877,0.23867,0.23442,0.00606
20,21,3,1,0,4.95937,0.23187,0.42313,0.00606
20,22,0,0,1,0.50963,0.16945,0.02572,0.00606
20,23,1,0,2,1.34264,0.12179,0.09392,0.00606
20,24,2,0,4,1.42269,0.1457,0.23442,0.00606
20,25,4,1,0,4.68574,0.35746,0.6053,0.00606
20,26,0,0,1,0.70884,0.0,0.02572,0.00606
20,27,1,0,2,1.1379,0.02678,0.09392,0.00606
20,28,2,0,4,1.3342,0.15459,0.23442,0.00606
20,29,4,1,1,4.28508,0.29702,0.6053,0.00606
20,30,1,0,2,1.36951,0.12756,0.09392,0.00606
20,31,2,0,3,1.40302,0.22953,0.23442,0.00606
20,32,3,0,4,2.19947,0.16932,0.42313,0.00606
20,33,4,1,0,4.51892,0.38291,0.6053,0.00606
21,0,2,1,0,4.26571,0.42595,0.22255,-0.33287
21,1,0,0,1,0.64187,0.02101,0.01386,-0.33287
21,2,1,0,2,1.05514,0.24664,0.08206,-0.33287
21,3,2,0,3,1.74428,0.24365,0.22255,-0.33287
21,4,3,0,4,1.70179,0.38985,0.41127,-0.33287
21,5,4,1,0,4.57115,0.32835,0.59344,-0.33287
21,6,0,0,0,0.63984,0.0,0.01386,-0.33287
21,7,0,0,2,0.233,0.0,0.01386,-0.33287
21,8,2,1,0,4.44122,0.21104,0.22255,-0.33287
21,9,0,0,1,0.85026,0.03211,0.01386,-0.33287
21,10,1,0,2,1.35367,0.17543,0.08206,-0.33287
21,11,2,0,4,1.28791,0.19309,0.22255,-0.33287
21,12,4,1,1,4.44278,0.35559,0.59344,-0.33287
21,13,1,0,2,0.71036,0.19219,0.08206,-0.33287
21,14,2,0,2,1.5129,0.14026,0.22255,-0.33287
21,15,2,0,3,1.74679,0.24134,0.22255,-0.33287
21,16,3,1,1,4.6513,0.36838,0.41127,-0.33287
21,17,1,0,1,1.25713,0.11921,0.08206,-0.33287
21,18,1,0,1,0.65829,0.08114,0.08206,-0.33287
21,19,1,0,2,1.04037,0.18395,0.08206,-0.33287
21,20,2,1,0,4.48866,0.49897,0.22255,-0.33287
21,21,0,0,1,0.40129,0.10309,0.01386,-0.33287
21,22,1,0,2,1.04846,0.1728,0.08206,-0.33287
21,23,2,1,0,4.10912,0.47826,0.22255,-0.33287
21,24,0,0,2,0.55511,0.09655,0.01386,-0.33287
21,25,2,0,2,1.67025,0.2121,0.22255,-0.33287
21,26,2,0,3,1.60053,0.20107,0.22255,-0.33287
21,27,3,0,4,1.9459,0.36353,0.41127,-0.33287
21,28,4,1,0,4.25357,0.3788,0.59344,-0.33287
21,29,0,0,1,0.28795,0.0,0.01386,-0.33287
21,30,1,0,2,0.6602,0.11036,0.08206,-0.33287
21,31,2,0,4,1.22935,0.04851,0.22255,-0.33287
21,32,4,1,0,4.60065,0.29684,0.59344,-0.33287
21,33,0,0,1,0.1073,0.07295,0.01386,-0.33287
22,0,1,0,2,0.58827,0.10278,0.09919,0.1565
22,1,2,0,3,1.60905,0.22862,0.23968,0.1565
22,2,3,0,4,2.21005,0.28877,0.42839,0.1565
22,3,4,1,0,4.40966,0.37894,0.61057,0.1565
22,4,0,0,1,0.19576,0.21908,0.03099,0.1565
22,5,1,0,1,0.78782,0.13396,0.09919,0.1565
22,6,1,0,1,1.0483,0.16102,0.09919,0.1565
22,7,1,0,1,1.28729,0.10581,0.09919,0.1565
22,8,1,0,2,0.70938,0.16301,0.09919,0.1565
22,9,2,0,3,1.87671,0.16139,0.23968,0.1565
22,10,3,0,4,2.35469,0.2359,0.42839,0.1565
22,11,4,1,2,4.03426,0.26579,0.61057,0.1565
22,12,2,0,4,1.75409,0.18578,0.23968,0.1565
22,13,4,1,0,4.46124,0.23044,0.61057,0.1565
22,14,0,0,2,0.51593,0.02193,0.03099,0.1565
22,15,2,1,1,4.21872,0.21468,0.23968,0.1565
22,16,1,1,1,4.5463,0.47819,0.09919,0.1565
22,17,1,0,1,1.07556,0.20542,0.09919,0.1565
22,18,1,1,0,4.11453,0.57901,0.09919,0.1565
22,19,0,0,0,0.09263,0.2273,0.03099,0.1565
22,20,0,0,2,0.27157,0.0,0.03099,0.1565
22,21,2,1,0,4.29804,0.44594,0.23968,0.1565
22,22,0,0,1,0.84981,0.10926,0.03099,0.1565
22,23,1,0,2,0.78582,0.10559,0.09919,0.1565
22,24,2,0,3,1.83694,0.19237,0.23968,0.1565
22,25,3,0,5,2.35913,0.33246,0.42839,0.1565
22,26,5,1,0,4.57347,0.44882,0.7523,0.1565
22,27,0,0,1,0.8582,0.13707,0.03099,0.1565
22,28,1,0,2,0.51301,0.19266,0.09919,0.1565
22,29,2,0,3,1.21292,0.28075,0.23968,0.1565
22,30,3,0,4,1.59655,0.28226,0.42839,0.1565
22,31,4,1,1,4.60089,0.47974,0.61057,0.1565
22,32,1,0,2,0.72136,0.10874,0.09919,0.1565
22,33,2,0,2,1.63517,0.14362,0.23968,0.1565
23,0,0,0,2,0.40026,0.07542,0.02356,-0.0559
23,1,2,0,3,1.65492,0.1684,0.23225,-0.0559
23,2,3,1,0,4.10156,0.28411,0.42096,-0.0559
23,3,0,0,1,0.61502,0.02692,0.02356,-0.0559
23,4,1,1,1,4.44991,0.18033,0.09175,-0.0559
23,5,1,0,2,0.93555,0.06446,0.09175,-0.0559
23,6,2,0,3,1.43006,0.11963,0.23225,-0.0559
23,7,3,1,0,4.48989,0.50232,0.42096,-0.0559
23,8,0,1,0,4.2821,0.41189,0.02356,-0.0559
23,9,0,0,1,0.31497,0.0,0.02356,-0.0559
23,10,1,0,2,1.0765,0.18481,0.09175,-0.0559
23,11,2,0,4,1.56274,0.29978,0.23225,-0.0559
23,12,4,1,0,4.76182,0.30585,0.60313,-0.0559
23,13,0,0,0,0.63261,0.09283,0.02356,-0.0559
23,14,0,0,1,0.59375,0.11451,0.02356,-0.0559
23,15,1,0,2,0.86013,0.15584,0.09175,-0.0559
23,16,2,0,3,1.1197,0.12007,0.23225,-0.0559
23,17,3,0,4,1.79288,0.20563,0.42096,-0.0559
23,18,4,1,0,4.22544,0.34624,0.60313,-0.0559
23,19,0,0,1,0.26207,0.09311,0.02356,-0.0559
23,20,1,0,2,1.29743,0.12523,0.09175,-0.0559
23,21,2,1,1,4.53075,0.37306,0.23225,-0.0559
23,22,1,0,2,1.15412,0.18063,0.09175,-0.0559
23,23,2,0,3,1.1155,0.30559,0.23225,-0.0559
23,24,3,0,5,2.05092,0.23285,0.42096,-0.0559
23,25,5,1,1,4.36832,0.43237,0.74486,-0.0559
23,26,1,0,1,0.7576,0.27689,0.09175,-0.0559
23,27,1,0,3,1.10813,0.15336,0.09175,-0.0559
23,28,3,0,4,1.71872,0.23646,0.42096,-0.0559
23,29,4,1,1,3.98857,0.30766,0.60313,-0.0559
23,30,1,0,3,1.17671,0.13021,0.09175,-0.0559
23,31,3,0,5,1.9582,0.2739,0.42096,-0.0559
23,32,5,1,0,4.14317,0.33097,0.74486,-0.0559
23,33,0,0,1,0.41412,0.09264,0.02356,-0.0559
24,0,1,0,2,1.10734,0.17772,0.10336,0.27555
24,1,2,0,3,1.76492,0.35787,0.24385,0.27555
24,2,3,0,4,2.39212,0.27061,0.43256,0.27555
24,3,4,1,0,4.32608,0.43699,0.61473,0.27555
24,4,0,0,2,0.628,0.0,0.03516,0.27555
24,5,2,1,0,4.14121,0.20719,0.24385,0.27555
24,6,0,0,0,0.88298,0.0,0.03516,0.27555
24,7,0,0,1,0.6636,0.05346,0.03516,0.27555
24,8,1,0,3,1.24787,0.01907,0.10336,0.27555
24,9,3,1,0,4.41652,0.60918,0.43256,0.27555
24,10,0,0,0,0.45064,0.0,0.03516,0.27555
24,11,0,0,2,0.37496,0.01153,0.03516,0.27555
24,12,2,0,4,1.52765,0.19509,0.24385,0.27555
24,13,4,1,0,4.32721,0.36258,0.61473,0.27555
24,14,0,0,1,0.49087,0.02084,0.03516,0.27555
24,15,1,0,3,0.65199,0.09253,0.10336,0.27555
24,16,3,0,5,1.90738,0.24384,0.43256,0.27555
24,17,5,1,0,4.54837,0.57079,0.75646,0.27555
24,18,0,0,1,0.14799,0.07097,0.03516,0.27555
24,19,1,0,2,1.16606,0.12504,0.10336,0.27555
24,20,2,0,2,1.7062,0.16883,0.24385,0.27555
24,21,2,0,3,1.57122,0.23326,0.24385,0.27555
24,22,3,1,0,3.74051,0.40943,0.43256,0.27555
24,23,0,0,1,0.42687,0.16601,0.03516,0.27555
24,24,1,0,2,1.19939,0.08688,0.10336,0.27555
24,25,2,0,3,1.43519,0.09635,0.24385,0.27555
24,26,3,0,3,2.05377,0.27525,0.43256,0.27555
24,27,3,0,5,1.99847,0.28412,0.43256,0.27555
24,28,5,1,0,4.38167,0.25025,0.75646,0.27555
24,29,0,0,1,0.29878,0.0,0.03516,0.27555
24,30,1,0,3,1.09529,0.17825,0.10336,0.27555
24,31,3,0,3,1.4145,0.31727,0.43256,0.27555
24,32,3,1,0,4.78019,0.49968,0.43256,0.27555
24,33,0,0,1,0.49533,0.11388,0.03516,0.27555
25,0,3,0,4,1.75045,0.2755,0.43036,0.21272
25,1,4,0,4,2.75074,0.37248,0.61253,0.21272
25,2,4,1,1,4.43078,0.34816,0.61253,0.21272
25,3,1,1,0,4.33415,0.52889,0.10116,0.21272
25,4,0,0,1,0.48917,0.06984,0.03296,0.21272
25,5,1,0,2,0.96343,0.15208,0.10116,0.21272
25,6,2,0,3,1.49028,0.14729,0.24165,0.21272
25,7,3,0,5,2.28991,0.22789,0.43036,0.21272
25,8,5,1,0,4.12595,0.25057,0.75427,0.21272
25,9,0,0,1,-0.05688,0.0,0.03296,0.21272
25,10,1,0,2,0.86389,0.09079,0.10116,0.21272
25,11,2,0,3,1.56027,0.19803,0.24165,0.21272
25,12,3,0,5,1.56921,0.41883,0.43036,0.21272
25,13,5,0,6,3.22252,0.4692,0.75427,0.21272
25,14,6,1,0,4.28501,0.21719,0.85143,0.21272
25,15,0,0,1,0.33671,0.16691,0.03296,0.21272
25,16,1,0,1,0.67468,0.02574,0.10116,0.21272
25,17,1,0,2,0.75595,0.0659,0.10116,0.21272
25,18,2,1,0,4.37702,0.29613,0.24165,0.21272
25,19,0,0,2,0.45719,0.12536,0.03296,0.21272
25,20,2,0,3,1.31832,0.1251,0.24165,0.21272
25,21,3,0,3,2.28411,0.18972,0.43036,0.21272
25,22,3,0,4,1.91249,0.32815,0.43036,0.21272
25,23,4,1,0,4.14339,0.09341,0.61253,0.21272
25,24,0,0,1,0.48086,0.05378,0.03296,0.21272
25,25,1,1,0,4.44744,0.3557,0.10116,0.21272
25,26,0,1,0,4.67112,0.30189,0.03296,0.21272
25,27,0,0,1,0.29214,0.05568,0.03296,0.21272
25,28,1,0,1,1.17995,0.18244,0.10116,0.21272
25,29,1,1,0,4.71905,0.31825,0.10116,0.21272
25,30,0,0,1,0.45033,0.03424,0.03296,0.21272
25,31,1,0,2,1.17025,0.12243,0.10116,0.21272
25,32,2,0,4,0.81946,0.22064,0.24165,0.21272
25,33,4,1,0,4.40698,0.44537,0.61253,0.21272
26,0,0,0,1,0.28654,0.0,0.0353,0.27976
26,1,1,0,2,1.04009,0.23354,0.1035,0.27976
26,2,2,0,4,1.2452,0.21401,0.244,0.27976
26,3,4,0,4,2.41159,0.34414,0.61488,0.27976
26,4,4,1,0,4.45468,0.42166,0.61488,0.27976
26,5,0,0,1,0.50381,0.0,0.0353,0.27976
26,6,1,0,2,0.63364,0.13722,0.1035,0.27976
26,7,2,1,0,4.04896,0.34305,0.244,0.27976
26,8,0,0,2,0.29879,0.02525,0.0353,0.27976
26,9,2,0,3,1.65458,0.2017,0.244,0.27976
26,10,3,0,3,2.18818,0.31855,0.43271,0.27976
26,11,3,1,0,4.10636,0.40333,0.43271,0.27976
26,12,0,0,1,0.17615,0.02379,0.0353,0.27976
26,13,1,0,2,0.84452,0.05197,0.1035,0.27976
26,14,2,1,1,4.35314,0.25563,0.244,0.27976
26,15,1,0,2,0.69128,0.0905,0.1035,0.27976
26,16,2,1,0,4.50014,0.41132,0.244,0.27976
26,17,0,0,1,0.06655,0.09146,0.0353,0.27976
26,18,1,0,2,0.77774,0.13765,0.1035,0.27976
26,19,2,1,0,4.48723,0.26115,0.244,0.27976
26,20,0,0,2,0.84084,0.0,0.0353,0.27976
26,21,2,0,4,1.80755,0.18967,0.244,0.27976
26,22,4,0,5,2.8584,0.40739,0.61488,0.27976
26,23,5,0,6,3.09869,0.43175,0.75661,0.27976
26,24,6,1,0,4.2636,0.48167,0.85377,0.27976
26,25,0,0,1,0.76479,0.0,0.0353,0.27976
26,26,1,0,2,1.20485,0.13196,0.1035,0.27976
26,27,2,0,2,1.90681,0.22721,0.244,0.27976
26,28,2,0,3,1.58071,0.28641,0.244,0.27976
26,29,3,0,4,1.92485,0.33865,0.43271,0.27976
26,30,4,1,1,4.16311,0.29353,0.61488,0.27976
26,31,1,1,0,3.89175,0.53077,0.1035,0.27976
26,32,0,0,2,0.16901,0.0,0.0353,0.27976
26,33,2,0,3,1.79844,0.24523,0.244,0.27976
27,0,0,0,1,0.54732,0.06259,0.03677,0.32162
27,1,1,0,2,0.97429,0.14669,0.10497,0.32162
27,2,2,0,3,1.38239,0.21827,0.24546,0.32162
27,3,3,1,2,3.9473,0.20741,0.43417,0.32162
27,4,2,0,3,1.33515,0.14738,0.24546,0.32162
27,5,3,0,4,2.39302,0.34021,0.43417,0.32162
27,6,4,1,0,4.46833,0.41747,0.61634,0.32162
27,7,0,0,0,0.48706,0.01392,0.03677,0.32162
27,8,0,0,1,-0.24819,0.05029,0.03677,0.32162
27,9,1,0,2,1.27392,0.25989,0.10497,0.32162
27,10,2,0,3,1.43232,0.16855,0.24546,0.32162
27,11,3,1,0,4.33964,0.15582,0.43417,0.32162
27,12,0,1,0,4.95503,0.50289,0.03677,0.32162
27,13,0,1,0,4.34289,0.25682,0.03677,0.32162
27,14,0,0,2,0.65065,0.0,0.03677,0.32162
27,15,2,0,3,1.50646,0.15298,0.24546,0.32162
27,16,3,0,4,2.05399,0.4106,0.43417,0.32162
27,17,4,1,0,4.18908,0.3435,0.61634,0.32162
27,18,0,0,0,0.53039,0.0,0.03677,0.32162
27,19,0,0,1,0.79915,0.01704,0.03677,0.32162
27,20,1,0,3,1.1767,0.18385,0.10497,0.32162
27,21,3,0,4,1.88756,0.21559,0.43417,0.32162
27,22,4,1,1,4.53304,0.50527,0.61634,0.32162
27,23,1,0,2,0.67814,0.14567,0.10497,0.32162
27,24,2,0,4,1.64293,0.211,0.24546,0.32162
27,25,4,1,0,4.35338,0.36449,0.61634,0.32162
27,26,0,0,1,0.89336,0.0,0.03677,0.32162
27,27,1,0,1,0.92375,0.17735,0.10497,0.32162
27,28,1,0,1,1.26576,0.04911,0.10497,0.32162
27,29,1,0,2,0.66452,0.05818,0.10497,0.32162
27,30,2,0,3,1.64679,0.2089,0.24546,0.32162
