worker_id,gender,track,skill_index,care_constraint,search_intensity,risk_tolerance,job_id,occupation,posted_wage,commute_minutes,flexibility_score,remote_option,firm_premium,gendered_language_score,family_friendly_score,applied,callback
W018,woman,managerial,0.7523,0.6032,0.4958,0.5751,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W018,woman,managerial,0.7523,0.6032,0.4958,0.5751,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W018,woman,managerial,0.7523,0.6032,0.4958,0.5751,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W018,woman,managerial,0.7523,0.6032,0.4958,0.5751,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W018,woman,managerial,0.7523,0.6032,0.4958,0.5751,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,0,0
W018,woman,managerial,0.7523,0.6032,0.4958,0.5751,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W018,woman,managerial,0.7523,0.6032,0.4958,0.5751,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,1
W018,woman,managerial,0.7523,0.6032,0.4958,0.5751,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,0
W018,woman,managerial,0.7523,0.6032,0.4958,0.5751,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W018,woman,managerial,0.7523,0.6032,0.4958,0.5751,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W018,woman,managerial,0.7523,0.6032,0.4958,0.5751,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,1
W019,woman,general,0.2537,0.4776,0.5900,0.5483,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W019,woman,general,0.2537,0.4776,0.5900,0.5483,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,0
W019,woman,general,0.2537,0.4776,0.5900,0.5483,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W019,woman,general,0.2537,0.4776,0.5900,0.5483,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,0
W019,woman,general,0.2537,0.4776,0.5900,0.5483,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W019,woman,general,0.2537,0.4776,0.5900,0.5483,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W019,woman,general,0.2537,0.4776,0.5900,0.5483,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,1
W019,woman,general,0.2537,0.4776,0.5900,0.5483,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W019,woman,general,0.2537,0.4776,0.5900,0.5483,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,0
W019,woman,general,0.2537,0.4776,0.5900,0.5483,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W019,woman,general,0.2537,0.4776,0.5900,0.5483,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W019,woman,general,0.2537,0.4776,0.5900,0.5483,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W020,woman,managerial,0.3955,0.6473,0.6016,0.4071,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W020,woman,managerial,0.3955,0.6473,0.6016,0.4071,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W020,woman,managerial,0.3955,0.6473,0.6016,0.4071,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,0
W020,woman,managerial,0.3955,0.6473,0.6016,0.4071,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W020,woman,managerial,0.3955,0.6473,0.6016,0.4071,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W020,woman,managerial,0.3955,0.6473,0.6016,0.4071,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,0,0
W020,woman,managerial,0.3955,0.6473,0.6016,0.4071,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W020,woman,managerial,0.3955,0.6473,0.6016,0.4071,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W020,woman,managerial,0.3955,0.6473,0.6016,0.4071,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,0
W020,woman,managerial,0.3955,0.6473,0.6016,0.4071,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W020,woman,managerial,0.3955,0.6473,0.6016,0.4071,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W020,woman,managerial,0.3955,0.6473,0.6016,0.4071,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,0
W021,woman,managerial,0.4365,0.3959,0.5558,0.7255,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W021,woman,managerial,0.4365,0.3959,0.5558,0.7255,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W021,woman,managerial,0.4365,0.3959,0.5558,0.7255,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W021,woman,managerial,0.4365,0.3959,0.5558,0.7255,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W021,woman,managerial,0.4365,0.3959,0.5558,0.7255,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W021,woman,managerial,0.4365,0.3959,0.5558,0.7255,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W021,woman,managerial,0.4365,0.3959,0.5558,0.7255,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W021,woman,managerial,0.4365,0.3959,0.5558,0.7255,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,1
W021,woman,managerial,0.4365,0.3959,0.5558,0.7255,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W021,woman,managerial,0.4365,0.3959,0.5558,0.7255,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W021,woman,managerial,0.4365,0.3959,0.5558,0.7255,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W021,woman,managerial,0.4365,0.3959,0.5558,0.7255,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,0
W022,woman,general,0.2992,0.4630,0.6355,0.3657,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W022,woman,general,0.2992,0.4630,0.6355,0.3657,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W022,woman,general,0.2992,0.4630,0.6355,0.3657,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W022,woman,general,0.2992,0.4630,0.6355,0.3657,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,0
W022,woman,general,0.2992,0.4630,0.6355,0.3657,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W022,woman,general,0.2992,0.4630,0.6355,0.3657,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W022,woman,general,0.2992,0.4630,0.6355,0.3657,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,0
W022,woman,general,0.2992,0.4630,0.6355,0.3657,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W022,woman,general,0.2992,0.4630,0.6355,0.3657,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,0
W022,woman,general,0.2992,0.4630,0.6355,0.3657,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W022,woman,general,0.2992,0.4630,0.6355,0.3657,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W022,woman,general,0.2992,0.4630,0.6355,0.3657,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,1
W023,woman,general,0.4807,0.2488,0.6704,0.5073,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,1
W023,woman,general,0.4807,0.2488,0.6704,0.5073,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W023,woman,general,0.4807,0.2488,0.6704,0.5073,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W023,woman,general,0.4807,0.2488,0.6704,0.5073,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,1
W023,woman,general,0.4807,0.2488,0.6704,0.5073,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W023,woman,general,0.4807,0.2488,0.6704,0.5073,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W023,woman,general,0.4807,0.2488,0.6704,0.5073,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,0
W023,woman,general,0.4807,0.2488,0.6704,0.5073,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W023,woman,general,0.4807,0.2488,0.6704,0.5073,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W023,woman,general,0.4807,0.2488,0.6704,0.5073,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W023,woman,general,0.4807,0.2488,0.6704,0.5073,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W023,woman,general,0.4807,0.2488,0.6704,0.5073,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W024,woman,general,0.4406,1.0000,0.6927,0.6947,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,1
W024,woman,general,0.4406,1.0000,0.6927,0.6947,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,1
W024,woman,general,0.4406,1.0000,0.6927,0.6947,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W024,woman,general,0.4406,1.0000,0.6927,0.6947,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W024,woman,general,0.4406,1.0000,0.6927,0.6947,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W024,woman,general,0.4406,1.0000,0.6927,0.6947,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,0,0
W024,woman,general,0.4406,1.0000,0.6927,0.6947,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W024,woman,general,0.4406,1.0000,0.6927,0.6947,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W024,woman,general,0.4406,1.0000,0.6927,0.6947,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,0
W024,woman,general,0.4406,1.0000,0.6927,0.6947,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W024,woman,general,0.4406,1.0000,0.6927,0.6947,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W024,woman,general,0.4406,1.0000,0.6927,0.6947,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W025,woman,technical,0.6810,0.6209,0.4432,0.6226,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,1
W025,woman,technical,0.6810,0.6209,0.4432,0.6226,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W025,woman,technical,0.6810,0.6209,0.4432,0.6226,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,0
W025,woman,technical,0.6810,0.6209,0.4432,0.6226,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,0
W025,woman,technical,0.6810,0.6209,0.4432,0.6226,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W025,woman,technical,0.6810,0.6209,0.4432,0.6226,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W025,woman,technical,0.6810,0.6209,0.4432,0.6226,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W025,woman,technical,0.6810,0.6209,0.4432,0.6226,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W025,woman,technical,0.6810,0.6209,0.4432,0.6226,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,1
W025,woman,technical,0.6810,0.6209,0.4432,0.6226,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,0,0
W025,woman,technical,0.6810,0.6209,0.4432,0.6226,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,1
W025,woman,technical,0.6810,0.6209,0.4432,0.6226,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,1
W026,woman,technical,0.6381,0.7378,0.4342,0.4443,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W026,woman,technical,0.6381,0.7378,0.4342,0.4443,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,0
W026,woman,technical,0.6381,0.7378,0.4342,0.4443,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W026,woman,technical,0.6381,0.7378,0.4342,0.4443,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,1
W026,woman,technical,0.6381,0.7378,0.4342,0.4443,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W026,woman,technical,0.6381,0.7378,0.4342,0.4443,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,0,0
W026,woman,technical,0.6381,0.7378,0.4342,0.4443,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,1
W026,woman,technical,0.6381,0.7378,0.4342,0.4443,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W026,woman,technical,0.6381,0.7378,0.4342,0.4443,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,0
W026,woman,technical,0.6381,0.7378,0.4342,0.4443,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W026,woman,technical,0.6381,0.7378,0.4342,0.4443,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W026,woman,technical,0.6381,0.7378,0.4342,0.4443,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,1
W027,woman,managerial,0.5971,0.7051,0.6498,0.5623,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W027,woman,managerial,0.5971,0.7051,0.6498,0.5623,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,0
W027,woman,managerial,0.5971,0.7051,0.6498,0.5623,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,1
W027,woman,managerial,0.5971,0.7051,0.6498,0.5623,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,1
W027,woman,managerial,0.5971,0.7051,0.6498,0.5623,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,1
W027,woman,managerial,0.5971,0.7051,0.6498,0.5623,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,0,0
W027,woman,managerial,0.5971,0.7051,0.6498,0.5623,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W027,woman,managerial,0.5971,0.7051,0.6498,0.5623,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,1
W027,woman,managerial,0.5971,0.7051,0.6498,0.5623,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W027,woman,managerial,0.5971,0.7051,0.6498,0.5623,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W027,woman,managerial,0.5971,0.7051,0.6498,0.5623,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,1
W027,woman,managerial,0.5971,0.7051,0.6498,0.5623,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W028,woman,general,0.7257,0.7798,0.6881,0.1994,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W028,woman,general,0.7257,0.7798,0.6881,0.1994,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W028,woman,general,0.7257,0.7798,0.6881,0.1994,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,0
W028,woman,general,0.7257,0.7798,0.6881,0.1994,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,1
W028,woman,general,0.7257,0.7798,0.6881,0.1994,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,1
W028,woman,general,0.7257,0.7798,0.6881,0.1994,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W028,woman,general,0.7257,0.7798,0.6881,0.1994,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W028,woman,general,0.7257,0.7798,0.6881,0.1994,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,1
W028,woman,general,0.7257,0.7798,0.6881,0.1994,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W028,woman,general,0.7257,0.7798,0.6881,0.1994,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W028,woman,general,0.7257,0.7798,0.6881,0.1994,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,1
W028,woman,general,0.7257,0.7798,0.6881,0.1994,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,0
W029,woman,technical,0.4672,0.2729,0.7041,0.5075,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W029,woman,technical,0.4672,0.2729,0.7041,0.5075,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W029,woman,technical,0.4672,0.2729,0.7041,0.5075,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,0
W029,woman,technical,0.4672,0.2729,0.7041,0.5075,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,0
W029,woman,technical,0.4672,0.2729,0.7041,0.5075,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W029,woman,technical,0.4672,0.2729,0.7041,0.5075,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W029,woman,technical,0.4672,0.2729,0.7041,0.5075,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,0
W029,woman,technical,0.4672,0.2729,0.7041,0.5075,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W029,woman,technical,0.4672,0.2729,0.7041,0.5075,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W029,woman,technical,0.4672,0.2729,0.7041,0.5075,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W029,woman,technical,0.4672,0.2729,0.7041,0.5075,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,1
W029,woman,technical,0.4672,0.2729,0.7041,0.5075,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W030,woman,general,0.6482,0.3995,0.4201,0.3378,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,1
W030,woman,general,0.6482,0.3995,0.4201,0.3378,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,1
W030,woman,general,0.6482,0.3995,0.4201,0.3378,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W030,woman,general,0.6482,0.3995,0.4201,0.3378,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W030,woman,general,0.6482,0.3995,0.4201,0.3378,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,0
W030,woman,general,0.6482,0.3995,0.4201,0.3378,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W030,woman,general,0.6482,0.3995,0.4201,0.3378,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,1
W030,woman,general,0.6482,0.3995,0.4201,0.3378,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W030,woman,general,0.6482,0.3995,0.4201,0.3378,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,1
W030,woman,general,0.6482,0.3995,0.4201,0.3378,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W030,woman,general,0.6482,0.3995,0.4201,0.3378,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,1
W030,woman,general,0.6482,0.3995,0.4201,0.3378,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,1
W031,woman,technical,0.5048,0.6250,0.5979,0.5178,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W031,woman,technical,0.5048,0.6250,0.5979,0.5178,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W031,woman,technical,0.5048,0.6250,0.5979,0.5178,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,1
W031,woman,technical,0.5048,0.6250,0.5979,0.5178,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,1
W031,woman,technical,0.5048,0.6250,0.5979,0.5178,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,0
W031,woman,technical,0.5048,0.6250,0.5979,0.5178,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W031,woman,technical,0.5048,0.6250,0.5979,0.5178,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W031,woman,technical,0.5048,0.6250,0.5979,0.5178,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W031,woman,technical,0.5048,0.6250,0.5979,0.5178,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W031,woman,technical,0.5048,0.6250,0.5979,0.5178,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W031,woman,technical,0.5048,0.6250,0.5979,0.5178,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W031,woman,technical,0.5048,0.6250,0.5979,0.5178,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W032,woman,technical,0.5794,0.2933,0.7956,0.6531,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,1
W032,woman,technical,0.5794,0.2933,0.7956,0.6531,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,0
W032,woman,technical,0.5794,0.2933,0.7956,0.6531,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W032,woman,technical,0.5794,0.2933,0.7956,0.6531,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W032,woman,technical,0.5794,0.2933,0.7956,0.6531,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W032,woman,technical,0.5794,0.2933,0.7956,0.6531,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W032,woman,technical,0.5794,0.2933,0.7956,0.6531,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W032,woman,technical,0.5794,0.2933,0.7956,0.6531,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W032,woman,technical,0.5794,0.2933,0.7956,0.6531,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,1
W032,woman,technical,0.5794,0.2933,0.7956,0.6531,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W032,woman,technical,0.5794,0.2933,0.7956,0.6531,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W032,woman,technical,0.5794,0.2933,0.7956,0.6531,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W033,woman,managerial,0.6192,0.6405,0.4006,0.3886,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W033,woman,managerial,0.6192,0.6405,0.4006,0.3886,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W033,woman,managerial,0.6192,0.6405,0.4006,0.3886,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,1
W033,woman,managerial,0.6192,0.6405,0.4006,0.3886,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,1
W033,woman,managerial,0.6192,0.6405,0.4006,0.3886,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W033,woman,managerial,0.6192,0.6405,0.4006,0.3886,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W033,woman,managerial,0.6192,0.6405,0.4006,0.3886,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W033,woman,managerial,0.6192,0.6405,0.4006,0.3886,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W033,woman,managerial,0.6192,0.6405,0.4006,0.3886,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W033,woman,managerial,0.6192,0.6405,0.4006,0.3886,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W033,woman,managerial,0.6192,0.6405,0.4006,0.3886,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W033,woman,managerial,0.6192,0.6405,0.4006,0.3886,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W034,woman,general,0.5390,0.3849,0.7182,0.4817,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W034,woman,general,0.5390,0.3849,0.7182,0.4817,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W034,woman,general,0.5390,0.3849,0.7182,0.4817,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W034,woman,general,0.5390,0.3849,0.7182,0.4817,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,0
W034,woman,general,0.5390,0.3849,0.7182,0.4817,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,0
W034,woman,general,0.5390,0.3849,0.7182,0.4817,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,0,0
W034,woman,general,0.5390,0.3849,0.7182,0.4817,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,0
W034,woman,general,0.5390,0.3849,0.7182,0.4817,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W034,woman,general,0.5390,0.3849,0.7182,0.4817,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,1
W034,woman,general,0.5390,0.3849,0.7182,0.4817,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W034,woman,general,0.5390,0.3849,0.7182,0.4817,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,1
W034,woman,general,0.5390,0.3849,0.7182,0.4817,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,0
W035,woman,technical,0.4958,0.8437,0.3182,0.4076,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,1
W035,woman,technical,0.4958,0.8437,0.3182,0.4076,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,0
