choice_id,worker_id,caregiver,long_commute,wage_a,wage_b,predictable_a,predictable_b,remote_a,remote_b,flexibility_a,flexibility_b,chosen_offer_a
2096,350,0,0,31,22,1,1,0,0,0,0,0
2097,350,0,0,29,20,0,1,1,0,0,0,1
2098,350,0,0,28,27,1,0,0,1,0,0,1
2099,350,0,0,33,33,0,1,0,0,1,0,1
2100,350,0,0,28,22,1,0,0,1,1,1,1
2101,351,1,0,23,27,0,0,1,0,0,1,1
2102,351,1,0,29,34,1,1,1,0,0,0,1
2103,351,1,0,28,22,0,0,0,1,0,1,0
2104,351,1,0,28,29,0,1,0,1,1,0,1
2105,351,1,0,22,20,1,0,1,1,1,1,1
2106,351,1,0,21,27,0,1,0,0,0,0,0
2107,352,1,1,26,31,0,1,0,0,1,0,0
2108,352,1,1,20,24,0,1,1,0,1,1,1
2109,352,1,1,24,20,1,1,0,0,1,0,1
2110,352,1,1,25,28,1,1,1,0,0,0,0
2111,352,1,1,27,32,1,1,0,0,1,0,0
2112,352,1,1,25,26,1,0,0,0,0,0,1
2113,353,0,0,20,21,1,0,0,1,1,1,1
2114,353,0,0,25,30,0,1,0,0,1,1,0
2115,353,0,0,25,32,1,1,0,1,0,0,0
2116,353,0,0,25,32,1,1,1,0,0,0,0
2117,353,0,0,30,22,0,0,0,0,1,1,1
2118,353,0,0,24,31,0,1,0,1,1,0,1
2119,354,0,0,22,26,0,0,0,0,1,0,1
2120,354,0,0,26,31,1,0,0,1,0,0,0
2121,354,0,0,34,28,1,0,1,1,1,1,1
2122,354,0,0,23,23,0,1,0,1,1,0,0
2123,354,0,0,33,23,0,1,1,0,1,1,1
2124,354,0,0,25,23,0,1,0,1,0,0,1
2125,355,0,0,21,23,0,0,1,0,1,1,1
2126,355,0,0,27,27,1,0,0,0,0,0,1
2127,355,0,0,26,31,1,1,0,0,0,0,0
2128,355,0,0,29,28,1,0,0,1,0,1,1
2129,355,0,0,33,33,1,0,1,0,1,1,1
2130,355,0,0,21,32,0,1,1,0,0,0,0
2131,356,1,1,20,34,1,0,0,0,0,0,0
2132,356,1,1,21,25,0,1,1,1,0,1,0
2133,356,1,1,28,31,0,0,1,0,0,0,0
2134,356,1,1,21,20,1,0,0,0,0,1,0
2135,356,1,1,33,21,1,1,1,1,0,0,1
2136,356,1,1,30,20,0,1,0,0,0,1,0
2137,357,1,0,32,24,1,1,0,0,0,0,1
2138,357,1,0,34,20,1,1,1,0,1,0,1
2139,357,1,0,28,34,1,0,0,1,1,0,1
2140,357,1,0,21,29,1,0,1,1,0,0,0
2141,357,1,0,31,25,1,1,0,1,1,1,1
2142,357,1,0,30,32,1,0,0,1,1,0,1
2143,358,0,0,28,25,1,0,0,0,1,0,1
2144,358,0,0,28,30,0,1,0,1,0,0,1
2145,358,0,0,28,22,1,1,0,0,1,1,0
2146,358,0,0,32,22,1,1,0,0,0,0,0
2147,358,0,0,25,25,0,1,0,0,1,0,0
2148,358,0,0,22,32,1,1,0,1,0,0,0
2149,359,0,0,21,26,1,0,1,0,0,1,0
2150,359,0,0,24,23,0,0,1,1,0,0,0
2151,359,0,0,22,30,0,0,0,1,1,1,0
2152,359,0,0,32,32,1,1,0,0,0,0,0
2153,359,0,0,30,23,1,0,0,0,0,1,1
2154,359,0,0,32,27,1,1,0,0,0,0,0
2155,360,0,1,32,27,0,1,0,0,1,1,1
2156,360,0,1,23,30,1,1,1,1,0,0,0
2157,360,0,1,33,28,1,0,1,0,1,0,1
2158,360,0,1,27,34,1,1,0,0,1,1,0
2159,360,0,1,28,24,1,1,1,1,0,1,1
2160,360,0,1,33,20,0,0,0,0,1,0,1
2161,361,1,0,24,20,0,1,1,0,0,0,1
2162,361,1,0,21,30,1,1,1,1,0,1,0
2163,361,1,0,26,31,0,1,0,0,1,0,0
2164,361,1,0,23,32,0,1,0,1,0,0,0
2165,361,1,0,27,26,1,0,0,0,0,0,1
2166,361,1,0,28,20,1,1,1,1,1,1,1
2167,362,1,0,32,33,1,1,0,0,1,0,1
2168,362,1,0,30,20,1,0,0,0,0,1,1
2169,362,1,0,30,31,1,1,0,0,0,0,1
2170,362,1,0,27,31,0,0,0,1,1,1,0
2171,362,1,0,27,31,0,0,0,0,0,1,0
2172,362,1,0,33,22,1,1,0,0,0,0,0
2173,363,0,0,23,22,1,1,0,0,1,0,0
2174,363,0,0,34,24,0,0,0,0,0,0,1
2175,363,0,0,24,22,1,1,1,1,1,0,1
2176,363,0,0,21,32,1,1,0,1,0,0,0
2177,363,0,0,26,20,1,1,0,1,0,1,1
2178,363,0,0,25,29,0,1,1,0,1,1,0
2179,364,0,1,24,32,1,0,1,0,0,0,0
2180,364,0,1,30,31,0,1,0,1,1,0,0
2181,364,0,1,21,33,0,1,0,0,0,0,0
2182,364,0,1,21,26,1,1,1,1,0,1,0
2183,364,0,1,24,22,0,1,0,1,1,0,1
2184,364,0,1,31,34,1,1,0,1,0,1,0
2185,365,0,0,33,20,1,0,1,0,0,0,1
2186,365,0,0,20,34,0,0,0,0,0,0,0
2187,365,0,0,27,34,0,1,0,1,0,0,0
2188,365,0,0,27,28,1,0,0,0,0,0,0
2189,365,0,0,33,22,1,0,0,1,1,0,1
2190,365,0,0,28,22,1,0,1,1,0,0,1
2191,366,1,0,23,32,1,1,0,1,0,0,0
2192,366,1,0,22,20,1,0,0,0,0,1,0
2193,366,1,0,25,20,1,1,0,0,0,0,1
2194,366,1,0,23,34,1,1,0,0,1,0,1
2195,366,1,0,31,33,0,0,0,0,1,1,0
2196,366,1,0,31,24,0,1,0,0,1,1,1
2197,367,1,0,26,24,0,1,0,1,0,1,0
2198,367,1,0,31,26,0,1,0,0,1,1,0
2199,367,1,0,21,23,1,0,0,0,1,1,1
2200,367,1,0,30,30,0,0,0,0,0,0,1
2201,367,1,0,20,26,0,0,1,0,0,0,0
2202,367,1,0,21,27,1,1,0,0,1,1,0
2203,368,0,1,27,28,1,1,0,0,0,0,0
2204,368,0,1,33,23,1,0,1,0,0,1,1
2205,368,0,1,22,27,1,1,0,1,1,1,0
2206,368,0,1,33,30,1,1,0,1,1,1,0
2207,368,0,1,21,27,1,0,0,0,1,1,0
2208,368,0,1,30,25,0,0,0,0,0,1,1
2209,369,0,0,34,32,0,0,0,1,0,1,1
2210,369,0,0,25,22,1,1,1,0,1,0,1
2211,369,0,0,22,26,0,1,1,0,0,0,0
2212,369,0,0,29,30,1,0,0,1,1,0,1
2213,369,0,0,32,33,1,1,0,0,0,1,0
2214,369,0,0,25,34,0,1,0,0,0,1,0
2215,370,0,0,26,22,0,0,0,0,1,0,1
2216,370,0,0,30,29,1,0,0,1,1,1,1
2217,370,0,0,26,25,1,1,1,0,1,1,1
2218,370,0,0,24,27,0,0,0,0,1,1,1
2219,370,0,0,28,21,0,1,1,0,1,0,1
2220,370,0,0,24,25,1,0,0,0,0,0,1
2221,371,1,0,21,34,0,1,0,1,1,1,0
2222,371,1,0,31,33,0,0,0,1,1,0,1
2223,371,1,0,34,25,1,1,1,0,0,0,1
2224,371,1,0,34,30,1,0,0,0,1,0,1
2225,371,1,0,23,30,0,0,0,0,0,0,0
2226,371,1,0,31,22,1,1,0,0,0,0,1
2227,372,1,1,24,22,0,0,0,0,1,0,1
2228,372,1,1,34,23,0,0,0,0,1,0,1
2229,372,1,1,22,27,1,0,0,1,0,0,0
2230,372,1,1,29,34,0,1,1,1,1,1,0
2231,372,1,1,34,24,1,1,1,0,1,1,1
2232,372,1,1,21,31,0,1,0,0,0,0,0
2233,373,0,0,26,30,1,0,1,1,0,0,0
2234,373,0,0,27,22,1,1,0,1,1,0,1
2235,373,0,0,30,29,1,1,0,0,1,0,1
2236,373,0,0,27,30,0,0,0,0,0,0,0
2237,373,0,0,28,29,1,1,0,1,0,1,0
2238,373,0,0,26,24,1,0,0,1,0,0,1
2239,374,0,0,33,31,0,0,1,0,1,1,0
2240,374,0,0,24,24,0,1,1,0,0,1,0
2241,374,0,0,32,32,0,0,0,0,1,0,0
2242,374,0,0,25,31,1,1,1,0,0,1,0
2243,374,0,0,21,26,0,0,1,1,0,1,0
2244,374,0,0,32,28,1,0,0,0,1,0,1
2245,375,0,0,30,32,0,1,0,0,0,1,0
2246,375,0,0,29,26,0,0,0,0,0,0,1
2247,375,0,0,31,20,0,0,1,0,1,0,1
2248,375,0,0,20,23,1,1,0,0,1,0,0
2249,375,0,0,30,22,0,0,1,0,0,0,1
2250,375,0,0,21,22,0,1,0,0,0,1,0
2251,376,1,1,20,32,1,1,0,1,0,0,0
2252,376,1,1,25,23,1,0,0,0,0,1,1
2253,376,1,1,22,20,1,0,0,0,1,1,1
2254,376,1,1,34,33,0,0,0,0,0,0,1
2255,376,1,1,26,20,0,1,0,0,0,0,0
2256,376,1,1,26,28,0,0,0,1,0,1,0
2257,377,1,0,30,21,1,0,1,0,1,0,1
2258,377,1,0,22,29,0,1,0,1,0,0,0
2259,377,1,0,24,34,1,1,0,0,0,0,0
2260,377,1,0,27,27,0,0,0,1,1,1,1
2261,377,1,0,21,25,1,0,0,0,1,1,0
2262,377,1,0,20,24,0,1,0,0,0,1,0
2263,378,0,0,29,22,0,0,0,0,0,1,1
2264,378,0,0,23,21,0,1,0,0,1,1,0
2265,378,0,0,30,34,0,0,1,0,0,1,0
2266,378,0,0,30,29,1,0,0,0,1,1,1
2267,378,0,0,33,25,1,0,0,0,0,0,1
2268,378,0,0,32,32,0,0,1,0,1,1,0
2269,379,0,0,32,31,0,0,0,0,0,0,1
2270,379,0,0,24,30,1,1,1,1,0,0,0
2271,379,0,0,25,32,0,1,0,0,0,1,0
2272,379,0,0,26,21,1,1,0,0,0,0,0
2273,379,0,0,30,28,0,0,0,1,1,0,0
2274,379,0,0,28,31,1,1,0,0,0,0,0
2275,380,0,1,33,21,0,0,0,1,0,0,1
2276,380,0,1,28,30,0,0,0,1,1,0,0
2277,380,0,1,28,29,0,0,0,1,0,0,1
2278,380,0,1,23,34,1,1,0,0,0,1,0
2279,380,0,1,20,27,1,1,1,1,0,1,0
2280,380,0,1,32,20,0,0,1,0,0,1,1
2281,381,1,0,31,33,1,0,1,1,1,0,1
2282,381,1,0,23,26,0,1,0,0,1,0,0
2283,381,1,0,26,24,1,0,1,0,1,0,1
2284,381,1,0,28,24,1,1,0,1,0,0,1
2285,381,1,0,29,23,1,0,0,0,1,1,1
2286,381,1,0,24,21,0,0,0,1,1,1,0
2287,382,1,0,29,30,1,0,0,0,0,1,1
2288,382,1,0,22,31,0,1,0,1,0,1,0
2289,382,1,0,33,25,1,0,1,0,1,1,1
2290,382,1,0,33,33,0,0,0,0,1,0,1
2291,382,1,0,34,26,1,1,1,1,0,1,1
2292,382,1,0,29,34,0,0,1,0,0,0,0
2293,383,0,0,26,24,0,1,0,1,1,0,1
2294,383,0,0,24,25,0,0,0,1,0,1,1
2295,383,0,0,32,23,1,1,1,0,0,0,1
2296,383,0,0,33,28,1,1,1,0,0,0,0
2297,383,0,0,21,32,1,0,1,0,1,0,0
2298,383,0,0,31,21,1,1,0,0,1,0,1
2299,384,0,1,28,25,0,1,0,0,1,1,1
2300,384,0,1,31,28,0,0,0,0,1,1,1
2301,384,0,1,21,29,0,0,0,1,1,1,0
2302,384,0,1,21,21,0,1,0,0,1,0,1
2303,384,0,1,25,26,1,0,0,0,0,1,1
2304,384,0,1,31,34,1,0,0,1,0,1,0
2305,385,0,0,27,27,1,1,0,0,0,1,0
2306,385,0,0,28,30,0,1,0,0,0,0,0
2307,385,0,0,29,20,1,1,0,1,1,1,1
2308,385,0,0,27,31,0,0,0,1,1,1,0
2309,385,0,0,23,27,0,1,0,0,0,0,0
2310,385,0,0,20,21,1,0,0,0,1,0,1
2311,386,1,0,32,24,1,1,1,1,1,0,0
2312,386,1,0,33,34,1,1,1,0,1,0,1
2313,386,1,0,24,33,0,1,1,0,0,0,0
2314,386,1,0,32,23,0,1,1,0,0,1,1
2315,386,1,0,25,29,1,1,0,0,0,1,1
2316,386,1,0,30,31,0,0,0,0,0,0,0
2317,387,1,0,20,27,1,0,0,0,1,1,1
2318,387,1,0,31,23,0,1,0,0,1,1,1
2319,387,1,0,20,29,1,0,0,1,0,0,0
2320,387,1,0,21,34,1,1,1,1,0,1,0
2321,387,1,0,34,22,1,1,1,0,1,1,1
2322,387,1,0,31,20,1,1,1,0,1,0,1
2323,388,0,1,33,21,0,0,0,1,1,1,1
2324,388,0,1,32,26,0,1,0,0,0,0,1
2325,388,0,1,32,27,1,0,1,0,0,1,1
2326,388,0,1,24,27,1,0,0,0,0,1,1
2327,388,0,1,34,23,0,0,1,0,0,0,1
2328,388,0,1,34,31,0,0,0,0,1,0,1
2329,389,0,0,30,23,0,1,1,0,1,0,1
2330,389,0,0,28,34,1,1,0,0,1,0,1
2331,389,0,0,20,28,0,0,0,0,1,0,0
2332,389,0,0,27,25,0,0,0,0,1,1,1
2333,389,0,0,24,20,0,0,0,0,1,1,1
2334,389,0,0,25,22,1,0,1,0,0,0,1
2335,390,0,0,23,21,1,1,1,0,1,0,1
2336,390,0,0,20,27,0,1,1,1,0,1,0
2337,390,0,0,30,32,1,1,0,1,0,1,0
2338,390,0,0,25,32,1,1,1,0,1,1,0
2339,390,0,0,33,31,0,1,0,1,1,0,1
2340,390,0,0,32,29,1,1,0,1,0,0,1
2341,391,1,0,30,20,1,0,0,0,0,0,1
2342,391,1,0,34,29,1,1,0,0,0,0,1
2343,391,1,0,24,34,1,1,0,1,0,1,0
2344,391,1,0,20,27,0,0,1,1,1,1,0
2345,391,1,0,28,31,1,0,0,1,1,0,1
2346,391,1,0,34,26,1,0,0,0,1,1,1
2347,392,1,1,34,27,1,0,1,1,1,1,0
2348,392,1,1,23,22,1,0,0,1,1,0,0
2349,392,1,1,30,22,0,0,0,0,1,1,0
2350,392,1,1,25,34,1,1,0,0,0,0,0
2351,392,1,1,20,25,1,0,0,1,0,1,0
2352,392,1,1,24,21,0,1,1,0,1,1,1
2353,393,0,0,28,21,1,1,0,0,0,1,1
2354,393,0,0,25,32,1,0,0,1,0,1,0
2355,393,0,0,27,29,0,0,1,0,0,1,0
2356,393,0,0,20,25,1,1,0,0,0,1,1
2357,393,0,0,21,23,1,0,0,0,0,1,0
2358,393,0,0,34,29,1,1,0,0,1,1,1
2359,394,0,0,27,23,1,1,0,0,1,0,1
2360,394,0,0,23,23,1,1,1,1,1,0,1
2361,394,0,0,33,20,1,1,0,0,1,1,1
2362,394,0,0,20,27,1,1,0,1,0,1,0
2363,394,0,0,23,21,1,0,1,0,1,0,1
2364,394,0,0,33,23,1,0,1,0,1,1,1
2365,395,0,0,33,23,1,1,1,0,0,0,1
2366,395,0,0,30,29,1,0,0,0,1,1,0
2367,395,0,0,21,30,0,0,0,0,0,0,0
2368,395,0,0,21,32,0,1,0,1,0,0,0
2369,395,0,0,30,27,1,1,0,0,0,1,1
2370,395,0,0,28,34,1,0,1,0,1,1,1
2371,396,1,1,21,21,0,1,0,1,1,0,0
2372,396,1,1,29,22,1,1,0,0,0,0,1
2373,396,1,1,26,22,1,1,0,0,0,0,1
2374,396,1,1,26,28,0,0,1,0,1,1,0
2375,396,1,1,23,30,1,1,1,1,1,0,1
2376,396,1,1,25,20,1,1,0,0,0,0,0
2377,397,1,0,21,30,1,0,0,0,0,0,0
2378,397,1,0,28,31,0,1,1,0,1,0,1
2379,397,1,0,25,20,1,0,1,0,1,1,1
2380,397,1,0,29,23,0,1,1,0,1,0,1
2381,397,1,0,24,21,0,1,0,0,1,0,0
2382,397,1,0,20,26,1,1,0,1,1,0,0
2383,398,0,0,20,30,0,1,0,0,1,1,0
2384,398,0,0,26,26,1,0,0,0,0,0,1
2385,398,0,0,24,25,0,1,0,0,1,0,0
2386,398,0,0,29,31,1,1,0,0,0,0,1
2387,398,0,0,33,24,1,1,0,0,1,0,1
2388,398,0,0,22,28,0,0,0,0,1,1,0
2389,399,0,0,24,23,1,0,1,0,1,0,1
2390,399,0,0,30,24,0,0,1,0,1,0,1
2391,399,0,0,29,30,0,1,0,0,1,1,0
2392,399,0,0,32,29,0,0,0,0,1,1,0
2393,399,0,0,34,20,1,1,0,1,0,1,1
2394,399,0,0,33,31,1,1,1,0,0,0,1
2395,400,0,1,31,24,1,0,1,0,0,1,0
2396,400,0,1,27,23,1,1,0,0,0,1,1
2397,400,0,1,30,20,0,0,1,0,0,0,1
2398,400,0,1,24,33,0,0,0,1,0,0,0
2399,400,0,1,21,20,0,0,0,0,0,0,1
2400,400,0,1,22,20,1,0,1,1,0,1,1
2401,401,1,0,21,23,1,0,1,1,0,1,0
2402,401,1,0,26,22,0,1,0,0,0,1,0
2403,401,1,0,25,21,1,0,0,1,0,1,1
2404,401,1,0,20,20,1,0,1,0,1,0,1
2405,401,1,0,22,31,1,0,1,0,1,0,0
2406,401,1,0,31,27,1,0,0,1,1,0,1
2407,402,1,0,22,30,0,1,1,0,1,1,0
2408,402,1,0,24,21,1,0,0,0,1,1,1
2409,402,1,0,28,22,1,1,0,0,0,0,1
2410,402,1,0,34,22,1,1,1,0,0,0,1
2411,402,1,0,28,27,1,1,0,0,1,1,1
2412,402,1,0,31,30,0,0,0,1,1,0,1
2413,403,0,0,21,29,1,0,0,0,0,1,0
2414,403,0,0,20,33,1,0,1,1,1,1,0
2415,403,0,0,30,29,1,0,1,0,0,0,1
2416,403,0,0,28,20,0,1,0,1,0,1,0
2417,403,0,0,26,30,1,1,0,1,0,0,0
2418,403,0,0,30,32,1,1,0,0,0,0,0
2419,404,0,1,34,23,1,1,0,1,1,1,1
2420,404,0,1,34,20,0,0,0,1,0,1,1
2421,404,0,1,29,30,1,1,0,0,0,0,0
2422,404,0,1,22,24,1,1,1,0,0,1,1
2423,404,0,1,30,26,0,0,0,0,1,0,1
2424,404,0,1,34,20,0,1,0,0,0,1,0
2425,405,0,0,23,33,0,1,1,0,1,0,1
2426,405,0,0,25,25,1,1,0,1,0,0,0
2427,405,0,0,30,22,1,0,0,1,0,1,0
2428,405,0,0,23,27,1,0,0,1,1,0,0
2429,405,0,0,34,34,1,1,0,0,0,0,0
2430,405,0,0,26,20,0,1,0,0,0,1,1
2431,406,1,0,20,30,1,0,1,0,1,1,0
2432,406,1,0,29,30,0,0,0,0,0,0,0
2433,406,1,0,24,28,0,0,1,0,1,1,1
2434,406,1,0,28,30,1,0,1,1,0,1,0
2435,406,1,0,31,31,0,1,0,0,0,0,1
2436,406,1,0,24,33,1,0,0,1,0,1,0
2437,407,1,0,26,27,1,1,0,1,1,1,0
2438,407,1,0,22,33,1,1,1,0,0,1,0
2439,407,1,0,21,23,0,0,1,1,0,0,0
2440,407,1,0,24,21,0,0,0,0,0,0,1
2441,407,1,0,27,29,1,1,0,0,1,1,1
2442,407,1,0,33,33,1,0,0,0,1,1,1
2443,408,0,1,29,34,0,1,0,0,0,0,0
2444,408,0,1,23,33,1,0,0,1,1,0,0
2445,408,0,1,27,20,1,0,1,1,0,1,1
2446,408,0,1,29,28,0,1,0,0,0,0,0
2447,408,0,1,34,32,1,1,0,0,1,0,1
2448,408,0,1,23,28,1,1,0,1,1,0,1
2449,409,0,0,24,24,1,1,1,1,0,0,1
2450,409,0,0,20,34,1,0,1,1,0,0,0
2451,409,0,0,25,20,1,0,0,0,0,1,0
2452,409,0,0,34,31,1,1,1,0,1,0,1
2453,409,0,0,32,22,0,0,0,0,1,1,1
2454,409,0,0,29,34,0,1,0,0,1,0,0
2455,410,0,0,29,34,1,1,0,1,1,0,1
2456,410,0,0,30,23,1,0,0,0,1,0,1
2457,410,0,0,28,22,1,0,1,0,0,0,1
2458,410,0,0,29,34,1,0,0,0,0,0,1
2459,410,0,0,27,26,0,1,0,0,0,0,0
2460,410,0,0,29,26,1,1,0,0,0,0,0
2461,411,1,0,23,33,0,0,0,0,0,0,0
2462,411,1,0,26,24,0,0,0,0,0,0,1
2463,411,1,0,34,31,1,1,0,0,1,0,0
2464,411,1,0,29,29,0,1,1,0,0,1,0
2465,411,1,0,26,24,1,1,0,1,0,0,0
2466,411,1,0,27,23,1,1,0,0,1,1,1
2467,412,1,1,28,27,0,0,1,0,1,0,0
2468,412,1,1,22,23,1,0,0,0,0,0,1
2469,412,1,1,33,24,1,0,0,1,1,1,1
2470,412,1,1,33,34,1,0,0,0,1,1,1
2471,412,1,1,33,24,0,1,0,0,0,0,1
2472,412,1,1,27,27,1,0,1,1,1,0,1
2473,413,0,0,26,33,0,1,1,1,1,1,0
2474,413,0,0,22,28,0,0,0,0,1,0,0
2475,413,0,0,26,30,0,1,0,1,0,0,0
2476,413,0,0,28,23,0,0,0,0,0,1,1
2477,413,0,0,33,24,1,0,0,0,0,1,1
2478,413,0,0,30,26,0,1,0,0,1,1,0
2479,414,0,0,23,34,0,1,1,0,0,0,0
2480,414,0,0,34,21,0,1,0,1,0,0,0
2481,414,0,0,23,20,0,0,0,1,1,0,1
2482,414,0,0,34,33,0,0,0,1,0,0,1
2483,414,0,0,31,34,1,1,0,1,0,1,1
2484,414,0,0,30,33,1,0,1,1,0,0,1
2485,415,0,0,26,24,1,0,0,1,0,0,0
2486,415,0,0,24,20,0,1,1,0,0,0,1
2487,415,0,0,22,32,0,1,0,0,0,0,0
2488,415,0,0,32,25,1,1,0,0,0,1,0
2489,415,0,0,28,32,1,0,0,0,1,0,1
2490,415,0,0,29,23,1,0,0,0,1,0,1
2491,416,1,1,30,30,0,0,0,0,1,1,0
2492,416,1,1,28,21,1,0,0,0,1,1,1
2493,416,1,1,26,33,1,0,0,1,0,0,0
2494,416,1,1,21,21,0,0,0,0,1,0,0
2495,416,1,1,30,22,0,1,1,0,1,1,1
2496,416,1,1,27,20,0,0,0,0,1,1,1
2497,417,1,0,21,31,1,0,0,0,0,1,0
2498,417,1,0,27,30,0,0,0,0,0,0,1
2499,417,1,0,26,31,0,1,0,0,1,1,0
2500,417,1,0,25,24,0,1,0,1,0,0,0
2501,417,1,0,28,21,0,1,0,1,0,1,0
2502,417,1,0,25,27,0,0,0,0,1,1,0
2503,418,0,0,22,22,0,1,1,1,0,1,0
2504,418,0,0,21,27,1,0,0,0,0,0,1
2505,418,0,0,24,28,1,0,0,0,0,0,0
2506,418,0,0,32,21,1,1,1,1,0,0,1
2507,418,0,0,29,33,0,1,1,0,1,1,0
2508,418,0,0,33,25,0,1,0,0,0,1,1
2509,419,0,0,24,28,1,1,0,0,0,1,0
2510,419,0,0,25,20,1,1,1,0,1,0,1
2511,419,0,0,33,27,1,0,1,0,0,1,1
2512,419,0,0,22,34,1,1,0,0,1,0,0
2513,419,0,0,27,21,0,0,0,0,0,0,1
2514,419,0,0,29,28,0,0,1,0,1,1,1
2515,420,0,1,26,24,0,1,0,0,1,0,0
2516,420,0,1,26,30,1,0,1,0,0,0,1
2517,420,0,1,28,24,0,1,0,0,0,0,0
2518,420,0,1,22,31,1,1,1,0,0,1,1
2519,420,0,1,32,28,0,1,0,1,0,0,0
2520,420,0,1,33,31,0,1,0,0,0,0,0
2521,421,1,0,33,23,0,1,1,0,1,1,1
2522,421,1,0,21,22,1,1,1,0,0,1,1
2523,421,1,0,22,22,0,0,1,0,0,1,1
2524,421,1,0,31,21,0,1,0,1,0,0,0
2525,421,1,0,33,21,1,1,0,1,0,0,1
2526,421,1,0,34,20,1,1,0,0,1,1,1
2527,422,1,0,21,21,0,1,1,0,0,0,0
2528,422,1,0,31,23,0,0,0,1,1,0,1
2529,422,1,0,33,21,0,0,1,0,0,0,1
2530,422,1,0,23,20,1,0,0,0,1,1,1
2531,422,1,0,29,26,0,1,1,0,0,0,1
2532,422,1,0,21,22,0,0,0,0,1,0,0
2533,423,0,0,30,34,1,1,0,0,0,0,0
2534,423,0,0,33,21,0,0,1,0,1,1,1
2535,423,0,0,33,28,0,1,1,0,1,0,1
2536,423,0,0,20,32,0,0,1,1,0,1,0
2537,423,0,0,31,24,1,0,1,0,1,1,1
2538,423,0,0,27,22,0,0,1,0,0,1,1
2539,424,0,1,31,29,0,0,1,1,1,1,1
2540,424,0,1,28,28,0,1,1,0,0,1,0
2541,424,0,1,26,24,0,0,0,0,1,1,0
2542,424,0,1,23,22,0,1,0,0,1,1,0
2543,424,0,1,31,27,1,0,0,1,1,1,1
2544,424,0,1,26,28,0,0,0,0,0,0,1
2545,425,0,0,23,33,0,1,0,1,0,1,0
2546,425,0,0,29,30,1,1,1,1,0,0,1
2547,425,0,0,23,22,0,0,1,1,0,1,0
2548,425,0,0,34,26,0,0,0,0,1,1,1
2549,425,0,0,25,28,1,0,0,1,0,0,1
2550,425,0,0,26,31,0,0,0,0,1,0,1
2551,426,1,0,33,25,1,0,1,0,1,0,1
2552,426,1,0,22,33,1,0,0,0,1,0,0
2553,426,1,0,20,23,0,1,1,0,0,0,0
2554,426,1,0,31,21,0,0,1,0,1,0,1
2555,426,1,0,30,31,1,1,0,0,0,0,0
2556,426,1,0,34,22,1,1,1,0,0,0,1
2557,427,1,0,20,21,1,0,0,0,0,0,1
2558,427,1,0,27,25,0,1,0,1,0,0,0
2559,427,1,0,27,24,0,1,0,1,0,0,0
2560,427,1,0,29,30,0,0,1,0,1,0,1
2561,427,1,0,29,25,0,0,1,0,1,0,1
2562,427,1,0,32,22,0,1,1,0,0,0,1
2563,428,0,1,26,21,0,1,0,1,0,0,0
2564,428,0,1,20,24,1,0,1,0,0,1,1
2565,428,0,1,25,33,0,0,1,0,0,1,0
2566,428,0,1,22,24,0,1,0,1,0,0,0
2567,428,0,1,23,32,0,0,0,1,1,0,0
2568,428,0,1,25,31,0,1,1,0,1,1,0
2569,429,0,0,27,26,1,0,0,0,0,0,1
2570,429,0,0,25,31,1,1,0,1,1,0,1
2571,429,0,0,26,23,0,0,1,1,1,0,1
2572,429,0,0,21,21,0,1,0,0,0,0,0
2573,429,0,0,22,32,1,1,0,0,1,0,0
2574,429,0,0,25,25,0,0,0,0,0,1,0
2575,430,0,0,29,24,1,1,1,0,1,1,1
2576,430,0,0,24,26,1,1,1,0,0,0,1
2577,430,0,0,34,25,0,1,1,1,0,1,0
2578,430,0,0,20,24,1,1,1,0,1,1,0
2579,430,0,0,33,28,1,0,0,1,0,0,1
2580,430,0,0,24,21,0,0,0,1,0,1,0
2581,431,1,0,28,33,1,1,0,0,0,0,0
2582,431,1,0,29,20,1,0,0,0,0,1,1
2583,431,1,0,26,32,1,1,0,1,1,1,0
2584,431,1,0,33,27,0,1,0,0,0,0,0
2585,431,1,0,28,34,1,1,0,1,0,0,0
2586,431,1,0,26,26,1,0,0,0,0,0,1
2587,432,1,1,32,34,0,1,0,1,1,0,1
2588,432,1,1,29,29,1,1,1,0,1,0,1
2589,432,1,1,22,20,1,0,0,0,1,1,1
2590,432,1,1,29,33,0,0,0,0,0,1,0
2591,432,1,1,32,26,1,1,0,1,0,1,1
2592,432,1,1,23,23,1,1,0,1,0,0,0
2593,433,0,0,26,21,1,1,0,0,1,0,1
2594,433,0,0,26,28,0,0,0,0,0,1,0
2595,433,0,0,21,24,0,0,1,1,0,1,1
2596,433,0,0,27,24,1,1,0,0,0,1,0
2597,433,0,0,20,28,1,1,0,0,0,1,0
2598,433,0,0,28,34,1,1,1,0,1,0,0
2599,434,0,0,27,33,1,0,1,0,1,0,1
2600,434,0,0,28,25,0,0,1,1,1,1,1
2601,434,0,0,22,29,0,0,0,0,1,0,1
2602,434,0,0,34,31,0,1,1,0,0,0,0
2603,434,0,0,26,30,0,1,1,0,1,0,1
2604,434,0,0,29,24,0,1,0,0,0,1,0
2605,435,0,0,29,27,0,0,1,0,0,0,1
2606,435,0,0,21,29,0,0,1,0,0,0,0
2607,435,0,0,22,25,1,1,0,0,0,0,1
2608,435,0,0,26,28,1,0,0,0,1,0,1
2609,435,0,0,20,32,1,1,1,0,1,0,0
2610,435,0,0,24,23,1,0,1,1,0,1,1
