race_id,district_group,election_year,vote_margin,won_seat,next_vote_share,pre_turnout,party_strength,district_income,synthetic_candidate_quality,synthetic_true_effect
307,North,2008,0.1185,1,0.57898,0.56971,0.5053,46098.1,-0.42413,0.055
308,Coastal,2002,-0.12332,0,0.29154,0.51025,0.50474,50945.14,-0.60473,0.055
309,South,2000,0.19522,1,0.55593,0.57496,0.63121,64220.83,-0.84123,0.061
310,South,1998,0.0989,1,0.49388,0.50413,0.51657,35165.61,0.65108,0.061
311,North,1998,0.01327,1,0.53324,0.56539,0.48845,63688.82,0.75492,0.065
312,Mountain,2000,0.02405,1,0.50369,0.62048,0.51054,66010.2,0.50063,0.065
313,North,2008,0.20423,1,0.60226,0.54746,0.52339,56517.57,0.2412,0.055
314,Central,2012,0.40159,1,0.61857,0.49487,0.71779,56103.69,-0.6217,0.055
315,North,1996,-0.03387,0,0.35198,0.58244,0.42269,56250.32,-0.63418,0.065
316,Mountain,1996,-0.00645,0,0.39945,0.56599,0.47974,62507.45,0.12297,0.065
317,North,1994,-0.1226,0,0.49051,0.60627,0.46293,55878.93,2.39641,0.055
318,Mountain,2006,-0.0253,0,0.58744,0.59521,0.33547,49957.34,-0.38099,0.065
319,South,2004,0.19642,1,0.51784,0.53791,0.45905,45945.94,1.63482,0.061
320,Mountain,2012,0.01648,1,0.47385,0.51658,0.44729,52987.0,-0.86486,0.065
321,North,1996,0.14139,1,0.53974,0.58887,0.61045,60314.73,1.01799,0.055
322,Central,2004,0.19319,1,0.58802,0.58901,0.56643,56164.18,1.40602,0.055
323,Coastal,2002,-0.04958,0,0.5104,0.58475,0.39405,68096.74,-0.77421,0.065
324,South,2006,0.03731,1,0.55241,0.40499,0.40803,52490.94,-2.13146,0.071
325,South,2012,-0.04476,0,0.40409,0.53817,0.50954,50135.48,-0.04003,0.071
326,Coastal,2006,-0.03066,0,0.56263,0.53711,0.46833,64521.24,-1.21733,0.065
327,Coastal,1992,0.43732,1,0.49622,0.52952,0.54692,55518.4,-0.88167,0.055
328,Coastal,2002,0.03611,1,0.57953,0.55346,0.5599,73383.16,0.18429,0.065
329,North,1996,0.00591,1,0.59695,0.54358,0.50169,51355.21,-0.53237,0.065
330,Central,1996,0.20983,1,0.57962,0.55533,0.44083,66179.43,0.58385,0.055
331,South,2002,-0.0125,0,0.4512,0.51843,0.33054,43096.54,-0.53002,0.071
332,Coastal,2002,-0.00716,0,0.44991,0.56547,0.6394,61581.93,0.11496,0.065
333,Coastal,2004,0.16666,1,0.44984,0.5665,0.43682,57087.86,2.23937,0.055
334,North,1996,0.11114,1,0.49007,0.55522,0.5715,58526.15,0.20184,0.055
335,North,2012,0.18766,1,0.54756,0.49777,0.61308,73548.85,1.18754,0.055
336,Coastal,2010,0.01092,1,0.53731,0.50333,0.73585,61386.46,-2.40907,0.065
337,Mountain,2002,0.08668,1,0.56414,0.58168,0.50033,63694.8,0.14236,0.055
338,Central,1992,-0.03854,0,0.44482,0.51532,0.41428,56145.85,-0.88288,0.065
339,Central,1994,0.04745,1,0.58322,0.57407,0.5266,68085.04,0.27365,0.065
340,South,1994,0.01951,1,0.5287,0.49578,0.54405,46765.32,1.78599,0.071
341,North,2008,-0.00644,0,0.57075,0.54194,0.52702,64091.2,1.58924,0.065
342,Coastal,1994,-0.30363,0,0.29674,0.49056,0.43141,74674.37,-0.66922,0.055
343,Central,2004,-0.01794,0,0.44172,0.52675,0.51113,55533.03,1.44476,0.065
344,North,2002,-0.03395,0,0.50532,0.56094,0.48716,58715.33,-0.96976,0.065
345,Central,1996,-0.05544,0,0.45853,0.49064,0.39517,48280.91,0.45862,0.055
346,North,2010,0.14651,1,0.46386,0.54927,0.49132,61116.21,-0.51605,0.055
347,South,1996,-0.03278,0,0.407,0.49125,0.43746,61588.04,-0.98978,0.071
348,North,2010,-0.04311,0,0.48024,0.57087,0.36901,62688.86,-1.01744,0.065
349,Coastal,2004,-0.0626,0,0.51103,0.61231,0.48944,51607.55,0.02844,0.055
350,South,1998,0.08051,1,0.58759,0.46025,0.44396,44006.52,0.71511,0.061
351,Central,1996,-0.0944,0,0.3993,0.53167,0.53237,52713.46,-0.87331,0.055
352,Central,2004,0.0686,1,0.64768,0.54728,0.54962,66255.25,-0.07102,0.055
353,North,1994,0.19334,1,0.53603,0.50489,0.50363,59079.6,1.51023,0.055
354,Coastal,1992,0.02408,1,0.5719,0.48556,0.64152,53299.2,-0.8415,0.065
355,South,2010,-0.08308,0,0.46585,0.48301,0.45141,32722.51,0.32521,0.061
356,South,2006,-0.11512,0,0.43767,0.53398,0.5,60046.23,0.06999,0.061
357,Central,1998,0.02822,1,0.52775,0.61681,0.43196,52502.78,-0.60937,0.065
358,Central,2010,0.1115,1,0.52796,0.42297,0.5668,65094.47,-1.05724,0.055
359,North,1994,0.07978,1,0.59566,0.59639,0.4696,66031.46,0.01282,0.055
360,Coastal,1992,0.10212,1,0.59912,0.50234,0.60679,72526.86,1.69538,0.055
361,North,2008,0.08766,1,0.57301,0.62161,0.46155,43121.55,-0.54176,0.055
362,South,2002,0.50211,1,0.62399,0.5449,0.54313,45166.22,-0.26973,0.061
363,Central,2012,0.0505,1,0.53458,0.53175,0.45646,57072.32,0.08657,0.055
364,Mountain,1998,-0.04302,0,0.44792,0.51854,0.47194,51952.73,0.77928,0.065
365,Coastal,2008,-0.36627,0,0.3445,0.54628,0.58345,62835.85,-0.47563,0.055
366,South,2006,0.62003,1,0.66068,0.56819,0.57616,58182.17,-0.40207,0.061
367,Central,2000,-0.06928,0,0.43573,0.55665,0.60482,60498.4,0.00235,0.055
368,Central,2002,0.47907,1,0.50266,0.62073,0.5868,55635.39,0.15069,0.055
369,South,2004,-0.13211,0,0.38934,0.49683,0.43564,53378.23,-1.34982,0.061
370,South,1998,-0.10798,0,0.45588,0.49319,0.46321,46423.36,-0.54661,0.061
371,Central,2010,0.00257,1,0.48973,0.56292,0.49345,55240.51,-0.1166,0.065
372,Central,1996,0.05122,1,0.58045,0.55276,0.42712,53263.56,0.72179,0.055
373,South,2010,0.03999,1,0.54584,0.52025,0.47701,45984.34,1.9729,0.071
374,Mountain,2004,-0.0545,0,0.46194,0.56093,0.39549,48975.35,1.24154,0.055
375,Mountain,1996,-0.02626,0,0.5381,0.54581,0.41682,44453.33,0.30681,0.065
376,Central,1996,-0.04031,0,0.50911,0.57791,0.34982,66523.12,1.32118,0.065
377,North,2006,0.02103,1,0.58338,0.56112,0.57638,57595.55,1.24131,0.065
378,North,2004,-0.04327,0,0.49243,0.57988,0.54614,55797.23,0.74363,0.065
379,South,1996,0.0196,1,0.57778,0.45091,0.51051,44322.41,-0.76728,0.071
380,Central,2012,0.51618,1,0.61552,0.52898,0.71756,47831.18,0.51994,0.055
381,Central,1994,-0.22491,0,0.32353,0.59769,0.34467,58874.96,-0.14822,0.055
382,Mountain,2006,-0.03888,0,0.4761,0.55075,0.31393,65819.24,0.48476,0.065
383,North,2012,0.23911,1,0.60722,0.66489,0.54434,53200.28,-0.76614,0.055
384,Coastal,2006,0.05581,1,0.49904,0.53149,0.71146,66893.82,-0.88388,0.055
385,Coastal,1998,-0.0889,0,0.57616,0.61128,0.52074,58894.48,0.17017,0.055
386,Coastal,2012,-0.19508,0,0.43338,0.53069,0.47065,74841.96,-0.78749,0.055
387,Mountain,2012,0.09195,1,0.51764,0.53622,0.38677,48338.25,-1.99161,0.055
388,Coastal,2002,-0.08037,0,0.52015,0.51357,0.67696,58873.37,-1.59973,0.055
389,Central,1996,0.0804,1,0.48933,0.55226,0.41917,51643.43,-0.78714,0.055
390,Central,1992,0.32511,1,0.65622,0.49224,0.50583,60039.49,-2.45744,0.055
391,Coastal,1994,-0.04861,0,0.57765,0.5968,0.60254,79854.98,1.48379,0.065
392,Coastal,2012,0.01203,1,0.56867,0.5664,0.60309,76963.65,1.24402,0.065
393,Central,2012,0.11161,1,0.55107,0.59921,0.47147,66235.7,-1.85128,0.055
394,Coastal,2004,0.3145,1,0.63514,0.57855,0.65609,59345.66,-0.13606,0.055
395,North,1996,0.10191,1,0.58166,0.66541,0.34877,52361.53,-1.15444,0.055
396,Coastal,2000,0.10184,1,0.52616,0.52796,0.74779,61398.07,1.14305,0.055
397,Central,2000,-0.01256,0,0.45895,0.50492,0.37629,58169.71,-0.6976,0.065
398,South,2000,-0.4828,0,0.21573,0.45181,0.31772,39797.68,-0.82496,0.061
399,North,2004,-0.21599,0,0.50399,0.5457,0.43512,63202.89,0.926,0.055
400,South,1996,-0.16347,0,0.4465,0.4846,0.43457,50795.78,0.25663,0.061
401,South,1994,0.0934,1,0.50511,0.56158,0.50899,52302.91,0.15939,0.061
402,South,2002,-0.11427,0,0.44902,0.50879,0.49117,50710.2,1.10281,0.061
403,Central,1994,-0.09111,0,0.46287,0.52845,0.61217,56143.48,0.58866,0.055
404,South,1996,0.35532,1,0.65743,0.50655,0.72679,59190.2,1.37647,0.061
405,Mountain,2010,-0.01985,0,0.39675,0.56297,0.37831,60672.53,1.61126,0.065
406,Mountain,2012,0.19865,1,0.55649,0.52487,0.54159,40249.72,0.89911,0.055
407,North,2012,-0.0099,0,0.66615,0.5891,0.45282,48976.87,0.54798,0.065
408,South,1998,0.11153,1,0.5358,0.45474,0.49017,48422.38,-0.0443,0.061
409,Central,2010,-0.05692,0,0.44116,0.59525,0.58262,68461.79,-1.60411,0.055
410,Central,1994,0.04273,1,0.48065,0.52263,0.33725,53832.64,0.57935,0.065
411,Mountain,1996,0.08603,1,0.44081,0.60485,0.51946,53615.45,-0.21376,0.055
412,Coastal,2000,-0.32146,0,0.39114,0.49455,0.47863,68605.83,0.34641,0.055
413,Mountain,1996,-0.44792,0,0.41426,0.44903,0.34512,60675.61,1.91795,0.055
414,Central,1992,0.04364,1,0.54781,0.44978,0.5464,53069.6,-1.09217,0.065
415,Central,1994,-0.02684,0,0.58685,0.52292,0.45756,49774.05,-0.57388,0.065
416,Central,2000,-0.10929,0,0.38473,0.49309,0.45523,59768.03,0.04208,0.055
417,Coastal,2000,-0.04102,0,0.51397,0.51254,0.57481,71598.55,-0.13821,0.065
418,Central,2012,0.00093,1,0.49443,0.50853,0.44285,56406.52,0.86108,0.065
419,North,2002,0.04445,1,0.62071,0.51343,0.51703,66151.08,1.91061,0.065
420,Mountain,2012,0.03526,1,0.56156,0.57304,0.43524,60840.87,-0.80258,0.065
421,Central,1996,-0.04443,0,0.41742,0.47633,0.44742,63732.74,-0.81946,0.065
422,Central,1994,0.24482,1,0.68603,0.48326,0.39452,53233.56,-0.21069,0.055
423,South,2010,-0.10971,0,0.40821,0.51942,0.59244,39038.31,2.53741,0.061
424,Mountain,2006,0.0029,1,0.5967,0.56249,0.48252,69612.59,-0.64298,0.065
425,North,1994,-0.11908,0,0.4007,0.55222,0.48801,77207.38,0.67692,0.055
426,Mountain,1992,0.07965,1,0.51461,0.64383,0.61256,55573.23,0.05783,0.055
427,Coastal,2002,-0.37999,0,0.35041,0.5156,0.63077,54241.23,1.12687,0.055
428,Coastal,2004,0.26976,1,0.52198,0.43374,0.58018,73571.26,0.25397,0.055
429,Mountain,1998,-0.00556,0,0.43798,0.58931,0.40329,54940.41,-1.02313,0.065
430,North,2004,-0.14468,0,0.41556,0.6155,0.35582,60630.23,-0.87889,0.055
431,North,2012,-0.12529,0,0.38646,0.57555,0.48423,56026.01,-1.61314,0.055
432,North,2002,0.00851,1,0.52751,0.51964,0.5183,52261.76,1.75748,0.065
433,Coastal,2010,-0.30415,0,0.41093,0.5227,0.3729,68898.53,0.58049,0.055
434,North,1996,0.45849,1,0.61989,0.62384,0.71067,63275.93,0.77677,0.055
435,North,2000,-0.00171,0,0.48974,0.51616,0.43991,64689.75,0.82732,0.065
436,Coastal,2004,0.08369,1,0.45898,0.52622,0.62692,60314.29,0.85573,0.055
437,Coastal,2010,0.00769,1,0.47214,0.49439,0.66064,48921.16,-0.89068,0.065
438,South,2006,-0.14183,0,0.41107,0.4859,0.40302,53927.04,1.08144,0.061
439,South,2012,0.0439,1,0.51515,0.58129,0.41117,54100.23,0.96381,0.071
440,Coastal,2006,0.206,1,0.68903,0.51848,0.62904,65499.33,-0.16664,0.055
441,Mountain,2012,-0.08548,0,0.47925,0.58156,0.46577,57747.51,-1.26562,0.055
442,Central,2012,-0.14447,0,0.38534,0.55707,0.58342,60015.0,-1.26927,0.055
443,North,1994,-0.07404,0,0.41359,0.51817,0.50331,54809.47,-0.98808,0.055
444,Central,2004,0.53328,1,0.60858,0.4998,0.67936,66518.97,0.46723,0.055
445,Coastal,2010,-0.07792,0,0.35389,0.5409,0.64811,66482.98,0.56441,0.055
446,South,2008,0.11856,1,0.53837,0.51362,0.37114,48150.52,-0.83268,0.061
447,South,1992,-0.0225,0,0.53185,0.53332,0.44558,53148.73,0.21678,0.071
448,Coastal,2000,0.02808,1,0.58536,0.50438,0.54042,48199.01,-0.09956,0.065
449,South,2012,0.33403,1,0.54418,0.52984,0.53998,49339.94,0.46905,0.061
450,Central,2000,0.00614,1,0.58347,0.59618,0.58891,60465.53,-1.53092,0.065
451,South,2000,0.03073,1,0.49279,0.54263,0.44911,48387.5,-0.1924,0.071
452,Central,2010,0.04347,1,0.48745,0.64877,0.43607,40658.89,-0.1578,0.065
453,Central,1994,-0.0209,0,0.46395,0.5616,0.47604,55492.24,-0.32971,0.065
454,Coastal,2012,0.46046,1,0.59787,0.49458,0.59698,76084.48,0.83756,0.055
455,Coastal,2006,0.13068,1,0.60527,0.50066,0.57962,68010.17,0.37297,0.055
456,Coastal,1998,0.14378,1,0.61186,0.55023,0.68307,68138.06,0.24069,0.055
457,Central,2002,0.28672,1,0.62263,0.51003,0.50455,56439.39,0.64702,0.055
458,Coastal,1992,0.00277,1,0.55618,0.55434,0.59429,57074.59,1.28233,0.065
459,South,2002,-0.18906,0,0.43458,0.49373,0.27601,48261.49,-2.15354,0.061
460,Central,2012,0.05291,1,0.43028,0.538,0.53704,54618.92,0.16236,0.055
461,Mountain,2006,0.12678,1,0.60088,0.52985,0.37027,66414.5,-0.98088,0.055
462,Central,2002,0.09153,1,0.47239,0.54918,0.52347,54920.18,-1.25772,0.055
463,North,1994,-0.65,0,0.30218,0.58404,0.3857,60172.58,-2.51322,0.055
464,Central,2008,0.04313,1,0.49957,0.53379,0.57571,72476.25,-0.04002,0.065
465,North,1994,-0.01109,0,0.45866,0.54982,0.41309,70637.85,0.89547,0.065
466,North,2006,-0.07516,0,0.50013,0.62916,0.46199,65274.06,-1.08001,0.055
467,Coastal,1996,0.08011,1,0.6058,0.54754,0.59657,65310.75,-2.03456,0.055
468,Central,2010,0.16388,1,0.57802,0.51146,0.57532,64464.29,-1.03941,0.055
469,North,1996,0.14204,1,0.60674,0.5653,0.44082,49967.22,-0.52983,0.055
470,Coastal,1992,-0.03432,0,0.45574,0.59378,0.56075,58888.08,1.47056,0.065
471,Coastal,1996,-0.22866,0,0.26591,0.49475,0.46818,57207.78,-0.87039,0.055
472,North,2012,0.08226,1,0.56485,0.60125,0.56401,57164.16,-1.13015,0.055
473,Mountain,2008,-0.07464,0,0.52799,0.4976,0.52166,61918.64,0.26454,0.055
474,South,2004,0.0285,1,0.56132,0.57421,0.61688,48788.35,-0.34666,0.071
475,Central,2006,0.38363,1,0.60449,0.62511,0.65964,71717.73,-0.94357,0.055
476,North,1994,-0.00339,0,0.59459,0.53094,0.4518,61658.73,1.06907,0.065
477,South,1996,0.03862,1,0.63529,0.53137,0.65171,65758.29,-1.79999,0.071
478,Mountain,2008,-0.05055,0,0.58851,0.53713,0.53211,66817.87,0.40665,0.055
479,South,2008,-0.05383,0,0.4594,0.53227,0.53998,52441.63,0.20957,0.061
480,Mountain,2012,0.42931,1,0.59964,0.52844,0.52521,60829.25,0.59271,0.055
481,Mountain,1996,-0.28516,0,0.43661,0.52655,0.36603,63553.21,0.49461,0.055
482,Mountain,2010,-0.17422,0,0.43184,0.55013,0.46936,56560.0,0.76392,0.055
483,North,1996,-0.05395,0,0.59812,0.54825,0.43644,46571.43,0.49488,0.055
484,Coastal,1996,-0.63927,0,0.22114,0.5745,0.36729,70512.7,-2.007,0.055
485,North,2012,0.14001,1,0.60248,0.57942,0.55038,59262.77,0.67605,0.055
486,Coastal,2002,0.03691,1,0.55876,0.59907,0.53864,67087.92,0.23488,0.065
487,Central,2008,0.01018,1,0.50269,0.5229,0.51983,64567.57,0.17734,0.065
488,Central,1996,0.04094,1,0.56301,0.51443,0.54743,67228.18,-1.91546,0.065
489,North,2010,-0.05747,0,0.59714,0.54278,0.57905,49502.34,1.06909,0.055
490,South,1992,-0.34066,0,0.44375,0.45502,0.35269,42815.12,1.50333,0.061
491,North,2004,0.40932,1,0.63095,0.64365,0.71122,53968.96,0.92685,0.055
492,South,2004,-0.37933,0,0.28072,0.55502,0.37917,50657.26,-0.94356,0.061
493,North,1996,0.35925,1,0.55661,0.57118,0.54038,53421.78,1.24551,0.055
494,South,1996,-0.04627,0,0.50559,0.56437,0.49345,43940.02,-0.60105,0.071
495,South,1996,0.0714,1,0.58941,0.49327,0.42002,45389.53,0.10061,0.061
496,South,2010,-0.0283,0,0.53691,0.44756,0.47094,52926.98,-0.89104,0.071
497,Coastal,2006,0.00414,1,0.62427,0.56125,0.57388,59260.58,-0.57045,0.065
498,Coastal,1992,0.2134,1,0.53741,0.5107,0.58795,66027.46,0.02388,0.055
499,North,2010,-0.13399,0,0.39847,0.58905,0.52171,70443.0,-0.78136,0.055
500,Coastal,2000,-0.01575,0,0.50655,0.44951,0.52063,61969.16,-0.1223,0.065
501,Mountain,1998,0.09951,1,0.51349,0.56779,0.4215,56065.49,1.11824,0.055
502,Coastal,1994,-0.10072,0,0.47956,0.51925,0.61752,58515.72,0.28831,0.055
503,Central,1996,0.41284,1,0.66761,0.49407,0.46589,58201.91,-0.03834,0.055
504,Coastal,2002,0.16977,1,0.5519,0.53022,0.57654,69324.13,0.95876,0.055
505,North,2012,-0.17381,0,0.50292,0.64096,0.40741,59605.06,0.86236,0.055
506,Central,2006,-0.06296,0,0.55632,0.54405,0.55202,67590.79,-2.45845,0.055
507,North,2006,0.17385,1,0.59395,0.589,0.61264,49981.41,0.9041,0.055
508,South,1992,-0.05022,0,0.49053,0.49768,0.4191,68651.29,1.46466,0.061
509,Coastal,2010,0.31177,1,0.4668,0.49068,0.67067,52470.63,-1.0368,0.055
510,South,1994,-0.26484,0,0.40941,0.4755,0.47955,56081.21,-0.72142,0.061
511,North,2006,0.104,1,0.65513,0.60049,0.50781,54162.2,0.83335,0.055
512,South,1992,-0.09513,0,0.49505,0.52278,0.60021,45272.1,-0.32812,0.061
513,Central,1996,0.26623,1,0.63113,0.57059,0.53866,58026.28,0.5739,0.055
514,Coastal,1996,0.02971,1,0.53033,0.53813,0.52289,71539.52,0.35319,0.065
515,North,2004,-0.25455,0,0.4346,0.58807,0.42402,42877.69,0.0215,0.055
516,Coastal,2008,0.07009,1,0.56885,0.50729,0.47416,60177.73,0.7963,0.055
517,North,2006,0.0394,1,0.62556,0.54174,0.4222,55998.94,-0.40528,0.065
518,Coastal,1998,-0.18387,0,0.47166,0.60091,0.66409,69188.93,1.2933,0.055
519,Central,1992,-0.054,0,0.46211,0.50727,0.42495,57893.95,-0.64848,0.055
520,North,1996,-0.06043,0,0.41996,0.60371,0.48452,47674.0,-1.78976,0.055
521,Central,1996,0.49216,1,0.6236,0.5341,0.67873,65867.12,0.08147,0.055
522,Central,2004,-0.26049,0,0.36224,0.58648,0.4569,54749.98,-1.22115,0.055
523,Central,1998,0.1001,1,0.53862,0.53894,0.44352,61170.25,-0.29172,0.055
524,Mountain,1998,-0.03674,0,0.49552,0.57747,0.35277,59333.89,2.20683,0.065
525,South,2002,0.20987,1,0.49914,0.55643,0.6296,43310.59,-0.01023,0.061
526,North,2010,0.05209,1,0.60749,0.46205,0.50113,51343.16,0.29666,0.055
527,North,2008,-0.0522,0,0.46107,0.53606,0.49561,64233.58,0.65643,0.055
528,Coastal,2012,0.13427,1,0.60782,0.62782,0.60793,55557.97,-0.06244,0.055
529,Coastal,1996,0.06175,1,0.55303,0.54083,0.45603,71582.32,0.07147,0.055
530,South,2012,-0.04105,0,0.48748,0.55137,0.45553,37891.1,-1.13214,0.071
531,North,2010,-0.4044,0,0.3614,0.56885,0.27306,66833.86,-0.52212,0.055
532,Central,1996,0.16453,1,0.60696,0.52935,0.42731,54193.73,2.66563,0.055
533,Coastal,2006,0.10787,1,0.54191,0.52735,0.5649,58271.27,-1.11898,0.055
534,North,1998,-0.02508,0,0.51673,0.57495,0.58557,62656.38,0.09758,0.065
535,South,2010,-0.20136,0,0.42881,0.46584,0.55822,44876.91,0.20711,0.061
536,Central,2012,-0.56765,0,0.29158,0.40447,0.39159,68018.98,-1.33105,0.055
537,North,2000,0.04083,1,0.51646,0.55787,0.45888,52706.06,-0.9032,0.065
538,South,2006,0.09819,1,0.52966,0.48204,0.45845,40053.65,0.21449,0.061
539,Coastal,1998,0.12869,1,0.65378,0.5045,0.59804,66608.15,0.51096,0.055
540,Central,2006,0.13087,1,0.43364,0.60628,0.62279,61460.44,-1.92321,0.055
541,North,2008,-0.14901,0,0.49327,0.56373,0.33821,52688.06,1.61517,0.055
542,North,2008,0.07897,1,0.55341,0.68324,0.50637,62894.18,0.10783,0.055
543,Central,2012,-0.39736,0,0.43851,0.52653,0.36858,52783.0,0.92724,0.055
544,South,1998,-0.19004,0,0.4421,0.49043,0.43741,60250.89,-0.61886,0.061
545,North,1992,-0.2865,0,0.46175,0.59777,0.28412,60070.54,0.51193,0.055
546,North,1992,-0.15699,0,0.41562,0.59067,0.43258,59324.47,1.33538,0.055
547,Coastal,2012,0.06804,1,0.5882,0.58764,0.61197,69075.66,-0.49829,0.055
548,Coastal,2006,-0.01233,0,0.41624,0.5313,0.597,72501.86,0.80556,0.065
549,North,1992,0.1912,1,0.68321,0.59597,0.46808,60025.7,-0.12822,0.055
550,South,2004,-0.25321,0,0.37199,0.46279,0.46771,54982.38,0.86874,0.061
551,North,2004,0.13818,1,0.62151,0.60557,0.59864,56028.64,-0.30471,0.055
552,South,2000,-0.0005,0,0.49167,0.54924,0.53927,54385.13,0.95503,0.071
553,North,1998,-0.10198,0,0.41674,0.6285,0.54223,54329.0,-0.52518,0.055
554,Mountain,2006,-0.02119,0,0.52322,0.52197,0.45519,59938.0,0.21229,0.065
555,Coastal,2008,0.25944,1,0.57579,0.56639,0.62615,75969.18,-0.97134,0.055
556,Central,2008,0.49661,1,0.5627,0.60077,0.64019,66214.5,-0.98206,0.055
557,Central,1992,0.05471,1,0.53304,0.55055,0.50807,60235.55,1.7455,0.055
558,Central,2008,0.49058,1,0.61079,0.49758,0.4995,48978.38,0.18967,0.055
559,Coastal,1992,0.03152,1,0.4962,0.52519,0.58846,60945.7,-0.26114,0.065
560,Coastal,2002,-0.35808,0,0.35935,0.48565,0.38102,76612.38,-0.15783,0.055
561,Coastal,1998,-0.16395,0,0.4115,0.53432,0.43913,55598.78,-0.34068,0.055
562,Coastal,1992,-0.01107,0,0.49558,0.47782,0.53982,70839.94,1.68786,0.065
563,North,2008,-0.02999,0,0.44367,0.55095,0.50357,71559.7,0.44837,0.065
564,North,1992,0.03068,1,0.60838,0.58331,0.5583,68814.38,-0.72721,0.065
565,Coastal,2012,-0.19266,0,0.4453,0.47746,0.42359,65396.68,0.31467,0.055
566,Central,2006,0.03104,1,0.52707,0.6054,0.4591,48669.2,-0.52294,0.065
567,North,2000,-0.03416,0,0.52867,0.61315,0.57117,60218.82,0.59757,0.065
568,Coastal,2002,-0.22243,0,0.36645,0.55238,0.57215,63998.21,-0.83528,0.055
569,Central,2006,-0.0884,0,0.55557,0.57425,0.42297,54255.25,0.87065,0.055
570,Coastal,2012,-0.21666,0,0.4887,0.56129,0.56695,64997.09,0.24978,0.055
571,Mountain,2004,0.094,1,0.5986,0.57246,0.53564,56482.21,-0.31778,0.055
572,North,2006,-0.46202,0,0.28817,0.54089,0.38452,52581.19,0.77352,0.055
573,North,1992,0.1124,1,0.54527,0.59292,0.37969,51582.51,1.51682,0.055
574,Mountain,2006,-0.00054,0,0.46534,0.6203,0.4344,69113.86,0.91916,0.065
575,Mountain,2002,-0.33543,0,0.38413,0.51517,0.37334,45259.82,0.02593,0.055
576,Mountain,2002,0.23516,1,0.59842,0.53454,0.52274,62152.57,-0.90013,0.055
577,Central,2004,-0.00669,0,0.43048,0.57432,0.58667,47513.67,-0.57775,0.065
578,Central,1992,-0.00133,0,0.45001,0.50982,0.4437,65324.96,-0.33481,0.065
579,South,2004,-0.20645,0,0.43922,0.46765,0.49454,55553.04,-0.05296,0.061
580,North,2000,-0.0123,0,0.52434,0.53119,0.53783,49644.49,0.24418,0.065
581,South,2000,-0.05253,0,0.48769,0.41607,0.48344,45202.52,0.06702,0.061
582,North,2004,0.05401,1,0.54539,0.57128,0.65111,55467.72,1.59492,0.055
583,North,2006,-0.03637,0,0.5582,0.54372,0.38448,55329.07,0.8268,0.065
584,Mountain,2010,0.27944,1,0.58973,0.55424,0.52584,48575.41,0.78625,0.055
585,South,2000,0.19392,1,0.66495,0.54746,0.52632,66657.68,-0.33298,0.061
586,North,1998,0.00873,1,0.50026,0.58518,0.41595,64565.91,-0.40187,0.065
587,Coastal,2000,0.30671,1,0.60241,0.57578,0.64554,51928.89,0.60741,0.055
588,Coastal,2010,0.19837,1,0.64655,0.52075,0.61709,72553.82,1.53012,0.055
589,South,1996,0.10991,1,0.53233,0.57459,0.52734,48090.02,-0.92123,0.061
590,South,2002,0.14665,1,0.59573,0.5371,0.59471,42441.28,-0.03825,0.061
591,South,2010,0.0405,1,0.64988,0.44665,0.72208,55542.63,0.33087,0.071
592,Mountain,1998,-0.19939,0,0.38916,0.49055,0.35819,65356.1,-0.82693,0.055
593,South,1998,-0.1225,0,0.35763,0.49886,0.58835,56669.47,-1.85937,0.061
594,Coastal,2010,0.15268,1,0.65358,0.57235,0.55616,67774.14,-1.09536,0.055
595,South,2010,0.01814,1,0.54639,0.50167,0.52236,67357.96,1.26862,0.071
596,Coastal,1996,0.07196,1,0.47846,0.5735,0.48987,60761.7,0.37179,0.055
597,North,2004,-0.16051,0,0.4153,0.63412,0.38251,56904.46,-1.37788,0.055
598,Coastal,2002,0.05706,1,0.59022,0.54377,0.53095,63780.04,0.30234,0.055
599,South,2010,-0.11829,0,0.41594,0.54811,0.52949,60271.74,0.12537,0.061
600,South,2000,0.49858,1,0.62463,0.52029,0.68282,49715.09,0.35658,0.061
601,Central,2012,0.02103,1,0.56879,0.54044,0.55058,55896.08,-1.17353,0.065
602,South,2002,-0.20442,0,0.42141,0.51332,0.48475,49932.64,1.39168,0.061
603,Coastal,2008,-0.04959,0,0.40843,0.53689,0.52189,77546.37,-0.35853,0.065
604,Coastal,2008,-0.20079,0,0.33324,0.62404,0.62286,56525.85,-0.97533,0.055
605,Coastal,2008,0.23095,1,0.56602,0.52302,0.63768,71950.79,-0.53552,0.055
606,South,2012,-0.19458,0,0.44968,0.443,0.53519,45064.49,-0.44466,0.061
607,Central,2000,0.37231,1,0.59404,0.65848,0.68358,72755.76,0.88076,0.055
608,South,2012,-0.08751,0,0.46819,0.55382,0.47073,54228.4,0.09128,0.061
609,Mountain,2008,-0.03835,0,0.45526,0.57943,0.30648,54362.4,1.30909,0.065
610,South,1996,-0.34868,0,0.39443,0.48421,0.4993,48134.26,0.04859,0.061
611,South,2000,-0.11372,0,0.44539,0.48252,0.35575,52917.39,1.31308,0.061
