worker_id,year,weight,college,female,experience,region,occupation_group,hourly_wage,annual_hours,annual_earnings,log_hourly_wage,log_annual_earnings
200,1980,1.3574145841227014,0,1,35,Northeast,low_service,11.26924913032452,1960.9503420981173,22098.43793729878,2.4220777003063314,10.003262203437593
201,1980,0.7664130650540113,0,0,34,Northeast,middle_routine,9.207643716631422,2305.5824422028395,21228.981687124702,2.2200339778638085,9.963122587796777
202,1980,0.9121232791584232,1,0,40,West,high_abstract,15.260462645727676,2318.6813302698056,35384.14982792852,2.725265342941152,10.474019253880384
203,1980,0.9791636715900833,0,1,28,West,middle_routine,15.710914445585301,1978.5534057043008,31084.883283041694,2.7543556584401823,10.344476911928549
204,1980,0.8403044764660033,0,1,10,South,high_abstract,7.958141841857949,1836.0181456374337,14611.292827207702,2.0741955356531263,9.589549990029512
205,1980,1.7865079897805953,0,1,11,South,middle_routine,8.066190248183316,1725.320161741745,13916.760663635327,2.087681282607848,9.540849195861279
206,1980,1.686810770159629,0,1,5,Midwest,high_abstract,8.563265861151836,1986.9584387880993,17014.85336640168,2.1474816432266706,9.74184196899612
207,1980,0.7932723627806622,0,1,8,Northeast,high_abstract,13.560181780148762,2277.7360708161946,30886.51516746939,2.6071376880380854,10.338074965287351
208,1980,1.076270961622507,0,1,23,West,high_abstract,9.517498405222021,1661.3859936669305,15812.238545183214,2.2531320417118033,9.668539510641207
209,1980,1.9019587459889418,1,1,9,Northeast,middle_routine,13.725681951173074,1861.8538119881302,25555.213262928264,2.619268672949813,10.148596616420082
210,1980,1.737984924548281,1,0,10,Midwest,low_service,6.889557020771181,1822.9663342982487,12559.430507094004,1.9300067898920874,9.438227097202342
211,1980,0.6506193343349559,0,1,40,Midwest,middle_routine,8.833769747895124,1895.071764394104,16740.627622394873,2.1785818485257487,9.725593835717877
212,1980,1.918359984013317,1,1,34,Northeast,middle_routine,11.616318128841355,2203.849750576648,25600.619810866017,2.452410844832192,10.150371841536517
213,1980,1.9364499707758587,0,1,37,West,middle_routine,9.373728764269286,2269.018681210541,21269.16567872761,2.237910964184227,9.965013682165319
214,1980,1.1910640014531682,0,0,26,Midwest,low_service,6.040918989478268,1787.7348952595005,10799.561676926058,1.7985561509488708,9.287260826818889
215,1980,0.5766649010026925,1,0,31,South,middle_routine,13.347290348342783,1886.9973676187685,25186.30175216623,2.5913133940834383,10.134055544442415
216,1980,0.6851847157877172,0,0,20,South,low_service,7.372405079432015,1804.4701361269176,13303.284797265467,1.9977439866745321,9.495766260953992
217,1980,0.8054962228073023,1,0,12,Northeast,middle_routine,15.620234825905422,2062.0605491069036,32209.870002285315,2.7485671779672565,10.38002820637439
218,1980,1.2448433505115934,0,1,36,South,low_service,7.279192222729528,1837.0914425880796,13372.541741330118,1.9850198976359805,9.50095875983109
219,1980,0.87457537267346,0,0,21,South,high_abstract,16.244645029497526,1957.907389134282,31805.510537116694,2.7877633178203083,10.367394841086467
220,1980,1.187787302955173,0,1,17,South,middle_routine,9.506534691525388,2248.699161685197,21377.336591364383,2.2519794244035096,9.970086602046475
221,1980,1.4645584750505305,0,1,11,West,middle_routine,7.938532503673532,2050.465236220346,16277.684925387843,2.0717284349622087,9.697550425844385
222,1980,1.618473907428512,0,0,18,South,low_service,7.896332257318412,1777.0687034571954,14032.324926580059,2.0663983804402037,9.54911887045704
223,1980,0.5844770361978728,0,0,38,West,middle_routine,8.556348649711099,1697.060729705491,14520.64328309331,2.14667353953803,9.583326590640768
224,1980,1.3945433113091426,0,1,4,Midwest,middle_routine,8.42568206476883,1955.5472438114396,16476.819338990164,2.131284430204156,9.70970978356145
225,1980,1.3140255655428357,0,0,38,Midwest,middle_routine,14.505152577018208,2017.3960298428524,29262.63722114135,2.674503936443808,10.284066801105261
226,1980,0.6744299641263847,1,1,37,South,high_abstract,15.604369308472105,1713.7521307806603,26742.021151882407,2.747550958915742,10.193991433135423
227,1980,1.5841665558107678,1,0,14,South,middle_routine,11.879279314180218,2091.0357765944523,24839.998046109245,2.474795648304833,10.120210457388364
228,1980,1.2259440693471562,0,1,31,West,high_abstract,16.156245183439022,2273.6482614110173,36733.61877225625,2.7823066735849613,10.51144765757224
229,1980,1.5125059080704744,1,1,6,South,low_service,9.33539585143683,1968.9496674362472,18380.92455707227,2.233813181176226,9.819068696987989
230,1980,1.7811162585332903,0,0,32,Northeast,middle_routine,10.312498842466022,2025.882966425122,20891.9157462307,2.333356639415074,9.947117556723565
231,1980,1.234370846489833,0,0,5,South,high_abstract,10.369799004273979,1956.2070747578216,20285.47417597737,2.3388976396306416,9.917660351062553
232,1980,1.1578033884325998,1,1,39,West,middle_routine,11.531612256398054,1968.8327231370113,22703.815560924315,2.445092155936345,10.030288275728891
233,1980,1.805527801416964,0,1,2,Midwest,middle_routine,7.177590278074845,2238.218196817535,16065.01316968775,1.9709637108615103,9.68439909132477
234,1980,1.099961514926931,0,1,5,Midwest,middle_routine,6.470321571121368,1987.95279850329,12862.693874526929,1.8672258091511846,9.462086452878228
235,1980,1.8504998336750151,0,0,6,Midwest,middle_routine,8.450172304248076,1945.9737072597143,16443.81312588099,2.1341868321964634,9.707704583679357
236,1980,0.8990163962774707,0,0,2,West,high_abstract,9.213643425885628,1859.8763799527455,17136.237781111577,2.2206853665990183,9.748950668706545
237,1980,0.7185072673063075,0,1,27,West,middle_routine,8.698722595432349,1664.6941801983214,14480.712879775869,2.1631761867690114,9.580572896756571
238,1980,0.7922837987927889,0,0,5,South,high_abstract,10.623947109717932,1964.2819959493904,20868.428033537497,2.363110614344232,9.945992675410626
239,1980,1.1625503093921408,1,0,38,South,middle_routine,10.397559773996669,1844.1679172975075,19174.846153387778,2.3415711415000273,9.86135460291189
240,1980,1.617921943863308,0,0,22,West,middle_routine,10.24196139287918,1829.07118721404,18733.276484273883,2.32649314354284,9.838056712561766
241,1980,1.8220375708785472,0,0,19,West,low_service,12.157820558921767,2207.3248525769923,26836.259472879516,2.4979726301225136,10.197509217471909
242,1980,1.6615706904403944,0,1,16,Midwest,low_service,8.756779766869295,2114.6180663003643,18517.244697635302,2.1698282308426893,9.826457722706419
243,1980,1.2514666159430794,0,0,3,South,middle_routine,9.639409421316161,1783.6486317393042,17193.31942510553,2.2658598433968327,9.752276181835464
244,1980,2.0936690346243294,1,0,24,South,middle_routine,20.32630490380661,1873.5835758794913,38083.03102609082,3.011915855282324,10.54752408201108
245,1980,0.9174546488914107,1,0,8,South,middle_routine,14.63064439663877,2150.2031739764952,31458.858018974108,2.683118260312112,10.356435876492974
246,1980,1.2382027802095368,0,0,39,Northeast,low_service,12.343782626086446,1955.2461628848419,24135.1336151401,2.5131525052238928,10.091423884235892
247,1980,0.92915443190894,0,1,22,South,middle_routine,12.232423567818651,1923.926132476977,23534.27936565356,2.5040900958737526,10.066213333678903
248,1980,1.454038703995868,0,0,16,Midwest,middle_routine,9.095406936942261,2060.087041152874,18737.329964806708,2.207769553898481,9.838273067776308
249,1980,1.5612189190772188,0,0,2,West,middle_routine,9.329279619057385,1703.6007472481763,15893.36773031334,2.233157800630442,9.673657177308293
250,1980,0.8807974487243733,0,1,14,South,middle_routine,6.416506794803581,1906.1661093256266,12230.92779251219,1.8588738566597516,9.41172308782446
251,1980,1.1150353095572019,0,0,24,South,low_service,6.523729494774925,2078.530718010029,13559.772150877729,1.8754462208051774,9.514862758320598
252,1980,1.9831175828871164,1,0,34,Midwest,middle_routine,14.038383918198186,1954.219401532183,27434.08221910028,2.641795286431074,10.219541396012074
253,1980,0.6127224568245714,0,1,27,Midwest,middle_routine,12.9455511149286,1950.9022654756593,25255.504997945154,2.5607521858722895,10.136799430661261
254,1980,1.1820490822777583,0,0,12,South,middle_routine,8.124964810818563,2306.074080637937,18736.770756324007,2.0949413972302455,9.838243222711478
255,1980,1.5167433242936865,0,0,26,South,high_abstract,14.323946088341687,1723.2349369777812,24683.524334816622,2.661932688399816,10.113891269072845
256,1980,1.0606200575472577,1,1,7,West,high_abstract,10.343503580503626,2062.6506711106845,21335.03460196157,2.3363586492606814,9.968105817461028
257,1980,0.6004830561143393,1,1,15,West,middle_routine,13.662342065626826,2097.0008562017606,28649.943009340783,2.614643293737898,10.262906732938141
258,1980,1.8647705885830175,0,1,21,West,middle_routine,11.174382597511391,1663.4254299130516,18587.752176278307,2.4136238904285334,9.8302581576584
259,1980,1.1607981988544736,1,0,24,South,low_service,11.812001938557207,1829.1463757161112,21605.880535863595,2.4691161279992726,9.980720803650481
260,1980,1.2901312437489039,0,1,38,South,high_abstract,15.656103538991673,1753.0254163443333,27445.547424770866,2.7508608434464388,10.219959227032867
261,1980,1.4161629791543004,0,0,13,West,middle_routine,9.80423932946964,2176.262207092207,21336.59552201182,2.2828148767785246,9.968178977077683
262,1980,1.7436626570845157,0,1,5,West,middle_routine,10.178133885519797,2089.7656060055306,21269.914127278706,2.320241682483718,9.965048870916679
263,1980,0.907401018349038,1,0,10,West,low_service,9.281720251622207,1664.5065796514632,15449.4844293094,2.228046901560902,9.645330911497854
264,1980,0.641798844777131,0,0,30,West,low_service,11.024497923829415,2140.5276156332566,23598.242254448363,2.400119880507227,10.06892750749616
265,1980,1.4449978499666885,0,0,36,South,high_abstract,9.803673382228148,2104.128742394924,20628.1909445983,2.2827571503647066,9.934413911701515
266,1980,0.687795370026308,1,1,36,Midwest,low_service,10.568835567113013,2006.5141927016691,21206.518565742455,2.3579096298697566,9.962063892914118
267,1980,1.96448721083713,0,1,12,West,middle_routine,8.131454552800504,2169.8137411886414,17643.741824517474,2.0957398193404946,9.778136428637469
268,1980,1.4702660441316067,0,1,7,West,low_service,6.691163417348997,1778.200781629811,11898.232018742783,1.9007877629591645,9.38414509820848
269,1980,0.8402066484022424,0,0,2,Midwest,middle_routine,9.417449432584508,2111.999438681498,19889.647915429872,2.242564291053796,9.897954670104106
270,1980,1.7653065217936752,1,0,6,South,low_service,10.568259697160784,2088.128943299068,22067.888953942474,2.3578551408356514,10.001878842385029
271,1980,1.0336605569269155,1,1,28,South,middle_routine,11.465451766795127,1758.6246661246523,20163.426285348385,2.4393383195278924,9.911625662375029
272,1980,1.361638803566638,0,0,4,South,middle_routine,8.328499998677765,2011.4750902559897,16752.570286537368,2.119683367776265,9.726306975423503
273,1980,0.5632908505712168,0,0,35,Midwest,high_abstract,13.026309836059779,2140.291364494319,27880.098453346156,2.566971145812446,10.23566839619341
274,1980,1.4040650436281714,1,0,33,West,middle_routine,14.79225478807836,2204.337162007143,32607.116939239222,2.69410371865784,10.392285854548025
275,1980,1.2034552538710215,1,0,19,West,high_abstract,18.52542411714676,1955.2152402969075,36221.191566809226,2.919144065232995,10.497399628930767
276,1980,1.933675694557802,0,1,26,South,middle_routine,12.338155190885617,2056.5026365376602,25373.44868006709,2.5126965089937694,10.14145857871432
277,1980,1.221713929257712,1,0,25,Northeast,middle_routine,12.652665717091017,1873.8268467284593,23708.90470336594,2.5378679215971673,10.073605982436348
278,1980,0.5946086995504706,1,0,11,Northeast,low_service,10.554260312706326,2194.404894520456,23160.320488245758,2.3565295995178794,10.050195769598345
279,1980,0.8031064201413902,1,0,16,West,middle_routine,12.822740383891079,2023.5080823961225,25946.918805270758,2.5512201871432763,10.163808145716661
280,1980,0.8436016772096863,1,1,25,South,low_service,10.807623665920437,1763.4558406612418,19058.767077336055,2.380251780096121,9.855282488722237
281,1980,1.145314597882723,1,0,7,West,high_abstract,13.888446986984288,1754.7574561867152,24370.855905264598,2.631057342522781,10.101143267269014
282,1980,1.9252602334964692,0,0,26,West,low_service,11.122654210273595,1721.299680645709,19145.42114007659,2.408983948315238,9.85981886106181
283,1980,0.7822106012167148,0,0,10,Midwest,high_abstract,14.77939862076772,2135.1640254694653,31556.44025313627,2.6932342259755844,10.359532975605054
284,1980,1.1229796926622533,0,0,31,West,low_service,11.694836279602335,1784.3811414444508,20868.04530960279,2.4591474007592162,9.945974335387904
285,1980,0.6129936281456105,1,0,31,South,middle_routine,14.848737129285016,1813.9983529824601,26935.58469639252,2.697914819833461,10.201203542560204
286,1980,1.6288869435477489,0,1,25,West,middle_routine,11.435961276673542,1865.5127051142874,21333.9310568295,2.436762888364226,9.968054091570076
287,1980,1.819645148047702,1,1,8,West,middle_routine,9.618934736598792,2271.2834450136907,21847.327225903962,2.2637335243048367,9.991833869284319
288,1980,1.0609420070491216,0,1,39,Northeast,middle_routine,13.664749195213643,1925.8302644488836,26315.98755624596,2.6148194654035954,10.177931925346906
289,1980,0.7723054983946437,0,0,18,Northeast,middle_routine,8.288809481296472,1873.1681586017658,15526.333993080969,2.11490634982316,9.650292828590553
290,1980,1.523033718850815,0,0,31,Midwest,low_service,10.32545344992774,2063.5901058514737,21307.503577700852,2.33461205555129,9.966814570304493
291,1980,1.1299373126459984,0,1,27,South,middle_routine,11.200147309207315,1869.7582889941086,20941.56826934544,2.41592693082235,9.949491375094146
292,1980,0.8075459912875473,0,1,17,Northeast,middle_routine,13.833988142972158,1707.2615312849775,23618.23578074887,2.6271284730847886,10.069774395206869
293,1980,0.7678707882971298,1,1,9,South,middle_routine,12.126708926988528,2180.4905972844367,26442.174791303725,2.495410369324139,10.18271554441442
294,1980,2.025280239698616,1,1,2,West,middle_routine,10.046288553060908,2206.483694960134,22166.97188719353,2.3072032680948156,10.006358707228117
295,1980,1.8685288436592802,0,1,2,West,middle_routine,8.572596650608874,2109.209172039011,18081.39948365514,2.1485706797864386,9.80263903601997
296,1980,1.6328375956390224,0,1,7,West,high_abstract,10.154659091825204,2018.6915776665435,20499.124782742532,2.3179326239937317,9.92813747069035
297,1980,2.0711179279652594,0,1,36,South,middle_routine,7.421352509502685,1998.922632264519,14834.709493258002,2.004361319477225,9.604724950009286
298,1980,1.84845878832743,1,1,35,South,middle_routine,14.251491029081855,1809.8853497099915,25793.56482505862,2.6568615348607234,10.157880314412699
299,1980,1.4288583217345039,0,0,19,West,high_abstract,11.615120009330797,2097.59138012584,24363.775610699442,2.4523076984402645,10.10085270204282
300,1980,1.8525130788028075,1,1,25,Midwest,middle_routine,11.165668508816509,1764.550126577449,19702.381780554006,2.4128437588974676,9.888494809984147
301,1980,1.2355339383421113,0,0,2,Northeast,middle_routine,11.525544857118133,2373.6078977664597,27357.124298917202,2.444565863870927,10.216732260178732
302,1980,1.9510264683314837,0,1,1,West,high_abstract,10.47670112882946,1987.55971784272,20823.069139538784,2.349153851556522,9.943816744346934
303,1980,1.879244109460686,0,0,22,Midwest,middle_routine,12.958491271710892,1936.4951986804435,25094.05612981058,2.561751269927629,10.130386289499265
304,1980,0.584935742752439,0,0,31,Midwest,low_service,12.977806327513527,1816.1012705383278,23569.010560197665,2.5632406929495093,10.067688016270836
305,1980,1.851363504772601,0,0,7,Northeast,low_service,8.317939902363998,2169.5600727944056,18046.270300072327,2.11841461628428,9.800694310834842
