person_id,state,birth_year,birth_quarter,female,parent_education,family_income,compulsory_exposure,stayed_in_school,years_schooling,log_earnings,synthetic_ability,synthetic_compliance_type,synthetic_true_effect
294,North,1944,3,0,10.568,18296.09,1,1,12.038,2.3504,-0.0811,always_taker,0.072
295,North,1941,3,1,9.546,29556.85,1,1,10.96,2.114,-0.8859,complier,0.092
296,North,1933,4,0,10.002,18748.32,1,1,11.398,2.1632,-1.1567,always_taker,0.072
297,North,1939,4,0,10.098,41510.19,1,1,11.289,2.3442,-1.6918,complier,0.098
298,South,1943,2,0,12.449,47986.64,0,1,11.447,2.3327,0.2185,always_taker,0.062
299,South,1940,2,1,13.283,47988.27,0,1,12.234,2.3832,-0.6042,always_taker,0.056
300,Central,1945,4,1,12.136,27075.9,1,1,11.821,2.7895,1.0356,complier,0.082
301,South,1941,2,1,6.0,53833.07,0,0,9.202,2.0786,-1.1957,never_taker,0.066
302,Central,1944,2,0,15.125,49935.75,0,0,10.127,2.6191,-0.5703,never_taker,0.062
303,Central,1943,1,1,14.17,41561.02,0,0,10.634,2.6315,0.1431,complier,0.082
304,North,1943,2,1,10.501,52543.74,0,0,9.793,2.4249,-0.4184,complier,0.092
305,Central,1937,4,0,11.635,29502.82,1,1,12.153,2.3246,-0.6331,complier,0.088
306,South,1930,3,1,11.329,64597.42,1,1,11.464,2.572,0.4167,complier,0.082
307,North,1939,3,1,12.956,22177.62,1,1,13.014,2.5406,1.0127,always_taker,0.056
308,North,1945,1,1,10.703,63210.68,0,1,11.022,2.6063,0.4756,always_taker,0.066
309,Coastal,1939,1,1,10.202,56582.08,0,1,11.67,2.5689,0.1298,always_taker,0.066
310,North,1940,3,0,15.014,38505.75,1,1,12.368,2.7453,0.098,complier,0.088
311,Coastal,1944,1,0,13.252,50703.02,0,0,10.619,2.4505,-1.0797,never_taker,0.062
312,Central,1944,4,1,9.876,34688.56,1,0,9.953,2.2262,-1.1157,never_taker,0.066
313,North,1944,3,1,10.382,48207.74,1,0,10.63,2.1858,-1.7262,never_taker,0.066
314,Central,1933,4,0,10.706,32842.42,1,0,10.47,2.3575,-0.6223,never_taker,0.072
315,Central,1933,2,1,9.546,62457.31,0,0,9.972,2.2508,-1.1701,complier,0.092
316,South,1937,1,0,15.275,55636.08,0,1,12.811,2.611,-0.1785,always_taker,0.062
317,Central,1931,3,1,13.706,33316.64,1,1,11.585,2.6333,1.1044,complier,0.082
318,South,1944,4,0,11.519,63715.33,1,1,11.867,2.4686,-0.3198,always_taker,0.062
319,Central,1935,4,0,9.516,59140.52,1,0,9.897,2.3041,-0.7199,never_taker,0.072
320,North,1946,2,0,9.389,60901.36,0,0,10.943,2.4932,-0.7877,never_taker,0.072
321,North,1932,2,1,11.739,32751.19,0,0,9.956,2.1049,-1.8855,never_taker,0.056
322,South,1941,1,1,10.597,37119.19,0,0,9.536,2.4317,-0.7612,never_taker,0.066
323,Central,1947,3,0,9.729,58517.89,1,1,11.882,2.7329,0.3665,always_taker,0.072
324,Central,1941,4,1,10.783,52472.37,1,1,12.537,2.9395,2.6438,always_taker,0.066
325,South,1930,1,1,10.039,44353.79,0,0,11.467,2.5171,1.4391,never_taker,0.066
326,Central,1939,4,1,12.155,33000.0,1,1,11.542,2.6118,0.003,complier,0.082
327,Central,1942,4,1,12.376,38532.23,1,1,11.74,2.4935,-0.0732,complier,0.082
328,North,1938,1,0,11.228,48175.01,0,0,10.98,2.6045,-0.4607,never_taker,0.062
329,North,1945,3,1,17.162,56603.47,1,1,12.705,3.0064,2.0131,complier,0.082
330,Central,1930,4,0,13.48,57081.22,1,1,11.215,2.5764,-1.0357,complier,0.088
331,South,1934,2,0,13.487,37745.6,0,0,10.077,2.1961,-1.2871,complier,0.088
332,Central,1934,3,1,13.193,41662.8,1,0,10.382,2.502,0.678,never_taker,0.056
333,North,1937,2,0,10.391,64810.12,0,0,10.314,2.4651,0.104,complier,0.098
334,South,1944,2,0,13.298,39792.13,0,0,11.293,2.6846,1.426,never_taker,0.062
335,North,1945,4,1,13.797,40260.24,1,1,11.859,2.7025,0.1818,complier,0.082
336,South,1947,2,0,10.613,24979.68,0,0,10.153,2.3897,0.5259,complier,0.098
337,North,1947,2,1,11.977,59105.4,0,1,12.586,2.8498,1.6657,always_taker,0.056
338,Central,1943,2,1,13.809,45491.34,0,1,11.303,2.6981,0.2837,always_taker,0.056
339,Central,1941,2,0,6.0,57870.44,0,0,9.711,2.3374,-1.2776,never_taker,0.072
340,Coastal,1942,4,1,11.491,59903.28,1,1,12.052,2.7847,1.0559,always_taker,0.056
341,North,1944,3,1,12.584,35677.73,1,1,11.294,2.4801,-0.7053,complier,0.082
342,Coastal,1934,1,0,12.64,70027.95,0,0,9.735,2.4278,-1.7433,never_taker,0.062
343,North,1947,4,0,11.641,27005.46,1,0,10.673,2.311,-1.3778,never_taker,0.062
344,Coastal,1938,2,0,14.907,37186.21,0,1,13.029,2.6912,0.3012,always_taker,0.062
345,North,1933,2,1,9.232,46458.17,0,0,9.683,2.2421,-0.3385,complier,0.092
346,South,1937,1,0,11.919,42997.24,0,1,12.153,2.652,0.8762,always_taker,0.062
347,Central,1942,1,0,9.445,49202.81,0,0,10.047,2.72,0.5334,complier,0.098
348,North,1937,2,1,7.673,28503.49,0,0,10.092,2.2753,-0.4773,never_taker,0.066
349,South,1943,4,1,9.174,51215.85,1,1,11.077,2.4396,-0.0765,complier,0.092
350,South,1947,3,0,7.825,37616.5,1,1,12.642,2.5398,0.9609,complier,0.098
351,Central,1943,2,1,10.949,30724.11,0,0,10.706,2.3893,-0.0991,complier,0.092
352,Coastal,1936,1,1,12.455,31782.64,0,0,10.257,2.2789,-1.6005,complier,0.082
353,South,1945,3,1,15.447,32256.59,1,1,11.826,2.7585,0.6461,complier,0.082
354,North,1941,1,0,15.426,61438.16,0,1,12.599,2.6723,-0.4712,always_taker,0.062
355,North,1934,4,0,11.348,46099.07,1,1,12.965,2.5661,0.4356,always_taker,0.062
356,Central,1947,3,0,13.122,31012.4,1,1,12.288,2.9198,1.8812,always_taker,0.062
357,South,1932,4,0,12.521,40878.8,1,1,12.076,2.2077,-0.4624,always_taker,0.062
358,Central,1940,4,0,12.157,33432.58,1,0,9.959,2.2581,-0.9325,never_taker,0.062
359,Central,1935,4,1,9.551,53461.25,1,1,11.787,2.3907,-0.0798,complier,0.092
360,North,1936,3,0,13.217,50852.85,1,1,12.254,2.5205,-0.5385,always_taker,0.062
361,North,1940,2,0,8.366,44548.17,0,0,10.706,2.2953,-0.0992,never_taker,0.072
362,Central,1944,2,1,10.091,31323.61,0,0,10.388,2.2149,-0.9447,never_taker,0.066
363,North,1930,2,1,13.254,52693.05,0,1,12.968,2.8593,1.5499,always_taker,0.056
364,Coastal,1934,3,0,12.097,41671.84,1,1,12.087,2.7826,0.4623,complier,0.088
365,Central,1947,3,0,9.398,54347.46,1,0,11.201,2.6326,1.3684,never_taker,0.072
366,Central,1935,4,0,12.094,24380.89,1,0,10.743,2.5648,0.6181,never_taker,0.062
367,North,1940,3,1,12.384,38043.66,1,1,11.199,2.3904,-1.3755,complier,0.082
368,Central,1930,3,0,10.997,23508.69,1,1,11.636,2.6929,1.0493,complier,0.098
369,South,1944,2,0,11.593,49207.23,0,1,12.007,2.8429,0.5233,always_taker,0.062
370,Coastal,1934,4,0,8.076,23909.71,1,1,11.791,2.5444,0.6827,complier,0.098
371,North,1942,3,0,14.252,27279.54,1,0,10.95,2.3739,-1.2589,never_taker,0.062
372,South,1934,1,0,10.836,48564.84,0,0,10.141,1.9658,-1.3617,never_taker,0.072
373,Coastal,1931,2,0,15.396,66491.83,0,0,10.66,2.7115,0.02,complier,0.088
374,Central,1946,2,1,8.201,48358.03,0,0,10.166,2.0958,-1.587,complier,0.092
375,Central,1930,1,1,9.992,53531.4,0,0,10.325,2.2925,-0.1794,complier,0.092
376,North,1937,4,0,10.175,47042.34,1,1,11.449,2.5197,-0.6644,complier,0.098
377,South,1932,2,0,8.435,63876.37,0,0,10.109,2.5524,0.9607,complier,0.098
378,South,1944,2,1,11.722,43759.16,0,1,12.073,2.6952,1.7283,always_taker,0.056
379,Coastal,1939,3,0,9.474,52010.09,1,1,12.712,2.7091,1.1514,complier,0.098
380,North,1933,2,1,9.761,39341.15,0,0,9.984,2.4066,-0.334,complier,0.092
381,South,1943,3,1,11.904,52167.99,1,0,11.001,2.504,0.7384,never_taker,0.056
382,North,1938,4,0,12.343,44855.84,1,1,12.104,2.5391,-0.1033,complier,0.088
383,Central,1940,3,1,16.21,40391.81,1,0,10.15,2.2535,-1.3877,never_taker,0.056
384,South,1941,1,1,12.109,40398.67,0,1,11.088,2.2513,-1.0639,always_taker,0.056
385,Coastal,1934,3,1,11.344,46520.33,1,1,12.099,2.8522,1.7486,always_taker,0.056
386,Coastal,1937,3,1,9.989,34661.29,1,1,11.536,2.6239,0.2798,complier,0.092
387,Coastal,1933,3,1,10.315,61889.21,1,0,9.572,2.2987,-0.895,never_taker,0.066
388,South,1930,4,1,11.851,50954.94,1,1,11.964,2.6248,1.1982,always_taker,0.056
389,Coastal,1932,2,1,11.804,38470.46,0,0,11.216,2.5694,1.1382,complier,0.082
390,Central,1939,2,0,8.881,67236.02,0,1,11.219,2.596,-0.5042,always_taker,0.072
391,Central,1947,3,1,9.718,44535.76,1,1,10.813,2.7034,0.5518,complier,0.092
392,South,1931,1,1,14.457,65063.9,0,0,10.147,2.5016,0.7994,complier,0.082
393,Coastal,1935,1,0,6.0,30136.62,0,0,10.241,2.0688,-1.012,never_taker,0.072
394,South,1933,2,0,13.102,58118.6,0,1,11.719,2.5743,0.6284,always_taker,0.062
395,South,1940,4,0,13.555,37381.74,1,1,11.524,2.5897,-0.35,complier,0.088
396,South,1936,2,0,12.164,35388.96,0,0,9.99,2.6874,1.3494,complier,0.088
397,North,1946,1,1,10.882,33253.64,0,0,10.608,2.237,-0.2839,complier,0.092
398,South,1943,3,1,10.858,61354.47,1,0,10.046,2.4515,-0.3077,never_taker,0.066
399,Coastal,1938,3,1,11.587,46855.64,1,1,11.507,2.4326,-1.5663,complier,0.082
400,South,1939,3,0,14.682,41895.16,1,1,12.056,3.1092,2.8629,always_taker,0.062
401,Central,1933,4,0,12.465,25323.87,1,0,10.189,1.893,-2.3362,never_taker,0.062
402,North,1946,4,1,12.477,43350.99,1,0,10.291,2.6712,-0.0098,never_taker,0.056
403,Coastal,1940,1,1,12.475,46507.16,0,0,10.125,2.3174,-1.2368,complier,0.082
404,Coastal,1941,1,1,15.781,48298.69,0,1,12.444,2.7124,1.2358,always_taker,0.056
405,North,1937,3,1,12.723,34491.03,1,1,13.115,2.7856,2.434,always_taker,0.056
406,North,1933,2,1,10.546,53995.57,0,0,10.095,2.0355,-1.9673,never_taker,0.066
407,Coastal,1943,1,0,9.586,49212.75,0,0,10.022,2.4416,-0.7262,never_taker,0.072
408,Coastal,1947,1,1,12.179,44039.48,0,0,10.647,2.6743,0.2163,complier,0.082
409,Coastal,1930,4,0,10.469,28900.03,1,1,11.44,2.5728,0.4274,complier,0.098
410,Coastal,1940,4,0,10.705,44610.08,1,1,11.734,2.7593,0.7654,always_taker,0.072
411,South,1943,3,0,11.809,51490.72,1,1,12.911,2.7841,1.3513,complier,0.088
412,North,1934,1,1,9.555,59034.69,0,0,9.879,2.3192,-1.1423,never_taker,0.066
413,Coastal,1934,3,1,12.359,45570.69,1,1,12.181,2.5752,-0.6408,always_taker,0.056
414,Central,1932,2,1,11.585,41025.12,0,0,10.435,2.2786,-0.63,never_taker,0.056
415,Central,1947,4,0,9.601,37058.63,1,1,11.485,2.4256,-0.1624,complier,0.098
416,North,1941,1,0,7.282,40028.37,0,0,9.402,2.1031,-1.9101,complier,0.098
417,Central,1941,2,1,11.276,30058.66,0,0,10.104,2.0143,-0.8334,complier,0.082
418,South,1942,2,0,9.48,25693.51,0,0,10.128,2.6318,0.8086,complier,0.098
419,Coastal,1932,4,0,10.577,57574.55,1,1,11.92,2.6854,0.3585,complier,0.098
420,Coastal,1932,4,0,13.327,36668.93,1,0,9.339,2.2053,-1.8825,never_taker,0.062
421,North,1942,1,0,10.72,28544.09,0,1,11.926,2.5977,1.268,always_taker,0.072
422,Central,1941,1,1,13.287,43677.41,0,0,10.503,2.4095,-0.4746,complier,0.082
423,South,1936,3,1,11.323,25920.85,1,1,11.878,2.4281,-0.124,always_taker,0.056
424,Coastal,1945,1,1,13.002,41081.26,0,0,9.96,2.4616,-0.9266,never_taker,0.056
425,Coastal,1934,1,0,8.786,38309.26,0,0,10.498,2.6081,0.6655,never_taker,0.072
426,Central,1944,4,1,8.284,33253.47,1,1,10.836,2.512,-0.2513,complier,0.092
427,North,1947,1,0,10.845,37210.47,0,0,10.349,2.5943,0.0908,complier,0.098
428,Coastal,1933,2,0,12.126,29132.05,0,0,10.5,2.5314,0.6576,complier,0.088
429,South,1947,3,0,15.459,36342.67,1,0,11.091,2.6468,0.2498,never_taker,0.062
430,Central,1940,2,0,13.329,36011.26,0,1,11.956,2.733,0.7344,always_taker,0.062
431,North,1934,2,1,12.895,31998.17,0,0,10.711,2.4777,-0.1757,complier,0.082
432,South,1946,3,0,10.385,39626.44,1,1,12.108,2.4145,-0.9638,complier,0.098
433,Coastal,1943,3,1,11.728,49744.73,1,1,11.427,2.7007,0.1762,complier,0.082
434,Coastal,1930,2,0,15.163,45659.06,0,0,10.807,2.6844,0.4698,complier,0.088
435,South,1942,2,0,12.448,35924.22,0,0,10.062,2.578,0.7879,complier,0.088
436,South,1937,4,1,12.886,32996.38,1,1,11.708,2.5342,0.1827,complier,0.082
437,South,1943,4,1,11.623,27862.32,1,1,12.449,2.7378,0.9767,complier,0.082
438,South,1941,1,1,13.77,40964.4,0,0,10.602,2.3254,-0.878,complier,0.082
439,North,1937,3,0,15.926,43582.03,1,1,12.375,2.6206,-0.0207,complier,0.088
440,North,1937,3,1,15.717,59805.84,1,1,12.73,3.2008,2.0813,always_taker,0.056
441,Central,1939,2,0,7.1,35316.2,0,0,10.372,2.4355,0.3843,complier,0.098
442,South,1940,3,0,7.492,27346.59,1,1,12.005,2.2366,-0.7279,complier,0.098
443,South,1934,2,1,10.58,22475.8,0,0,9.994,1.9506,-1.8787,never_taker,0.066
444,Coastal,1938,2,1,13.737,46620.18,0,0,10.702,2.4334,-0.9059,complier,0.082
445,North,1939,4,1,9.342,35196.1,1,0,9.974,2.2429,-0.2872,never_taker,0.066
446,North,1933,1,1,11.719,45125.16,0,0,10.569,2.4248,0.0475,complier,0.082
447,North,1947,4,1,13.292,58440.6,1,1,11.319,2.5702,-0.7462,complier,0.082
448,South,1947,4,1,10.417,54904.96,1,1,10.951,2.2932,-0.2608,complier,0.092
449,Coastal,1931,1,0,11.18,22588.58,0,0,10.537,2.5048,-0.1016,complier,0.088
450,Coastal,1932,3,0,11.71,52376.02,1,1,11.756,2.7414,0.3686,always_taker,0.062
451,South,1937,1,1,13.915,25857.92,0,0,11.239,2.4422,0.9055,complier,0.082
452,Coastal,1945,2,1,11.334,37376.86,0,0,10.683,2.4127,-1.1321,complier,0.082
453,South,1932,1,0,11.217,31138.79,0,0,10.786,2.496,1.8945,complier,0.088
454,North,1941,1,1,9.908,37376.86,0,0,9.68,2.1401,-1.2099,complier,0.092
455,South,1938,2,0,11.652,48545.07,0,1,11.801,2.6958,1.3325,always_taker,0.062
456,Coastal,1944,3,1,9.731,29011.85,1,0,10.217,2.5721,-0.0553,never_taker,0.066
457,North,1940,2,1,10.213,44173.62,0,1,12.585,2.9016,2.62,always_taker,0.066
458,North,1939,2,1,12.757,44841.57,0,0,10.023,2.4158,-0.6807,never_taker,0.056
459,Central,1942,1,1,15.781,56367.8,0,1,12.294,2.6429,0.3417,always_taker,0.056
460,North,1938,3,0,12.237,34130.95,1,1,11.287,2.5784,0.2638,complier,0.088
461,South,1942,2,1,11.008,42261.53,0,0,11.075,2.4827,1.195,never_taker,0.056
462,North,1931,1,0,10.871,49499.3,0,0,10.195,2.3655,-0.0301,complier,0.098
463,Coastal,1930,2,1,9.225,13627.28,0,0,10.467,2.271,-0.0712,never_taker,0.066
464,Central,1943,4,0,11.497,36162.84,1,0,10.192,2.123,-0.8051,never_taker,0.062
465,Central,1930,1,1,11.85,17033.17,0,0,9.912,2.0743,-1.5721,never_taker,0.056
466,Coastal,1942,1,0,9.499,60746.86,0,1,12.095,2.6944,0.0225,always_taker,0.072
467,Central,1947,3,1,14.523,49003.65,1,1,12.11,3.038,2.2298,always_taker,0.056
468,Coastal,1932,1,1,14.729,53365.89,0,1,12.308,2.4182,-0.6887,always_taker,0.056
469,South,1935,2,0,12.43,33251.5,0,0,10.539,2.2763,0.0881,complier,0.088
470,Coastal,1938,1,1,11.168,53663.05,0,0,10.845,2.3215,-0.5115,never_taker,0.056
471,Coastal,1938,3,0,9.973,29752.84,1,0,10.523,2.4428,0.0279,never_taker,0.072
472,Central,1930,4,0,11.783,48507.79,1,1,11.788,2.5587,-0.1041,complier,0.088
473,Coastal,1941,1,0,10.122,55286.6,0,0,10.902,2.5691,0.8191,complier,0.098
474,Coastal,1941,2,0,9.26,45079.14,0,0,9.542,2.6146,0.4088,never_taker,0.072
475,North,1947,2,0,14.0,50248.94,0,0,10.868,2.9825,1.2713,complier,0.088
476,Central,1939,1,0,11.455,27116.9,0,0,10.127,2.1262,-0.8782,complier,0.088
477,South,1934,3,0,12.795,61102.36,1,0,10.604,2.6441,0.2475,never_taker,0.062
478,South,1936,4,0,12.068,25263.69,1,1,11.556,2.3992,-0.6462,complier,0.088
479,North,1945,4,0,10.801,44254.39,1,0,9.812,2.4078,-0.1777,never_taker,0.072
480,Coastal,1940,4,0,9.635,28064.14,1,1,11.936,2.5809,-0.137,complier,0.098
481,Central,1932,1,0,11.578,30330.32,0,0,11.078,2.75,2.2704,complier,0.088
482,North,1930,3,1,7.587,47506.41,1,0,9.646,2.3901,-0.346,never_taker,0.066
483,Central,1941,3,1,13.679,55713.38,1,0,10.425,2.638,0.2072,never_taker,0.056
484,North,1937,4,0,9.953,44456.04,1,0,10.417,2.1491,-1.0616,never_taker,0.072
485,South,1942,2,0,9.702,47157.57,0,0,9.957,2.1702,-0.7282,complier,0.098
486,North,1944,4,0,10.398,48608.46,1,0,10.455,2.5271,-0.5355,never_taker,0.072
487,South,1944,3,1,15.949,33263.56,1,0,11.26,2.4781,-0.0611,never_taker,0.056
488,North,1946,3,1,8.711,13939.87,1,0,10.508,2.716,1.0744,never_taker,0.066
489,Central,1931,2,1,10.295,39888.54,0,0,10.376,2.3561,-0.0217,complier,0.092
490,Central,1944,1,1,9.435,26572.95,0,0,10.408,2.3891,-0.6523,never_taker,0.066
491,South,1937,1,0,12.434,37683.43,0,0,10.191,2.3149,-1.4831,complier,0.088
492,North,1930,1,1,11.81,37571.34,0,0,10.158,2.4546,0.4684,complier,0.082
493,Coastal,1939,4,1,13.761,52143.22,1,1,12.655,2.5419,0.4199,always_taker,0.056
494,South,1942,2,1,10.348,29749.27,0,0,9.775,2.2324,-0.1097,complier,0.092
495,Central,1930,4,1,10.913,35307.92,1,1,11.891,2.503,-0.8655,always_taker,0.066
496,Central,1944,4,1,10.268,54404.49,1,1,11.495,2.655,0.7851,complier,0.092
497,Central,1937,2,1,10.722,69143.06,0,0,9.969,2.4931,-0.3047,complier,0.092
498,Central,1942,4,0,11.352,33023.96,1,1,11.802,2.7087,0.6548,always_taker,0.062
499,Central,1946,3,1,9.018,58654.63,1,1,11.305,2.4726,-0.782,complier,0.092
500,Central,1940,2,0,10.486,54197.9,0,0,9.722,2.2658,-1.5079,complier,0.098
501,Coastal,1941,4,0,10.324,34083.25,1,1,12.343,2.5211,0.5807,always_taker,0.072
502,North,1935,4,1,12.37,55669.92,1,0,10.211,2.5574,0.1734,never_taker,0.056
503,Central,1938,2,1,10.769,31899.99,0,0,9.973,2.2256,-0.375,never_taker,0.066
504,Coastal,1938,3,1,13.486,35742.14,1,0,10.44,2.5722,0.1867,never_taker,0.056
505,Coastal,1931,1,1,15.325,39745.7,0,0,10.637,2.692,0.6444,complier,0.082
506,North,1941,1,0,12.613,53475.18,0,0,10.638,2.4748,-0.2921,never_taker,0.062
507,Coastal,1935,2,0,17.368,36156.62,0,0,10.652,2.7129,0.0825,never_taker,0.062
508,Central,1938,1,0,8.805,43946.04,0,0,9.607,2.4055,-0.6011,complier,0.098
509,South,1934,2,0,9.491,43171.26,0,0,10.558,2.3933,0.5077,never_taker,0.072
510,North,1942,3,1,10.944,38780.4,1,1,11.473,2.2111,-1.348,always_taker,0.066
511,Central,1933,3,1,10.764,30314.4,1,1,11.263,2.2064,0.1315,complier,0.092
512,South,1943,2,0,11.504,51677.22,0,0,10.932,2.5606,0.3062,complier,0.088
513,North,1945,4,1,13.087,34457.71,1,1,12.286,2.8718,1.8657,always_taker,0.056
514,Coastal,1943,3,0,10.207,28593.19,1,1,12.007,2.6177,0.6396,complier,0.098
515,South,1936,2,0,10.558,45009.19,0,0,10.26,2.3147,-0.7485,complier,0.098
516,Central,1942,2,1,10.639,38887.26,0,0,9.858,2.3604,-0.1156,never_taker,0.066
517,Coastal,1947,4,1,8.129,46405.93,1,1,11.754,2.8123,1.3905,always_taker,0.066
518,South,1939,3,0,13.08,28190.41,1,1,12.174,2.6868,0.4891,complier,0.088
519,Central,1938,4,1,8.85,38534.33,1,1,11.238,2.7076,1.3675,complier,0.092
520,South,1931,1,1,11.836,71294.85,0,0,9.752,2.2132,-0.6039,complier,0.082
521,South,1936,1,1,14.612,37284.73,0,1,13.008,2.7136,1.5049,always_taker,0.056
522,South,1945,4,1,14.803,24773.33,1,1,11.543,2.4027,-1.3628,complier,0.082
523,North,1941,4,1,12.62,42412.79,1,1,11.838,2.4922,-0.4114,complier,0.082
524,South,1937,4,0,8.228,28740.22,1,0,9.865,2.5105,0.278,never_taker,0.072
525,South,1947,4,1,9.691,46608.23,1,1,12.945,2.6663,0.9896,always_taker,0.066
526,North,1941,1,0,12.077,62708.8,0,0,10.977,2.8232,0.5456,complier,0.088
527,South,1939,2,0,11.255,33657.48,0,0,10.374,2.3905,-0.5328,never_taker,0.062
528,Central,1947,1,0,10.985,65974.87,0,1,11.39,2.8486,-0.0168,always_taker,0.072
529,Coastal,1937,2,0,9.935,21859.34,0,1,12.018,2.3214,-0.5347,always_taker,0.072
530,Central,1932,2,1,11.755,44965.82,0,0,10.383,2.4319,-0.768,never_taker,0.056
531,North,1936,1,1,15.641,14971.07,0,1,13.335,3.0006,2.356,always_taker,0.056
532,Coastal,1939,1,0,7.734,52442.58,0,0,10.22,3.0243,1.3924,complier,0.098
533,Central,1936,3,0,10.121,34532.76,1,1,10.776,2.453,-0.9028,complier,0.098
534,Central,1940,1,0,11.392,61514.08,0,0,10.255,2.6458,0.3689,complier,0.088
535,North,1947,1,0,9.715,26410.35,0,0,9.83,2.4874,0.3112,complier,0.098
536,Coastal,1930,1,0,12.742,59927.0,0,0,11.001,2.7982,1.0579,complier,0.088
537,Central,1943,2,0,12.938,35073.58,0,0,10.175,2.3,-0.0027,complier,0.088
538,Coastal,1930,1,0,12.444,42495.72,0,1,12.64,2.7834,1.6277,always_taker,0.062
539,Coastal,1936,3,0,12.428,43999.49,1,1,11.848,2.6424,-0.2801,always_taker,0.062
540,Coastal,1933,1,0,12.527,27110.65,0,1,11.768,2.3637,-0.2725,always_taker,0.062
541,Coastal,1930,1,1,11.76,45845.31,0,0,10.733,2.3257,-0.4236,complier,0.082
542,North,1931,4,1,12.12,48526.16,1,1,11.458,2.6469,1.0841,always_taker,0.056
543,Coastal,1944,1,0,9.957,47561.42,0,0,9.837,2.1029,-1.4924,never_taker,0.072
544,North,1934,2,1,11.534,26538.38,0,0,9.845,2.1933,-1.5351,never_taker,0.056
545,Central,1941,2,0,11.444,23829.02,0,0,10.25,2.1346,-1.0921,never_taker,0.062
546,North,1947,4,1,9.799,40837.18,1,0,9.931,2.3958,-0.4325,never_taker,0.066
547,South,1942,1,1,10.97,49684.45,0,0,10.009,2.2704,-0.1475,complier,0.092
548,Coastal,1933,3,1,13.338,12000.0,1,1,11.316,2.4788,-0.6267,complier,0.082
549,South,1945,1,0,13.495,33974.13,0,0,10.594,2.418,-1.2494,never_taker,0.062
550,South,1939,2,0,11.776,43819.74,0,0,10.996,2.6142,1.9176,complier,0.088
551,North,1945,3,0,16.403,36918.97,1,1,13.265,3.0544,2.253,always_taker,0.062
552,South,1933,4,0,13.122,35258.26,1,1,11.921,2.7243,0.1648,complier,0.088
553,North,1936,1,1,13.622,28334.1,0,1,11.783,2.5669,0.6352,always_taker,0.056
554,North,1938,2,1,12.561,48837.21,0,0,10.763,2.702,0.8888,complier,0.082
555,North,1937,1,0,7.093,57237.49,0,0,9.42,2.4641,-0.3214,never_taker,0.072
556,North,1936,1,0,12.881,37424.68,0,0,9.789,2.5629,-0.7985,never_taker,0.062
557,North,1940,1,0,14.986,19921.23,0,1,12.49,2.8532,2.0796,always_taker,0.062
558,North,1944,4,1,11.187,37830.45,1,0,10.321,2.5281,-0.0746,never_taker,0.056
559,North,1943,3,0,10.014,13074.79,1,0,10.038,2.2336,-1.3613,never_taker,0.072
560,Central,1946,1,0,10.071,17702.56,0,0,10.11,2.3729,-0.0917,complier,0.098
561,South,1936,2,1,9.513,49342.43,0,0,9.962,2.0572,-2.1389,never_taker,0.066
562,South,1932,1,1,11.414,35387.33,0,0,10.752,2.7078,0.5587,complier,0.082
563,South,1946,2,1,10.472,35599.1,0,0,10.02,2.4771,1.8961,complier,0.092
564,Coastal,1942,2,1,11.805,43750.69,0,1,12.671,3.0518,1.6763,always_taker,0.056
565,North,1938,1,1,11.164,38071.07,0,0,10.495,2.4099,0.0594,never_taker,0.056
566,North,1947,1,1,9.808,56047.15,0,1,11.931,2.7336,0.8275,always_taker,0.066
567,Central,1944,4,0,10.407,48116.25,1,0,10.062,2.5905,0.4654,never_taker,0.072
568,South,1935,2,1,9.728,49251.66,0,0,10.202,2.343,-0.3266,complier,0.092
569,North,1945,4,0,7.28,40518.94,1,0,9.848,2.2409,-1.2092,never_taker,0.072
570,Coastal,1938,3,0,14.448,50051.98,1,0,11.174,2.6245,-0.5439,never_taker,0.062
571,South,1937,1,0,11.887,43027.96,0,0,11.168,2.3205,0.0413,never_taker,0.062
572,South,1942,2,0,12.166,45905.02,0,0,10.488,2.5869,0.517,complier,0.088
573,North,1936,3,0,12.116,39275.19,1,0,11.389,2.8593,1.5481,never_taker,0.062
574,Coastal,1945,1,0,7.884,40711.11,0,0,9.744,2.6057,0.2599,complier,0.098
575,Central,1936,2,1,9.48,49928.03,0,0,10.237,2.308,-0.9246,never_taker,0.066
576,South,1945,2,1,11.044,26336.56,0,0,10.381,2.2478,-0.5281,never_taker,0.056
577,North,1944,3,0,16.922,26488.77,1,1,12.116,2.665,-0.4026,always_taker,0.062
578,Central,1938,3,1,11.268,44144.26,1,0,10.7,2.2586,-0.4907,never_taker,0.056
579,South,1933,4,1,12.221,23882.83,1,1,11.614,2.4507,-0.455,complier,0.082
580,South,1938,3,1,10.696,17234.77,1,1,11.337,2.3429,-0.157,complier,0.092
581,North,1939,3,1,12.073,65675.69,1,1,12.074,2.6593,0.4588,always_taker,0.056
