worker_id,firm_id,period,female,supervisor,event_firm,reported_victim,coworker_exposed,exposure_group,firm_risk_score,reported_event,separated,retained,sick_days,wage,new_hire
625,21,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.6768,47091.6394,0
625,21,1,1,0,0,0,0,comparison,0.1800,0,0,1,3.7834,48707.0783,0
626,21,-1,0,0,0,0,0,comparison,0.1800,0,0,1,1.4943,47693.8452,0
626,21,1,0,0,0,0,0,comparison,0.1800,0,0,1,3.8071,49438.8458,0
627,21,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.2830,49700.3266,0
627,21,1,1,0,0,0,0,comparison,0.1800,0,0,1,3.1539,51419.3752,0
628,21,-1,0,0,0,0,0,comparison,0.1800,0,0,1,1.7590,50500.3106,0
628,21,1,0,0,0,0,0,comparison,0.1800,0,0,1,5.3260,50875.6166,0
629,21,-1,1,0,0,0,0,comparison,0.1800,0,0,1,4.2813,51042.9491,0
629,21,1,1,0,0,0,0,comparison,0.1800,0,0,1,5.3282,52018.7070,0
630,21,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.7635,50612.8070,0
630,21,1,0,0,0,0,0,comparison,0.1800,0,0,1,0.6098,52701.6590,0
631,22,-1,0,0,0,0,0,comparison,0.2000,0,0,1,2.1637,47267.1459,0
631,22,1,0,0,0,0,0,comparison,0.2000,0,0,1,2.4250,48794.3030,0
632,22,-1,1,0,0,0,0,comparison,0.2000,0,0,1,2.9461,48008.2899,0
632,22,1,1,0,0,0,0,comparison,0.2000,0,0,1,2.7103,49436.7808,0
633,22,-1,0,0,0,0,0,comparison,0.2000,0,0,1,1.6747,50172.5970,0
633,22,1,0,0,0,0,0,comparison,0.2000,0,0,1,2.0276,49356.8236,0
634,22,-1,1,0,0,0,0,comparison,0.2000,0,0,1,3.7045,50217.8104,0
634,22,1,1,0,0,0,0,comparison,0.2000,0,0,1,4.0279,51959.3280,0
635,22,-1,0,0,0,0,0,comparison,0.2000,0,0,1,1.1763,51918.6822,0
635,22,1,0,0,0,0,0,comparison,0.2000,0,0,1,2.4466,50786.4612,0
636,22,-1,1,0,0,0,0,comparison,0.2000,0,0,1,3.1244,51880.6620,0
636,22,1,1,0,0,0,0,comparison,0.2000,0,0,1,2.8241,53914.3093,0
637,22,-1,0,0,0,0,0,comparison,0.2000,0,0,1,2.4278,52834.3416,0
637,22,1,0,0,0,0,0,comparison,0.2000,0,0,1,2.2050,53637.5880,0
638,22,-1,1,0,0,0,0,comparison,0.2000,0,0,1,3.8237,45962.0443,0
638,22,1,1,0,0,0,0,comparison,0.2000,0,0,1,1.6434,48184.4722,0
639,22,-1,0,0,0,0,0,comparison,0.2000,0,0,1,2.0312,47792.0395,0
639,22,1,0,0,0,0,0,comparison,0.2000,0,0,1,3.5925,48493.0566,0
640,22,-1,1,0,0,0,0,comparison,0.2000,0,0,1,3.6883,49548.9177,0
640,22,1,1,0,0,0,0,comparison,0.2000,0,0,1,3.7708,50451.4603,0
641,22,-1,0,1,0,0,0,comparison,0.2000,0,0,1,2.1567,53108.7683,0
641,22,1,0,1,0,0,0,comparison,0.2000,0,0,1,3.4791,54371.2259,0
642,22,-1,1,0,0,0,0,comparison,0.2000,0,0,1,0.6201,49653.5160,0
642,22,1,1,0,0,0,0,comparison,0.2000,0,0,1,3.1564,50963.7757,0
643,22,-1,0,0,0,0,0,comparison,0.2000,0,0,1,1.8114,50419.6744,0
643,22,1,0,0,0,0,0,comparison,0.2000,0,0,1,0.0000,52124.4485,0
644,22,-1,1,0,0,0,0,comparison,0.2000,0,0,1,0.0000,51414.4425,0
644,22,1,1,0,0,0,0,comparison,0.2000,0,0,1,1.9813,53617.7786,0
645,22,-1,0,0,0,0,0,comparison,0.2000,0,0,1,0.0000,52396.6466,0
645,22,1,0,0,0,0,0,comparison,0.2000,0,0,1,2.9191,53476.1727,0
646,22,-1,1,0,0,0,0,comparison,0.2000,0,0,1,2.8840,46882.3855,0
646,22,1,1,0,0,0,0,comparison,0.2000,0,0,1,4.3462,47552.5401,0
647,22,-1,0,0,0,0,0,comparison,0.2000,0,0,1,1.2621,47126.1564,0
647,22,1,0,0,0,0,0,comparison,0.2000,0,0,1,1.7121,49507.3624,0
648,22,-1,1,0,0,0,0,comparison,0.2000,0,0,1,4.0090,48630.7933,0
648,22,1,1,0,0,0,0,comparison,0.2000,0,0,1,4.0105,49498.4851,0
649,22,-1,0,0,0,0,0,comparison,0.2000,0,0,1,1.4656,49989.2631,0
649,22,1,0,0,0,0,0,comparison,0.2000,0,0,1,2.5029,50198.4619,0
650,22,-1,1,0,0,0,0,comparison,0.2000,0,0,1,3.2747,49757.7460,0
650,22,1,1,0,0,0,0,comparison,0.2000,0,0,1,3.7983,51350.6572,0
651,22,-1,0,0,0,0,0,comparison,0.2000,0,0,1,2.1598,51056.7647,0
651,22,1,0,0,0,0,0,comparison,0.2000,0,0,1,3.4170,51476.2861,0
652,22,-1,1,1,0,0,0,comparison,0.2000,0,0,1,3.4349,55398.4460,0
652,22,1,1,1,0,0,0,comparison,0.2000,0,0,1,1.9851,57440.5227,0
653,22,-1,0,0,0,0,0,comparison,0.2000,0,0,1,2.4100,51983.2884,0
653,22,1,0,0,0,0,0,comparison,0.2000,0,0,1,1.8981,53457.7577,0
654,22,-1,1,0,0,0,0,comparison,0.2000,0,1,0,2.5127,46822.6836,0
654,22,1,1,0,0,0,0,comparison,0.2000,0,0,1,5.0462,48886.7830,0
655,22,-1,0,0,0,0,0,comparison,0.2000,0,0,1,2.1544,46776.5309,0
655,22,1,0,0,0,0,0,comparison,0.2000,0,0,1,1.5303,48749.5133,0
656,22,-1,1,0,0,0,0,comparison,0.2000,0,0,1,3.7710,47978.0936,0
656,22,1,1,0,0,0,0,comparison,0.2000,0,0,1,3.1789,48379.4464,0
657,22,-1,0,0,0,0,0,comparison,0.2000,0,0,1,1.4440,49708.3848,0
657,22,1,0,0,0,0,0,comparison,0.2000,0,0,1,1.7139,51104.1162,0
658,22,-1,1,0,0,0,0,comparison,0.2000,0,0,1,2.8075,50597.4496,0
658,22,1,1,0,0,0,0,comparison,0.2000,0,0,1,2.6861,52183.1829,0
659,22,-1,0,0,0,0,0,comparison,0.2000,0,0,1,2.1492,51261.1781,0
659,22,1,0,0,0,0,0,comparison,0.2000,0,0,1,2.5932,51925.7476,0
660,22,-1,1,0,0,0,0,comparison,0.2000,0,0,1,4.1176,52230.7005,0
660,22,1,1,0,0,0,0,comparison,0.2000,0,0,1,2.1389,52842.0169,0
661,23,-1,1,0,0,0,0,comparison,0.2200,0,0,1,1.8695,47823.8959,0
661,23,1,1,0,0,0,0,comparison,0.2200,0,0,1,1.6200,49426.3939,0
662,23,-1,0,0,0,0,0,comparison,0.2200,0,0,1,1.0189,49839.8356,0
662,23,1,0,0,0,0,0,comparison,0.2200,0,0,1,1.4954,49946.6497,0
663,23,-1,1,0,0,0,0,comparison,0.2200,0,1,0,2.4124,48897.6462,0
663,23,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.9654,50057.6534,0
664,23,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.3355,49583.8194,0
664,23,1,0,0,0,0,0,comparison,0.2200,0,0,1,3.1455,51465.1532,1
665,23,-1,1,0,0,0,0,comparison,0.2200,0,0,1,4.9993,51630.3478,0
665,23,1,1,0,0,0,0,comparison,0.2200,0,0,1,4.6051,51882.3327,0
666,23,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.5992,51707.2438,0
666,23,1,0,0,0,0,0,comparison,0.2200,0,0,1,2.5587,53649.9672,0
667,23,-1,1,0,0,0,0,comparison,0.2200,0,0,1,3.3666,52928.9036,0
667,23,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.2086,54617.3823,0
668,23,-1,0,0,0,0,0,comparison,0.2200,0,0,1,3.1459,48227.2773,0
668,23,1,0,0,0,0,0,comparison,0.2200,0,0,1,2.4572,48018.6592,0
669,23,-1,1,0,0,0,0,comparison,0.2200,0,0,1,0.5803,48418.3702,0
669,23,1,1,0,0,0,0,comparison,0.2200,0,0,1,1.8373,49177.7827,0
670,23,-1,0,0,0,0,0,comparison,0.2200,0,0,1,1.6878,49077.2676,0
670,23,1,0,0,0,0,0,comparison,0.2200,0,0,1,3.0760,50036.8558,0
671,23,-1,1,1,0,0,0,comparison,0.2200,0,0,1,2.3008,54129.6896,0
671,23,1,1,1,0,0,0,comparison,0.2200,0,0,1,2.7221,54599.4236,0
672,23,-1,0,0,0,0,0,comparison,0.2200,0,0,1,1.1790,50648.3522,0
672,23,1,0,0,0,0,0,comparison,0.2200,0,0,1,0.8508,51687.2008,0
673,23,-1,1,0,0,0,0,comparison,0.2200,0,0,1,5.4120,51466.9629,0
673,23,1,1,0,0,0,0,comparison,0.2200,0,0,1,5.5913,51899.4710,0
674,23,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.3417,52385.1305,0
674,23,1,0,0,0,0,0,comparison,0.2200,0,0,1,1.8732,52362.4655,0
675,23,-1,1,0,0,0,0,comparison,0.2200,0,1,0,2.5476,53857.2565,0
675,23,1,1,0,0,0,0,comparison,0.2200,0,0,1,1.5004,54278.4764,0
676,23,-1,0,0,0,0,0,comparison,0.2200,0,0,1,0.7775,47698.6576,0
676,23,1,0,0,0,0,0,comparison,0.2200,0,0,1,2.6329,48758.1575,0
677,23,-1,1,0,0,0,0,comparison,0.2200,0,0,1,4.6110,47736.6127,0
677,23,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.9431,49103.7840,0
678,23,-1,0,0,0,0,0,comparison,0.2200,0,0,1,1.7677,48499.4473,0
678,23,1,0,0,0,0,0,comparison,0.2200,0,0,1,2.2780,48533.6006,0
679,23,-1,1,0,0,0,0,comparison,0.2200,0,1,0,2.1047,48957.4890,0
679,23,1,1,0,0,0,0,comparison,0.2200,0,0,1,3.7447,50282.8513,0
680,23,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.3236,50487.7045,0
680,23,1,0,0,0,0,0,comparison,0.2200,0,0,1,0.0000,51038.7432,0
681,23,-1,1,0,0,0,0,comparison,0.2200,0,0,1,3.2778,50458.5431,0
681,23,1,1,0,0,0,0,comparison,0.2200,0,0,1,4.7628,53794.6185,0
682,23,-1,0,1,0,0,0,comparison,0.2200,0,0,1,2.9089,55049.7448,0
682,23,1,0,1,0,0,0,comparison,0.2200,0,0,1,0.0000,57242.6703,0
683,23,-1,1,0,0,0,0,comparison,0.2200,0,0,1,4.2964,52722.1549,0
683,23,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.3383,54469.1157,0
684,23,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.8217,46335.0069,0
684,23,1,0,0,0,0,0,comparison,0.2200,0,0,1,1.9027,47823.8211,0
685,23,-1,1,0,0,0,0,comparison,0.2200,0,0,1,1.7731,48691.6254,0
685,23,1,1,0,0,0,0,comparison,0.2200,0,0,1,1.2159,49289.1907,0
686,23,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.0141,48784.9658,0
686,23,1,0,0,0,0,0,comparison,0.2200,0,0,1,3.2036,48690.3202,1
687,23,-1,1,0,0,0,0,comparison,0.2200,0,0,1,2.0713,49687.5891,0
687,23,1,1,0,0,0,0,comparison,0.2200,0,0,1,1.0223,50824.1919,0
688,23,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.5626,50744.0684,0
688,23,1,0,0,0,0,0,comparison,0.2200,0,0,1,0.4375,51112.3597,0
689,23,-1,1,0,0,0,0,comparison,0.2200,0,0,1,3.1817,51056.2157,0
689,23,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.7228,52209.7939,0
690,23,-1,0,0,0,0,0,comparison,0.2200,0,0,1,1.8049,52303.6698,0
690,23,1,0,0,0,0,0,comparison,0.2200,0,0,1,3.9436,53239.7504,0
691,24,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.2542,47798.0509,0
691,24,1,0,0,0,0,0,comparison,0.1800,0,0,1,2.8051,49740.5454,0
692,24,-1,1,0,0,0,0,comparison,0.1800,0,0,1,3.7490,48370.5859,0
692,24,1,1,0,0,0,0,comparison,0.1800,0,0,1,2.5538,48937.3591,0
693,24,-1,0,0,0,0,0,comparison,0.1800,0,0,1,0.9748,48892.2315,0
693,24,1,0,0,0,0,0,comparison,0.1800,0,0,1,2.8432,50836.7789,0
694,24,-1,1,0,0,0,0,comparison,0.1800,0,0,1,1.2464,50381.5995,0
694,24,1,1,0,0,0,0,comparison,0.1800,0,0,1,2.7435,52070.7693,0
695,24,-1,0,0,0,0,0,comparison,0.1800,0,0,1,1.0634,49881.0557,0
695,24,1,0,0,0,0,0,comparison,0.1800,0,0,1,1.7832,51454.0334,0
696,24,-1,1,0,0,0,0,comparison,0.1800,0,0,1,1.4361,52474.1006,0
696,24,1,1,0,0,0,0,comparison,0.1800,0,0,1,2.9752,52668.4185,0
697,24,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.3631,53689.9369,0
697,24,1,0,0,0,0,0,comparison,0.1800,0,0,1,2.6099,54112.0693,0
698,24,-1,1,0,0,0,0,comparison,0.1800,0,0,1,4.1944,47618.7668,0
698,24,1,1,0,0,0,0,comparison,0.1800,0,0,1,4.1919,49179.0884,0
699,24,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.2917,48515.3308,0
699,24,1,0,0,0,0,0,comparison,0.1800,0,0,1,0.7231,49298.2287,0
700,24,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.8458,49213.4537,0
700,24,1,1,0,0,0,0,comparison,0.1800,0,0,1,0.8405,49961.8555,0
701,24,-1,0,1,0,0,0,comparison,0.1800,0,0,1,0.9533,53089.6406,0
701,24,1,0,1,0,0,0,comparison,0.1800,0,0,1,3.7650,54916.6601,1
702,24,-1,1,0,0,0,0,comparison,0.1800,0,0,1,0.8623,50426.7338,0
702,24,1,1,0,0,0,0,comparison,0.1800,0,0,1,3.2879,51139.5512,0
703,24,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.5088,51538.3386,0
703,24,1,0,0,0,0,0,comparison,0.1800,0,1,0,4.0097,52486.8265,0
704,24,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.5756,51901.9160,0
704,24,1,1,0,0,0,0,comparison,0.1800,0,1,0,4.9194,52901.3987,0
705,24,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.8497,53342.5237,0
705,24,1,0,0,0,0,0,comparison,0.1800,0,0,1,1.5448,54249.3652,0
706,24,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.7137,47292.6919,0
706,24,1,1,0,0,0,0,comparison,0.1800,0,0,1,0.6420,48115.0229,0
707,24,-1,0,0,0,0,0,comparison,0.1800,0,1,0,2.2111,47206.9862,0
707,24,1,0,0,0,0,0,comparison,0.1800,0,0,1,0.4145,49120.4538,0
708,24,-1,1,0,0,0,0,comparison,0.1800,0,0,1,0.8097,49061.3512,0
708,24,1,1,0,0,0,0,comparison,0.1800,0,0,1,4.0010,50310.6408,0
709,24,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.0040,49253.6881,0
709,24,1,0,0,0,0,0,comparison,0.1800,0,0,1,2.9093,51423.3122,0
710,24,-1,1,0,0,0,0,comparison,0.1800,0,0,1,1.9935,51619.5369,0
710,24,1,1,0,0,0,0,comparison,0.1800,0,0,1,3.4030,51999.4853,0
711,24,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.6031,50567.7265,0
711,24,1,0,0,0,0,0,comparison,0.1800,0,0,1,3.3851,52842.1202,0
712,24,-1,1,1,0,0,0,comparison,0.1800,0,0,1,3.2744,56757.6549,0
712,24,1,1,1,0,0,0,comparison,0.1800,0,0,1,3.3039,57987.3395,0
713,24,-1,0,0,0,0,0,comparison,0.1800,0,0,1,1.4583,53791.6493,0
713,24,1,0,0,0,0,0,comparison,0.1800,0,0,1,0.5875,55994.1320,0
714,24,-1,1,0,0,0,0,comparison,0.1800,0,1,0,3.3102,47627.3432,0
714,24,1,1,0,0,0,0,comparison,0.1800,0,0,1,4.3460,47004.6752,0
715,24,-1,0,0,0,0,0,comparison,0.1800,0,0,1,1.3615,47131.9714,0
715,24,1,0,0,0,0,0,comparison,0.1800,0,0,1,2.2345,49452.5177,0
716,24,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.4002,48942.9973,0
716,24,1,1,0,0,0,0,comparison,0.1800,0,0,1,3.6649,50366.1440,0
717,24,-1,0,0,0,0,0,comparison,0.1800,0,0,1,0.8888,49964.5388,0
717,24,1,0,0,0,0,0,comparison,0.1800,0,0,1,1.7131,50680.0736,0
718,24,-1,1,0,0,0,0,comparison,0.1800,0,0,1,1.0557,50225.2938,0
718,24,1,1,0,0,0,0,comparison,0.1800,0,0,1,2.5584,51753.7599,0
719,24,-1,0,0,0,0,0,comparison,0.1800,0,1,0,1.4224,50953.1113,0
719,24,1,0,0,0,0,0,comparison,0.1800,0,0,1,2.7097,53118.9409,0
720,24,-1,1,0,0,0,0,comparison,0.1800,0,0,1,4.1833,52619.9387,0
720,24,1,1,0,0,0,0,comparison,0.1800,0,0,1,0.3778,53255.3125,0
721,25,-1,1,0,1,0,1,coworker,0.3000,0,0,1,2.9607,48340.9767,0
721,25,1,1,0,1,0,1,coworker,0.3000,0,0,1,4.6691,48640.2379,0
722,25,-1,0,0,1,0,1,coworker,0.3000,0,0,1,1.9783,49223.5932,0
722,25,1,0,0,1,0,1,coworker,0.3000,0,0,1,1.3976,50002.1288,0
723,25,-1,1,0,1,0,1,coworker,0.3000,0,0,1,2.4952,48814.1734,0
723,25,1,1,0,1,0,1,coworker,0.3000,0,0,1,4.6773,51018.8918,0
724,25,-1,0,0,1,0,1,coworker,0.3000,0,0,1,3.3429,50527.1198,0
724,25,1,0,0,1,0,1,coworker,0.3000,0,0,1,1.1188,51890.8832,0
725,25,-1,1,0,1,0,1,coworker,0.3000,0,0,1,1.8309,51781.0465,0
725,25,1,1,0,1,0,1,coworker,0.3000,0,0,1,5.4158,52890.7495,0
726,25,-1,0,0,1,0,1,coworker,0.3000,0,0,1,2.4810,52258.0277,0
726,25,1,0,0,1,0,1,coworker,0.3000,0,0,1,1.8290,53107.8137,0
727,25,-1,1,0,1,0,1,coworker,0.3000,0,0,1,4.3658,53729.4963,0
727,25,1,1,0,1,0,1,coworker,0.3000,0,1,0,4.1879,54627.7492,0
728,25,-1,0,0,1,0,1,coworker,0.3000,0,0,1,1.7114,47481.1339,0
728,25,1,0,0,1,0,1,coworker,0.3000,0,0,1,2.4140,48133.7460,0
729,25,-1,1,0,1,0,1,coworker,0.3000,0,0,1,2.6873,49304.2715,0
729,25,1,1,0,1,0,1,coworker,0.3000,0,0,1,2.8133,49896.9756,0
730,25,-1,0,0,1,0,1,coworker,0.3000,0,0,1,0.0000,49616.0691,0
730,25,1,0,0,1,0,1,coworker,0.3000,0,1,0,0.3452,51013.0862,0
731,25,-1,1,1,1,0,1,coworker,0.3000,0,0,1,1.9390,53514.9326,0
731,25,1,1,1,1,0,1,coworker,0.3000,0,0,1,4.3144,55498.2435,0
732,25,-1,0,0,1,0,1,coworker,0.3000,0,0,1,0.9542,50932.8910,0
732,25,1,0,0,1,0,1,coworker,0.3000,0,0,1,2.8959,52618.0583,0
733,25,-1,1,0,1,0,1,coworker,0.3000,0,0,1,2.8055,51221.4095,0
733,25,1,1,0,1,0,1,coworker,0.3000,0,0,1,6.4194,52789.2185,0
734,25,-1,0,0,1,0,1,coworker,0.3000,0,1,0,3.8624,52007.9843,0
734,25,1,0,0,1,0,1,coworker,0.3000,0,0,1,2.0408,54283.7146,0
735,25,-1,1,0,1,0,1,coworker,0.3000,0,0,1,0.5082,53283.5951,0
735,25,1,1,0,1,0,1,coworker,0.3000,0,0,1,2.5351,55385.6689,1
736,25,-1,0,0,1,0,1,coworker,0.3000,0,0,1,2.8807,48117.8729,0
736,25,1,0,0,1,0,1,coworker,0.3000,0,1,0,2.0832,48911.4330,0
737,25,-1,1,0,1,0,1,coworker,0.3000,0,0,1,3.0355,48345.3681,0
737,25,1,1,0,1,0,1,coworker,0.3000,0,1,0,5.7439,48512.4285,0
738,25,-1,0,0,1,0,1,coworker,0.3000,0,0,1,3.3646,49542.2257,0
738,25,1,0,0,1,0,1,coworker,0.3000,0,0,1,2.0633,49851.4663,1
739,25,-1,1,0,1,0,1,coworker,0.3000,0,0,1,1.2504,50532.1002,0
739,25,1,1,0,1,0,1,coworker,0.3000,0,0,1,4.3904,51741.4905,0
740,25,-1,0,0,1,0,1,coworker,0.3000,0,0,1,0.8852,51200.4767,0
740,25,1,0,0,1,0,1,coworker,0.3000,0,0,1,3.3715,52588.4821,0
741,25,-1,1,0,1,0,1,coworker,0.3000,0,0,1,1.4220,51940.4552,0
741,25,1,1,0,1,0,1,coworker,0.3000,0,0,1,4.1285,52298.3919,0
742,25,-1,0,1,1,0,1,coworker,0.3000,0,0,1,0.6595,57110.9505,0
742,25,1,0,1,1,0,1,coworker,0.3000,0,0,1,3.2482,57857.1754,0
743,25,-1,1,0,1,0,1,coworker,0.3000,0,0,1,2.4677,53039.8227,0
743,25,1,1,0,1,0,1,coworker,0.3000,0,0,1,5.6610,54000.4822,1
744,25,-1,0,0,1,0,1,coworker,0.3000,0,0,1,2.3518,47635.9361,0
744,25,1,0,0,1,0,1,coworker,0.3000,0,0,1,0.0000,48305.1381,0
745,25,-1,1,0,1,0,1,coworker,0.3000,0,0,1,4.0521,47902.9369,0
745,25,1,1,0,1,0,1,coworker,0.3000,0,0,1,4.2294,49690.2424,1
746,25,-1,0,0,1,0,1,coworker,0.3000,0,0,1,3.2729,50207.0189,0
746,25,1,0,0,1,0,1,coworker,0.3000,0,0,1,2.2280,51144.4434,0
747,25,-1,1,0,1,0,1,coworker,0.3000,0,0,1,1.4228,50199.6313,0
747,25,1,1,0,1,0,1,coworker,0.3000,0,1,0,4.0795,51212.9236,0
748,25,-1,0,0,1,0,1,coworker,0.3000,0,0,1,3.0855,50808.9542,0
748,25,1,0,0,1,0,1,coworker,0.3000,0,0,1,1.0376,51030.8483,0
749,25,-1,1,0,1,0,1,coworker,0.3000,0,0,1,3.5674,51607.3814,0
749,25,1,1,0,1,0,1,coworker,0.3000,0,0,1,3.3530,52040.7387,0
750,25,-1,0,0,1,0,1,coworker,0.3000,0,0,1,3.0193,52120.7102,0
750,25,1,0,0,1,0,1,coworker,0.3000,0,0,1,2.1441,54205.1987,0
751,26,-1,0,0,0,0,0,comparison,0.2200,0,0,1,4.1968,48650.6683,0
751,26,1,0,0,0,0,0,comparison,0.2200,0,0,1,0.9441,49367.4346,0
752,26,-1,1,0,0,0,0,comparison,0.2200,0,0,1,3.1473,48332.8747,0
752,26,1,1,0,0,0,0,comparison,0.2200,0,0,1,1.5505,50897.2993,1
753,26,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.8881,49498.3437,0
753,26,1,0,0,0,0,0,comparison,0.2200,0,0,1,2.5268,51969.7864,0
754,26,-1,1,0,0,0,0,comparison,0.2200,0,0,1,3.5383,51259.2310,0
754,26,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.2552,52570.5951,0
755,26,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.2301,51892.7557,0
755,26,1,0,0,0,0,0,comparison,0.2200,0,0,1,1.5830,53135.5020,0
756,26,-1,1,0,0,0,0,comparison,0.2200,0,0,1,1.8414,52028.0149,0
756,26,1,1,0,0,0,0,comparison,0.2200,0,0,1,3.2052,54323.0027,0
757,26,-1,0,0,0,0,0,comparison,0.2200,0,0,1,3.4691,53854.1847,0
757,26,1,0,0,0,0,0,comparison,0.2200,0,1,0,1.8946,54544.1430,0
758,26,-1,1,0,0,0,0,comparison,0.2200,0,0,1,2.9787,47621.3182,0
758,26,1,1,0,0,0,0,comparison,0.2200,0,0,1,1.2597,48683.3839,0
759,26,-1,0,0,0,0,0,comparison,0.2200,0,0,1,1.6359,48701.1248,0
759,26,1,0,0,0,0,0,comparison,0.2200,0,0,1,0.5879,49712.0717,0
760,26,-1,1,0,0,0,0,comparison,0.2200,0,0,1,4.0103,49502.0574,0
760,26,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.7034,50749.8273,0
761,26,-1,0,1,0,0,0,comparison,0.2200,0,0,1,0.5194,54296.4566,0
761,26,1,0,1,0,0,0,comparison,0.2200,0,0,1,2.9779,56017.1704,0
762,26,-1,1,0,0,0,0,comparison,0.2200,0,0,1,3.2577,51355.5757,0
762,26,1,1,0,0,0,0,comparison,0.2200,0,0,1,3.6614,52491.3152,0
763,26,-1,0,0,0,0,0,comparison,0.2200,0,0,1,3.2688,51748.4846,0
763,26,1,0,0,0,0,0,comparison,0.2200,0,0,1,1.6217,52480.1048,0
764,26,-1,1,0,0,0,0,comparison,0.2200,0,0,1,2.5499,52474.4987,0
764,26,1,1,0,0,0,0,comparison,0.2200,0,0,1,3.0809,54104.5867,0
765,26,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.7899,54160.6434,0
765,26,1,0,0,0,0,0,comparison,0.2200,0,0,1,2.1098,54016.1854,0
766,26,-1,1,0,0,0,0,comparison,0.2200,0,0,1,3.6250,48294.4858,0
766,26,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.1875,48834.5067,0
767,26,-1,0,0,0,0,0,comparison,0.2200,0,0,1,3.1707,47942.7531,0
767,26,1,0,0,0,0,0,comparison,0.2200,0,0,1,1.4837,49987.1283,0
768,26,-1,1,0,0,0,0,comparison,0.2200,0,0,1,3.6931,48882.6544,0
768,26,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.2815,51015.3996,0
769,26,-1,0,0,0,0,0,comparison,0.2200,0,0,1,0.8809,49705.4860,0
769,26,1,0,0,0,0,0,comparison,0.2200,0,0,1,2.0292,51193.8118,0
770,26,-1,1,0,0,0,0,comparison,0.2200,0,0,1,1.6913,49961.5531,0
770,26,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.8913,52582.4228,0
771,26,-1,0,0,0,0,0,comparison,0.2200,0,0,1,1.4988,51127.9239,0
771,26,1,0,0,0,0,0,comparison,0.2200,0,0,1,2.4536,54070.1106,0
772,26,-1,1,1,0,0,0,comparison,0.2200,0,0,1,4.1609,57002.9978,0
772,26,1,1,1,0,0,0,comparison,0.2200,0,0,1,2.1461,57730.9939,0
773,26,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.2938,53864.9030,0
773,26,1,0,0,0,0,0,comparison,0.2200,0,0,1,3.5581,54001.6752,0
774,26,-1,1,0,0,0,0,comparison,0.2200,0,0,1,2.3360,47857.5532,0
774,26,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.8715,48783.0685,0
775,26,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.7156,48594.2613,0
775,26,1,0,0,0,0,0,comparison,0.2200,0,0,1,1.8078,49413.1543,0
776,26,-1,1,0,0,0,0,comparison,0.2200,0,0,1,1.4864,49365.7159,0
776,26,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.0065,50677.5536,0
777,26,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.7327,49881.8375,0
777,26,1,0,0,0,0,0,comparison,0.2200,0,0,1,2.9087,51993.7330,0
778,26,-1,1,0,0,0,0,comparison,0.2200,0,0,1,2.1397,50682.6644,0
778,26,1,1,0,0,0,0,comparison,0.2200,0,1,0,2.3093,52704.0868,0
779,26,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.3808,52104.2307,0
779,26,1,0,0,0,0,0,comparison,0.2200,0,0,1,2.0372,52608.4552,0
780,26,-1,1,0,0,0,0,comparison,0.2200,0,0,1,1.7794,53349.3112,0
780,26,1,1,0,0,0,0,comparison,0.2200,0,0,1,4.2442,53924.3376,0
