worker_id,firm_id,period,firm_size,reporting_required,female,manager,base_pay,bonus,total_pay,retained
225,10,-1,200,0,0,1,51155.26,3182.19,54337.45,1
225,10,1,200,0,0,1,52248.05,3702.94,55950.99,1
226,10,-1,200,0,1,0,41675.67,654.68,42330.35,1
226,10,1,200,0,1,0,44106.61,777.24,44883.86,1
227,10,-1,200,0,0,0,45170.66,1231.36,46402.02,1
227,10,1,200,0,0,0,47233.68,1284.74,48518.42,1
228,10,-1,200,0,1,0,45361.70,629.82,45991.52,1
228,10,1,200,0,1,0,46408.53,990.44,47398.97,1
229,10,-1,200,0,0,0,47688.91,910.83,48599.73,1
229,10,1,200,0,0,0,49764.89,1337.18,51102.07,1
230,10,-1,200,0,1,0,48717.70,393.23,49110.94,1
230,10,1,200,0,1,0,49376.00,980.26,50356.26,1
231,10,-1,200,0,0,0,51039.40,637.62,51677.02,1
231,10,1,200,0,0,0,53333.65,1496.41,54830.06,1
232,10,-1,200,0,1,0,39449.26,499.35,39948.61,1
232,10,1,200,0,1,0,41158.17,748.35,41906.51,1
233,10,-1,200,0,0,0,43117.72,949.40,44067.12,1
233,10,1,200,0,0,0,44279.07,1021.62,45300.69,0
234,10,-1,200,0,1,1,48574.68,1877.28,50451.96,1
234,10,1,200,0,1,1,49729.31,2390.54,52119.85,0
235,10,-1,200,0,0,0,45313.39,702.66,46016.05,1
235,10,1,200,0,0,0,48073.73,1308.55,49382.28,1
236,10,-1,200,0,1,0,45506.26,894.59,46400.85,1
236,10,1,200,0,1,0,46124.28,859.54,46983.82,1
237,10,-1,200,0,0,0,48690.73,1228.10,49918.83,1
237,10,1,200,0,0,0,50303.67,1326.10,51629.77,1
238,10,-1,200,0,1,0,48076.96,260.49,48337.45,1
238,10,1,200,0,1,0,50002.03,598.45,50600.48,1
239,10,-1,200,0,0,0,51638.62,934.43,52573.05,1
239,10,1,200,0,0,0,53087.95,1443.91,54531.86,1
240,10,-1,200,0,1,0,39731.98,274.02,40005.99,1
240,10,1,200,0,1,0,41542.09,732.02,42274.11,1
241,11,-1,205,0,1,0,42381.84,597.36,42979.20,1
241,11,1,205,0,1,0,43557.19,752.75,44309.94,1
242,11,-1,205,0,0,0,45555.00,951.57,46506.57,1
242,11,1,205,0,0,0,46952.63,1337.96,48290.59,1
243,11,-1,205,0,1,0,45307.41,701.73,46009.14,1
243,11,1,205,0,1,0,47855.06,1175.28,49030.35,1
244,11,-1,205,0,0,0,48451.93,934.53,49386.46,1
244,11,1,205,0,0,0,49990.19,1107.55,51097.74,0
245,11,-1,205,0,1,0,48443.09,830.03,49273.11,1
245,11,1,205,0,1,0,50618.28,805.87,51424.15,1
246,11,-1,205,0,0,0,51237.27,608.75,51846.02,1
246,11,1,205,0,0,0,53894.05,1068.50,54962.54,1
247,11,-1,205,0,1,0,51098.26,620.42,51718.68,1
247,11,1,205,0,1,0,52796.29,728.39,53524.68,1
248,11,-1,205,0,0,0,42740.19,926.87,43667.07,1
248,11,1,205,0,0,0,44851.20,1273.81,46125.02,1
249,11,-1,205,0,1,1,48534.81,1937.04,50471.85,1
249,11,1,205,0,1,1,50296.96,2258.11,52555.07,1
250,11,-1,205,0,0,0,46467.38,774.60,47241.98,1
250,11,1,205,0,0,0,47348.57,1181.44,48530.01,1
251,11,-1,205,0,1,0,46028.50,402.62,46431.11,1
251,11,1,205,0,1,0,46935.67,760.81,47696.49,1
252,11,-1,205,0,0,0,48463.37,670.00,49133.37,1
252,11,1,205,0,0,0,50141.02,1186.64,51327.66,1
253,11,-1,205,0,1,0,48377.23,246.57,48623.80,1
253,11,1,205,0,1,0,49381.17,774.12,50155.29,1
254,11,-1,205,0,0,0,51320.89,977.36,52298.25,1
254,11,1,205,0,0,0,53142.40,1303.24,54445.64,1
255,11,-1,205,0,1,0,51104.89,631.38,51736.27,1
255,11,1,205,0,1,0,52700.24,632.48,53332.72,1
256,11,-1,205,0,0,0,42277.72,1160.01,43437.73,1
256,11,1,205,0,0,0,44687.10,1021.50,45708.60,1
257,11,-1,205,0,1,0,42369.07,411.09,42780.16,1
257,11,1,205,0,1,0,44673.70,628.13,45301.82,1
258,11,-1,205,0,0,1,54594.38,2985.54,57579.92,1
258,11,1,205,0,0,1,56060.92,3360.78,59421.70,1
259,11,-1,205,0,1,0,45048.80,290.32,45339.12,1
259,11,1,205,0,1,0,47518.48,815.79,48334.28,1
260,11,-1,205,0,0,0,48730.51,989.11,49719.62,1
260,11,1,205,0,0,0,50073.77,1341.84,51415.60,1
261,11,-1,205,0,1,0,48601.60,475.89,49077.49,1
261,11,1,205,0,1,0,50426.06,781.65,51207.72,1
262,11,-1,205,0,0,0,51816.33,895.27,52711.60,1
262,11,1,205,0,0,0,53447.91,1443.22,54891.13,1
263,11,-1,205,0,1,0,51493.37,550.94,52044.31,1
263,11,1,205,0,1,0,52818.65,867.78,53686.44,1
264,11,-1,205,0,0,0,43043.00,819.24,43862.24,1
264,11,1,205,0,0,0,44951.15,1134.86,46086.01,1
265,12,-1,210,0,0,0,45936.92,2347.56,48284.48,1
265,12,1,210,0,0,0,47717.42,2318.59,50036.01,1
266,12,-1,210,0,1,0,45919.10,1689.49,47608.59,1
266,12,1,210,0,1,0,47654.54,2014.81,49669.35,1
267,12,-1,210,0,0,0,48363.95,2157.11,50521.06,1
267,12,1,210,0,0,0,50146.23,2392.15,52538.38,0
268,12,-1,210,0,1,0,47697.63,1581.50,49279.13,1
268,12,1,210,0,1,0,50600.98,2221.23,52822.21,1
269,12,-1,210,0,0,0,52007.92,2226.64,54234.56,1
269,12,1,210,0,0,0,54053.13,2583.60,56636.73,1
270,12,-1,210,0,1,0,50823.89,1762.92,52586.81,1
270,12,1,210,0,1,0,53803.32,2105.83,55909.15,1
271,12,-1,210,0,0,0,54655.83,1983.66,56639.49,1
271,12,1,210,0,0,0,56250.73,2347.60,58598.33,1
272,12,-1,210,0,1,0,42092.94,1436.24,43529.18,1
272,12,1,210,0,1,0,44992.79,1975.82,46968.62,1
273,12,-1,210,0,0,1,54423.32,4396.42,58819.74,1
273,12,1,210,0,0,1,55772.03,4969.36,60741.40,1
274,12,-1,210,0,1,0,46017.43,1636.95,47654.38,1
274,12,1,210,0,1,0,47604.26,2037.79,49642.05,1
275,12,-1,210,0,0,0,48132.63,2117.81,50250.44,1
275,12,1,210,0,0,0,50248.28,2443.63,52691.91,1
276,12,-1,210,0,1,0,47895.54,1693.97,49589.50,1
276,12,1,210,0,1,0,49933.50,2098.32,52031.81,1
277,12,-1,210,0,0,0,52090.06,2058.25,54148.31,1
277,12,1,210,0,0,0,53562.44,2379.00,55941.44,1
278,12,-1,210,0,1,0,51710.94,1625.74,53336.68,1
278,12,1,210,0,1,0,53264.63,2149.55,55414.18,1
279,12,-1,210,0,0,0,54572.65,1905.67,56478.31,1
279,12,1,210,0,0,0,56409.83,2803.83,59213.66,1
280,12,-1,210,0,1,0,43584.65,1790.19,45374.85,1
280,12,1,210,0,1,0,44652.26,2272.01,46924.28,1
281,12,-1,210,0,0,0,45641.26,2104.52,47745.77,1
281,12,1,210,0,0,0,47565.12,2589.58,50154.71,1
282,12,-1,210,0,1,1,51569.69,3209.96,54779.65,1
282,12,1,210,0,1,1,53398.80,3634.58,57033.38,1
283,12,-1,210,0,0,0,48926.83,2286.00,51212.82,1
283,12,1,210,0,0,0,50940.51,2578.35,53518.86,1
284,12,-1,210,0,1,0,48739.91,1680.05,50419.96,1
284,12,1,210,0,1,0,50387.99,2177.95,52565.94,1
285,12,-1,210,0,0,0,52144.01,1956.42,54100.42,1
285,12,1,210,0,0,0,53642.27,2410.41,56052.68,0
286,12,-1,210,0,1,0,51581.37,1622.32,53203.70,1
286,12,1,210,0,1,0,53688.83,1785.85,55474.68,1
287,12,-1,210,0,0,0,54331.79,2305.78,56637.57,1
287,12,1,210,0,0,0,56721.59,2466.74,59188.33,1
288,12,-1,210,0,1,0,42569.69,1582.35,44152.04,1
288,12,1,210,0,1,0,44163.05,1956.94,46119.99,1
289,13,-1,215,0,1,0,45988.74,413.30,46402.04,1
289,13,1,215,0,1,0,47415.25,734.70,48149.95,1
290,13,-1,215,0,0,0,48990.87,949.71,49940.57,1
290,13,1,215,0,0,0,51092.76,949.79,52042.56,1
291,13,-1,215,0,1,0,48923.72,545.94,49469.66,1
291,13,1,215,0,1,0,50435.21,762.34,51197.55,1
292,13,-1,215,0,0,0,52674.02,645.10,53319.12,1
292,13,1,215,0,0,0,52987.95,1384.09,54372.03,1
293,13,-1,215,0,1,0,51654.26,269.60,51923.86,1
293,13,1,215,0,1,0,53043.23,920.61,53963.84,1
294,13,-1,215,0,0,0,55148.99,897.81,56046.80,1
294,13,1,215,0,0,0,56815.80,1046.02,57861.82,1
295,13,-1,215,0,1,0,54214.07,569.99,54784.06,1
295,13,1,215,0,1,0,56964.54,959.03,57923.56,1
296,13,-1,215,0,0,0,45611.38,856.73,46468.11,1
296,13,1,215,0,0,0,47562.01,1182.15,48744.16,0
297,13,-1,215,0,1,1,51530.12,1744.99,53275.11,1
297,13,1,215,0,1,1,53624.67,2138.48,55763.15,1
298,13,-1,215,0,0,0,49050.31,896.97,49947.28,1
298,13,1,215,0,0,0,50354.74,1398.18,51752.92,1
299,13,-1,215,0,1,0,48460.14,321.74,48781.88,1
299,13,1,215,0,1,0,49867.78,614.27,50482.05,1
300,13,-1,215,0,0,0,51411.35,835.75,52247.10,1
300,13,1,215,0,0,0,54112.83,1183.87,55296.70,1
301,13,-1,215,0,1,0,52267.96,504.76,52772.73,1
301,13,1,215,0,1,0,53356.52,731.15,54087.68,1
302,13,-1,215,0,0,0,55206.68,1117.53,56324.21,1
302,13,1,215,0,0,0,56404.81,1361.59,57766.39,0
303,13,-1,215,0,1,0,54549.40,513.49,55062.89,1
303,13,1,215,0,1,0,56511.67,1076.53,57588.20,1
304,13,-1,215,0,0,0,47047.57,1189.27,48236.85,1
304,13,1,215,0,0,0,48246.19,1251.85,49498.04,1
305,13,-1,215,0,1,0,45341.69,463.85,45805.53,1
305,13,1,215,0,1,0,47590.78,1088.51,48679.29,1
306,13,-1,215,0,0,1,57650.63,3369.52,61020.15,1
306,13,1,215,0,0,1,58999.52,3361.02,62360.54,1
307,13,-1,215,0,1,0,48606.50,542.01,49148.51,1
307,13,1,215,0,1,0,50454.13,915.91,51370.03,1
308,13,-1,215,0,0,0,52001.31,928.81,52930.12,1
308,13,1,215,0,0,0,54828.08,1233.60,56061.69,1
309,13,-1,215,0,1,0,51457.32,744.90,52202.21,1
309,13,1,215,0,1,0,53943.85,717.16,54661.01,1
310,13,-1,215,0,0,0,54665.46,712.08,55377.54,1
310,13,1,215,0,0,0,57230.92,1022.60,58253.52,1
311,13,-1,215,0,1,0,54313.58,469.29,54782.87,1
311,13,1,215,0,1,0,56986.10,1229.44,58215.54,1
312,13,-1,215,0,0,0,46254.11,780.93,47035.04,1
312,13,1,215,0,0,0,47860.08,1221.35,49081.44,1
313,14,-1,220,0,0,0,37058.63,762.51,37821.14,1
313,14,1,220,0,0,0,37724.22,1325.03,39049.25,1
314,14,-1,220,0,1,0,37629.64,554.81,38184.45,1
314,14,1,220,0,1,0,38431.06,804.03,39235.10,1
315,14,-1,220,0,0,0,40221.87,864.32,41086.19,1
315,14,1,220,0,0,0,41989.62,1358.11,43347.74,1
316,14,-1,220,0,1,0,40229.73,522.49,40752.22,1
316,14,1,220,0,1,0,41268.05,1055.02,42323.08,1
317,14,-1,220,0,0,0,43095.15,945.58,44040.73,1
317,14,1,220,0,0,0,44691.11,1168.29,45859.40,1
318,14,-1,220,0,1,0,42876.07,146.81,43022.88,1
318,14,1,220,0,1,0,44808.04,756.84,45564.88,1
319,14,-1,220,0,0,0,46167.07,580.23,46747.30,1
319,14,1,220,0,0,0,47980.33,1252.59,49232.91,1
320,14,-1,220,0,1,0,33963.63,589.61,34553.24,1
320,14,1,220,0,1,0,35481.80,836.90,36318.70,1
321,14,-1,220,0,0,1,45786.09,2942.68,48728.77,1
321,14,1,220,0,0,1,47339.62,3599.61,50939.23,1
322,14,-1,220,0,1,0,37294.29,647.36,37941.64,1
322,14,1,220,0,1,0,38898.59,889.54,39788.13,1
323,14,-1,220,0,0,0,39941.39,844.59,40785.99,1
323,14,1,220,0,0,0,41822.82,1120.20,42943.02,1
324,14,-1,220,0,1,0,39680.40,509.72,40190.12,1
324,14,1,220,0,1,0,41111.54,896.11,42007.65,1
325,14,-1,220,0,0,0,42963.03,870.30,43833.33,1
325,14,1,220,0,0,0,44679.26,1273.27,45952.53,1
326,14,-1,220,0,1,0,43312.02,336.39,43648.41,1
326,14,1,220,0,1,0,44330.32,738.58,45068.90,1
327,14,-1,220,0,0,0,46690.60,1011.44,47702.04,1
327,14,1,220,0,0,0,47221.10,1271.50,48492.61,1
328,14,-1,220,0,1,0,35003.27,562.50,35565.77,1
328,14,1,220,0,1,0,36060.72,696.18,36756.90,1
329,14,-1,220,0,0,0,37702.84,891.40,38594.24,1
329,14,1,220,0,0,0,38813.72,1410.34,40224.06,1
330,14,-1,220,0,1,1,42232.94,1992.65,44225.59,1
330,14,1,220,0,1,1,45545.17,2349.91,47895.09,1
331,14,-1,220,0,0,0,40647.84,907.97,41555.81,1
331,14,1,220,0,0,0,42237.41,1223.37,43460.78,1
332,14,-1,220,0,1,0,39884.19,495.39,40379.57,1
332,14,1,220,0,1,0,42331.72,775.32,43107.04,1
333,14,-1,220,0,0,0,43395.90,1091.92,44487.82,1
333,14,1,220,0,0,0,44885.24,1039.28,45924.51,1
334,14,-1,220,0,1,0,42888.13,605.28,43493.41,1
334,14,1,220,0,1,0,44824.50,774.63,45599.13,1
335,14,-1,220,0,0,0,46289.64,1048.43,47338.07,1
335,14,1,220,0,0,0,47281.26,1314.09,48595.35,1
336,14,-1,220,0,1,0,34502.35,595.84,35098.20,1
336,14,1,220,0,1,0,35882.99,666.94,36549.93,0
337,15,-1,225,0,1,0,37091.86,454.52,37546.38,1
337,15,1,225,0,1,0,38320.55,771.62,39092.17,1
338,15,-1,225,0,0,0,40624.75,1085.16,41709.90,1
338,15,1,225,0,0,0,42325.43,1432.70,43758.14,1
339,15,-1,225,0,1,0,40522.66,323.19,40845.85,1
339,15,1,225,0,1,0,42036.95,925.51,42962.46,1
340,15,-1,225,0,0,0,43113.99,718.04,43832.03,1
340,15,1,225,0,0,0,44763.83,1168.07,45931.90,1
341,15,-1,225,0,1,0,43270.30,572.85,43843.15,1
341,15,1,225,0,1,0,44553.37,606.22,45159.59,1
342,15,-1,225,0,0,0,46103.84,973.74,47077.58,1
342,15,1,225,0,0,0,47936.65,1222.32,49158.98,1
343,15,-1,225,0,1,0,46340.22,370.85,46711.06,1
343,15,1,225,0,1,0,47953.69,1000.97,48954.66,1
344,15,-1,225,0,0,0,37549.06,1024.13,38573.20,1
344,15,1,225,0,0,0,39121.99,1146.59,40268.57,1
345,15,-1,225,0,1,1,43757.51,2009.43,45766.94,1
345,15,1,225,0,1,1,44723.12,2348.04,47071.16,1
346,15,-1,225,0,0,0,39855.80,844.82,40700.62,1
346,15,1,225,0,0,0,41480.08,1222.11,42702.19,1
347,15,-1,225,0,1,0,40616.03,453.33,41069.36,1
347,15,1,225,0,1,0,42065.46,840.16,42905.62,1
348,15,-1,225,0,0,0,43583.38,765.84,44349.21,1
348,15,1,225,0,0,0,45152.58,1303.25,46455.83,1
349,15,-1,225,0,1,0,43107.72,345.23,43452.95,1
349,15,1,225,0,1,0,44759.89,1083.54,45843.43,1
350,15,-1,225,0,0,0,46453.80,881.56,47335.36,1
350,15,1,225,0,0,0,48329.14,1204.23,49533.37,1
351,15,-1,225,0,1,0,46403.37,501.31,46904.69,1
351,15,1,225,0,1,0,47823.74,871.70,48695.45,1
352,15,-1,225,0,0,0,37783.04,861.81,38644.84,1
352,15,1,225,0,0,0,39697.12,1278.67,40975.79,1
353,15,-1,225,0,1,0,37643.51,387.79,38031.30,1
353,15,1,225,0,1,0,38933.07,701.20,39634.26,1
354,15,-1,225,0,0,1,49661.47,2783.85,52445.32,1
354,15,1,225,0,0,1,50296.11,3367.66,53663.77,1
355,15,-1,225,0,1,0,40898.24,544.35,41442.60,1
355,15,1,225,0,1,0,41911.81,837.63,42749.44,1
356,15,-1,225,0,0,0,43650.80,615.33,44266.14,1
356,15,1,225,0,0,0,45115.93,1135.53,46251.46,1
357,15,-1,225,0,1,0,43458.48,457.74,43916.22,1
357,15,1,225,0,1,0,45201.45,680.20,45881.65,1
358,15,-1,225,0,0,0,45918.36,1008.42,46926.78,1
358,15,1,225,0,0,0,48528.72,1366.30,49895.02,1
359,15,-1,225,0,1,0,46996.16,603.53,47599.69,1
359,15,1,225,0,1,0,47522.96,769.40,48292.36,1
360,15,-1,225,0,0,0,37841.00,756.59,38597.59,1
360,15,1,225,0,0,0,39139.54,1294.33,40433.87,1
361,16,-1,230,0,0,0,41284.56,2254.04,43538.60,1
361,16,1,230,0,0,0,43293.09,2580.32,45873.41,1
362,16,-1,230,0,1,0,41275.24,1762.34,43037.58,1
362,16,1,230,0,1,0,42477.00,2204.48,44681.47,1
363,16,-1,230,0,0,0,43354.66,2297.09,45651.75,1
363,16,1,230,0,0,0,45710.39,2559.88,48270.27,1
364,16,-1,230,0,1,0,43674.46,1545.86,45220.32,1
364,16,1,230,0,1,0,44521.20,1956.21,46477.41,1
365,16,-1,230,0,0,0,46645.47,2259.27,48904.74,1
365,16,1,230,0,0,0,48138.33,2440.82,50579.15,1
366,16,-1,230,0,1,0,46799.46,1788.84,48588.31,1
366,16,1,230,0,1,0,47997.46,2071.28,50068.74,1
367,16,-1,230,0,0,0,49506.78,2296.28,51803.06,1
367,16,1,230,0,0,0,50907.89,2336.03,53243.92,1
368,16,-1,230,0,1,0,37704.00,1711.67,39415.67,1
368,16,1,230,0,1,0,39618.89,2112.21,41731.10,1
369,16,-1,230,0,0,1,49585.75,4450.80,54036.55,1
369,16,1,230,0,0,1,51645.56,4590.52,56236.08,1
370,16,-1,230,0,1,0,40517.30,1840.26,42357.55,1
370,16,1,230,0,1,0,42441.69,2235.19,44676.88,1
371,16,-1,230,0,0,0,43617.83,2051.45,45669.28,1
371,16,1,230,0,0,0,45072.42,2622.05,47694.47,1
372,16,-1,230,0,1,0,43911.17,1674.78,45585.95,1
372,16,1,230,0,1,0,45135.12,2022.94,47158.06,1
373,16,-1,230,0,0,0,46356.58,2231.24,48587.81,1
373,16,1,230,0,0,0,48310.43,2464.73,50775.16,1
374,16,-1,230,0,1,0,46827.30,1667.57,48494.87,1
374,16,1,230,0,1,0,47636.96,2163.59,49800.55,1
375,16,-1,230,0,0,0,49818.01,2361.55,52179.56,1
375,16,1,230,0,0,0,51247.47,2682.09,53929.56,1
376,16,-1,230,0,1,0,38300.59,1821.98,40122.57,1
376,16,1,230,0,1,0,39363.63,2057.79,41421.42,1
377,16,-1,230,0,0,0,40551.58,2126.97,42678.55,1
377,16,1,230,0,0,0,42458.65,2550.92,45009.57,1
378,16,-1,230,0,1,1,46443.55,2909.37,49352.92,1
378,16,1,230,0,1,1,48098.43,3583.51,51681.94,1
379,16,-1,230,0,0,0,43741.72,2250.47,45992.19,1
379,16,1,230,0,0,0,45300.66,2422.97,47723.63,1
380,16,-1,230,0,1,0,42994.71,1632.92,44627.64,1
380,16,1,230,0,1,0,45134.06,2005.97,47140.03,1
381,16,-1,230,0,0,0,46091.12,1884.20,47975.32,1
381,16,1,230,0,0,0,47930.55,2517.83,50448.38,1
382,16,-1,230,0,1,0,46401.54,1688.42,48089.96,1
382,16,1,230,0,1,0,48302.62,2039.82,50342.43,1
383,16,-1,230,0,0,0,49638.83,2194.40,51833.23,1
383,16,1,230,0,0,0,50732.01,2600.95,53332.96,1
384,16,-1,230,0,1,0,37243.11,1692.47,38935.58,1
384,16,1,230,0,1,0,39482.50,2197.02,41679.52,1
385,17,-1,235,0,1,0,41164.33,492.88,41657.21,1
385,17,1,235,0,1,0,42494.73,675.33,43170.06,1
386,17,-1,235,0,0,0,43843.70,913.43,44757.14,1
386,17,1,235,0,0,0,45349.28,1092.18,46441.46,1
387,17,-1,235,0,1,0,43044.84,620.69,43665.53,1
387,17,1,235,0,1,0,45464.84,776.62,46241.46,1
388,17,-1,235,0,0,0,46917.43,872.59,47790.01,1
388,17,1,235,0,0,0,48447.22,1206.09,49653.31,1
389,17,-1,235,0,1,0,46223.22,576.77,46799.99,1
389,17,1,235,0,1,0,48116.68,1009.12,49125.80,1
390,17,-1,235,0,0,0,49617.80,769.78,50387.58,1
390,17,1,235,0,0,0,51789.49,1282.64,53072.13,1
391,17,-1,235,0,1,0,49582.48,648.01,50230.49,1
391,17,1,235,0,1,0,50884.98,1030.43,51915.41,1
392,17,-1,235,0,0,0,40841.90,879.83,41721.73,1
392,17,1,235,0,0,0,42930.66,1516.67,44447.33,1
393,17,-1,235,0,1,1,45925.39,1994.90,47920.29,1
393,17,1,235,0,1,1,48679.59,2354.54,51034.13,1
394,17,-1,235,0,0,0,43864.10,1093.77,44957.87,1
394,17,1,235,0,0,0,45177.77,1337.16,46514.93,1
395,17,-1,235,0,1,0,44079.78,396.36,44476.14,1
395,17,1,235,0,1,0,44625.16,593.01,45218.17,1
396,17,-1,235,0,0,0,46868.78,778.31,47647.09,1
396,17,1,235,0,0,0,48923.79,1097.52,50021.31,1
397,17,-1,235,0,1,0,46468.37,436.57,46904.94,1
397,17,1,235,0,1,0,48479.38,878.29,49357.67,1
398,17,-1,235,0,0,0,49347.11,575.44,49922.55,1
398,17,1,235,0,0,0,51885.61,1153.68,53039.30,1
399,17,-1,235,0,1,0,49732.65,568.61,50301.26,1
399,17,1,235,0,1,0,51317.97,794.45,52112.42,1
400,17,-1,235,0,0,0,40856.24,719.33,41575.57,1
400,17,1,235,0,0,0,43083.41,1286.96,44370.37,1
401,17,-1,235,0,1,0,40270.36,436.08,40706.44,1
401,17,1,235,0,1,0,42749.10,793.72,43542.82,1
402,17,-1,235,0,0,1,52286.61,3071.69,55358.29,1
402,17,1,235,0,0,1,54669.25,3359.07,58028.32,1
403,17,-1,235,0,1,0,44183.19,822.78,45005.98,1
403,17,1,235,0,1,0,45671.60,717.35,46388.96,1
404,17,-1,235,0,0,0,47047.16,769.03,47816.19,1
404,17,1,235,0,0,0,48131.13,1170.61,49301.75,1
405,17,-1,235,0,1,0,45797.66,594.87,46392.53,1
405,17,1,235,0,1,0,48490.35,878.18,49368.53,1
406,17,-1,235,0,0,0,49539.38,731.30,50270.68,1
406,17,1,235,0,0,0,51433.99,1307.18,52741.17,1
407,17,-1,235,0,1,0,50182.71,193.52,50376.23,1
407,17,1,235,0,1,0,51167.07,1094.83,52261.89,1
408,17,-1,235,0,0,0,41745.09,1102.71,42847.79,1
408,17,1,235,0,0,0,42110.39,1363.42,43473.80,1
409,18,-1,240,0,0,0,44262.51,881.90,45144.41,1
409,18,1,240,0,0,0,46186.70,1274.91,47461.61,1
410,18,-1,240,0,1,0,44329.46,218.32,44547.78,1
410,18,1,240,0,1,0,45999.40,824.26,46823.66,1
411,18,-1,240,0,0,0,46953.13,689.41,47642.54,1
411,18,1,240,0,0,0,48971.86,1264.55,50236.41,1
412,18,-1,240,0,1,0,46827.86,333.60,47161.46,1
412,18,1,240,0,1,0,48282.74,777.03,49059.77,1
413,18,-1,240,0,0,0,49830.11,851.73,50681.84,1
413,18,1,240,0,0,0,52131.92,1330.38,53462.29,1
414,18,-1,240,0,1,0,49695.57,537.38,50232.95,1
414,18,1,240,0,1,0,51475.45,609.36,52084.81,1
415,18,-1,240,0,0,0,52851.92,850.33,53702.25,1
415,18,1,240,0,0,0,54760.79,1089.64,55850.43,1
416,18,-1,240,0,1,0,40442.91,427.14,40870.05,1
416,18,1,240,0,1,0,42613.93,788.34,43402.27,1
417,18,-1,240,0,0,1,52226.10,3190.08,55416.18,1
417,18,1,240,0,0,1,54068.04,3405.40,57473.44,1
418,18,-1,240,0,1,0,43938.86,631.05,44569.91,1
418,18,1,240,0,1,0,45766.13,833.75,46599.88,1
419,18,-1,240,0,0,0,46991.24,966.19,47957.44,1
419,18,1,240,0,0,0,48399.26,1192.61,49591.88,1
420,18,-1,240,0,1,0,46928.44,444.16,47372.60,1
420,18,1,240,0,1,0,48194.28,585.55,48779.83,1
421,18,-1,240,0,0,0,50075.76,847.67,50923.42,1
421,18,1,240,0,0,0,51684.50,1139.06,52823.56,1
422,18,-1,240,0,1,0,50024.44,406.44,50430.88,1
422,18,1,240,0,1,0,51347.63,709.39,52057.02,1
423,18,-1,240,0,0,0,52520.34,1075.25,53595.60,1
423,18,1,240,0,0,0,54040.92,1521.16,55562.08,1
424,18,-1,240,0,1,0,41370.19,326.62,41696.81,1
424,18,1,240,0,1,0,42781.29,963.73,43745.02,1
425,18,-1,240,0,0,0,44475.54,883.22,45358.76,1
425,18,1,240,0,0,0,46306.90,1113.85,47420.75,1
426,18,-1,240,0,1,1,50109.04,1777.88,51886.91,1
426,18,1,240,0,1,1,51312.02,2303.06,53615.07,1
427,18,-1,240,0,0,0,46814.89,1020.18,47835.08,1
427,18,1,240,0,0,0,48763.35,1375.37,50138.72,1
428,18,-1,240,0,1,0,47387.35,371.75,47759.10,1
428,18,1,240,0,1,0,48396.65,1002.36,49399.02,1
429,18,-1,240,0,0,0,50301.75,786.01,51087.76,1
429,18,1,240,0,0,0,51722.55,1202.04,52924.59,1
430,18,-1,240,0,1,0,50226.11,541.37,50767.48,1
430,18,1,240,0,1,0,51716.13,830.65,52546.78,1
431,18,-1,240,0,0,0,53180.23,975.09,54155.32,1
431,18,1,240,0,0,0,54697.16,1288.79,55985.95,1
432,18,-1,240,0,1,0,41534.09,601.62,42135.70,1
432,18,1,240,0,1,0,43037.55,752.25,43789.80,1
433,19,-1,245,0,1,0,44342.40,636.36,44978.75,1
433,19,1,245,0,1,0,46074.53,962.10,47036.63,1
434,19,-1,245,0,0,0,47911.41,895.94,48807.36,1
434,19,1,245,0,0,0,48705.27,1375.94,50081.21,1
435,19,-1,245,0,1,0,47062.14,427.30,47489.43,1
435,19,1,245,0,1,0,48634.99,790.04,49425.03,1
436,19,-1,245,0,0,0,50546.98,945.97,51492.95,1
436,19,1,245,0,0,0,51855.64,1115.22,52970.86,1
437,19,-1,245,0,1,0,50444.12,402.50,50846.61,1
437,19,1,245,0,1,0,51366.92,901.42,52268.34,1
438,19,-1,245,0,0,0,53229.92,877.05,54106.98,1
438,19,1,245,0,0,0,55193.05,1303.83,56496.89,0
439,19,-1,245,0,1,0,52580.45,279.91,52860.36,1
439,19,1,245,0,1,0,54954.07,781.28,55735.35,1
440,19,-1,245,0,0,0,44669.30,900.06,45569.36,1
440,19,1,245,0,0,0,45414.97,1402.30,46817.27,1
441,19,-1,245,0,1,1,50236.97,2123.26,52360.23,1
441,19,1,245,0,1,1,51762.14,2131.17,53893.31,1
442,19,-1,245,0,0,0,47195.80,546.10,47741.90,1
442,19,1,245,0,0,0,48261.40,1289.30,49550.70,1
443,19,-1,245,0,1,0,47285.55,507.91,47793.46,1
443,19,1,245,0,1,0,48893.76,799.87,49693.62,1
444,19,-1,245,0,0,0,49525.14,1177.34,50702.47,1
444,19,1,245,0,0,0,52156.63,1181.84,53338.47,1
445,19,-1,245,0,1,0,49772.98,637.74,50410.72,1
445,19,1,245,0,1,0,51477.60,830.32,52307.92,1
446,19,-1,245,0,0,0,52426.72,880.21,53306.93,1
446,19,1,245,0,0,0,54829.49,1022.62,55852.11,1
447,19,-1,245,0,1,0,52408.55,539.54,52948.09,1
447,19,1,245,0,1,0,54873.02,742.45,55615.47,1
448,19,-1,245,0,0,0,45180.23,806.35,45986.58,1
448,19,1,245,0,0,0,46191.91,1219.32,47411.23,1
449,19,-1,245,0,1,0,44232.50,516.57,44749.06,1
