earner_id,observed_earnings,counterfactual_earnings_synthetic,tax_kink,lower_marginal_tax_rate,upper_marginal_tax_rate,synthetic_buncher
514,59199.07,59165.25,50000.0,0.25,0.35,0
515,60933.89,61058.87,50000.0,0.25,0.35,0
516,79335.58,79434.22,50000.0,0.25,0.35,0
517,57591.55,57545.39,50000.0,0.25,0.35,0
518,35039.24,35249.85,50000.0,0.25,0.35,0
519,49650.99,54177.87,50000.0,0.25,0.35,1
520,40609.34,40448.67,50000.0,0.25,0.35,0
521,64067.42,64281.94,50000.0,0.25,0.35,0
522,49934.57,50810.83,50000.0,0.25,0.35,1
523,72111.67,72367.89,50000.0,0.25,0.35,0
524,40579.82,40549.53,50000.0,0.25,0.35,0
525,95000.0,95000.0,50000.0,0.25,0.35,0
526,70866.58,70834.28,50000.0,0.25,0.35,0
527,48768.22,48816.59,50000.0,0.25,0.35,0
528,56939.62,57138.47,50000.0,0.25,0.35,0
529,46889.71,46832.03,50000.0,0.25,0.35,0
530,67413.82,67283.21,50000.0,0.25,0.35,0
531,30180.79,30350.6,50000.0,0.25,0.35,0
532,59446.44,59379.77,50000.0,0.25,0.35,0
533,33007.62,33026.59,50000.0,0.25,0.35,0
534,84869.95,84975.41,50000.0,0.25,0.35,0
535,45365.75,45376.7,50000.0,0.25,0.35,0
536,42119.9,41768.56,50000.0,0.25,0.35,0
537,32716.21,32512.84,50000.0,0.25,0.35,0
538,30683.68,31008.54,50000.0,0.25,0.35,0
539,38943.25,39083.77,50000.0,0.25,0.35,0
540,44056.05,44179.0,50000.0,0.25,0.35,0
541,41942.51,41674.35,50000.0,0.25,0.35,0
542,45858.55,45795.04,50000.0,0.25,0.35,0
543,47548.81,47518.6,50000.0,0.25,0.35,0
544,46826.34,46509.04,50000.0,0.25,0.35,0
545,49561.62,52585.28,50000.0,0.25,0.35,1
546,47912.93,48098.54,50000.0,0.25,0.35,0
547,55708.34,55823.6,50000.0,0.25,0.35,0
548,40934.99,40793.0,50000.0,0.25,0.35,0
549,67673.05,67598.05,50000.0,0.25,0.35,0
550,43291.05,43469.54,50000.0,0.25,0.35,0
551,44775.45,44759.05,50000.0,0.25,0.35,0
552,49678.12,51257.93,50000.0,0.25,0.35,1
553,30116.46,30009.43,50000.0,0.25,0.35,0
554,44993.62,44701.68,50000.0,0.25,0.35,0
555,72013.67,71877.11,50000.0,0.25,0.35,0
556,65640.17,65928.72,50000.0,0.25,0.35,0
557,49219.95,54952.26,50000.0,0.25,0.35,1
558,47436.35,47717.47,50000.0,0.25,0.35,0
559,40434.71,40509.49,50000.0,0.25,0.35,0
560,34465.42,34441.37,50000.0,0.25,0.35,0
561,33720.6,33675.24,50000.0,0.25,0.35,0
562,66235.21,66411.01,50000.0,0.25,0.35,0
563,53237.12,53323.44,50000.0,0.25,0.35,0
564,48290.28,48654.08,50000.0,0.25,0.35,0
565,41533.28,41387.08,50000.0,0.25,0.35,0
566,87422.17,87260.63,50000.0,0.25,0.35,0
567,64181.92,64218.23,50000.0,0.25,0.35,0
568,44231.66,44117.12,50000.0,0.25,0.35,0
569,60399.34,60573.98,50000.0,0.25,0.35,0
570,40886.71,40787.56,50000.0,0.25,0.35,0
571,35199.32,35083.79,50000.0,0.25,0.35,0
572,56663.67,56617.6,50000.0,0.25,0.35,0
573,63320.9,63305.18,50000.0,0.25,0.35,0
574,44629.72,44613.33,50000.0,0.25,0.35,0
575,47047.47,47136.34,50000.0,0.25,0.35,0
576,43993.08,43832.25,50000.0,0.25,0.35,0
577,67061.78,66891.98,50000.0,0.25,0.35,0
578,46439.57,46289.82,50000.0,0.25,0.35,0
579,40830.72,41028.4,50000.0,0.25,0.35,0
580,32914.48,33098.08,50000.0,0.25,0.35,0
581,49153.71,55623.39,50000.0,0.25,0.35,1
582,47649.02,47689.76,50000.0,0.25,0.35,0
583,44979.97,45046.22,50000.0,0.25,0.35,0
584,61620.79,61438.83,50000.0,0.25,0.35,0
585,58186.66,58327.32,50000.0,0.25,0.35,0
586,68371.02,68374.88,50000.0,0.25,0.35,0
587,68087.88,68233.05,50000.0,0.25,0.35,0
588,43234.31,42939.52,50000.0,0.25,0.35,0
589,36712.7,36379.16,50000.0,0.25,0.35,0
590,42527.04,42682.12,50000.0,0.25,0.35,0
591,28102.44,28017.95,50000.0,0.25,0.35,0
592,45464.91,45306.67,50000.0,0.25,0.35,0
593,23037.02,23221.56,50000.0,0.25,0.35,0
594,64384.02,64462.58,50000.0,0.25,0.35,0
595,58165.27,58444.27,50000.0,0.25,0.35,0
596,68634.32,68448.61,50000.0,0.25,0.35,0
597,86951.26,86486.64,50000.0,0.25,0.35,0
598,53869.56,54020.06,50000.0,0.25,0.35,0
599,69183.58,68981.01,50000.0,0.25,0.35,0
600,93284.56,93307.37,50000.0,0.25,0.35,0
601,56568.81,56545.16,50000.0,0.25,0.35,0
602,55947.24,55711.73,50000.0,0.25,0.35,0
603,72406.9,72395.14,50000.0,0.25,0.35,0
604,77908.9,77854.51,50000.0,0.25,0.35,0
605,61175.32,61028.4,50000.0,0.25,0.35,0
606,68443.39,68621.06,50000.0,0.25,0.35,0
607,51445.32,51167.09,50000.0,0.25,0.35,0
608,77203.74,77122.41,50000.0,0.25,0.35,0
609,57650.94,57760.91,50000.0,0.25,0.35,0
610,71203.88,70947.98,50000.0,0.25,0.35,0
611,60319.62,60658.21,50000.0,0.25,0.35,0
612,49218.23,54205.27,50000.0,0.25,0.35,1
613,82311.23,82091.15,50000.0,0.25,0.35,0
614,49429.92,49553.4,50000.0,0.25,0.35,0
615,64651.18,64756.23,50000.0,0.25,0.35,0
616,68923.38,68703.83,50000.0,0.25,0.35,0
617,49150.02,48931.09,50000.0,0.25,0.35,0
618,49653.98,53309.83,50000.0,0.25,0.35,1
619,70351.47,70492.96,50000.0,0.25,0.35,0
620,47856.3,48062.02,50000.0,0.25,0.35,0
621,49798.72,56246.37,50000.0,0.25,0.35,1
622,31246.83,31307.36,50000.0,0.25,0.35,0
623,90374.5,90343.97,50000.0,0.25,0.35,0
624,42727.42,42606.56,50000.0,0.25,0.35,0
625,44105.69,44159.44,50000.0,0.25,0.35,0
626,49356.36,51480.13,50000.0,0.25,0.35,1
627,57847.48,57858.0,50000.0,0.25,0.35,0
628,70559.98,70777.76,50000.0,0.25,0.35,0
629,89943.05,89873.96,50000.0,0.25,0.35,0
630,30156.31,30021.54,50000.0,0.25,0.35,0
631,56091.58,55931.78,50000.0,0.25,0.35,0
632,49209.05,49190.31,50000.0,0.25,0.35,0
633,33170.89,33247.74,50000.0,0.25,0.35,0
634,86192.52,86093.81,50000.0,0.25,0.35,0
635,93434.23,93065.6,50000.0,0.25,0.35,0
636,61456.6,61565.43,50000.0,0.25,0.35,0
637,33374.45,33305.09,50000.0,0.25,0.35,0
638,63458.3,63471.63,50000.0,0.25,0.35,0
639,33605.74,34085.12,50000.0,0.25,0.35,0
640,55284.7,55296.59,50000.0,0.25,0.35,0
641,47760.62,47834.0,50000.0,0.25,0.35,0
642,64155.75,64173.0,50000.0,0.25,0.35,0
643,56381.33,56286.77,50000.0,0.25,0.35,0
644,51952.24,51806.58,50000.0,0.25,0.35,0
645,59928.79,60062.37,50000.0,0.25,0.35,0
646,67312.44,67350.11,50000.0,0.25,0.35,0
647,33743.57,33489.56,50000.0,0.25,0.35,0
648,45456.8,45417.29,50000.0,0.25,0.35,0
649,49817.23,51454.51,50000.0,0.25,0.35,1
650,60634.95,60530.06,50000.0,0.25,0.35,0
651,59002.66,59066.55,50000.0,0.25,0.35,0
652,42801.07,42874.78,50000.0,0.25,0.35,0
653,58294.32,58226.34,50000.0,0.25,0.35,0
654,47849.72,47761.91,50000.0,0.25,0.35,0
655,38737.55,38781.38,50000.0,0.25,0.35,0
656,49798.37,52280.47,50000.0,0.25,0.35,1
657,46511.42,46442.46,50000.0,0.25,0.35,0
658,75628.16,75438.81,50000.0,0.25,0.35,0
659,46062.04,46175.24,50000.0,0.25,0.35,0
660,36804.89,36634.69,50000.0,0.25,0.35,0
661,35093.66,35313.74,50000.0,0.25,0.35,0
662,29442.46,29473.03,50000.0,0.25,0.35,0
663,49490.33,51767.11,50000.0,0.25,0.35,1
664,41568.56,41697.98,50000.0,0.25,0.35,0
665,46469.01,46518.74,50000.0,0.25,0.35,0
666,56491.17,56259.53,50000.0,0.25,0.35,0
667,28561.04,28673.84,50000.0,0.25,0.35,0
668,47324.23,47434.15,50000.0,0.25,0.35,0
669,56392.11,56062.09,50000.0,0.25,0.35,0
670,75099.99,75296.46,50000.0,0.25,0.35,0
671,41998.71,41976.95,50000.0,0.25,0.35,0
672,48434.11,48583.8,50000.0,0.25,0.35,0
673,49243.67,51535.75,50000.0,0.25,0.35,1
674,49254.72,57644.65,50000.0,0.25,0.35,1
675,28274.05,28430.9,50000.0,0.25,0.35,0
676,62359.43,62300.35,50000.0,0.25,0.35,0
677,49718.97,54375.94,50000.0,0.25,0.35,1
678,65016.2,65427.61,50000.0,0.25,0.35,0
679,48637.66,48914.03,50000.0,0.25,0.35,0
680,50018.95,52709.19,50000.0,0.25,0.35,1
681,84491.72,84513.31,50000.0,0.25,0.35,0
682,44285.32,44235.46,50000.0,0.25,0.35,0
683,39407.18,39183.17,50000.0,0.25,0.35,0
684,40693.36,40778.12,50000.0,0.25,0.35,0
685,70326.26,70453.7,50000.0,0.25,0.35,0
686,47277.77,46915.91,50000.0,0.25,0.35,0
687,38687.3,38756.34,50000.0,0.25,0.35,0
688,49450.1,49420.86,50000.0,0.25,0.35,0
689,30842.44,30594.99,50000.0,0.25,0.35,0
690,43949.1,43791.36,50000.0,0.25,0.35,0
691,47163.4,47392.73,50000.0,0.25,0.35,0
692,32553.15,32731.93,50000.0,0.25,0.35,0
693,40340.06,40203.4,50000.0,0.25,0.35,0
694,49074.57,51527.0,50000.0,0.25,0.35,1
695,51295.41,51324.92,50000.0,0.25,0.35,0
696,62653.03,62541.73,50000.0,0.25,0.35,0
697,49989.36,49798.0,50000.0,0.25,0.35,0
698,79499.19,79572.59,50000.0,0.25,0.35,0
699,46049.41,46086.48,50000.0,0.25,0.35,0
700,39830.92,39664.25,50000.0,0.25,0.35,0
701,44015.44,43776.77,50000.0,0.25,0.35,0
702,34263.45,33975.52,50000.0,0.25,0.35,0
703,37232.52,37330.31,50000.0,0.25,0.35,0
704,55075.54,55025.64,50000.0,0.25,0.35,0
705,45058.98,44835.44,50000.0,0.25,0.35,0
706,45992.1,45660.59,50000.0,0.25,0.35,0
707,49398.76,50742.99,50000.0,0.25,0.35,1
708,34038.84,34247.93,50000.0,0.25,0.35,0
709,54077.33,53690.17,50000.0,0.25,0.35,0
710,69891.98,70037.96,50000.0,0.25,0.35,0
711,33466.54,32850.2,50000.0,0.25,0.35,0
712,24175.12,24105.89,50000.0,0.25,0.35,0
713,49027.52,49106.28,50000.0,0.25,0.35,0
714,49704.02,49615.17,50000.0,0.25,0.35,0
715,28381.65,28092.03,50000.0,0.25,0.35,0
716,46110.56,45895.5,50000.0,0.25,0.35,0
717,71527.99,71760.18,50000.0,0.25,0.35,0
718,67468.71,67318.0,50000.0,0.25,0.35,0
719,45996.19,45930.57,50000.0,0.25,0.35,0
720,37697.87,37729.15,50000.0,0.25,0.35,0
721,42086.74,42324.57,50000.0,0.25,0.35,0
722,59321.87,59460.51,50000.0,0.25,0.35,0
723,48648.85,48794.29,50000.0,0.25,0.35,0
724,48179.26,48047.54,50000.0,0.25,0.35,0
725,47791.99,47813.59,50000.0,0.25,0.35,0
726,47378.12,47254.92,50000.0,0.25,0.35,0
727,38053.15,38156.1,50000.0,0.25,0.35,0
728,60099.34,60048.7,50000.0,0.25,0.35,0
729,56012.39,56044.23,50000.0,0.25,0.35,0
730,55240.12,55076.09,50000.0,0.25,0.35,0
731,66542.58,66699.87,50000.0,0.25,0.35,0
732,49510.47,49698.23,50000.0,0.25,0.35,0
733,70191.06,70276.35,50000.0,0.25,0.35,0
734,42331.81,42683.69,50000.0,0.25,0.35,0
735,53032.57,53315.38,50000.0,0.25,0.35,0
736,46606.9,46318.56,50000.0,0.25,0.35,0
737,49493.54,58185.74,50000.0,0.25,0.35,1
738,73246.88,73034.67,50000.0,0.25,0.35,0
739,64525.08,64638.76,50000.0,0.25,0.35,0
740,48783.63,48893.51,50000.0,0.25,0.35,0
741,35767.36,36467.13,50000.0,0.25,0.35,0
742,26001.34,26105.69,50000.0,0.25,0.35,0
743,29896.71,30151.98,50000.0,0.25,0.35,0
744,32733.9,32444.69,50000.0,0.25,0.35,0
745,47853.39,47832.41,50000.0,0.25,0.35,0
746,42974.8,43139.15,50000.0,0.25,0.35,0
747,49213.92,53335.2,50000.0,0.25,0.35,1
748,62250.26,62163.23,50000.0,0.25,0.35,0
749,75771.24,75720.42,50000.0,0.25,0.35,0
750,57431.36,57248.0,50000.0,0.25,0.35,0
751,45189.25,45051.33,50000.0,0.25,0.35,0
752,83107.18,83182.62,50000.0,0.25,0.35,0
753,41693.68,41330.84,50000.0,0.25,0.35,0
754,45822.87,45988.79,50000.0,0.25,0.35,0
755,63129.84,63274.1,50000.0,0.25,0.35,0
756,46691.95,46663.01,50000.0,0.25,0.35,0
757,70994.83,70952.28,50000.0,0.25,0.35,0
758,61833.87,61767.53,50000.0,0.25,0.35,0
759,48731.01,48320.43,50000.0,0.25,0.35,0
760,28908.6,29173.39,50000.0,0.25,0.35,0
761,44774.3,44858.86,50000.0,0.25,0.35,0
762,23278.0,23443.12,50000.0,0.25,0.35,0
763,43599.18,43752.17,50000.0,0.25,0.35,0
764,46469.41,46259.71,50000.0,0.25,0.35,0
765,54656.66,54298.88,50000.0,0.25,0.35,0
766,61358.02,61339.71,50000.0,0.25,0.35,0
767,59265.62,59482.16,50000.0,0.25,0.35,0
768,57752.85,57847.09,50000.0,0.25,0.35,0
769,57574.53,57581.53,50000.0,0.25,0.35,0
770,66551.93,66376.07,50000.0,0.25,0.35,0
771,87032.44,86977.97,50000.0,0.25,0.35,0
772,47405.23,47561.4,50000.0,0.25,0.35,0
773,65891.34,65612.95,50000.0,0.25,0.35,0
774,55632.05,55452.09,50000.0,0.25,0.35,0
775,62795.63,62963.47,50000.0,0.25,0.35,0
776,22713.69,22966.92,50000.0,0.25,0.35,0
777,66008.6,65703.96,50000.0,0.25,0.35,0
778,32778.68,32881.24,50000.0,0.25,0.35,0
779,49973.68,51055.71,50000.0,0.25,0.35,1
780,46982.34,47089.11,50000.0,0.25,0.35,0
781,87064.1,86923.94,50000.0,0.25,0.35,0
782,30626.69,30515.13,50000.0,0.25,0.35,0
783,25291.28,25208.88,50000.0,0.25,0.35,0
784,31920.44,31902.37,50000.0,0.25,0.35,0
785,70336.64,70372.91,50000.0,0.25,0.35,0
786,26318.26,26242.35,50000.0,0.25,0.35,0
787,62958.75,63141.48,50000.0,0.25,0.35,0
788,59077.68,59098.27,50000.0,0.25,0.35,0
789,32909.22,32751.23,50000.0,0.25,0.35,0
790,57670.27,57656.03,50000.0,0.25,0.35,0
791,64489.8,64405.3,50000.0,0.25,0.35,0
792,48934.83,50583.87,50000.0,0.25,0.35,1
793,48729.19,48711.79,50000.0,0.25,0.35,0
794,42125.96,42015.87,50000.0,0.25,0.35,0
795,34437.89,34241.6,50000.0,0.25,0.35,0
796,31624.16,31653.44,50000.0,0.25,0.35,0
797,37085.3,37441.78,50000.0,0.25,0.35,0
798,63700.91,63504.43,50000.0,0.25,0.35,0
799,33822.22,33688.15,50000.0,0.25,0.35,0
800,44087.48,43975.0,50000.0,0.25,0.35,0
801,38749.21,38626.67,50000.0,0.25,0.35,0
802,40407.41,40435.67,50000.0,0.25,0.35,0
803,54698.66,54703.53,50000.0,0.25,0.35,0
804,43187.34,42913.86,50000.0,0.25,0.35,0
805,56588.71,56848.51,50000.0,0.25,0.35,0
806,33259.29,33377.36,50000.0,0.25,0.35,0
807,25445.3,25319.39,50000.0,0.25,0.35,0
808,30858.12,30587.97,50000.0,0.25,0.35,0
809,49297.21,50875.99,50000.0,0.25,0.35,1
810,35973.46,35724.87,50000.0,0.25,0.35,0
811,33851.2,34199.17,50000.0,0.25,0.35,0
812,44171.67,44325.92,50000.0,0.25,0.35,0
813,42861.55,42828.42,50000.0,0.25,0.35,0
814,34221.91,34384.5,50000.0,0.25,0.35,0
815,49292.23,53607.28,50000.0,0.25,0.35,1
816,28184.49,27976.67,50000.0,0.25,0.35,0
817,32087.24,31986.89,50000.0,0.25,0.35,0
818,74897.84,75289.72,50000.0,0.25,0.35,0
819,93410.66,93354.9,50000.0,0.25,0.35,0
820,54306.92,54599.89,50000.0,0.25,0.35,0
821,49298.42,55596.05,50000.0,0.25,0.35,1
822,49500.97,49366.83,50000.0,0.25,0.35,0
823,51934.59,51890.19,50000.0,0.25,0.35,0
824,68909.85,68864.55,50000.0,0.25,0.35,0
825,38490.63,38379.17,50000.0,0.25,0.35,0
826,43643.66,43759.9,50000.0,0.25,0.35,0
827,49326.45,53550.22,50000.0,0.25,0.35,1
828,30759.28,30798.36,50000.0,0.25,0.35,0
829,49990.05,49824.08,50000.0,0.25,0.35,0
830,46837.4,47133.1,50000.0,0.25,0.35,0
831,38550.07,38725.43,50000.0,0.25,0.35,0
832,41710.56,42052.93,50000.0,0.25,0.35,0
833,66437.17,66296.46,50000.0,0.25,0.35,0
834,58720.97,58894.63,50000.0,0.25,0.35,0
835,64441.21,64463.68,50000.0,0.25,0.35,0
836,43470.57,43569.28,50000.0,0.25,0.35,0
837,37207.4,37068.72,50000.0,0.25,0.35,0
838,44474.18,44420.4,50000.0,0.25,0.35,0
839,46765.02,46815.72,50000.0,0.25,0.35,0
840,57514.02,57325.66,50000.0,0.25,0.35,0
841,49525.53,49187.65,50000.0,0.25,0.35,0
842,49301.87,51923.46,50000.0,0.25,0.35,1
843,26168.12,26547.27,50000.0,0.25,0.35,0
844,45738.32,45516.32,50000.0,0.25,0.35,0
845,64024.43,64093.41,50000.0,0.25,0.35,0
846,66631.67,66569.41,50000.0,0.25,0.35,0
847,64226.21,64183.4,50000.0,0.25,0.35,0
848,49655.1,52970.67,50000.0,0.25,0.35,1
849,48254.39,48302.38,50000.0,0.25,0.35,0
850,50008.49,49732.9,50000.0,0.25,0.35,0
851,38511.81,38316.2,50000.0,0.25,0.35,0
852,55565.95,55401.55,50000.0,0.25,0.35,0
853,49204.93,54086.95,50000.0,0.25,0.35,1
854,35828.77,35908.04,50000.0,0.25,0.35,0
855,66061.5,65969.85,50000.0,0.25,0.35,0
856,42820.9,42783.15,50000.0,0.25,0.35,0
857,37742.74,37876.93,50000.0,0.25,0.35,0
858,38575.33,38682.64,50000.0,0.25,0.35,0
859,59379.73,59270.93,50000.0,0.25,0.35,0
860,59418.24,59505.93,50000.0,0.25,0.35,0
861,49881.01,49932.64,50000.0,0.25,0.35,0
862,49471.16,54039.28,50000.0,0.25,0.35,1
863,69447.88,69606.43,50000.0,0.25,0.35,0
864,62384.62,62557.17,50000.0,0.25,0.35,0
865,26301.0,26508.43,50000.0,0.25,0.35,0
866,41960.97,41819.18,50000.0,0.25,0.35,0
867,63709.93,63925.69,50000.0,0.25,0.35,0
868,62054.75,62057.91,50000.0,0.25,0.35,0
869,43808.55,43966.69,50000.0,0.25,0.35,0
870,33913.75,33940.74,50000.0,0.25,0.35,0
871,76442.18,76671.04,50000.0,0.25,0.35,0
872,54001.08,53836.51,50000.0,0.25,0.35,0
873,47259.03,47079.02,50000.0,0.25,0.35,0
874,44977.95,44592.56,50000.0,0.25,0.35,0
875,42898.11,42929.19,50000.0,0.25,0.35,0
876,88847.41,88809.17,50000.0,0.25,0.35,0
877,69407.33,69315.52,50000.0,0.25,0.35,0
878,44477.04,44200.56,50000.0,0.25,0.35,0
879,52853.62,52616.28,50000.0,0.25,0.35,0
880,40982.3,40989.34,50000.0,0.25,0.35,0
881,60341.96,60374.56,50000.0,0.25,0.35,0
882,54617.3,54608.09,50000.0,0.25,0.35,0
883,46061.11,46094.62,50000.0,0.25,0.35,0
884,48928.5,49182.56,50000.0,0.25,0.35,0
885,49339.8,50183.25,50000.0,0.25,0.35,1
886,66633.81,66459.03,50000.0,0.25,0.35,0
887,77937.09,77929.84,50000.0,0.25,0.35,0
888,56174.16,56175.77,50000.0,0.25,0.35,0
889,40995.54,40998.97,50000.0,0.25,0.35,0
890,60736.18,60882.13,50000.0,0.25,0.35,0
891,46976.41,46750.03,50000.0,0.25,0.35,0
892,62436.91,62332.9,50000.0,0.25,0.35,0
893,44812.59,45030.75,50000.0,0.25,0.35,0
894,64391.59,64760.8,50000.0,0.25,0.35,0
895,47627.03,47630.72,50000.0,0.25,0.35,0
896,49637.77,49716.37,50000.0,0.25,0.35,0
897,60267.38,60108.38,50000.0,0.25,0.35,0
898,65141.37,65078.35,50000.0,0.25,0.35,0
899,47463.79,47011.21,50000.0,0.25,0.35,0
900,49412.41,53508.46,50000.0,0.25,0.35,1
901,56358.73,56251.86,50000.0,0.25,0.35,0
902,76591.04,76607.23,50000.0,0.25,0.35,0
903,89327.96,89553.38,50000.0,0.25,0.35,0
904,30654.09,30798.56,50000.0,0.25,0.35,0
905,60271.89,60226.08,50000.0,0.25,0.35,0
906,46862.44,46900.24,50000.0,0.25,0.35,0
907,64789.37,64820.03,50000.0,0.25,0.35,0
908,54724.21,54747.51,50000.0,0.25,0.35,0
909,50061.16,49940.07,50000.0,0.25,0.35,0
910,33546.9,33340.54,50000.0,0.25,0.35,0
911,86637.7,86564.86,50000.0,0.25,0.35,0
912,44367.84,44428.85,50000.0,0.25,0.35,0
913,48704.17,48486.73,50000.0,0.25,0.35,0
914,67316.72,67357.49,50000.0,0.25,0.35,0
915,67373.85,67548.48,50000.0,0.25,0.35,0
916,73278.46,72995.49,50000.0,0.25,0.35,0
917,58557.76,58595.69,50000.0,0.25,0.35,0
918,38049.63,38034.28,50000.0,0.25,0.35,0
919,44917.47,44805.13,50000.0,0.25,0.35,0
920,42750.69,42564.16,50000.0,0.25,0.35,0
921,62119.2,62229.82,50000.0,0.25,0.35,0
922,62354.97,62397.82,50000.0,0.25,0.35,0
923,49686.55,53973.7,50000.0,0.25,0.35,1
924,49580.56,49608.11,50000.0,0.25,0.35,0
925,66266.55,66334.02,50000.0,0.25,0.35,0
926,41917.39,41981.67,50000.0,0.25,0.35,0
927,51819.27,52094.68,50000.0,0.25,0.35,0
928,68875.28,68708.91,50000.0,0.25,0.35,0
929,27173.0,27144.41,50000.0,0.25,0.35,0
930,30871.21,30795.98,50000.0,0.25,0.35,0
931,59983.93,59878.35,50000.0,0.25,0.35,0
932,49824.78,50419.42,50000.0,0.25,0.35,1
933,47538.02,47967.11,50000.0,0.25,0.35,0
934,35920.5,35990.4,50000.0,0.25,0.35,0
935,51968.4,51900.87,50000.0,0.25,0.35,0
936,33717.55,33524.3,50000.0,0.25,0.35,0
937,54153.7,54271.35,50000.0,0.25,0.35,0
938,47738.22,47817.14,50000.0,0.25,0.35,0
939,66863.27,66842.02,50000.0,0.25,0.35,0
940,42322.87,42543.68,50000.0,0.25,0.35,0
941,34215.79,34365.74,50000.0,0.25,0.35,0
942,26404.4,26456.1,50000.0,0.25,0.35,0
943,65881.78,65815.83,50000.0,0.25,0.35,0
944,44622.16,44812.08,50000.0,0.25,0.35,0
945,42355.6,42481.93,50000.0,0.25,0.35,0
946,45398.26,45251.65,50000.0,0.25,0.35,0
947,62044.24,61867.27,50000.0,0.25,0.35,0
948,44877.09,44718.1,50000.0,0.25,0.35,0
949,69024.48,69135.8,50000.0,0.25,0.35,0
950,44244.57,44356.0,50000.0,0.25,0.35,0
951,33630.1,33733.94,50000.0,0.25,0.35,0
952,57172.81,57072.78,50000.0,0.25,0.35,0
953,38774.9,38442.11,50000.0,0.25,0.35,0
954,45921.78,45844.32,50000.0,0.25,0.35,0
955,72496.41,72232.54,50000.0,0.25,0.35,0
956,37807.96,38074.14,50000.0,0.25,0.35,0
957,61947.35,61912.09,50000.0,0.25,0.35,0
958,49407.61,52535.97,50000.0,0.25,0.35,1
959,68664.62,68491.2,50000.0,0.25,0.35,0
960,44196.61,43862.91,50000.0,0.25,0.35,0
961,38708.47,38616.14,50000.0,0.25,0.35,0
962,42261.0,42358.41,50000.0,0.25,0.35,0
963,61702.97,61823.47,50000.0,0.25,0.35,0
964,85282.2,85374.31,50000.0,0.25,0.35,0
965,29561.55,29558.98,50000.0,0.25,0.35,0
966,91052.7,91012.43,50000.0,0.25,0.35,0
967,45010.24,44998.6,50000.0,0.25,0.35,0
968,67728.43,67562.33,50000.0,0.25,0.35,0
969,45113.69,45090.36,50000.0,0.25,0.35,0
970,41100.74,41260.79,50000.0,0.25,0.35,0
971,68173.15,68401.36,50000.0,0.25,0.35,0
972,52752.88,52601.35,50000.0,0.25,0.35,0
973,76555.37,76544.83,50000.0,0.25,0.35,0
974,45991.29,46167.18,50000.0,0.25,0.35,0
975,45137.16,45146.11,50000.0,0.25,0.35,0
976,30390.62,30287.31,50000.0,0.25,0.35,0
977,38215.77,38330.04,50000.0,0.25,0.35,0
978,39711.33,39560.22,50000.0,0.25,0.35,0
979,73929.15,73916.95,50000.0,0.25,0.35,0
980,51833.05,51806.07,50000.0,0.25,0.35,0
981,31958.87,31992.12,50000.0,0.25,0.35,0
982,29506.37,29540.87,50000.0,0.25,0.35,0
983,48707.55,48764.27,50000.0,0.25,0.35,0
984,37571.99,37778.78,50000.0,0.25,0.35,0
985,49330.58,53810.57,50000.0,0.25,0.35,1
986,62519.67,62273.21,50000.0,0.25,0.35,0
987,66334.64,66704.84,50000.0,0.25,0.35,0
988,33053.83,32892.99,50000.0,0.25,0.35,0
989,52151.06,52311.47,50000.0,0.25,0.35,0
990,40728.79,41027.33,50000.0,0.25,0.35,0
991,49791.38,50690.34,50000.0,0.25,0.35,1
992,61091.29,61181.12,50000.0,0.25,0.35,0
993,37910.34,37637.22,50000.0,0.25,0.35,0
994,39400.56,39398.69,50000.0,0.25,0.35,0
995,58712.84,58533.15,50000.0,0.25,0.35,0
996,45330.7,45351.53,50000.0,0.25,0.35,0
997,51465.92,51529.06,50000.0,0.25,0.35,0
998,33339.86,33344.46,50000.0,0.25,0.35,0
999,42876.51,42932.52,50000.0,0.25,0.35,0
1000,49509.63,52953.89,50000.0,0.25,0.35,1
1001,49715.0,50087.16,50000.0,0.25,0.35,1
1002,47917.47,47943.82,50000.0,0.25,0.35,0
1003,49817.95,51257.01,50000.0,0.25,0.35,1
1004,37773.49,37680.1,50000.0,0.25,0.35,0
1005,71544.48,71477.3,50000.0,0.25,0.35,0
1006,27176.4,27658.85,50000.0,0.25,0.35,0
1007,29364.23,29461.34,50000.0,0.25,0.35,0
1008,75271.09,74978.83,50000.0,0.25,0.35,0
1009,45387.28,45366.18,50000.0,0.25,0.35,0
1010,40302.43,40485.23,50000.0,0.25,0.35,0
1011,35242.6,35317.58,50000.0,0.25,0.35,0
1012,61333.49,61239.2,50000.0,0.25,0.35,0
1013,39455.35,39421.59,50000.0,0.25,0.35,0
1014,81757.97,81754.43,50000.0,0.25,0.35,0
1015,43708.22,43576.41,50000.0,0.25,0.35,0
1016,82013.61,82052.83,50000.0,0.25,0.35,0
1017,32429.44,32280.79,50000.0,0.25,0.35,0
1018,69909.68,70109.19,50000.0,0.25,0.35,0
1019,67412.49,67354.16,50000.0,0.25,0.35,0
1020,42073.88,42033.51,50000.0,0.25,0.35,0
1021,37648.98,37608.68,50000.0,0.25,0.35,0
1022,43069.86,43100.8,50000.0,0.25,0.35,0
1023,59311.48,59093.28,50000.0,0.25,0.35,0
1024,44090.23,43889.49,50000.0,0.25,0.35,0
1025,28971.28,28843.54,50000.0,0.25,0.35,0
1026,49775.69,57172.92,50000.0,0.25,0.35,1
1027,56518.05,56723.7,50000.0,0.25,0.35,0
