worker_id,firm_id,period,rule_exposed,local_female_supply,female,senior,original_job_family,adjusted_job_cell,female_concentrated_cell,male_concentrated_cell,wage
214,4,-1,1,0.6200,0,0,administration,administration,0,0,52433.77
214,4,1,1,0.6200,0,0,administration,administration,0,0,51906.70
215,4,-1,1,0.6200,0,0,administration,administration,0,0,52274.99
215,4,1,1,0.6200,0,0,administration,administration,0,0,52323.23
216,4,-1,1,0.6200,1,0,administration,administration,0,0,50783.71
216,4,1,1,0.6200,1,0,administration,administration,0,0,52171.38
217,4,-1,1,0.6200,1,1,administration,administration,0,0,56739.00
217,4,1,1,0.6200,1,1,administration,administration,0,0,58430.95
218,4,-1,1,0.6200,0,0,administration,administration,0,0,52325.66
218,4,1,1,0.6200,0,0,administration,administration,0,0,52956.68
219,4,-1,1,0.6200,0,0,administration,administration,0,0,52126.33
219,4,1,1,0.6200,0,0,administration,administration,0,0,52547.18
220,4,-1,1,0.6200,0,0,administration,administration,0,0,52550.99
220,4,1,1,0.6200,0,0,administration,administration,0,0,52333.56
221,4,-1,1,0.6200,0,0,administration,administration,0,0,52932.25
221,4,1,1,0.6200,0,0,administration,administration,0,0,52713.82
222,4,-1,1,0.6200,0,0,administration,administration,0,0,51796.31
222,4,1,1,0.6200,0,0,administration,administration,0,0,52910.41
223,4,-1,1,0.6200,1,0,administration,administration,0,0,50532.62
223,4,1,1,0.6200,1,0,administration,administration,0,0,51252.77
224,4,-1,1,0.6200,0,1,administration,administration,0,0,59326.61
224,4,1,1,0.6200,0,1,administration,administration,0,0,59580.65
225,5,-1,0,0.3400,0,0,operations,operations,0,0,40642.83
225,5,1,0,0.3400,0,0,operations,operations,0,0,42195.55
226,5,-1,0,0.3400,1,0,operations,operations,0,0,39537.55
226,5,1,0,0.3400,1,0,operations,operations,0,0,39858.29
227,5,-1,0,0.3400,1,0,operations,operations,0,0,40160.19
227,5,1,0,0.3400,1,0,operations,operations,0,0,40375.22
228,5,-1,0,0.3400,1,0,operations,operations,0,0,39306.50
228,5,1,0,0.3400,1,0,operations,operations,0,0,40238.38
229,5,-1,0,0.3400,0,0,operations,operations,0,0,41472.08
229,5,1,0,0.3400,0,0,operations,operations,0,0,42455.49
230,5,-1,0,0.3400,1,0,operations,operations,0,0,39399.12
230,5,1,0,0.3400,1,0,operations,operations,0,0,40208.33
231,5,-1,0,0.3400,0,1,operations,operations,0,0,48223.61
231,5,1,0,0.3400,0,1,operations,operations,0,0,49522.46
232,5,-1,0,0.3400,0,0,operations,operations,0,0,41895.21
232,5,1,0,0.3400,0,0,operations,operations,0,0,42965.52
233,5,-1,0,0.3400,0,0,operations,operations,0,0,41975.43
233,5,1,0,0.3400,0,0,operations,operations,0,0,42064.35
234,5,-1,0,0.3400,1,0,operations,operations,0,0,39834.15
234,5,1,0,0.3400,1,0,operations,operations,0,0,40235.03
235,5,-1,0,0.3400,0,0,operations,operations,0,0,40970.78
235,5,1,0,0.3400,0,0,operations,operations,0,0,41486.77
236,5,-1,0,0.3400,1,0,operations,operations,0,0,38807.55
236,5,1,0,0.3400,1,0,operations,operations,0,0,40513.97
237,5,-1,0,0.3400,0,0,operations,operations,0,0,41186.65
237,5,1,0,0.3400,0,0,operations,operations,0,0,41841.75
238,5,-1,0,0.3400,0,1,operations,operations,0,0,48177.97
238,5,1,0,0.3400,0,1,operations,operations,0,0,49551.58
239,5,-1,0,0.3400,0,0,sales,sales,0,0,45246.98
239,5,1,0,0.3400,0,0,sales,sales,0,0,46033.05
240,5,-1,0,0.3400,0,0,sales,sales,0,0,44903.45
240,5,1,0,0.3400,0,0,sales,sales,0,0,46044.81
241,5,-1,0,0.3400,0,0,sales,sales,0,0,44798.74
241,5,1,0,0.3400,0,0,sales,sales,0,0,45647.50
242,5,-1,0,0.3400,0,0,sales,sales,0,0,45168.95
242,5,1,0,0.3400,0,0,sales,sales,0,0,45420.92
243,5,-1,0,0.3400,0,0,sales,sales,0,0,45433.80
243,5,1,0,0.3400,0,0,sales,sales,0,0,45630.70
244,5,-1,0,0.3400,0,0,sales,sales,0,0,44365.69
244,5,1,0,0.3400,0,0,sales,sales,0,0,45974.13
245,5,-1,0,0.3400,0,1,sales,sales,0,0,51902.93
245,5,1,0,0.3400,0,1,sales,sales,0,0,53372.33
246,5,-1,0,0.3400,0,0,sales,sales,0,0,44515.68
246,5,1,0,0.3400,0,0,sales,sales,0,0,46273.32
247,5,-1,0,0.3400,0,0,sales,sales,0,0,44751.36
247,5,1,0,0.3400,0,0,sales,sales,0,0,45441.46
248,5,-1,0,0.3400,0,0,sales,sales,0,0,45424.83
248,5,1,0,0.3400,0,0,sales,sales,0,0,46191.36
249,5,-1,0,0.3400,0,0,sales,sales,0,0,45184.39
249,5,1,0,0.3400,0,0,sales,sales,0,0,45489.74
250,5,-1,0,0.3400,0,0,sales,sales,0,0,45635.64
250,5,1,0,0.3400,0,0,sales,sales,0,0,44965.07
251,5,-1,0,0.3400,0,0,sales,sales,0,0,44070.14
251,5,1,0,0.3400,0,0,sales,sales,0,0,45833.12
252,5,-1,0,0.3400,0,1,sales,sales,0,0,52149.89
252,5,1,0,0.3400,0,1,sales,sales,0,0,53051.99
253,5,-1,0,0.3400,0,0,technical,technical,0,0,49694.76
253,5,1,0,0.3400,0,0,technical,technical,0,0,50466.38
254,5,-1,0,0.3400,1,0,technical,technical,0,0,47197.03
254,5,1,0,0.3400,1,0,technical,technical,0,0,48011.00
255,5,-1,0,0.3400,0,0,technical,technical,0,0,48955.98
255,5,1,0,0.3400,0,0,technical,technical,0,0,49694.10
256,5,-1,0,0.3400,0,0,technical,technical,0,0,48205.12
256,5,1,0,0.3400,0,0,technical,technical,0,0,49607.58
257,5,-1,0,0.3400,1,0,technical,technical,0,0,47327.91
257,5,1,0,0.3400,1,0,technical,technical,0,0,48539.65
258,5,-1,0,0.3400,0,0,technical,technical,0,0,48633.87
258,5,1,0,0.3400,0,0,technical,technical,0,0,50481.53
259,5,-1,0,0.3400,0,1,technical,technical,0,0,56902.21
259,5,1,0,0.3400,0,1,technical,technical,0,0,56935.01
260,5,-1,0,0.3400,1,0,technical,technical,0,0,46713.23
260,5,1,0,0.3400,1,0,technical,technical,0,0,47304.62
261,5,-1,0,0.3400,0,0,technical,technical,0,0,48897.61
261,5,1,0,0.3400,0,0,technical,technical,0,0,49922.95
262,5,-1,0,0.3400,0,0,technical,technical,0,0,48768.69
262,5,1,0,0.3400,0,0,technical,technical,0,0,49367.71
263,5,-1,0,0.3400,1,0,technical,technical,0,0,46643.53
263,5,1,0,0.3400,1,0,technical,technical,0,0,47222.46
264,5,-1,0,0.3400,0,0,technical,technical,0,0,49093.94
264,5,1,0,0.3400,0,0,technical,technical,0,0,49255.64
265,5,-1,0,0.3400,0,0,technical,technical,0,0,48481.66
265,5,1,0,0.3400,0,0,technical,technical,0,0,49797.46
266,5,-1,0,0.3400,0,1,technical,technical,0,0,55769.50
266,5,1,0,0.3400,0,1,technical,technical,0,0,57487.01
267,5,-1,0,0.3400,0,0,administration,administration,0,0,52419.28
267,5,1,0,0.3400,0,0,administration,administration,0,0,53772.55
268,5,-1,0,0.3400,1,0,administration,administration,0,0,50782.28
268,5,1,0,0.3400,1,0,administration,administration,0,0,50735.85
269,5,-1,0,0.3400,1,0,administration,administration,0,0,50635.91
269,5,1,0,0.3400,1,0,administration,administration,0,0,51088.20
270,5,-1,0,0.3400,1,0,administration,administration,0,0,51283.76
270,5,1,0,0.3400,1,0,administration,administration,0,0,52250.05
271,5,-1,0,0.3400,0,0,administration,administration,0,0,52701.60
271,5,1,0,0.3400,0,0,administration,administration,0,0,53509.26
272,5,-1,0,0.3400,1,0,administration,administration,0,0,50844.70
272,5,1,0,0.3400,1,0,administration,administration,0,0,51304.96
273,5,-1,0,0.3400,0,1,administration,administration,0,0,60243.20
273,5,1,0,0.3400,0,1,administration,administration,0,0,61237.60
274,5,-1,0,0.3400,0,0,administration,administration,0,0,52739.28
274,5,1,0,0.3400,0,0,administration,administration,0,0,54412.44
275,5,-1,0,0.3400,0,0,administration,administration,0,0,52787.72
275,5,1,0,0.3400,0,0,administration,administration,0,0,53676.29
276,5,-1,0,0.3400,1,0,administration,administration,0,0,50854.00
276,5,1,0,0.3400,1,0,administration,administration,0,0,51293.95
277,5,-1,0,0.3400,0,0,administration,administration,0,0,51368.24
277,5,1,0,0.3400,0,0,administration,administration,0,0,53669.91
278,5,-1,0,0.3400,1,0,administration,administration,0,0,51046.35
278,5,1,0,0.3400,1,0,administration,administration,0,0,51635.64
279,5,-1,0,0.3400,1,0,administration,administration,0,0,50270.67
279,5,1,0,0.3400,1,0,administration,administration,0,0,51628.68
280,5,-1,0,0.3400,0,1,administration,administration,0,0,60646.58
280,5,1,0,0.3400,0,1,administration,administration,0,0,61353.82
281,6,-1,1,0.4100,0,0,operations,operations,0,0,41769.09
281,6,1,1,0.4100,0,0,operations,operations,0,0,42290.22
282,6,-1,1,0.4100,0,0,operations,operations,0,0,40919.23
282,6,1,1,0.4100,0,0,operations,operations,0,0,41957.85
283,6,-1,1,0.4100,0,0,operations,operations,0,0,42219.33
283,6,1,1,0.4100,0,0,operations,operations,0,0,41753.11
284,6,-1,1,0.4100,1,0,operations,operations_female_track,1,0,40110.12
284,6,1,1,0.4100,1,0,operations,operations_female_track,1,0,41023.86
285,6,-1,1,0.4100,1,0,operations,operations_female_track,1,0,39319.24
285,6,1,1,0.4100,1,0,operations,operations_female_track,1,0,41467.62
286,6,-1,1,0.4100,0,0,operations,operations,0,0,41625.31
286,6,1,1,0.4100,0,0,operations,operations,0,0,42589.06
287,6,-1,1,0.4100,0,1,operations,operations,0,0,49541.81
287,6,1,1,0.4100,0,1,operations,operations,0,0,48962.08
288,6,-1,1,0.4100,0,0,operations,operations,0,0,41488.23
288,6,1,1,0.4100,0,0,operations,operations,0,0,42261.62
289,6,-1,1,0.4100,0,0,operations,operations,0,0,41280.22
289,6,1,1,0.4100,0,0,operations,operations,0,0,42161.42
290,6,-1,1,0.4100,0,0,operations,operations,0,0,41774.26
290,6,1,1,0.4100,0,0,operations,operations,0,0,42035.38
291,6,-1,1,0.4100,1,0,operations,operations_female_track,1,0,40441.00
291,6,1,1,0.4100,1,0,operations,operations_female_track,1,0,41376.07
292,6,-1,1,0.4100,0,0,operations,operations,0,0,41232.64
292,6,1,1,0.4100,0,0,operations,operations,0,0,41895.19
293,6,-1,1,0.4100,0,0,operations,operations,0,0,41303.30
293,6,1,1,0.4100,0,0,operations,operations,0,0,42775.05
294,6,-1,1,0.4100,0,1,operations,operations,0,0,49342.67
294,6,1,1,0.4100,0,1,operations,operations,0,0,49837.71
295,6,-1,1,0.4100,1,0,sales,sales,0,0,42949.29
295,6,1,1,0.4100,1,0,sales,sales,0,0,45595.02
296,6,-1,1,0.4100,0,0,sales,sales_male_track,0,1,45854.07
296,6,1,1,0.4100,0,0,sales,sales_male_track,0,1,46049.35
297,6,-1,1,0.4100,0,0,sales,sales_male_track,0,1,46190.65
297,6,1,1,0.4100,0,0,sales,sales_male_track,0,1,46644.21
298,6,-1,1,0.4100,1,0,sales,sales,0,0,43502.91
298,6,1,1,0.4100,1,0,sales,sales,0,0,45064.39
299,6,-1,1,0.4100,1,0,sales,sales,0,0,43057.50
299,6,1,1,0.4100,1,0,sales,sales,0,0,46336.65
300,6,-1,1,0.4100,0,0,sales,sales_male_track,0,1,45446.12
300,6,1,1,0.4100,0,0,sales,sales_male_track,0,1,46555.31
301,6,-1,1,0.4100,1,1,sales,sales,0,0,49967.47
301,6,1,1,0.4100,1,1,sales,sales,0,0,52243.76
302,6,-1,1,0.4100,1,0,sales,sales,0,0,43122.25
302,6,1,1,0.4100,1,0,sales,sales,0,0,45531.45
303,6,-1,1,0.4100,0,0,sales,sales_male_track,0,1,44638.97
303,6,1,1,0.4100,0,0,sales,sales_male_track,0,1,46296.99
304,6,-1,1,0.4100,0,0,sales,sales_male_track,0,1,45307.62
304,6,1,1,0.4100,0,0,sales,sales_male_track,0,1,46375.36
305,6,-1,1,0.4100,0,0,sales,sales_male_track,0,1,45410.32
305,6,1,1,0.4100,0,0,sales,sales_male_track,0,1,46196.08
306,6,-1,1,0.4100,0,0,sales,sales_male_track,0,1,45112.65
306,6,1,1,0.4100,0,0,sales,sales_male_track,0,1,45952.35
307,6,-1,1,0.4100,0,0,sales,sales_male_track,0,1,45587.08
307,6,1,1,0.4100,0,0,sales,sales_male_track,0,1,45743.38
308,6,-1,1,0.4100,1,1,sales,sales,0,0,49947.73
308,6,1,1,0.4100,1,1,sales,sales,0,0,51763.78
309,6,-1,1,0.4100,1,0,technical,technical,0,0,47868.98
309,6,1,1,0.4100,1,0,technical,technical,0,0,49056.29
310,6,-1,1,0.4100,1,0,technical,technical,0,0,47608.61
310,6,1,1,0.4100,1,0,technical,technical,0,0,49766.15
311,6,-1,1,0.4100,1,0,technical,technical,0,0,46762.23
311,6,1,1,0.4100,1,0,technical,technical,0,0,49405.21
312,6,-1,1,0.4100,0,0,technical,technical_male_track,0,1,49209.03
312,6,1,1,0.4100,0,0,technical,technical_male_track,0,1,49336.83
313,6,-1,1,0.4100,1,0,technical,technical,0,0,47887.28
313,6,1,1,0.4100,1,0,technical,technical,0,0,49809.19
314,6,-1,1,0.4100,0,0,technical,technical_male_track,0,1,49706.45
314,6,1,1,0.4100,0,0,technical,technical_male_track,0,1,50545.33
315,6,-1,1,0.4100,0,1,technical,technical_male_track,0,1,56685.86
315,6,1,1,0.4100,0,1,technical,technical_male_track,0,1,57337.64
316,6,-1,1,0.4100,0,0,technical,technical_male_track,0,1,49832.45
316,6,1,1,0.4100,0,0,technical,technical_male_track,0,1,49635.75
317,6,-1,1,0.4100,0,0,technical,technical_male_track,0,1,49513.83
317,6,1,1,0.4100,0,0,technical,technical_male_track,0,1,49687.49
318,6,-1,1,0.4100,1,0,technical,technical,0,0,46870.56
318,6,1,1,0.4100,1,0,technical,technical,0,0,49592.62
319,6,-1,1,0.4100,0,0,technical,technical_male_track,0,1,49229.88
319,6,1,1,0.4100,0,0,technical,technical_male_track,0,1,50377.44
320,6,-1,1,0.4100,1,0,technical,technical,0,0,46902.69
320,6,1,1,0.4100,1,0,technical,technical,0,0,49595.80
321,6,-1,1,0.4100,0,0,technical,technical_male_track,0,1,48994.28
321,6,1,1,0.4100,0,0,technical,technical_male_track,0,1,49842.50
322,6,-1,1,0.4100,0,1,technical,technical_male_track,0,1,56889.54
322,6,1,1,0.4100,0,1,technical,technical_male_track,0,1,57883.45
323,6,-1,1,0.4100,0,0,administration,administration,0,0,53259.90
323,6,1,1,0.4100,0,0,administration,administration,0,0,54313.07
324,6,-1,1,0.4100,0,0,administration,administration,0,0,52888.69
324,6,1,1,0.4100,0,0,administration,administration,0,0,53743.29
325,6,-1,1,0.4100,0,0,administration,administration,0,0,52597.31
325,6,1,1,0.4100,0,0,administration,administration,0,0,53808.85
326,6,-1,1,0.4100,1,0,administration,administration_female_track,1,0,51494.54
326,6,1,1,0.4100,1,0,administration,administration_female_track,1,0,52966.71
327,6,-1,1,0.4100,1,0,administration,administration_female_track,1,0,50601.56
327,6,1,1,0.4100,1,0,administration,administration_female_track,1,0,52271.29
328,6,-1,1,0.4100,1,0,administration,administration_female_track,1,0,50888.08
328,6,1,1,0.4100,1,0,administration,administration_female_track,1,0,51956.79
329,6,-1,1,0.4100,1,1,administration,administration_female_track,1,0,57061.62
329,6,1,1,0.4100,1,1,administration,administration_female_track,1,0,58831.90
330,6,-1,1,0.4100,0,0,administration,administration,0,0,52612.39
330,6,1,1,0.4100,0,0,administration,administration,0,0,53391.68
331,6,-1,1,0.4100,1,0,administration,administration_female_track,1,0,51495.79
331,6,1,1,0.4100,1,0,administration,administration_female_track,1,0,52990.32
332,6,-1,1,0.4100,0,0,administration,administration,0,0,52697.66
332,6,1,1,0.4100,0,0,administration,administration,0,0,53979.13
333,6,-1,1,0.4100,0,0,administration,administration,0,0,53767.97
333,6,1,1,0.4100,0,0,administration,administration,0,0,53086.51
334,6,-1,1,0.4100,1,0,administration,administration_female_track,1,0,51136.78
334,6,1,1,0.4100,1,0,administration,administration_female_track,1,0,52760.36
335,6,-1,1,0.4100,1,0,administration,administration_female_track,1,0,51570.39
335,6,1,1,0.4100,1,0,administration,administration_female_track,1,0,52003.09
336,6,-1,1,0.4100,0,1,administration,administration,0,0,60449.09
336,6,1,1,0.4100,0,1,administration,administration,0,0,60938.55
337,7,-1,0,0.4800,1,0,operations,operations,0,0,40085.75
337,7,1,0,0.4800,1,0,operations,operations,0,0,41447.68
338,7,-1,0,0.4800,1,0,operations,operations,0,0,40268.63
338,7,1,0,0.4800,1,0,operations,operations,0,0,41597.90
339,7,-1,0,0.4800,1,0,operations,operations,0,0,39937.07
339,7,1,0,0.4800,1,0,operations,operations,0,0,40906.09
340,7,-1,0,0.4800,1,0,operations,operations,0,0,39963.83
340,7,1,0,0.4800,1,0,operations,operations,0,0,41304.79
341,7,-1,0,0.4800,0,0,operations,operations,0,0,42153.98
341,7,1,0,0.4800,0,0,operations,operations,0,0,43258.23
342,7,-1,0,0.4800,1,0,operations,operations,0,0,40827.28
342,7,1,0,0.4800,1,0,operations,operations,0,0,41447.63
343,7,-1,0,0.4800,1,1,operations,operations,0,0,46066.25
343,7,1,0,0.4800,1,1,operations,operations,0,0,47639.96
344,7,-1,0,0.4800,1,0,operations,operations,0,0,39662.34
344,7,1,0,0.4800,1,0,operations,operations,0,0,42229.01
345,7,-1,0,0.4800,0,0,operations,operations,0,0,41987.14
345,7,1,0,0.4800,0,0,operations,operations,0,0,42719.11
346,7,-1,0,0.4800,0,0,operations,operations,0,0,42090.41
346,7,1,0,0.4800,0,0,operations,operations,0,0,43226.00
347,7,-1,0,0.4800,1,0,operations,operations,0,0,40430.08
347,7,1,0,0.4800,1,0,operations,operations,0,0,41048.61
348,7,-1,0,0.4800,1,0,operations,operations,0,0,40961.55
348,7,1,0,0.4800,1,0,operations,operations,0,0,40903.45
349,7,-1,0,0.4800,0,0,operations,operations,0,0,42098.09
349,7,1,0,0.4800,0,0,operations,operations,0,0,42736.56
350,7,-1,0,0.4800,1,1,operations,operations,0,0,45837.45
350,7,1,0,0.4800,1,1,operations,operations,0,0,46587.80
351,7,-1,0,0.4800,1,0,sales,sales,0,0,43433.90
351,7,1,0,0.4800,1,0,sales,sales,0,0,44912.28
352,7,-1,0,0.4800,1,0,sales,sales,0,0,44151.62
352,7,1,0,0.4800,1,0,sales,sales,0,0,44976.33
353,7,-1,0,0.4800,0,0,sales,sales,0,0,45821.90
353,7,1,0,0.4800,0,0,sales,sales,0,0,46401.93
354,7,-1,0,0.4800,1,0,sales,sales,0,0,44099.64
354,7,1,0,0.4800,1,0,sales,sales,0,0,44391.26
355,7,-1,0,0.4800,0,0,sales,sales,0,0,45266.56
355,7,1,0,0.4800,0,0,sales,sales,0,0,47195.54
356,7,-1,0,0.4800,0,0,sales,sales,0,0,45708.72
356,7,1,0,0.4800,0,0,sales,sales,0,0,47117.81
357,7,-1,0,0.4800,0,1,sales,sales,0,0,53567.59
357,7,1,0,0.4800,0,1,sales,sales,0,0,53474.20
358,7,-1,0,0.4800,0,0,sales,sales,0,0,45768.64
358,7,1,0,0.4800,0,0,sales,sales,0,0,45940.45
359,7,-1,0,0.4800,1,0,sales,sales,0,0,43873.22
359,7,1,0,0.4800,1,0,sales,sales,0,0,45047.40
360,7,-1,0,0.4800,1,0,sales,sales,0,0,44490.58
360,7,1,0,0.4800,1,0,sales,sales,0,0,45388.94
361,7,-1,0,0.4800,0,0,sales,sales,0,0,45515.91
361,7,1,0,0.4800,0,0,sales,sales,0,0,45992.73
362,7,-1,0,0.4800,0,0,sales,sales,0,0,45954.98
362,7,1,0,0.4800,0,0,sales,sales,0,0,46887.22
363,7,-1,0,0.4800,1,0,sales,sales,0,0,44396.86
363,7,1,0,0.4800,1,0,sales,sales,0,0,45331.66
364,7,-1,0,0.4800,1,1,sales,sales,0,0,50490.45
364,7,1,0,0.4800,1,1,sales,sales,0,0,52058.88
365,7,-1,0,0.4800,1,0,technical,technical,0,0,47802.67
365,7,1,0,0.4800,1,0,technical,technical,0,0,49562.53
366,7,-1,0,0.4800,1,0,technical,technical,0,0,47855.66
366,7,1,0,0.4800,1,0,technical,technical,0,0,48470.53
367,7,-1,0,0.4800,0,0,technical,technical,0,0,49561.51
367,7,1,0,0.4800,0,0,technical,technical,0,0,51333.25
368,7,-1,0,0.4800,1,0,technical,technical,0,0,47174.20
368,7,1,0,0.4800,1,0,technical,technical,0,0,50127.08
369,7,-1,0,0.4800,0,0,technical,technical,0,0,49207.04
369,7,1,0,0.4800,0,0,technical,technical,0,0,51170.78
370,7,-1,0,0.4800,0,0,technical,technical,0,0,50104.53
370,7,1,0,0.4800,0,0,technical,technical,0,0,49762.93
371,7,-1,0,0.4800,0,1,technical,technical,0,0,56955.37
371,7,1,0,0.4800,0,1,technical,technical,0,0,57636.21
372,7,-1,0,0.4800,1,0,technical,technical,0,0,48041.25
372,7,1,0,0.4800,1,0,technical,technical,0,0,49001.23
373,7,-1,0,0.4800,0,0,technical,technical,0,0,49357.25
373,7,1,0,0.4800,0,0,technical,technical,0,0,50639.30
374,7,-1,0,0.4800,1,0,technical,technical,0,0,46676.51
374,7,1,0,0.4800,1,0,technical,technical,0,0,47930.46
375,7,-1,0,0.4800,0,0,technical,technical,0,0,49684.59
375,7,1,0,0.4800,0,0,technical,technical,0,0,50528.54
376,7,-1,0,0.4800,0,0,technical,technical,0,0,49732.02
376,7,1,0,0.4800,0,0,technical,technical,0,0,50256.87
377,7,-1,0,0.4800,1,0,technical,technical,0,0,48127.77
377,7,1,0,0.4800,1,0,technical,technical,0,0,49316.12
378,7,-1,0,0.4800,0,1,technical,technical,0,0,56193.18
378,7,1,0,0.4800,0,1,technical,technical,0,0,58122.49
379,7,-1,0,0.4800,0,0,administration,administration,0,0,53278.57
379,7,1,0,0.4800,0,0,administration,administration,0,0,54492.97
380,7,-1,0,0.4800,0,0,administration,administration,0,0,53404.04
380,7,1,0,0.4800,0,0,administration,administration,0,0,54422.81
381,7,-1,0,0.4800,0,0,administration,administration,0,0,53077.88
381,7,1,0,0.4800,0,0,administration,administration,0,0,54280.22
382,7,-1,0,0.4800,0,0,administration,administration,0,0,53425.00
382,7,1,0,0.4800,0,0,administration,administration,0,0,54174.90
383,7,-1,0,0.4800,0,0,administration,administration,0,0,52728.35
383,7,1,0,0.4800,0,0,administration,administration,0,0,54222.66
384,7,-1,0,0.4800,0,0,administration,administration,0,0,54017.36
384,7,1,0,0.4800,0,0,administration,administration,0,0,54907.43
385,7,-1,0,0.4800,0,1,administration,administration,0,0,59675.99
385,7,1,0,0.4800,0,1,administration,administration,0,0,62518.69
386,7,-1,0,0.4800,1,0,administration,administration,0,0,52004.72
386,7,1,0,0.4800,1,0,administration,administration,0,0,52569.54
387,7,-1,0,0.4800,0,0,administration,administration,0,0,53384.30
387,7,1,0,0.4800,0,0,administration,administration,0,0,54202.44
388,7,-1,0,0.4800,1,0,administration,administration,0,0,51242.77
388,7,1,0,0.4800,1,0,administration,administration,0,0,52926.34
389,7,-1,0,0.4800,0,0,administration,administration,0,0,53595.96
389,7,1,0,0.4800,0,0,administration,administration,0,0,54755.99
390,7,-1,0,0.4800,0,0,administration,administration,0,0,53580.46
390,7,1,0,0.4800,0,0,administration,administration,0,0,54021.55
391,7,-1,0,0.4800,1,0,administration,administration,0,0,51555.36
391,7,1,0,0.4800,1,0,administration,administration,0,0,53169.30
392,7,-1,0,0.4800,1,1,administration,administration,0,0,57426.94
392,7,1,0,0.4800,1,1,administration,administration,0,0,58547.87
393,8,-1,1,0.5500,1,0,operations,operations,0,0,40027.36
393,8,1,1,0.5500,1,0,operations,operations,0,0,42153.92
394,8,-1,1,0.5500,0,0,operations,operations,0,0,42430.85
